timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
20,"[-1.97271735  0.84332288 -0.15670239  1.26184604 -1.60856061 -1.04802044
  0.28680887 -0.3516344   0.04473314 -0.15426689  0.        ]",[-0.79240482  0.88356269],-0.0518157687413,-0.0518157687413,"[[-2.98645893  1.10101418 -0.18465555 -0.12075229]
 [-0.57164932 -0.11652231  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.15879416  0.2063536 ]
21,"[ -1.98127734e+00   8.06383253e-01  -9.33315749e-02   1.29959076e+00
  -1.60855733e+00  -1.04801919e+00   1.16882081e-03   2.04511121e-01
   3.00601214e-02  -1.01740424e-01   0.00000000e+00]",[-0.44567156 -0.73811361],-0.0504777388392,-0.0504777388392,"[[-3.02924648  1.13381723 -0.18465555 -0.12075229]
 [-3.6967073   3.38514223  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.6325779  -0.22872162]
22,"[-1.99039132  0.76321525  0.04214925  1.33981537 -1.60855405 -1.04801794
 -0.15326752 -0.2702578  -0.0254799   0.02522857  0.        ]",[ 2.07963534 -2.06310366],-0.0470407876357,-0.0470407876357,"[[-3.12013304  1.17152768 -0.18465555 -0.12075229]
 [-5.38632515  0.39585123  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.88007474  0.22686243]
23,"[-1.98917846  0.79977888  0.14217486  1.3060062  -1.60855077 -1.04801669
  0.21824474 -0.90055069 -0.11487345  0.15360037  0.        ]",[-0.524455    1.03029147],-0.0439940652429,-0.0439940652429,"[[-3.18707883  1.13962707 -0.18465555 -0.12075229]
 [-1.3217814  -3.57266882  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.46126589  0.63042051]
24,"[-1.98430845  0.83481197  0.21225015  1.27081205 -1.60854749 -1.04801544
  0.03086175 -0.26035856 -0.17992154  0.25581362  0.        ]",[ 0.39031548 -0.93842352],-0.0454735369435,-0.0454735369435,"[[-3.23408329  1.1086165  -0.18465555 -0.12075229]
 [-3.37185005  0.4581726   0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.90145397  0.27847439]
25,"[-1.97523377  0.86621958  0.28831964  1.23682649 -1.60854421 -1.04801419
  0.17821787 -0.85202307 -0.24036381  0.37026346  0.        ]",[-0.08781556  0.48981193],-0.0507915755766,-0.0507915755766,"[[-3.2853452   1.08040274 -0.18465555 -0.12075229]
 [-1.75969612 -3.26712856  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.69760919  0.67180163]
26,"[-1.96589296  0.9155839   0.34485084  1.17850269 -1.60854093 -1.04801294
  0.14959438 -0.53370719 -0.30002169  0.47952543  0.        ]",[-0.47079736  0.85777072],-0.0577120318275,-0.0577120318275,"[[-3.32368099  1.03516905 -0.18465555 -0.12075229]
 [-2.07285085 -1.26291981  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.85608661  0.49549216]
27,"[-1.94701906  0.90578101  0.43212993  1.19057619 -1.60853765 -1.04801169
 -0.01701362  0.00977137 -0.3259607   0.58967531  0.        ]",[ 1.50259524  1.01222252],-0.0665420573744,-0.0665420573744,"[[-3.38342639  1.0442438  -0.18465555 -0.12075229]
 [-3.89562732  2.15898112  0.          0.        ]]",[-0.44727278 -0.30927286],[ 1.19211435  0.18480824]
28,"[-1.93252889  0.81442954  0.48620828  1.29161639 -1.60853437 -1.04801044
  0.35159852  0.63168035 -0.28405765  0.59268526  0.        ]",[ 1.95068471 -0.49027914],-0.0677186409056,-0.0677186409056,"[[-3.42087727  1.12671091 -0.18465555 -0.12075229]
 [ 0.13717733  6.07470391  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.86148608 -0.25827122]
29,"[-1.94877875  0.69786752  0.42490826  1.39315669 -1.60853109 -1.04800919
  0.71309258  0.30409094 -0.17990229  0.4362028   0.        ]",[ 0.64801624 -0.44577692],-0.0588544889469,-0.0588544889469,"[[-3.37845295  1.22751023 -0.18465555 -0.12075229]
 [ 4.09210898  4.01210774  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.11736298 -0.42290115]
30,"[-1.97800545  0.62429532  0.2680999   1.44299339 -1.60852781 -1.04800794
  0.9401281   0.01102397 -0.04931398  0.21496112  0.        ]",[-0.01996048 -0.95559121],-0.0529583845531,-0.0529583845531,"[[-3.27168907  1.28923867 -0.18465555 -0.12075229]
 [ 6.57600077  2.1668745   0.          0.        ]]",[-0.44727278 -0.30927286],[-0.47816178 -0.57818967]
31,"[-1.99068729  0.61834334  0.0752096   1.44656775 -1.60852453 -1.04800669
  0.92109692 -0.59675866  0.06964823  0.00983219  0.        ]",[-1.15425411  1.40202588],-0.0565760075428,-0.0565760075428,"[[-3.14225759  1.29418088 -0.18465555 -0.12075229]
 [ 6.36780087 -1.65989894  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.65423024 -0.11306858]
32,"[-1.98517003  0.61005843 -0.05372973  1.45143337 -1.60852125 -1.04800544
  0.54780225  0.03747466  0.163908   -0.11594022  0.        ]",[-0.86667283 -0.43222776],-0.0650194013116,-0.0650194013116,"[[-3.05587809  1.30104888 -0.18465555 -0.12075229]
 [ 2.28377766  2.33341133  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.16140673 -0.45663857]
33,"[-1.98368667  0.5748582  -0.06982836  1.47069265 -1.60851797 -1.04800419
  0.23023529 -0.24155729  0.20422563 -0.13649744  0.        ]",[ 0.16844985 -0.84610638],-0.0693558680391,-0.0693558680391,"[[-3.0450614   1.33008996 -0.18465555 -0.12075229]
 [-1.19055855  0.57654832  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.2379989  -0.06910878]
34,"[-1.98591062  0.60178887 -0.04470016  1.4561591  -1.60851469 -1.04800294
  0.29338675 -0.77549226  0.16422869 -0.10917397  0.        ]",[-0.22429599  0.11531709],-0.0650939522273,-0.0650939522273,"[[-3.06194053  1.30789084 -0.18465555 -0.12075229]
 [-0.49964903 -2.78525617  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.10256308  0.36592227]
35,"[-1.9878863   0.66251627 -0.01667316  1.41840078 -1.60851141 -1.04800169
  0.21315707 -0.6941815   0.0951653  -0.06877672  0.        ]",[ 0.75239124  0.44043149],-0.0579249541035,-0.0579249541035,"[[-3.08074028  1.25732229 -0.18465555 -0.12075229]
 [-1.37739864 -2.27330524  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.26654342  0.38205504]
36,"[-1.98763891  0.69516464 -0.02054088  1.39515569 -1.60850813 -1.04800044
  0.48774001 -0.41017093  0.07118103 -0.06348146  0.        ]",[ 0.66399408  0.96407197],-0.0553896197567,-0.0553896197567,"[[-3.07814734  1.22979784 -0.18465555 -0.12075229]
 [ 1.62667182 -0.48510003  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.08929184  0.04484501]
37,"[-1.97949307  0.66112805 -0.10767689  1.41933715 -1.60850485 -1.04799919
  0.72487651  0.19753288  0.16113402 -0.15580594  0.        ]",[-0.29418505 -0.21418743],-0.0645913523058,-0.0645913523058,"[[-3.01958399  1.25848607 -0.18465555 -0.12075229]
 [ 4.22106253  3.34116564  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.44162646 -0.66624254]
38,"[-1.96250856  0.59179855 -0.21378274  1.46169448 -1.60850157 -1.04799794
  0.61086742  0.05236618  0.30018613 -0.25764603  0.        ]",[ 0.17166782 -0.72449604],-0.0802852179508,-0.0802852179508,"[[-2.94767715  1.31613882 -0.18465555 -0.12075229]
 [ 2.97375553  2.42715813  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.386677   -0.52807683]
39,"[-1.9403272   0.56837209 -0.30945313  1.47397661 -1.60849829 -1.04799669
  0.66764364 -0.41091531  0.39875814 -0.33296583  0.        ]",[-0.902334    0.86419824],-0.0918881489498,-0.0918881489498,"[[-2.88196951  1.33541537 -0.18465555 -0.12075229]
 [ 3.59491945 -0.48978387  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.61905301 -0.17759562]
40,"[-1.9257929   0.53826811 -0.36026531  1.48829515 -1.60849501 -1.04799544
  0.33469725  0.13422603  0.46758777 -0.36785601  0.        ]",[-0.45801131 -0.54262748],-0.099853178248,-0.099853178248,"[[-2.84661835  1.36005755 -0.18465555 -0.12075229]
 [-0.04766359  2.9425661   0.          0.        ]]",[-0.44727278 -0.30927286],[-0.13203815 -0.51685268]
41,"[-1.93387164  0.49312824 -0.33284031  1.50673315 -1.60849173 -1.04799419
  0.16915916 -0.2162139   0.48024501 -0.34475163  0.        ]",[-0.77787632  1.68370637],-0.100882835178,-0.100882835178,"[[-2.86574238  1.39677081 -0.18465555 -0.12075229]
 [-1.85872378  0.73610702  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.00888562 -0.18109334]
42,"[-1.95821978  0.42583516 -0.23462814  1.52760855 -1.60848845 -1.04799294
 -0.10892736  0.41044193  0.45209185 -0.2710395   0.        ]",[ 1.40571707 -1.41423882],-0.0969938852121,-0.0969938852121,"[[-2.93344193  1.45108051 -0.18465555 -0.12075229]
 [-4.90111455  4.68168997  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.54968756 -0.64199239]
43,"[-1.97357973  0.35977853 -0.15032572  1.54055928 -1.60848517 -1.04799169
  0.26172956 -0.23328854  0.43840683 -0.20682399  0.        ]",[ 1.16187501  0.15978391],-0.0951060923216,-0.0951060923216,"[[-2.99077786  1.50404809 -0.18465555 -0.12075229]
 [-0.84596367  0.62860354  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.05885608 -0.25003171]
44,"[-1.96800586  0.33628214 -0.18418001  1.5433857  -1.60848189 -1.04799044
  0.62498087 -0.13489785  0.48335989 -0.22727968  0.        ]",[ 0.77785354 -1.40542437],-0.100122091322,-0.100122091322,"[[-2.96782357  1.52283573 -0.18465555 -0.12075229]
 [ 3.12816821  1.24809476  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.42144683 -0.52361417]
45,"[-1.93756912  0.35506848 -0.31952752  1.54119494 -1.60847861 -1.04798919
  0.90076032 -0.76780547  0.57874632 -0.31500154  0.        ]",[-0.8410642  -0.09463778],-0.111233088566,-0.111233088566,"[[-2.87498786  1.5078156  -0.18465555 -0.12075229]
 [ 6.14532372 -2.73684745  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.97900856 -0.16210461]
46,"[-1.89704509  0.42734224 -0.44511979  1.52721445 -1.60847533 -1.04798794
  0.58540956 -0.81862423  0.63302892 -0.40304708  0.        ]",[-0.80270171 -0.27932013],-0.118271123349,-0.118271123349,"[[-2.78669726  1.449868   -0.18465555 -0.12075229]
 [ 2.69525642 -3.05681938  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.6899724   0.09750295]
47,"[-1.88549848  0.51594084 -0.47512822  1.49784667 -1.60847205 -1.04798669
  0.29020651 -0.98456693  0.59090922 -0.43916581  0.        ]",[ 0.0373842  0.0677342],-0.114347752738,-0.114347752738,"[[-2.76519654  1.37824846 -0.18465555 -0.12075229]
 [-0.53438798 -4.10164084  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.36947444  0.39678735]
48,"[-1.89045614  0.61165584 -0.46246089  1.45045864 -1.60846877 -1.04798544
  0.30469506 -0.92907763  0.50095634 -0.44485585  0.        ]",[-0.92598453 -0.12296706],-0.104832353835,-0.104832353835,"[[-2.77429384  1.29972097 -0.18465555 -0.12075229]
 [-0.37587509 -3.75227325  0.          0.        ]]",[-0.44727278 -0.30927286],[-0.33565959  0.43237495]
49,"[-1.91290676  0.70606747 -0.40029722  1.38688474 -1.6084655  -1.04798419
 -0.0295256  -0.99447569  0.36387264 -0.40256454  0.        ]",[-0.6530568   0.93598064],-0.0893383834595,-0.0893383834595,"[[-2.81849869  1.22054413 -0.18465555 -0.12075229]
 [-4.03238707 -4.16404195  0.          0.        ]]",[-0.44727278 -0.30927286],[ 0.15113135  0.63902485]
