timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 1.08099444  1.74675812 -0.06090879 -0.61377302 -1.44382219 -0.07431723
  0.12096831 -0.31505578  2.32624196 -0.08422131  0.        ]",[ 2.00691051  2.80844186],-0.369966273417,-0.369966273417,"[[-0.06634488  0.00566115 -0.16033231 -0.00683853]
 [ 0.00369913  0.00156296  0.          0.        ]]",[-0.11081855 -0.14971641],[ 0.01146837  1.42950451]
1,"[  1.08354412e+00   1.74545572e+00  -4.29830332e-04  -5.13454830e-01
  -1.44380632e+00  -7.43169591e-02   4.72982483e-01   2.34812243e-01
   2.32871442e+00   1.43821205e-02   0.00000000e+00]",[ 0.37840011  1.11721191],-0.37033013143,-0.37033013143,"[[-0.02659657  0.0454045  -0.16033231 -0.00683853]
 [ 3.9579729   3.95958523  0.          0.        ]]",[-0.11081855 -0.14971641],[-0.07075524  1.3792069 ]
2,"[ 1.08093745  1.72993337  0.1417319  -0.21697049 -1.44379044 -0.07431669
  0.59913847  0.77392791  2.30755904  0.2656644   0.        ]",[ 0.18065438  1.56082888],-0.369230722177,-0.369230722177,"[[  6.67815033e-02   1.63531916e-01  -1.60332309e-01  -6.83853099e-03]
 [  5.37513878e+00   7.84022306e+00   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.16510981  1.31969953]
3,"[ 1.06154035  1.66667184  0.31335626  0.25792328 -1.44377456 -0.07431643
  0.65318295  1.30240321  2.21077133  0.59633082  0.        ]",[-1.31000908  1.82118169],-0.362343714435,-0.362343714435,"[[  1.80375104e-01   3.58504200e-01  -1.60332309e-01  -6.83853099e-03]
 [  5.98226627e+00   1.16443234e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.26685786  1.23048615]
4,"[ 1.03775252  1.50589974  0.43041084  0.85716855 -1.44375869 -0.07431616
  0.29039982  1.82063644  2.02719503  0.88018863  0.        ]",[-1.92771384  2.87158835],-0.347010072861,-0.347010072861,"[[  2.59132538e-01   6.28820134e-01  -1.60332309e-01  -6.83853099e-03]
 [  1.90708719e+00   1.53748212e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.27787337  1.12341428]
5,"[ 1.03842942  1.19633884  0.42755851  1.45911006 -1.44374281 -0.07431589
 -0.06519237  2.32855726  1.80312782  1.02110821  0.        ]",[ 0.08648873  0.29208043],-0.323722009724,-0.323722009724,"[[  2.57197128e-01   9.73003632e-01  -1.60332309e-01  -6.83853099e-03]
 [ -2.08731715e+00   1.90313016e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.23557658  0.98718888]
6,"[ 1.05080975  0.74944881  0.37147371  1.84185421 -1.44372694 -0.07431563
 -0.03096021  2.43680416  1.54932365  1.04151178  0.        ]",[ 0.2906392 -0.8198468],-0.29184653259,-0.29184653259,"[[  2.19308073e-01   1.36145184e+00  -1.60332309e-01  -6.83853099e-03]
 [ -1.70278658e+00   1.98109264e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.21674961  0.8509497 ]
7,"[ 1.05714798  0.29926558  0.33844884  1.86846133 -1.44371106 -0.07431536
  0.07460127  1.9312865   1.30264733  0.973682    0.        ]",[ 1.63633701  0.11513097],-0.256265438338,-0.256265438338,"[[  1.97150356e-01   1.72116206e+00  -1.60332309e-01  -6.83853099e-03]
 [ -5.17009564e-01   1.61722412e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.19964349  0.77733386]
8,"[ 1.0485486  -0.08806262  0.3823587   1.61719723 -1.44369519 -0.07431509
  0.42798827  1.95004375  1.06791746  0.84533326  0.        ]",[-1.18595622  1.91434673],-0.218448129104,-0.218448129104,"[[  2.26636897e-01   2.04596365e+00  -1.60332309e-01  -6.83853099e-03]
 [  3.45259907e+00   1.63075051e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.21163057  0.66522926]
9,"[ 1.039065   -0.44770035  0.42475397  1.06137109 -1.44367932 -0.07431483
  0.06959504  2.45520712  0.87999531  0.60745554  0.        ]",[ 0.09054028 -0.11325098],-0.179563238712,-0.179563238712,"[[  2.55297738e-01   2.40860415e+00  -1.60332309e-01  -6.83853099e-03]
 [ -5.73209728e-01   1.99443890e+01   0.00000000e+00   0.00000000e+00]]",[-0.11081855 -0.14971641],[-0.12772402  0.55589604]
