timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
18,"[-1.8166162  -0.99721655 -0.17621789  0.27592012 -0.19172703 -0.57362269
  0.27332007 -0.44869947 -0.21273135 -0.19134297  0.        ]",[ 0.01611434  0.43634238],-0.0188948522346,-0.0188948522346,"[[-2.98248032  2.47206342 -0.02140629 -0.06654599]
 [ 0.13989648 -0.76860764  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.35843924 -0.13699192]
19,"[-1.81582061 -0.99893148 -0.18120866  0.27166661 -0.19172696 -0.57362244
  0.28015912 -0.14036046 -0.20912649 -0.18860584  0.        ]",[-0.65144947 -1.37067469],-0.0192103028134,-0.0192103028134,"[[-2.97907012  2.47417888 -0.02140629 -0.06654599]
 [ 0.200921    0.97434479  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.42556211 -0.53373843]
20,"[-1.82062001 -0.98216785 -0.14911518  0.31245313 -0.1917269  -0.57362219
 -0.00932282 -0.84424815 -0.23664199 -0.21505823  0.        ]",[ 0.02325975  0.73138015],-0.0169959637518,-0.0169959637518,"[[-3.0009679   2.4537444  -0.02140629 -0.06654599]
 [-2.38207819 -3.0045334   0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.51065868  0.66453099]
21,"[-1.8284903  -0.95641768 -0.08103072  0.37194173 -0.19172683 -0.57362195
  0.00628248 -0.32141394 -0.29035509 -0.24974159  0.        ]",[ 1.00987851  0.00863989],-0.0132218362546,-0.0132218362546,"[[-3.04721226  2.42330654 -0.02140629 -0.06654599]
 [-2.24283466 -0.04910226  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.43357399  0.08362439]
22,"[-1.8291138  -0.95587489 -0.07410582  0.37315546 -0.19172677 -0.5736217
  0.45493795 -0.31519628 -0.29434482 -0.24982262  0.        ]",[-0.77805198  0.74658193],-0.0129013001371,-0.0129013001371,"[[-3.05190279  2.42267712 -0.02140629 -0.06654599]
 [ 1.76044234 -0.01395626  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.75266957 -0.27568662]
23,"[-1.82858553 -0.98076622 -0.07994381  0.31578258 -0.1917267  -0.57362145
  0.10582366  0.20781855 -0.27220026 -0.21276932  0.        ]",[ 0.64286753 -0.94250346],-0.013663457017,-0.013663457017,"[[-3.04794858  2.45206105 -0.02140629 -0.06654599]
 [-1.35464321  2.94249515  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.11134098 -0.66256338]
24,"[-1.8287567  -0.99787783 -0.07804204  0.2742728  -0.19172664 -0.57362121
  0.39406096 -0.46268931 -0.26005921 -0.18544548  0.        ]",[-0.74627524 -0.39662537],-0.0143050301146,-0.0143050301146,"[[-3.04923682  2.47288276 -0.02140629 -0.06654599]
 [ 1.21724841 -0.84769101  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.52298999 -0.13884449]
25,"[-1.82947391 -0.97093931 -0.06986172  0.33883888 -0.19172658 -0.57362096
  0.06025136 -0.73754548 -0.28480057 -0.22693932  0.        ]",[ 0.17311629  0.30942634],-0.0129133521695,-0.0129133521695,"[[-3.05477646  2.44034031 -0.02140629 -0.06654599]
 [-1.7612744  -2.40137437  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.40897757  0.55656672]
26,"[-1.83242962 -0.94055927 -0.02846056  0.40681466 -0.19172651 -0.57362071
  0.14096827 -0.51239096 -0.33014314 -0.26624413  0.        ]",[ 0.77346889  0.3935624 ],-0.0110361973332,-0.0110361973332,"[[-3.08277565  2.40508255 -0.02140629 -0.06654599]
 [-1.04105174 -1.12864329  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.17376746  0.28922594]
27,"[-1.83149003 -0.93463621 -0.04341655  0.41951835 -0.19172645 -0.57362046
  0.48644668 -0.23276353 -0.32707518 -0.27644844  0.        ]",[-1.51446759 -0.66669625],-0.0117744327181,-0.0117744327181,"[[-3.07266753  2.39836889 -0.02140629 -0.06654599]
 [ 2.04158975  0.45200742  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.83471203 -0.34999681]
28,"[-1.83141644 -0.91896239 -0.04446114  0.45232966 -0.19172638 -0.57362022
  0.03824511 -0.70134356 -0.3390403  -0.29786368  0.        ]",[ 0.70279393  0.36343542],-0.0123231203215,-0.0123231203215,"[[-3.07196128  2.38083329 -0.02140629 -0.06654599]
 [-1.95762858 -2.19673805  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.47218055  0.67538977]
29,"[-1.83242479 -0.89234848 -0.02840959  0.50550468 -0.19172632 -0.57361997
  0.35439739 -0.43908035 -0.36935768 -0.32978394  0.        ]",[-0.47899045 -0.02307071],-0.0132330570413,-0.0132330570413,"[[-3.08281006  2.35177289 -0.02140629 -0.06654599]
 [ 0.86333906 -0.7142433   0.          0.        ]]",[-0.87926733 -0.78964001],[-0.45353839  0.12162066]
30,"[-1.83258418 -0.87824943 -0.02555277  0.53245833 -0.19172625 -0.57361972
  0.1399685  -0.45273258 -0.38244766 -0.34667792  0.        ]",[-0.3133718   0.06030113],-0.0141302489088,-0.0141302489088,"[[-3.08474013  2.33671372 -0.02140629 -0.06654599]
 [-1.0499681  -0.7914163   0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.15058188  0.36938503]
31,"[-1.83452312 -0.86564978  0.02368465  0.55587197 -0.19172619 -0.57361947
  0.00326465 -0.40771784 -0.42062923 -0.35161861  0.        ]",[ 0.61780894  0.50397501],-0.0143831997467,-0.0143831997467,"[[-3.11797796  2.32343843 -0.02140629 -0.06654599]
 [-2.26974977 -0.53696241  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.58349884  0.48495176]
32,"[-1.83491797 -0.87457615  0.05393545  0.53934678 -0.19172612 -0.57361923
  0.28239693 -0.05282497 -0.42990139 -0.33460926  0.        ]",[-0.06713516 -0.59892106],-0.0133263719397,-0.0133263719397,"[[-3.13838356  2.33282702 -0.02140629 -0.06654599]
 [ 0.22089293  1.46913948  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.22131714 -0.25321764]
33,"[-1.83490529 -0.87957722  0.05140321  0.52995075 -0.19172606 -0.57361898
  0.25212671 -0.47750017 -0.42415418 -0.32940254  0.        ]",[-0.01945404  0.39519234],-0.0128751439207,-0.0128751439207,"[[-3.13667563  2.3381242  -0.02140629 -0.06654599]
 [-0.04920134 -0.93142118  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.04035544  0.34231097]
34,"[-1.83491296 -0.87698972  0.05399377  0.53482282 -0.191726   -0.57361873
  0.24360088 -0.19741411 -0.42783486 -0.33182597  0.        ]",[ 0.78491365  0.67106318],-0.0130988820528,-0.0130988820528,"[[-3.13842292  2.33538095 -0.02140629 -0.06654599]
 [-0.12527487  0.65181921  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.08045524 -0.0141961 ]
35,"[-1.83418038 -0.91363219  0.01145651  0.46322069 -0.19172593 -0.57361849
  0.5921214   0.27035603 -0.37346197 -0.29589641  0.        ]",[-1.67254518 -0.43674853],-0.0108323034555,-0.0108323034555,"[[-3.10972726  2.37494708 -0.02140629 -0.06654599]
 [ 2.98450394  3.2959804   0.          0.        ]]",[-0.87926733 -0.78964001],[-1.17849827 -1.02391624]
36,"[-1.8330087  -0.95602589 -0.01724832  0.37279763 -0.19172587 -0.57361824
  0.14182743 -0.0471139  -0.32333078 -0.24298598  0.        ]",[ 0.13912528 -0.11081167],-0.0103611640004,-0.0103611640004,"[[-3.09034957  2.42286129 -0.02140629 -0.06654599]
 [-1.03337469  1.50142105  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.09260449 -0.35401499]
37,"[-1.83395535 -0.97752791  0.00487504  0.32342133 -0.1917258  -0.57361799
  0.20584768 -0.12999454 -0.31677012 -0.20894451  0.        ]",[ 0.72154024 -1.50072538],-0.00957371684161,-0.00957371684161,"[[-3.10528564  2.44818911 -0.02140629 -0.06654599]
 [-0.46213494  1.03292233  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.00186661 -0.32287729]
38,"[-1.83264813 -0.96122156 -0.02401943  0.36109421 -0.19172574 -0.57361774
  0.52701103 -0.83409394 -0.31567731 -0.23635263  0.        ]",[-0.84544275 -0.21483842],-0.0106614612681,-0.0106614612681,"[[-3.08577608  2.42891439 -0.02140629 -0.06654599]
 [ 2.40353866 -2.94713369  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.79681289  0.32704288]
39,"[-1.83136796 -0.90181947 -0.04475318  0.48692132 -0.19172567 -0.5736175
  0.14657724 -0.97425463 -0.35264972 -0.32041696  0.        ]",[ 0.65283837  1.542215  ],-0.0131373086162,-0.0131373086162,"[[-3.07176396  2.36202235 -0.02140629 -0.06654599]
 [-0.99098917 -3.73942159  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.24650687  0.98224169]
40,"[-1.83069747 -0.86971051 -0.05407938  0.54838296 -0.19172561 -0.57361725
  0.43841335 -0.26068869 -0.37326519 -0.36221952  0.        ]",[-1.38836754 -0.81681807],-0.0153646566913,-0.0153646566913,"[[-3.06545688  2.32770402 -0.02140629 -0.06654599]
 [ 1.61300194  0.2941423   0.          0.        ]]",[-0.87926733 -0.78964001],[-0.79110539 -0.16996503]
41,"[-1.83151037 -0.84406852 -0.04257599  0.59455919 -0.19172554 -0.573617
 -0.00882294 -0.83386652 -0.40055634 -0.39035766  0.        ]",[ 0.2807112   0.95251163],-0.0170345483183,-0.0170345483183,"[[-3.07323591  2.30107891 -0.02140629 -0.06654599]
 [-2.37758838 -2.94585379  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.69166338  1.08133674]
42,"[-1.83413607 -0.82391161  0.01062591  0.62917749 -0.19172548 -0.57361675
  0.12098251 -0.15634232 -0.44841909 -0.40081589  0.        ]",[-0.2996974  -0.14718461],-0.0182517257736,-0.0182517257736,"[[-3.10916667  2.28058776 -0.02140629 -0.06654599]
 [-1.21936313  0.88397609  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.19462259  0.14168099]
43,"[-1.83488738 -0.83542206  0.06406469  0.60958278 -0.19172542 -0.57361651
 -0.00927629 -0.26253406 -0.46956132 -0.37498432  0.        ]",[ 0.99984236 -0.26446786],-0.0171252109462,-0.0171252109462,"[[-3.14521534  2.29224461 -0.02140629 -0.06654599]
 [-2.38163276  0.28370748  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.66771173  0.39651674]
44,"[-1.83480534 -0.8306069   0.07510483  0.6178345  -0.19172535 -0.57361626
  0.43960526 -0.44880272 -0.48012574 -0.37698797  0.        ]",[-0.5684707   0.83938439],-0.0176525253417,-0.0176525253417,"[[-3.15266185  2.28735448 -0.02140629 -0.06654599]
 [ 1.62363535 -0.76921078  0.          0.        ]]",[-0.87926733 -0.78964001],[-0.60149288  0.2092779 ]
45,"[-1.83489009 -0.84833925  0.06091601  0.58703378 -0.19172529 -0.57361601
  0.18378264  0.14187417 -0.45654119 -0.36208912  0.        ]",[-0.30654581 -0.12935854],-0.0158437134689,-0.0158437134689,"[[-3.14309167  2.30547061 -0.02140629 -0.06654599]
 [-0.65900974  2.56969636  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.01589265 -0.38832319]
46,"[-1.83437055 -0.89182139  0.09831093  0.50650657 -0.19172522 -0.57361577
  0.04924038  0.04226474 -0.43901826 -0.30446789  0.        ]",[ 0.23369005 -0.31297934],-0.0114691625421,-0.0114691625421,"[[-3.16831669  2.3512152  -0.02140629 -0.06654599]
 [-1.85949856  2.00663652  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.45461214 -0.1837101 ]
47,"[-1.83274897 -0.91685877  0.13910566  0.45662259 -0.19172516 -0.57361552
  0.15704978 -0.18400292 -0.43806977 -0.26558141  0.        ]",[ 1.33990502  0.18028257],-0.00885033681916,-0.00885033681916,"[[-3.19585504  2.37851511 -0.02140629 -0.06654599]
 [-0.89754051  0.72761848  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.28737837  0.00037804]
48,"[-1.83412572 -0.93614306  0.10659617  0.41627443 -0.19172509 -0.57361527
  0.60272001 -0.06027751 -0.40378665 -0.24912658  0.        ]",[-1.09200303 -1.36215601],-0.00710044168421,-0.00710044168421,"[[-3.17390735  2.4000846  -0.02140629 -0.06654599]
 [ 3.07906982  1.42699775  0.          0.        ]]",[-0.87926733 -0.78964001],[-1.03687644 -0.66593474]
49,"[-1.83479243 -0.92594182  0.0750981   0.43783341 -0.19172503 -0.57361502
  0.15221455 -0.76574894 -0.39650242 -0.26833588  0.        ]",[-0.59329016  0.07302495],-0.00849136689934,-0.00849136689934,"[[-3.15265743  2.38861359 -0.02140629 -0.06654599]
 [-0.94068046 -2.56080293  0.          0.        ]]",[-0.87926733 -0.78964001],[ 0.33975452  0.70772505]
