timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
37,"[-1.69758771 -0.63360154 -0.2427907  -0.36677989  1.11347162 -1.04162423
 -0.43254242 -0.03000086 -1.09877813  0.87462539  0.        ]",[ 0.63886115 -0.25959698],-0.162171700975,-0.162171700975,"[[-2.91637701  3.01212057  0.1303826  -0.12165119]
 [-9.65351051  2.35313632  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.1566574  0.6108135]
38,"[-1.73049026 -0.63585439  0.00698393 -0.40779329  1.11346717 -1.04162036
 -0.21086864 -0.39740707 -1.11263154  0.8652905   0.        ]",[ 0.63619233  0.25338366],-0.16282983756,-0.16282983756,"[[-3.08215268  3.02587799  0.1303826  -0.12165119]
 [-6.93308651 -0.25986631  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.11054497  0.62851816]
39,"[-1.73101666 -0.63448992  0.17758194 -0.38244906  1.11346273 -1.04161648
  0.00556504 -0.42498331 -1.12404844  0.84787997  0.        ]",[-1.5991872   1.48325539],-0.162626734033,-0.162626734033,"[[-3.19416479  3.01737981  0.1303826  -0.12165119]
 [-4.27696975 -0.45599488  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.06771013  0.62630582]
40,"[-1.71105001 -0.63331279  0.36580063 -0.36191927  1.11345828 -1.04161261
 -0.31015764 -0.39543782 -1.13881363  0.83369784  0.        ]",[ 0.78023229  1.79295229],-0.163066874182,-0.163066874182,"[[-3.31857942  3.01048942  0.1303826  -0.12165119]
 [-8.15158111 -0.24587343  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.14800207  0.64770842]
41,"[-1.66723788 -0.63268578  0.55859884 -0.3514291   1.11345384 -1.04160874
 -0.04528593 -0.3776388  -1.15518924  0.82488256  0.        ]",[-0.4779181  0.8455432],-0.164127427258,-0.164127427258,"[[-3.44899725  3.00696633  0.1303826  -0.12165119]
 [-4.90103545 -0.11929268  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.07572529  0.6389659 ]
42,"[-1.60915642 -0.63235374  0.72364542 -0.34599683  1.11344939 -1.04160487
 -0.19156743 -0.37012611 -1.17018735  0.82040259  0.        ]",[ 0.21104566  0.2313841 ],-0.165395065239,-0.165395065239,"[[-3.56502968  3.00514138  0.1303826  -0.12165119]
 [-6.69622577 -0.06586797  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.09569122  0.64987087]
43,"[-1.52796795 -0.63205867  0.89093689 -0.34123296  1.11344495 -1.041601
 -0.11267677 -0.37173995 -1.18658999  0.81827557  0.        ]",[-0.99893576  1.10533602],-0.167007009953,-0.167007009953,"[[-3.68924042  3.00354062  0.1303826  -0.12165119]
 [-5.72807327 -0.07735089  0.          0.        ]]",[-0.15986407 -0.13194752],[ 0.04689556  0.6466893 ]
44,"[-1.40268873 -0.63197483  1.08006334 -0.3399073   1.11344051 -1.04159713
 -0.4257176  -0.35969842 -1.20622921  0.81998884  0.        ]",[-1.2537838   0.02549783],-0.169268741273,-0.169268741273,"[[ -3.84234666e+00   3.00309528e+00   1.30382597e-01  -1.21651188e-01]
 [ -9.56974964e+00   8.28267232e-03   0.00000000e+00   0.00000000e+00]]",[-0.15986407 -0.13194752],[ 0.09065056  0.66698724]
45,"[-1.1693631  -0.63183727  1.31901107 -0.33772566  1.11343606 -1.04159326
 -0.73290449 -0.36857313 -1.23463272  0.82917482  0.        ]",[ 0.82370098 -0.47216053],-0.173047561262,-0.173047561262,"[[ -4.07156574   3.00236216   0.1303826   -0.12165119]
 [-13.3395941   -0.05483904   0.           0.        ]]",[-0.15986407 -0.13194752],[ 0.08136596  0.6813786 ]
46,"[-0.88938357 -0.6278843   1.49539582 -0.27878189  1.11343162 -1.04158939
 -0.44564296 -0.63128634 -1.275537    0.84139317  0.        ]",[ 0.04368461  0.45459072],-0.178440824932,-0.178440824932,"[[-4.30298739  2.98251898  0.1303826  -0.12165119]
 [-9.81431434 -1.92324658  0.          0.        ]]",[-0.15986407 -0.13194752],[-0.12146976  0.65781003]
47,"[-0.63300522 -0.62336733  1.58564523 -0.21949244  1.11342717 -1.04158552
 -0.41570899 -0.37284403 -1.31025665  0.86303722  0.        ]",[-2.43295726 -0.05492795],-0.183834722334,-0.183834722334,"[[-4.49558798  2.96249545  0.1303826  -0.12165119]
 [-9.44697396 -0.08523188  0.          0.        ]]",[-0.15986407 -0.13194752],[-0.25117967  0.61568773]
48,"[-0.31757659 -0.62243149  1.62123096 -0.20805008  1.11342273 -1.04158165
 -0.72309451 -0.4032238  -1.32996159  0.89921004  0.        ]",[ 0.58805786 -0.45094128],-0.188595498494,-0.188595498494,"[[ -4.72237585   2.95862308   0.1303826   -0.12165119]
 [-13.21924133  -0.30129586   0.           0.        ]]",[-0.15986407 -0.13194752],[-0.25934279  0.63225472]
49,"[ 0.01293008 -0.61623189  1.57453135 -0.13767404  1.11341828 -1.04157778
 -0.5120501  -0.65344888 -1.35656173  0.95051896  0.        ]",[-0.59894078 -0.44321998],-0.195229046689,-0.195229046689,"[[ -4.96077516   2.93474194   0.1303826   -0.12165119]
 [-10.62931508  -2.08088215   0.           0.        ]]",[-0.15986407 -0.13194752],[-0.48968434  0.58368278]
