timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
27,"[-1.60153331  1.38448101  0.96446868 -0.89342397 -1.66006187  1.11741438
 -0.05838835  0.77083798 -0.26485491 -0.34081149  0.        ]",[ 0.00233194 -0.6677204 ],-0.0211583610663,-0.0211583610663,"[[ 2.49398708  0.12711877 -0.19083062  0.12927723]
 [-3.38296453  6.45393005  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.14138871 -0.68047428]
28,"[-1.53953243  1.3616328   1.04169324 -0.63784536 -1.6600593   1.11741334
 -0.05045588  0.3035383  -0.24147876 -0.31642166  0.        ]",[ 0.51220631 -0.15506268],-0.0218622937048,-0.0218622937048,"[[ 2.42710239  0.2283879  -0.19083062  0.12927723]
 [-3.30576863  3.6822199   0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.40570888 -0.22689345]
29,"[-1.49487195  1.33958831  1.09135563 -0.47249155 -1.66005672  1.1174123
  0.16450233  0.18759697 -0.22240367 -0.30047623  0.        ]",[-0.15103443 -0.97568489],-0.0228700013003,-0.0228700013003,"[[ 2.38197564  0.29513246 -0.19083062  0.12927723]
 [-1.21386863  2.99453374  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.08593147 -0.40719101]
30,"[-1.46395545  1.33170526  1.12324036 -0.42224954 -1.66005414  1.11741126
  0.10572524 -0.47370169 -0.19722314 -0.26062149  0.        ]",[ 2.04760963  0.38449492],-0.0239434474721,-0.0239434474721,"[[ 2.3519593   0.31566861 -0.19083062  0.12927723]
 [-1.78586641 -0.92784855  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.50496459  0.49669537]
31,"[-1.46846371  1.33293133  1.11870546 -0.42984347 -1.66005157  1.11741022
  0.51579998 -0.21418087 -0.20078608 -0.2660445   0.        ]",[-0.34252247 -1.26340814],-0.0237475658587,-0.0237475658587,"[[ 2.35628189  0.31255592 -0.19083062  0.12927723]
 [ 2.20483918  0.61145414  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.38022181 -0.33415261]
32,"[-1.49930282  1.34330405  1.08661616 -0.49754262 -1.66004899  1.11740918
  0.37223553 -0.88370471 -0.22255978 -0.29726251  0.        ]",[ 0.81799561  0.23442601],-0.0227364202032,-0.0227364202032,"[[ 2.38636101  0.28494097 -0.19083062  0.12927723]
 [ 0.80772265 -3.35971405  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.05371588  0.65526819]
33,"[-1.54693404  1.36181921  1.03299514 -0.63952596 -1.66004642  1.11740815
  0.70307101 -0.71620167 -0.24991314 -0.33286213  0.        ]",[-1.38922965  0.15120591],-0.0219229529907,-0.0219229529907,"[[ 2.43481849  0.22771493 -0.19083062  0.12927723]
 [ 4.02729915 -2.36620159  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.77335227  0.03673542]
34,"[-1.584324    1.37254383  0.98695743 -0.74201895 -1.66004384  1.11740711
  0.28835921 -0.60710248 -0.27445049 -0.37212827  0.        ]",[ 0.1674082   1.38602327],-0.0221946553225,-0.0221946553225,"[[ 2.47487179  0.18688348 -0.19083062  0.12927723]
 [-0.00852533 -1.71910095  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.09009728  0.41674587]
35,"[-1.59018048  1.37117375  0.97939114 -0.72769737 -1.66004126  1.11740607
  0.35627039  0.06616515 -0.28429615 -0.39409127  0.        ]",[ 0.12379537 -0.6981963 ],-0.022878360986,-0.022878360986,"[[ 2.48133211  0.19256823 -0.19083062  0.12927723]
 [ 0.65236321  2.27426699  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.50520873 -0.53727365]
36,"[-1.60610612  1.36676034  0.9582992  -0.68422925 -1.66003869  1.11740503
  0.40537796 -0.4075536  -0.31139427 -0.45768265  0.        ]",[-0.34850083 -0.51493823],-0.0256799901518,-0.0256799901518,"[[ 2.49917433  0.20986213 -0.19083062  0.12927723]
 [ 1.13026185 -0.53551192  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.50654519 -0.12502959]
37,"[-1.61360935  1.37441359  0.94808292 -0.76239224 -1.66003611  1.11740399
  0.26149486 -0.74943393 -0.30598114 -0.43761525  0.        ]",[ 0.55462654 -0.06850414],-0.0245409479783,-0.0245409479783,"[[ 2.50773079  0.17880628 -0.19083062  0.12927723]
 [-0.26995393 -2.56331592  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.05552104  0.5557245 ]
38,"[-1.62797873  1.38475252  0.92799684 -0.89800055 -1.66003354  1.11740296
  0.4875075  -0.78675191 -0.29742795 -0.40834094  0.        ]",[-0.41897079  0.17048521],-0.0230245739834,-0.0230245739834,"[[ 2.5243997   0.12531909 -0.19083062  0.12927723]
 [ 1.92951877 -2.78466383  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.50090599  0.41853631]
39,"[-1.64608239  1.39098282  0.90164456 -1.02141095 -1.66003096  1.11740192
  0.31324575 -0.66353488 -0.29551704 -0.39792595  0.        ]",[ 0.91971198  0.24428068],-0.0224586054735,-0.0224586054735,"[[ 2.54597511  0.07695855 -0.19083062  0.12927723]
 [ 0.23367074 -2.05382696  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.22147956  0.55829668]
40,"[-1.67901517  1.3934101   0.85034784 -1.10072324 -1.66002838  1.11740088
  0.68659115 -0.49384152 -0.32279228 -0.45525806  0.        ]",[-1.50298418 -1.19025856],-0.0250363100501,-0.0250363100501,"[[ 2.58710209  0.04598055 -0.19083062  0.12927723]
 [ 3.86692974 -1.04732366  0.          0.        ]]",[-0.68839252 -0.57379317],[-1.14290726 -0.19832924]
41,"[-1.70675945  1.39462386  0.80319938 -1.25575028 -1.66002581  1.11739984
  0.27239062 -1.15765465 -0.32868122 -0.4673438   0.        ]",[-0.55440504  1.08317215],-0.0256773583139,-0.0256773583139,"[[ 2.62399812 -0.01447    -0.19083062  0.12927723]
 [-0.16390972 -4.98461391  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.15587758  1.36871898]
42,"[-1.68794155  1.39131556  0.83559732 -1.40684286 -1.66002323  1.1173988
  0.04719743 -0.47329978 -0.26681665 -0.33810805  0.        ]",[-0.26264915  0.72223258],-0.0208700960738,-0.0208700960738,"[[ 2.59873198 -0.07343575 -0.19083062  0.12927723]
 [-2.35540236 -0.92549167  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.27188575  0.91632938]
43,"[-1.642492    1.39221662  0.90694953 -1.38029992 -1.66002065  1.11739776
 -0.05489601  0.01199808 -0.20650517 -0.22235463  0.        ]",[-0.16731372  0.38254173],-0.0221948363347,-0.0221948363347,"[[ 2.54165547 -0.06306511 -0.19083062  0.12927723]
 [-3.34893604  1.95296146  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.40042877  0.55502272]
44,"[-1.57865251  1.39469847  0.99414835 -1.24221213 -1.66001808  1.11739673
 -0.11616056  0.26089342 -0.15119171 -0.12494031  0.        ]",[ 0.60847562  0.91500912],-0.0273457259455,-0.0273457259455,"[[ 2.46869485 -0.0091939  -0.19083062  0.12927723]
 [-3.94513884  3.42923752  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.59531927  0.39893353]
45,"[-1.52745366  1.38898893  1.05551782 -0.97516321 -1.6600155   1.11739569
  0.13906097  0.86012043 -0.1501835  -0.12813087  0.        ]",[ 0.44194556 -1.51335247],-0.0274278258938,-0.0274278258938,"[[ 2.41471184  0.0950513  -0.19083062  0.12927723]
 [-1.46142428  6.98344079  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.06612463 -0.58632576]
46,"[-1.51624333  1.37090315  1.06809421 -0.72509443 -1.66001293  1.11739465
  0.32184554  0.16912075 -0.19488058 -0.22064827  0.        ]",[-0.0420471   0.88390913],-0.0233220083822,-0.0233220083822,"[[ 2.40333052  0.19359818 -0.19083062  0.12927723]
 [ 0.31736285  2.88491008  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.16961664 -0.35919395]
47,"[-1.52079066  1.34295643  1.06302283 -0.49531871 -1.66001035  1.11739361
  0.30397572  0.74957715 -0.24759871 -0.34653832  0.        ]",[-0.3469392  -2.12697088],-0.0227734767138,-0.0227734767138,"[[ 2.40793284  0.28583979 -0.19083062  0.12927723]
 [ 0.14346232  6.32777658  0.          0.        ]]",[-0.68839252 -0.57379317],[-0.43801579 -1.25146317]
48,"[-1.50996266  1.30771165  1.07501144 -0.28760536 -1.66000777  1.11739257
  0.16281006  0.06096813 -0.27252803 -0.43380099  0.        ]",[-0.33363687 -0.37800761],-0.026064894394,-0.026064894394,"[[ 2.3970189   0.37141575 -0.19083062  0.12927723]
 [-1.23030323  2.24342777  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.01553383 -0.53696203]
49,"[-1.47168568  1.29357313  1.11538733 -0.2177173  -1.6600052   1.11739154
  0.02974165 -0.19878832 -0.2437935  -0.38768084  0.        ]",[ 0.48712241  0.4121269 ],-0.025209186769,-0.025209186769,"[[ 2.3594201   0.40082605 -0.19083062  0.12927723]
 [-2.52526974  0.70273361  0.          0.        ]]",[-0.68839252 -0.57379317],[ 0.4763664  -0.02305847]
