timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[ 0.76558518 -1.04138944 -0.78753818 -0.38848608  0.21224161 -0.0183262
 -0.19325254  2.30030333 -0.51487735  0.24470521  0.        ]",[ 1.33081959 -1.11031913],-0.0336657939106,-0.0336657939106,"[[ -6.13393623e-01   2.82991389e+00   2.51627063e-02  -1.98371599e-03]
 [ -5.01369791e+00   1.58628294e+01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.64575958 -0.88981426]
11,"[ 0.71266425 -1.0996004  -0.85842602 -1.00752874  0.21224151 -0.0183262
  0.20885545  0.49114657 -0.6721289   0.04364737  0.        ]",[-1.21368945 -0.49291913],-0.030612713201,-0.030612713201,"[[ -6.72949320e-01   3.07504572e+00   2.51627063e-02  -1.98371599e-03]
 [ -9.55578992e-01   4.91498991e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.39146638 -0.5038116 ]
12,"[ 0.65653109 -1.10075921 -0.9250241  -1.04766931  0.21224141 -0.01832619
 -0.18161519 -0.55871917 -0.70088277 -0.00217108  0.        ]",[ 1.40276019  0.6904888 ],-0.0315746160319,-0.0315746160319,"[[ -7.31599811e-01   3.09064578e+00   2.51627063e-02  -1.98371599e-03]
 [ -4.89625067e+00  -1.43811521e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.86352897  0.80003405]
13,"[ 0.59810303 -1.09785146 -0.98671371 -0.96063235  0.2122413  -0.01832618
  0.2203056  -0.58753883 -0.66609664  0.033166    0.        ]",[-1.34939356  0.57436886],-0.0296373391047,-0.0296373391047,"[[ -7.88827531e-01   3.05680043e+00   2.51627063e-02  -1.98371599e-03]
 [ -8.40024486e-01  -1.61251516e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.10929896  0.41153061]
14,"[ 0.5372203  -1.09459753 -1.0440892  -0.89323888  0.2122412  -0.01832617
 -0.17036012 -0.48650744 -0.63603847  0.05466126  0.        ]",[ 0.86023789  0.38545841],-0.0280146954188,-0.0280146954188,"[[ -8.45185796e-01   3.03052866e+00   2.51627063e-02  -1.98371599e-03]
 [ -4.78266136e+00  -1.00114109e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.71133047  0.610511  ]
15,"[ 0.46835854 -1.09234561 -1.1017709  -0.85478309  0.2122411  -0.01832616
  0.17650916 -0.40908984 -0.61374728  0.0628817   0.        ]",[-0.73150976 -1.32369458],-0.0266401736951,-0.0266401736951,"[[ -9.05715965e-01   3.01550429e+00   2.51627063e-02  -1.98371599e-03]
 [ -1.28202393e+00  -5.32662006e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.07683952  0.29067358]
16,"[ 0.40354874 -1.08275355 -1.14999779 -0.72668027  0.212241   -0.01832615
 -0.10797435 -1.0616998  -0.55817623  0.0895953   0.        ]",[ 0.20401745  1.23925282],-0.0243480877317,-0.0243480877317,"[[ -9.60162551e-01   2.96522773e+00   2.51627063e-02  -1.98371599e-03]
 [ -4.15305684e+00  -4.48183300e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.68635881  1.22011244]
17,"[ 0.31129962 -1.07036779 -1.20982642 -0.60288131  0.2122409  -0.01832614
 -0.01977029 -0.39270029 -0.49696589  0.100941    0.        ]",[-0.05861407  1.39824274],-0.0221429761258,-0.0221429761258,"[[ -1.03429230e+00   2.91620942e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.26289425e+00  -4.33490541e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.20047888  0.37266204]
18,"[ 0.22441287 -1.07858093 -1.25782348 -0.68139516  0.2122408  -0.01832614
 -0.03634974  0.26304751 -0.51703923  0.0748741   0.        ]",[-0.02727318  0.04814863],-0.0210884763091,-0.0210884763091,"[[ -1.10122896e+00   2.94735338e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.43021558e+00   3.53466184e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.14456129 -0.29622421]
19,"[ 0.13169923 -1.09144328 -1.30108225 -0.84067345  0.2122407  -0.01832613
 -0.04033039 -0.07461074 -0.56111867  0.04424765  0.        ]",[ 1.40586483 -0.14653039],-0.0216932667291,-0.0216932667291,"[[ -1.17023580e+00   3.00998540e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.47038872e+00   1.49137828e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.34494698  0.05943602]
20,"[ 0.0918972  -1.09275139 -1.3173225  -0.86145227  0.2122406  -0.01832612
  0.3587867  -0.35407685 -0.57581325  0.0343574   0.        ]",[-0.51272317 -0.58915355],-0.0221831522928,-0.0221831522928,"[[ -1.19923038e+00   3.01811288e+00   2.51627063e-02  -1.98371599e-03]
 [  5.57530380e-01  -1.99765212e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.53991753  0.04195645]
21,"[ 0.07899309 -1.08801248 -1.32229952 -0.791586    0.21224049 -0.01832611
  0.1565331  -0.73894033 -0.5457131   0.04191549  0.        ]",[ 0.62585439  1.35371987],-0.0205138262795,-0.0205138262795,"[[ -1.20855938e+00   2.99075056e+00   2.51627063e-02  -1.98371599e-03]
 [ -1.48362536e+00  -2.52870439e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.09342015  0.69144249]
22,"[ 0.07273251 -1.08597618 -1.32466351 -0.76524911  0.21224039 -0.0183261
  0.40499338 -0.07631613 -0.534394    0.04406675  0.        ]",[-1.5583571  -0.38549668],-0.0199377132207,-0.0199377132207,"[[ -1.21307352e+00   2.98040768e+00   2.51627063e-02  -1.98371599e-03]
 [  1.02385293e+00   1.48105245e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.82867122 -0.33750102]
23,"[ 0.04563603 -1.08869979 -1.33453017 -0.80093309  0.21224029 -0.01832609
  0.01066133 -0.33343347 -0.54631668  0.03722433  0.        ]",[ 0.02947325  0.39128853],-0.0202615968806,-0.0202615968806,"[[ -1.23252528e+00   2.99441786e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.95576838e+00  -7.48495085e-02   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.30839819  0.29577446]
24,"[-0.03530686 -1.09038118 -1.36052257 -0.82480188  0.21224019 -0.01832609
  0.02802463 -0.23248667 -0.54400111  0.02725361  0.        ]",[ 0.77639872 -0.56214973],-0.0194938396686,-0.0194938396686,"[[ -1.28988229e+00   3.00377289e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.78053695e+00   5.36011603e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.27064317  0.19621244]
25,"[-0.06990358 -1.08825531 -1.37008886 -0.79490814  0.21224009 -0.01832608
  0.33806416 -0.60205165 -0.53355966  0.02450084  0.        ]",[-0.07419923 -0.06432459],-0.0186326983323,-0.0186326983323,"[[ -1.31409941e+00   2.99205500e+00   2.51627063e-02  -1.98371599e-03]
 [  3.48398460e-01  -1.70034705e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.41165048  0.37158078]
26,"[-0.06424331 -1.08059967 -1.36858345 -0.70284721  0.21223999 -0.01832607
  0.30827022 -0.63858017 -0.49601027  0.0297938   0.        ]",[-0.82774817  0.64603715],-0.0168727426697,-0.0168727426697,"[[ -1.31014826e+00   2.95583021e+00   2.51627063e-02  -1.98371599e-03]
 [  4.77182782e-02  -1.92139531e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.36857581  0.45679855]
27,"[-0.11015643 -1.07760714 -1.38009061 -0.67151684  0.21223989 -0.01832606
 -0.01655184 -0.20959222 -0.47904088  0.02334792  0.        ]",[ 0.60848154 -0.744635  ],-0.0156701393214,-0.0156701393214,"[[ -1.34208430e+00   2.94344824e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.23039881e+00   6.74546558e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.32158408  0.16997001]
28,"[-0.16784335 -1.07339813 -1.39236104 -0.63058148  0.21223979 -0.01832605
  0.2284903  -0.69902323 -0.45732074  0.01324197  0.        ]",[-0.06189674  0.86972988],-0.0141874677463,-0.0141874677463,"[[ -1.38188014e+00   2.92722342e+00   2.51627063e-02  -1.98371599e-03]
 [ -7.57423897e-01  -2.28715766e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.16083305  0.59832329]
29,"[-0.19329063 -1.07043339 -1.39701305 -0.60357191  0.21223968 -0.01832604
  0.20570689 -0.12244714 -0.44405498  0.00780848  0.        ]",[-0.28962676  0.34899263],-0.0134727248189,-0.0134727248189,"[[ -1.39933555e+00   2.91648697e+00   2.51627063e-02  -1.98371599e-03]
 [ -9.87353742e-01   1.20188484e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.28447926 -0.06783924]
30,"[-0.2387506  -1.08020072 -1.40418609 -0.69859021  0.21223958 -0.01832604
  0.09402354  0.10197093 -0.48042245  0.00224674  0.        ]",[ 0.66516128 -0.29894721],-0.0141763952485,-0.0141763952485,"[[ -1.43039129e+00   2.95415017e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.11446464e+00   2.55990866e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.03334409 -0.22182909]
31,"[ -2.61438597e-01  -1.08841998e+00  -1.40722421e+00  -7.97223774e-01
   2.12239481e-01  -1.83260277e-02   3.59120665e-01  -1.01997450e-01
  -5.19724297e-01   8.27467243e-04   0.00000000e+00]",[-0.18971339  0.45592055],-0.0162496903123,-0.0162496903123,"[[ -1.44583777e+00   2.99296444e+00   2.51627063e-02  -1.98371599e-03]
 [  5.60903093e-01   1.32563284e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.57504839 -0.18209192]
32,"[-0.25619057 -1.09195964 -1.40655093 -0.84892442  0.21223938 -0.01832602
  0.28358779 -0.27072449 -0.54264449  0.00177664  0.        ]",[-1.05918925 -0.24762818],-0.0178887323759,-0.0178887323759,"[[ -1.44226771e+00   3.01321627e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.01374536e-01   3.04613171e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.2790935   0.07074618]
33,"[-0.32059345 -1.09124289 -1.41347238 -0.83782903  0.21223928 -0.01832601
 -0.10834073 -0.4381456  -0.53245452 -0.00560332  0.        ]",[ 0.46056593  0.96017027],-0.0167268063446,-0.0167268063446,"[[ -1.48598051e+00   3.00887512e+00   2.51627063e-02  -1.98371599e-03]
 [ -4.15672281e+00  -7.08504137e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.77606213  0.5071553 ]
34,"[-0.41530267 -1.09012109 -1.41849638 -0.82115683  0.21223918 -0.018326
  0.08050473 -0.33648708 -0.51936105 -0.01790744  0.        ]",[-0.30563933  0.42397769],-0.0150771861286,-0.0150771861286,"[[ -1.54999308e+00   3.00234710e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.25089244e+00  -9.33389222e-02   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.31718302  0.30847448]
35,"[-0.49932846 -1.08996893 -1.41785728 -0.81896898  0.21223908 -0.01832599
 -0.03498779 -0.3230587  -0.51389307 -0.02893339  0.        ]",[ 1.40095214  0.16521748],-0.0140395004015,-0.0140395004015,"[[ -1.60670527e+00   3.00149022e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.41644357e+00  -1.20807800e-02   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.63145339  0.38229987]
36,"[-0.54065707 -1.08991323 -1.41578436 -0.81818107  0.21223897 -0.01832599
  0.36403328 -0.32357627 -0.51143126 -0.03451683  0.        ]",[ 0.90187501  0.81388947],-0.0135366881028,-0.0135366881028,"[[ -1.63463073e+00   3.00118177e+00   2.51627063e-02  -1.98371599e-03]
 [  6.10478698e-01  -1.52136998e-02   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.38709545  0.11324272]
37,"[-0.46971623 -1.0899897  -1.41862394 -0.81929918  0.21223887 -0.01832598
  0.71665887 -0.31478767 -0.51565503 -0.0250203   0.        ]",[-0.49928137 -1.44591401],-0.0143950603344,-0.0143950603344,"[[ -1.58671554e+00   3.00162008e+00   2.51627063e-02  -1.98371599e-03]
 [  4.16917950e+00   3.79677476e-02   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-1.44539678 -0.35792354]
38,"[-0.37679995 -1.08215137 -1.41718154 -0.72011053  0.21223877 -0.01832597
  0.5125853  -0.96926433 -0.4803876  -0.01911781  0.        ]",[-0.5576358   0.89697325],-0.0126444991467,-0.0126444991467,"[[ -1.52399567e+00   2.96264308e+00   2.51627063e-02  -1.98371599e-03]
 [  2.10967338e+00  -3.92246616e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.65876085  0.73496032]
39,"[-0.34776663 -1.07157666 -1.41552772 -0.61392221  0.21223867 -0.01832596
  0.28969096 -0.36952307 -0.43819248 -0.02213355  0.        ]",[-0.54160994  0.02355158],-0.0110082716285,-0.0110082716285,"[[ -1.50437162e+00   2.92060677e+00   2.51627063e-02  -1.98371599e-03]
 [ -1.39772504e-01  -2.93258538e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.35542941  0.18159091]
40,"[-0.3836965  -1.07020852 -1.41748578 -0.60167532  0.21223857 -0.01832595
  0.07748246 -0.35316721 -0.43114878 -0.03051316  0.        ]",[-0.36574269  0.13812163],-0.0102572400018,-0.0102572400018,"[[ -1.52865449e+00   2.91573463e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.28137722e+00  -1.94285655e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.20117463  0.30313498]
41,"[-0.47214855 -1.07067078 -1.41857526 -0.60579448  0.21223847 -0.01832594
 -0.06152758 -0.26216391 -0.42852849 -0.04826123  0.        ]",[ 0.06734554  0.44561252],-0.00881885720795,-0.00881885720795,"[[ -1.58835765e+00   2.91737415e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.68426417e+00   3.56400605e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.58036363  0.31481877]
42,"[-0.57612425 -1.07726252 -1.41306712 -0.6681896   0.21223837 -0.01832594
 -0.02787323  0.02825183 -0.44945645 -0.05998472  0.        ]",[ 2.21847978  0.81177474],-0.00833252285071,-0.00833252285071,"[[ -1.65863522e+00   2.94213460e+00   2.51627063e-02  -1.98371599e-03]
 [ -3.34462546e+00   2.11378863e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[ 0.51557189  0.00859791]
43,"[-0.61519489 -1.09243266 -1.40908641 -0.85665595  0.21223827 -0.01832593
  0.37101574  0.35467181 -0.52316811 -0.03962796  0.        ]",[-0.08680027 -0.79136624],-0.0141214165976,-0.0141214165976,"[[ -1.68513736e+00   3.01624221e+00   2.51627063e-02  -1.98371599e-03]
 [  6.80952704e-01   4.08904861e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.52534074 -0.60623777]
44,"[-0.60041553 -1.09584662 -1.41071303 -0.91766842  0.21223816 -0.01832592
  0.33560552 -0.43690942 -0.54917568 -0.03051581  0.        ]",[ 0.16942732  0.64639304],-0.0166708913963,-0.0166708913963,"[[ -1.67510421e+00   3.04006595e+00   2.51627063e-02  -1.98371599e-03]
 [  3.23595634e-01  -7.01031055e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.19697256  0.29326296]
45,"[-0.58103933 -1.09376721 -1.4126184  -0.87903526  0.21223806 -0.01832591
  0.40144058 -0.43472911 -0.53411222 -0.03280691  0.        ]",[ 0.01643859  0.59371254],-0.0153385826304,-0.0153385826304,"[[ -1.66196613e+00   3.02498879e+00   2.51627063e-02  -1.98371599e-03]
 [  9.88002839e-01  -6.87838873e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.41326851  0.2205824 ]
46,"[-0.55117901 -1.09206324 -1.4150518  -0.85079395  0.21223796 -0.0183259
  0.40595265 -0.38971003 -0.52407732 -0.03236183  0.        ]",[-0.43983458  0.63516938],-0.0145876174857,-0.0145876174857,"[[ -1.64174918e+00   3.01395057e+00   2.51627063e-02  -1.98371599e-03]
 [  1.03354057e+00  -4.15417335e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.46549702  0.15409032]
47,"[-0.54675377 -1.0910604  -1.41535891 -0.83527905  0.21223786 -0.01832589
  0.23136947 -0.35571569 -0.51800102 -0.03346901  0.        ]",[ 1.20255437 -0.45776092],-0.0140727766241,-0.0140727766241,"[[ -1.63875593e+00   3.00788006e+00   2.51627063e-02  -1.98371599e-03]
 [ -7.28344058e-01  -2.09709460e-01   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.00653571  0.25947857]
48,"[-0.50931779 -1.08697546 -1.41743774 -0.77830668  0.21223776 -0.01832589
  0.62511128 -0.65453234 -0.4968838  -0.03440157  0.        ]",[-0.86904482 -0.12717155],-0.0125582492873,-0.0125582492873,"[[ -1.61345410e+00   2.98554341e+00   2.51627063e-02  -1.98371599e-03]
 [  3.24528323e+00  -2.01793197e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-1.04300058  0.220194  ]
49,"[-0.46526792 -1.07685114 -1.41866499 -0.66413615  0.21223766 -0.01832588
  0.27779906 -0.73116793 -0.45263134 -0.03972318  0.        ]",[-1.33576618  1.97755761],-0.00997636669758,-0.00997636669758,"[[ -1.58371584e+00   2.94053183e+00   2.51627063e-02  -1.98371599e-03]
 [ -2.59772459e-01  -2.48167749e+00   0.00000000e+00   0.00000000e+00]]",[-0.59251845 -0.49309403],[-0.13844804  0.65347207]
