timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-1.28514419  1.14816257 -1.14646342  0.34687144 -0.47917552 -1.45551145
  0.14066319  1.15018225 -0.41471313 -0.45366065  0.        ]",[ 0.4128554  -1.33081786],-0.0231736663433,-0.0231736663433,"[[-2.18536959  0.64929857 -0.05436945 -0.168467  ]
 [-1.50741447  8.77061581  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.07700032 -0.82404852]
11,"[-1.30127657  1.03626677 -1.13482168  0.60598284 -0.47917527 -1.45550951
  0.30975496  0.45800689 -0.29696123 -0.42753904  0.        ]",[-1.32934665 -0.02679629],-0.0246117321041,-0.0246117321041,"[[-2.19881545  0.78323519 -0.05436945 -0.168467  ]
 [ 0.15726722  4.63683134  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.4577319  -0.50377035]
12,"[-1.34436707  0.95111668 -1.10205617  0.76339258 -0.47917502 -1.45550757
 -0.09243282  0.42507725 -0.26831285 -0.38547977  0.        ]",[ 0.33708553 -0.31113458],-0.0236804172062,-0.0236804172062,"[[-2.23539627  0.87399889 -0.05436945 -0.168467  ]
 [-3.80220315  4.4401714   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.52699482 -0.27558056]
13,"[-1.41448487  0.87507097 -1.04306473  0.88211908 -0.47917477 -1.45550564
  0.05071656  0.20399611 -0.30032384 -0.3305128   0.        ]",[ 0.52632599 -1.30676604],-0.0182893440505,-0.0182893440505,"[[-2.29730066  0.9495549  -0.05436945 -0.168467  ]
 [-2.39292236  3.11983972  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.25376466 -0.20314166]
14,"[-1.44334293  0.85206806 -1.01651837  0.91454032 -0.47917452 -1.4555037
  0.26717407 -0.46945993 -0.32398706 -0.30900537  0.        ]",[-0.13930616  0.58303544],-0.0154283449003,-0.0154283449003,"[[-2.32377828  0.9715977  -0.05436945 -0.168467  ]
 [-0.26193581 -0.90214838  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.09873933  0.40495548]
15,"[-1.45482949  0.84648367 -1.00554873  0.92218301 -0.47917426 -1.45550176
  0.21164399 -0.07988545 -0.33724517 -0.30120684  0.        ]",[ 0.32821012 -0.91332532],-0.0141061400996,-0.0141061400996,"[[-2.33450204  0.97689828 -0.05436945 -0.168467  ]
 [-0.80861837  1.42445141  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.01658894 -0.00848424]
16,"[-1.45799058  0.85498902 -1.00248623  0.9105039  -0.47917401 -1.45549983
  0.34528482 -0.69021373 -0.35090058 -0.30176948  0.        ]",[-0.69591812  0.28683217],-0.0133470412511,-0.0133470412511,"[[-2.33747387  0.96881605 -0.05436945 -0.168467  ]
 [ 0.5070523  -2.22052601  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.1922577   0.60442215]
17,"[-1.47652359  0.88877884 -0.98417167  0.86205484 -0.47917376 -1.45549789
  0.06454498 -0.49254355 -0.41597638 -0.29845851  0.        ]",[ 0.97348066  0.74976333],-0.0110633651956,-0.0110633651956,"[[-2.35506323  0.93625005 -0.05436945 -0.168467  ]
 [-2.25677759 -1.04001095  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.60249639  0.63559884]
18,"[-1.48282448  0.87933144 -0.9777942   0.87593693 -0.47917351 -1.45549595
  0.46022642  0.00780735 -0.41687919 -0.29227207  0.        ]",[-0.38888373 -0.78353826],-0.0105778774374,-0.0105778774374,"[[-2.36111506  0.94543107 -0.05436945 -0.168467  ]
 [ 1.63863133  1.94816036  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.50222653 -0.22896734]
19,"[-1.46500022  0.87161626 -0.99562751  0.88707649 -0.47917326 -1.45549402
  0.30073746 -0.51806599 -0.37921976 -0.30190147  0.        ]",[-0.65931247  0.13156797],-0.0120684519415,-0.0120684519415,"[[-2.34409598  0.95288366 -0.05436945 -0.168467  ]
 [ 0.06849549 -1.19243516  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.061946    0.46752545]
20,"[-1.49088667  0.89056367 -0.96951812  0.85939672 -0.47917301 -1.45549208
  0.0356093  -0.42675283 -0.44197693 -0.2889927   0.        ]",[ 0.76405663  2.12319952],-0.0105659471808,-0.0105659471808,"[[-2.36891437  0.93450652 -0.05436945 -0.168467  ]
 [-2.54163744 -0.64710085  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.71328986  0.58966476]
21,"[-1.51128322  0.8627371  -0.94800175  0.89968014 -0.47917276 -1.45549014
  0.34766822  0.23824678 -0.44817686 -0.26908566  0.        ]",[-0.76022618  0.42689068],-0.00923593141101,-0.00923593141101,"[[-2.38892342  0.96141152 -0.05436945 -0.168467  ]
 [ 0.53051983  3.32437378  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.20568085 -0.42503169]
22,"[-1.53092256  0.77388712 -0.92644335  1.01396804 -0.4791725  -1.45548821
  0.04101929  0.51040325 -0.39453843 -0.23505428  0.        ]",[-0.05875421 -1.39472838],-0.00663746116798,-0.00663746116798,"[[-2.40860232  1.04420689 -0.05436945 -0.168467  ]
 [-2.4883743   4.9497326   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.40809804 -0.63019288]
23,"[-1.58038173  0.7086741  -0.86811403  1.08534487 -0.47917225 -1.45548627
  0.02251616 -0.16901095 -0.42015469 -0.18282078  0.        ]",[ 0.01017859 -0.08824466],-0.00203272782534,-0.00203272782534,"[[-2.46019732  1.10249076 -0.05436945 -0.168467  ]
 [-2.67053352  0.8921751   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.6624217   0.11154762]
24,"[-1.6275552   0.69252705 -0.80623266  1.10151923 -0.479172   -1.45548433
  0.03198257 -0.23048419 -0.49154602 -0.13991669  0.        ]",[ 1.24901202 -0.42437162],-0.00748588647604,-0.00748588647604,"[[-2.51267294  1.11665075 -0.05436945 -0.168467  ]
 [-2.57733865  0.52504779  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.80154723  0.18199137]
25,"[-1.63731183  0.69992247 -0.79254871  1.09418047 -0.47917175 -1.4554824
  0.43912999 -0.51376705 -0.51680561 -0.13225613  0.        ]",[ 0.20568178  0.1398967 ],-0.0101464180122,-0.0101464180122,"[[-2.52400342  1.11017721 -0.05436945 -0.168467  ]
 [ 1.43093927 -1.16675749  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.08803654  0.21961157]
26,"[-1.60532602  0.7198498  -0.83622182  1.07380539 -0.4791715  -1.45548046
  0.51890509 -0.41718361 -0.47568554 -0.16547269  0.        ]",[-0.61359004  0.31926082],-0.00578002258889,-0.00578002258889,"[[-2.48750476  1.09262938 -0.05436945 -0.168467  ]
 [ 2.21630987 -0.58994952  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.38185954  0.06691602]
27,"[-1.58757237  0.71870899 -0.85909135  1.07499428 -0.47917125 -1.45547853
  0.26780236 -0.20344313 -0.44235248 -0.1798309   0.        ]",[-0.87741469  0.00989012],-0.00293245552465,-0.00293245552465,"[[-2.4679814   1.09363778 -0.05436945 -0.168467  ]
 [-0.2557378   0.68653619  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.09543802 -0.00718716]
28,"[-1.62336973  0.70281976 -0.8119863   1.09126878 -0.479171   -1.45547659
 -0.08433636 -0.19900858 -0.49322191 -0.14591048  0.        ]",[ 1.29907694 -0.5103494 ],-0.00758915022323,-0.00758915022323,"[[-2.50787878  1.10763435 -0.05436945 -0.168467  ]
 [-3.72246177  0.7130194   0.          0.        ]]",[-0.66699368 -0.55205524],[ 1.08990407  0.24009228]
29,"[-1.6523877   0.70983445 -0.77072887  1.0841514  -0.47917074 -1.45547465
  0.32512153 -0.53992297 -0.55493175 -0.11882368  0.        ]",[-0.02935777 -0.0270486 ],-0.0141936588657,-0.0141936588657,"[[-2.5418836   1.10146691 -0.05436945 -0.168467  ]
 [ 0.30855553 -1.32296635  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.25921604  0.34594551]
30,"[-1.64825195  0.74058685 -0.77678894  1.05164372 -0.47917049 -1.45547272
  0.31270456 -0.55346496 -0.57592132 -0.12780502  0.        ]",[-0.3867827   0.66958088],-0.0161961244034,-0.0161961244034,"[[-2.53693898  1.07419613 -0.05436945 -0.168467  ]
 [ 0.18631489 -1.40384265  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.33226556  0.40330046]
31,"[-1.65795884  0.74192127 -0.76244777  1.05018253 -0.47917024 -1.45547078
  0.15680092 -0.10480074 -0.59603353 -0.11729602  0.        ]",[ 0.69583332  0.03360365],-0.0183640338917,-0.0183640338917,"[[-2.54861212  1.07300338 -0.05436945 -0.168467  ]
 [-1.34851764  1.2756351   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.66800523  0.01937869]
32,"[-1.65719584  0.71196353 -0.76358334  1.08196554 -0.47916999 -1.45546884
  0.43917712 -0.08687698 -0.56627049 -0.11404132  0.        ]",[ 0.22893106 -0.84609718],-0.0154113187195,-0.0154113187195,"[[-2.54769074  1.09959002 -0.05436945 -0.168467  ]
 [ 1.43140801  1.38267774  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.07175419 -0.23612407]
33,"[-1.6254245   0.71902849 -0.80914047  1.07465237 -0.47916974 -1.45546691
  0.52840462 -0.65247491 -0.51219431 -0.14723406  0.        ]",[-0.89773971  1.19789014],-0.00952003704407,-0.00952003704407,"[[-2.51024897  1.09335282 -0.05436945 -0.168467  ]
 [ 2.30983301 -1.99514229  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.28195384  0.32876486]
34,"[-1.61657579  0.71876666 -0.82120574  1.07492388 -0.47916949 -1.45546497
  0.16283286  0.01731456 -0.49545196 -0.15534808  0.        ]",[ 0.00353385  0.14552464],-0.0077717297737,-0.0077717297737,"[[-2.50016183  1.0935839  -0.05436945 -0.168467  ]
 [-1.28912687  2.0049186   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.42147881 -0.17221668]
35,"[-1.63860616  0.666735   -0.79066714  1.12616625 -0.47916924 -1.45546303
  0.16682905  0.10714996 -0.48880619 -0.12411041  0.        ]",[-0.7558035  -0.32263426],-0.00753264192461,-0.00753264192461,"[[-2.52554966  1.13906523 -0.05436945 -0.168467  ]
 [-1.24978477  2.54142612  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.38658419 -0.33500126]
36,"[-1.68345866  0.62298438 -0.72295069  1.16480725 -0.47916898 -1.4554611
 -0.13440797 -0.11506321 -0.53653802 -0.07002236  0.        ]",[ 2.07692715 -0.67571049],-0.0137708099282,-0.0137708099282,"[[-2.58029996  1.17657888 -0.05436945 -0.168467  ]
 [-4.21538439  1.21434399  0.          0.        ]]",[-0.66699368 -0.55205524],[ 1.30231512  0.11032805]
37,"[-1.71662325  0.62628525 -0.6671075   1.1620269  -0.47916873 -1.45545916
  0.27606732 -0.56726935 -0.60780413 -0.03128769  0.        ]",[-0.05415794  0.26858555],-0.0216539171088,-0.0216539171088,"[[-2.6240629   1.17376934 -0.05436945 -0.168467  ]
 [-0.17436377 -1.48628232  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.51932907  0.34059021]
38,"[-1.72069258  0.64822662 -0.6598502   1.1429911  -0.47916848 -1.45545722
  0.25462187 -0.38425717 -0.63641481 -0.02876746  0.        ]",[ 0.20128097  1.06467875],-0.0243916887311,-0.0243916887311,"[[-2.62966843  1.15500979 -0.05436945 -0.168467  ]
 [-0.3854873  -0.39331508  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.58444011  0.17648667]
39,"[-1.72043834  0.61076697 -0.66030044  1.17489814 -0.47916823 -1.45545529
  0.33619613  0.28002565 -0.60191769 -0.02405526  0.        ]",[ 0.60509224 -0.40027191],-0.0213839817255,-0.0213839817255,"[[-2.62932085  1.18694737 -0.05436945 -0.168467  ]
 [ 0.41759046  3.5738526   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.21537925 -0.67732   ]
40,"[-1.69640816  0.54530919 -0.7017819   1.22402288 -0.47916798 -1.45545335
  0.57861597  0.00269172 -0.49413703 -0.03876532  0.        ]",[-0.06122075 -0.9099791 ],-0.0119631143584,-0.0119631143584,"[[-2.59702401  1.24180654 -0.05436945 -0.168467  ]
 [ 2.80414937  1.91758584  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.48126024 -0.62169373]
41,"[-1.6540484   0.5431153  -0.76822193  1.22552664 -0.47916773 -1.45545141
  0.54846197 -0.60698687 -0.40909547 -0.07738553  0.        ]",[-1.00908143  0.91088869],-0.00629225467102,-0.00629225467102,"[[-2.54391928  1.24362626 -0.05436945 -0.168467  ]
 [ 2.50729471 -1.72347792  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.47446954  0.07224438]
42,"[-1.64573405  0.54061796 -0.7803974   1.22722769 -0.47916748 -1.45544948
  0.1413882   0.0028201  -0.39125092 -0.08327766  0.        ]",[ 0.37906927 -1.32009046],-0.00644217063886,-0.00644217063886,"[[-2.53398216  1.24569636 -0.05436945 -0.168467  ]
 [-1.50022994  1.91834946  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.30047396 -0.35667649]
43,"[-1.65794083  0.54272344 -0.76242058  1.22579153 -0.47916722 -1.45544754
  0.2968662  -0.66661544 -0.41620457 -0.07402111  0.        ]",[-0.14506563 -0.03778458],-0.00646842364546,-0.00646842364546,"[[-2.54862942  1.24395072 -0.05436945 -0.168467  ]
 [ 0.03040739 -2.07958637  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.12501372  0.31761488]
44,"[-1.66217433  0.59380349 -0.75604859  1.18841687 -0.47916697 -1.4554456
  0.23850197 -0.68474925 -0.46872156 -0.08471429  0.        ]",[-0.26197535 -0.95592058],-0.00754152921125,-0.00754152921125,"[[-2.55378622  1.20127239 -0.05436945 -0.168467  ]
 [-0.5441703  -2.18788577  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.3511833  0.4407973]
45,"[-1.6792154   0.68871151 -0.72966879  1.10522693 -0.47916672 -1.45544367
  0.13440702 -1.3112412  -0.58808295 -0.08599077  0.        ]",[ 0.94043074  0.62024357],-0.0181484010778,-0.0181484010778,"[[-2.57495202  1.1199752  -0.05436945 -0.168467  ]
 [-1.56895367 -5.92936328  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.98445702  1.33104801]
46,"[-1.67422853  0.79251061 -0.73750964  0.99167822 -0.47916647 -1.45544173
  0.51547248 -0.88052736 -0.67722154 -0.10156816  0.        ]",[ 0.23942744  0.26805765],-0.0267933444376,-0.0267933444376,"[[-2.56869073  1.02719635 -0.05436945 -0.168467  ]
 [ 2.1825239  -3.3571032   0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.10917011  0.68549371]
47,"[-1.63035223  0.85229537 -0.8022483   0.91417553 -0.47916622 -1.4554398
  0.60727855 -0.69171964 -0.65158325 -0.15748098  0.        ]",[-1.08496458  1.14144981],-0.0238109663894,-0.0238109663894,"[[-2.51597202  0.97136765 -0.05436945 -0.168467  ]
 [ 3.08633028 -2.22952826  0.          0.        ]]",[-0.66699368 -0.55205524],[-0.21298221  0.46453711]
48,"[-1.6115809   0.85692225 -0.82785141  0.9077709  -0.47916597 -1.45543786
  0.19905287 -0.02111655 -0.62099341 -0.17873084  0.        ]",[ 0.0810914  -0.56608666],-0.0207392975196,-0.0207392975196,"[[-2.49456791  0.96695958 -0.05436945 -0.168467  ]
 [-0.93252552  1.77537591  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.57960922  0.01063779]
49,"[-1.62499745  0.84358923 -0.80966264  0.92605781 -0.47916572 -1.45543592
  0.23358524 -0.40234295 -0.63260187 -0.16319281  0.        ]",[ 0.50543949  1.0688834 ],-0.0218667338493,-0.0218667338493,"[[-2.50980746  0.97962402 -0.05436945 -0.168467  ]
 [-0.59256407 -0.50134396  0.          0.        ]]",[-0.66699368 -0.55205524],[ 0.60207009  0.39960507]
