timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
0,"[ 0.98663546  1.71093434 -0.01190993 -0.67874883  0.8164841   0.01378767
  0.3878971  -0.35039874  0.57902309 -0.19697845  0.        ]",[-0.05015073  0.97777209],-0.115291020328,-0.115291020328,"[[-0.06802072  0.09828135  0.09455955  0.00205055]
 [-0.00147388 -0.00059759  0.          0.        ]]",[-0.35113442 -0.25085664],[-0.08045588  1.53213882]
1,"[ 0.9864259   1.70515882 -0.01500224 -0.57195626  0.81648303  0.01378766
  0.37125415  0.23500686  0.57724398 -0.15783423  0.        ]",[-0.64063891  0.41235546],-0.114960327558,-0.114960327558,"[[ -7.00554646e-02   1.37115065e-01   9.45595517e-02   2.05054633e-03]
 [ -2.01328040e-01   3.87106547e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.33668947  1.15074658]
2,"[ 0.98273295  1.68366069 -0.05965788 -0.31871125  0.81648197  0.01378765
  0.16049466  0.47044252  0.56931375 -0.11668304  0.        ]",[ 1.16279812  0.32590176],-0.114032469856,-0.114032469856,"[[ -9.94754589e-02   2.30159213e-01   9.45595517e-02   2.05054633e-03]
 [ -2.73224587e+00   5.42815392e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.13148241  1.09937334]
3,"[  9.80456446e-01   1.64005444e+00  -8.14938072e-02   6.08509960e-04
   8.16480899e-01   1.37876384e-02   4.94388012e-01   6.49080346e-01
   5.50060593e-01  -1.44980727e-02   0.00000000e+00]",[-1.44368846  1.74394046],-0.112409356133,-0.112409356133,"[[ -1.13891318e-01   3.50576049e-01   9.45595517e-02   2.05054633e-03]
 [  1.27733755e+00   6.60960336e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.8912167   0.58767009]
4,"[ 0.97787471  1.54899846 -0.10328773  0.4284137   0.81647983  0.01378763
  0.1627406   1.22821431  0.50374929  0.13742915  0.        ]",[-1.10815379 -0.6343777 ],-0.109681596156,-0.109681596156,"[[ -1.28303189e-01   5.21197866e-01   9.45595517e-02   2.05054633e-03]
 [ -2.70526566e+00   1.04397958e+01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.65661716  0.24995534]
5,"[ 0.95382881  1.41720617 -0.2431284   0.83933747  0.81647876  0.01378762
 -0.16217328  0.81735519  0.45538431  0.13353698  0.        ]",[-0.40562711  0.57751511],-0.104039626359,-0.104039626359,"[[ -2.21555032e-01   7.02730963e-01   9.45595517e-02   2.05054633e-03]
 [ -6.60700912e+00   7.72253256e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.00972757  0.63517791]
6,"[ 0.89056371  1.25921631 -0.45711032  1.18145305  0.8164777   0.01378761
 -0.28499971  1.14004164  0.40661549  0.01878862  0.        ]",[-0.32938832  0.50492683],-0.0960065391226,-0.0960065391226,"[[ -3.68493850e-01   8.78594403e-01   9.45595517e-02   2.05054633e-03]
 [ -8.08197724e+00   9.85667451e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.35639727  0.34429121]
7,"[ 0.77793586  1.03251067 -0.69370547  1.50975051  0.81647663  0.0137876
 -0.38027869  1.41284189  0.32270308 -0.09886716  0.        ]",[ 1.01493023  0.05988966],-0.0848777900005,-0.0848777900005,"[[ -5.41612959e-01   1.09383051e+00   9.45595517e-02   2.05054633e-03]
 [ -9.22614120e+00   1.16608965e+01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.68658733 -0.02675235]
8,"[ 0.65609438  0.75690276 -0.87171107  1.73699619  0.81647556  0.01378758
 -0.03557287  1.41360094  0.20623202 -0.13435716  0.        ]",[-1.11071557 -1.19818442],-0.0709765681989,-0.0709765681989,"[[ -6.84605166e-01   1.32709830e+00   9.45595517e-02   2.05054633e-03]
 [ -5.08673630e+00   1.16659385e+01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.19395979 -0.55339313]
9,"[ 0.51361934  0.51785898 -1.02739921  1.81501321  0.81647449  0.01378757
 -0.35668022  0.78006254  0.09588515 -0.19372622  0.        ]",[ 0.66580487 -0.62982565],-0.0581280002569,-0.0581280002569,"[[ -8.25027025e-01   1.51837823e+00   9.45595517e-02   2.05054633e-03]
 [ -8.94275976e+00   7.47594975e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 1.12993133  0.08235145]
10,"[ 0.33885016  0.36230611 -1.16985023  1.81191468  0.81647343  0.01378756
 -0.12249902  0.38049706  0.0125142  -0.31325348  0.        ]",[-0.53378961 -0.34648222],-0.0509075758234,-0.0509075758234,"[[ -9.75667335e-01   1.64138291e+00   9.45595517e-02   2.05054633e-03]
 [ -6.13059632e+00   4.83337028e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 1.10314667  0.16315746]
11,"[ 0.1560121   0.25928354 -1.27841103  1.7866529   0.81647236  0.01378755
 -0.2883205   0.1585999  -0.05816337 -0.44065649  0.        ]",[ 0.71642852  0.31656677],-0.0493573633925,-0.0493573633925,"[[ -1.11825806e+00   1.72332622e+00   9.45595517e-02   2.05054633e-03]
 [ -8.12186472e+00   3.36582448e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 1.65487516  0.42665255]
12,"[-0.02558863  0.16090654 -1.35434156  1.74476595  0.81647129  0.01378754
 -0.03883146  0.33796521 -0.13457127 -0.54145442  0.        ]",[ 1.15056556  0.03028777],-0.0497931386571,-0.0497931386571,"[[ -1.25063605e+00   1.80254443e+00   9.45595517e-02   2.05054633e-03]
 [ -5.12588092e+00   4.55208212e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 1.35416889 -0.05029464]
13,"[-0.11334508  0.04978305 -1.38118405  1.67551357  0.81647022  0.01378753
  0.29921874  0.34239599 -0.19925222 -0.53146098  0.        ]",[ 0.85554585 -0.44620212],-0.0446453519201,-0.0446453519201,"[[ -1.31242426e+00   1.89387978e+00   9.45595517e-02   2.05054633e-03]
 [ -1.06641179e+00   4.58138758e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.63319844 -0.48952848]
14,"[-0.09494585 -0.03665377 -1.37605252  1.60440169  0.81646916  0.01378752
  0.58299895  0.06148996 -0.23534431 -0.44990207  0.        ]",[ 0.35913114 -1.1414846 ],-0.035588909567,-0.035588909567,"[[ -1.29956142e+00   1.96686750e+00   9.45595517e-02   2.05054633e-03]
 [  2.34135942e+00   2.72358217e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.02242132 -0.57077408]
15,"[-0.00915655 -0.05318387 -1.34862232  1.58896777  0.81646809  0.01378751
  0.69754758 -0.54538828 -0.23148998 -0.36758864  0.        ]",[-0.37165199  0.01331072],-0.0293175885676,-0.0293175885676,"[[ -1.23893258e+00   1.98106880e+00   9.45595517e-02   2.05054633e-03]
 [  3.71692141e+00  -1.29008041e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.1228237  -0.08516252]
16,"[ 0.07240787 -0.02399974 -1.31693974  1.61579688  0.81646702  0.0137875
  0.56891375 -0.53354165 -0.20664881 -0.31885221  0.        ]",[ 0.22440508  0.29766112],-0.0281213995232,-0.0281213995232,"[[ -1.18009253e+00   1.95605319e+00   9.45595517e-02   2.05054633e-03]
 [  2.17223547e+00  -1.21173491e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.07090919  0.07800967]
17,"[ 0.14277185 -0.0096935  -1.2849274   1.62826661  0.81646595  0.01378749
  0.63929138 -0.35171918 -0.19294865 -0.26623592  0.        ]",[-0.81359239 -0.19616747],-0.0266715934444,-0.0266715934444,"[[ -1.12816834e+00   1.94388360e+00   9.45595517e-02   2.05054633e-03]
 [  3.01736981e+00  -9.23455879e-03   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.21535839 -0.1641711 ]
18,"[  1.79274580e-01  -2.83153513e-04  -1.26650588e+00   1.63622790e+00
   8.16464887e-01   1.37874761e-02   3.66148344e-01  -4.69092916e-01
  -1.85447652e-01  -2.39068147e-01   0.00000000e+00]",[ 0.25955771  1.25086296],-0.0263769474828,-0.0263769474828,"[[-1.10073042  1.93591031  0.09455955  0.00205055]
 [-0.26264783 -0.78550079  0.          0.        ]]",[-0.35113442 -0.25085664],[ 0.3859117   0.26258957]
19,"[ 0.18600921 -0.02872188 -1.2629641   1.6115682   0.81646382  0.01378747
  0.45210673  0.13194771 -0.20200955 -0.21505526  0.        ]",[ 0.04824903 -0.79743006],-0.0237346006407,-0.0237346006407,"[[ -1.09562684e+00   1.96008319e+00   9.45595517e-02   2.05054633e-03]
 [  7.69582628e-01   3.18954148e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.04978362 -0.44960636]
20,"[ 0.20852078 -0.0653305  -1.25080466  1.57721743  0.81646275  0.01378745
  0.46676669 -0.35502749 -0.22425204 -0.17250135  0.        ]",[-0.19578036  0.60630221],-0.0201927637982,-0.0201927637982,"[[-1.07846869  1.9915601   0.09455955  0.00205055]
 [ 0.94563099 -0.03111669  0.          0.        ]]",[-0.35113442 -0.25085664],[ 0.033406   -0.00244147]
21,"[ 0.22277658 -0.09229732 -1.24283886  1.54997014  0.81646169  0.01378744
  0.40065791  0.00807121 -0.24173002 -0.14410779  0.        ]",[ 1.24629523 -1.4456283 ],-0.0178818974176,-0.0178818974176,"[[ -1.06752115e+00   2.01503166e+00   9.45595517e-02   2.05054633e-03]
 [  1.51773708e-01   2.37026898e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.01689303 -0.31094021]
22,"[ 0.27757655 -0.10051414 -1.21023796  1.54132802  0.81646062  0.01378743
  0.73006339 -0.59777782 -0.24883648 -0.0907452   0.        ]",[-0.71416147  0.44335502],-0.0177262570657,-0.0177262570657,"[[ -1.02479731e+00   2.02223522e+00   9.45595517e-02   2.05054633e-03]
 [  4.10741966e+00  -1.63656871e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.55017257 -0.07770646]
23,"[ 0.34355541 -0.08361202 -1.1665289   1.55891975  0.81645955  0.01378742
  0.48787166 -0.32740926 -0.24138464 -0.03892638  0.        ]",[ 0.9388404  -0.28347664],-0.0205103129553,-0.0205103129553,"[[-0.97182922  2.00744435  0.09455955  0.00205055]
 [ 1.19908933  0.15153371  0.          0.        ]]",[-0.35113442 -0.25085664],[-0.22437559 -0.0705117 ]
24,"[ 0.4166598  -0.07411651 -1.11179959  1.56850857  0.81645848  0.01378741
  0.79536968 -0.49763246 -0.24253737  0.02651871  0.        ]",[-0.40989202  0.1169041 ],-0.0241874538646,-0.0241874538646,"[[ -9.10798624e-01   1.99917978e+00   9.45595517e-02   2.05054633e-03]
 [  4.89165970e+00  -9.74253583e-01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.92189783 -0.2447387 ]
25,"[ 0.507958   -0.05720076 -1.03270913  1.58508204  0.81645742  0.0137874
  0.65219023 -0.4247127  -0.24566866  0.11161978  0.        ]",[ 0.38036046 -1.14922397],-0.0302525310034,-0.0302525310034,"[[ -8.30216229e-01   1.98453326e+00   9.45595517e-02   2.05054633e-03]
 [  3.17231339e+00  -4.91996075e-01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.79249239 -0.16447854]
26,"[  5.90078960e-01   7.21205615e-04  -9.49280892e-01   1.63703117e+00
   8.16456348e-01   1.37873895e-02   7.72361375e-01  -1.02197338e+00
  -2.23230276e-01   1.79959581e-01   0.00000000e+00]",[-1.02659457  1.14226212],-0.0373009442892,-0.0373009442892,"[[ -7.52291032e-01   1.93506145e+00   9.45595517e-02   2.05054633e-03]
 [  4.61538668e+00  -4.44203104e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.9671517   0.30347794]
27,"[ 0.64094196  0.05824864 -0.89044146  1.6815788   0.81645528  0.01378738
  0.43510223 -0.40991249 -0.19721616  0.2208195   0.        ]",[-0.85134126 -0.8059075 ],-0.0423393412449,-0.0423393412449,"[[-0.70061777  1.88683457  0.09455955  0.00205055]
 [ 0.56545421 -0.39412707  0.          0.        ]]",[-0.35113442 -0.25085664],[-0.58124208  0.09932536]
28,"[ 0.61905095  0.10644035 -0.91651596  1.71374889  0.81645421  0.01378737
  0.15359044 -0.89118068 -0.15670989  0.17509077  0.        ]",[-1.00202542  1.18563025],-0.0417160105183,-0.0417160105183,"[[ -7.23226648e-01   1.84701691e+00   9.45595517e-02   2.05054633e-03]
 [ -2.81504386e+00  -3.57703328e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.1905027   0.84057534]
29,"[ 0.52050316  0.14446358 -1.02077609  1.73593795  0.81645315  0.01378736
 -0.1714091  -0.28171171 -0.11036076  0.03597939  0.        ]",[ 1.98547551 -0.86843573],-0.0376684944369,-0.0376684944369,"[[ -8.18684480e-01   1.81591841e+00   9.45595517e-02   2.05054633e-03]
 [ -6.71775942e+00   4.53726454e-01   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.80275136  0.59721589]
30,"[ 0.41526104  0.1758931  -1.11290182  1.75220748  0.81645208  0.01378735
  0.16930388 -0.80309697 -0.08142665 -0.10453091  0.        ]",[ 0.36110565  0.79923449],-0.0370483987822,-0.0370483987822,"[[ -9.11989476e-01   1.79039559e+00   9.45595517e-02   2.05054633e-03]
 [ -2.62635421e+00  -2.99449207e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[ 0.63764054  0.89128315]
31,"[ 0.3704818   0.21001397 -1.14716641  1.76779092  0.81645101  0.01378734
  0.29262039 -0.31565574 -0.06160463 -0.17598404  0.        ]",[ 1.38637057  0.59346922],-0.0393801136419,-0.0393801136419,"[[-0.9496587   1.76285033  0.09455955  0.00205055]
 [-1.1455236   0.22922603  0.          0.        ]]",[-0.35113442 -0.25085664],[ 0.34681821  0.33747441]
32,"[ 0.39087539  0.17519401 -1.13189186  1.75185445  0.81644994  0.01378732
  0.62408373  0.03889473 -0.08106847 -0.13181585  0.        ]",[-1.16809092 -0.38467118],-0.0369310611368,-0.0369310611368,"[[ -9.32633511e-01   1.79096137e+00   9.45595517e-02   2.05054633e-03]
 [  2.83480917e+00   2.57406405e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.55797923 -0.3982029 ]
33,"[ 0.41030629  0.13130139 -1.11682059  1.72854659  0.81644888  0.01378731
  0.28982552 -0.19904535 -0.10743008 -0.0846215   0.        ]",[ 0.5808919   1.09069327],-0.0342405378524,-0.0342405378524,"[[-0.91620957  1.82665394  0.09455955  0.00205055]
 [-1.17907228  1.00043526  0.          0.        ]]",[-0.35113442 -0.25085664],[ 0.16765994  0.16156814]
34,"[ 0.4099731   0.05902386 -1.11708108  1.68209628  0.81644781  0.0137873
  0.48320339  0.3966291  -0.15200426 -0.0456515   0.        ]",[-0.53138064 -0.80451403],-0.0299973451181,-0.0299973451181,"[[ -9.16492608e-01   1.88618908e+00   9.45595517e-02   2.05054633e-03]
 [  1.14307787e+00   4.93995516e+00   0.00000000e+00   0.00000000e+00]]",[-0.35113442 -0.25085664],[-0.48389989 -0.68984485]
