timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-1.71973049 -0.82448472 -0.60741654  0.5479812  -0.83910441 -0.38811625
 -1.46533003  0.43569665  0.69891903 -0.58783287  0.        ]",[ 1.89906746 -1.1967631 ],-0.1168233137,-0.1168233137,"[[ -2.66939254   2.36788208  -0.09619087  -0.04551293]
 [-16.62010892   4.40296567   0.           0.        ]]",[-0.72327268 -0.63730592],[ 0.76457524 -1.38513601]
11,"[-1.85575199 -0.86598528 -0.20178892  0.45901343 -0.83910386 -0.38811608
 -1.01479829 -0.2550495   0.49864496 -0.54677396  0.        ]",[ 0.08593    -0.92631184],-0.096636783295,-0.096636783295,"[[ -2.95877556   2.41533152  -0.09619087  -0.04551293]
 [-12.33241549   0.35553932   0.           0.        ]]",[-0.72327268 -0.63730592],[ 0.48151699 -0.9319005 ]
12,"[-1.87772139 -0.84019814  0.15435373  0.51528233 -0.8391033  -0.38811591
 -0.95338635 -0.88228352  0.29875776 -0.53509927  0.        ]",[ 1.10535683 -0.31626881],-0.0773908155531,-0.0773908155531,"[[ -3.19956041   2.38556699  -0.09619087  -0.04551293]
 [-11.74796611  -3.31973945   0.           0.        ]]",[-0.72327268 -0.63730592],[ 0.88000906 -0.09470013]
13,"[-1.83428029 -0.76847006  0.43707492  0.65575036 -0.83910275 -0.38811573
 -0.51294867 -1.08484959  0.08793408 -0.51223439  0.        ]",[ 0.93061715  0.12842069],-0.0573811486562,-0.0573811486562,"[[-3.39246361  2.30726294 -0.09619087 -0.04551293]
 [-7.55633256 -4.50667983  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.49588969  0.2818498 ]
14,"[-1.78434963 -0.68552255  0.59651952  0.79369486 -0.83910219 -0.38811556
 -0.11011217 -0.98288077 -0.07703953 -0.47806974  0.        ]",[ 0.51501278  0.49578528],-0.0418763074541,-0.0418763074541,"[[-3.50512426  2.22312393 -0.09619087 -0.04551293]
 [-3.72254766 -3.90919831  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.14173895  0.27900958]
15,"[-1.75464962 -0.62540357  0.66968052  0.88003655 -0.83910164 -0.38811539
  0.11184886 -0.63466321 -0.17482528 -0.45012487  0.        ]",[-0.33601715  0.23633319],-0.0328930783578,-0.0328930783578,"[[-3.55838055  2.16541171 -0.09619087 -0.04551293]
 [-1.61015032 -1.868821    0.          0.        ]]",[-0.72327268 -0.63730592],[-0.08005506 -0.10731807]
16,"[-1.72643678 -0.59577673  0.730483    0.91886753 -0.83910108 -0.38811521
 -0.02456923 -0.46863673 -0.23448149 -0.41076559  0.        ]",[ 0.37697334  0.23516577],-0.0265340873663,-0.0265340873663,"[[-3.60360968  2.13779604 -0.09619087 -0.04551293]
 [-2.90843711 -0.89599109  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.15586588 -0.14433798]
17,"[-1.69739398 -0.58665914  0.78653975  0.93035323 -0.83910052 -0.38811504
  0.13827369 -0.3067123  -0.2703801  -0.3665442   0.        ]",[-0.08337427  0.48802333],-0.0216354474039,-0.0216354474039,"[[-3.64622903  2.12939574 -0.09619087 -0.04551293]
 [-1.35866623  0.05280313  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.00519682 -0.37225404]
18,"[-1.67538727 -0.60875177  0.825498    0.90214634 -0.83909997 -0.38811487
  0.10640849  0.02289551 -0.26614933 -0.33241701  0.        ]",[-0.43636509  0.1641081 ],-0.0201297392863,-0.0201297392863,"[[-3.67644505  2.14982951 -0.09619087 -0.04551293]
 [-1.66192572  1.98413708  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.13797502 -0.65987003]
19,"[-1.63625931 -0.65720084  0.88872689  0.83567621 -0.83909941 -0.38811469
 -0.07164586  0.12709872 -0.24447347 -0.27615463  0.        ]",[ 0.77855916 -1.19995271],-0.0194898425966,-0.0194898425966,"[[-3.7266853   2.19563846 -0.09619087 -0.04551293]
 [-3.35646168  2.59471482  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.49740332 -0.62408793]
20,"[-1.60671196 -0.66927422  0.93221164  0.81807079 -0.83909886 -0.38811452
  0.25919609 -0.55744983 -0.25053952 -0.23821855  0.        ]",[-0.34927407  0.18877726],-0.0177478436795,-0.0177478436795,"[[-3.76222362  2.20728795 -0.09619087 -0.04551293]
 [-0.20785307 -1.41638949  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.07365666 -0.17818347]
21,"[-1.59117827 -0.64791076  0.95380949  0.84893001 -0.8390983  -0.38811435
  0.1143445  -0.42508653 -0.28213157 -0.21873383  0.        ]",[ 0.61327968 -1.06761203],-0.0142555185187,-0.0142555185187,"[[-3.78021207  2.18674181 -0.09619087 -0.04551293]
 [-1.58639804 -0.64080998  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.32498097 -0.13830689]
22,"[-1.58498236 -0.59201195  0.9621992   0.92363027 -0.83909775 -0.38811417
  0.37275973 -1.09869877 -0.34280284 -0.20666301  0.        ]",[-0.38852901  1.81730849],-0.00829351404237,-0.00829351404237,"[[-3.78726488  2.13432385 -0.09619087 -0.04551293]
 [ 0.87292755 -4.58783468  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.01052284  0.5500977 ]
23,"[-1.58661228 -0.53568617  0.9599995   0.99074578 -0.83909719 -0.388114
  0.20931653 -0.40742399 -0.39745238 -0.20097315  0.        ]",[-0.22086327  0.03961367],-0.00394549727985,-0.00394549727985,"[[-3.78541286  2.08320724 -0.09619087 -0.04551293]
 [-0.68255131 -0.53732286  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.15115978 -0.0647541 ]
24,"[-1.56670405 -0.52552082  0.98625627  1.00204355 -0.83909663 -0.38811382
  0.11887062 -0.37883026 -0.41783713 -0.17077921  0.        ]",[ 0.22218094 -0.06563117],-0.00126693479036,-0.00126693479036,"[[-3.80770025  2.07414181 -0.09619087 -0.04551293]
 [-1.54331924 -0.36977942  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.35032567  0.02218175]
25,"[-1.54673716 -0.51432745  1.01142379  1.01420733 -0.83909608 -0.38811365
  0.21449489 -0.42194272 -0.43836112 -0.140045    0.        ]",[-0.12347761 -0.65322223],-0.00255930383451,-0.00255930383451,"[[-3.8294358   2.06421162 -0.09619087 -0.04551293]
 [-0.6332683  -0.62239713  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.21437931  0.03476736]
26,"[-1.53032695 -0.47063348  1.03129752  1.05900118 -0.83909552 -0.38811348
  0.1644762  -0.86125389 -0.48660519 -0.10433806  0.        ]",[ 0.81167508  0.67612738],-0.00810582183231,-0.00810582183231,"[[-3.84687741  2.02593651 -0.09619087 -0.04551293]
 [-1.10929221 -3.19653444  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.39241138  0.6632542 ]
27,"[-1.54002623 -0.42826883  1.01963123  1.09851216 -0.83909497 -0.3881133
  0.50435544 -0.3936001  -0.5208141  -0.10478931  0.        ]",[ 0.06719531 -0.05950157],-0.0112592046673,-0.0112592046673,"[[-3.83660917  1.98949925 -0.09619087 -0.04551293]
 [ 2.12531689 -0.45632892  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.48803324 -0.2335436 ]
28,"[-1.58090651 -0.41486908  0.9676327   1.11023733 -0.83909441 -0.38811313
  0.52788432 -0.43227334 -0.51327067 -0.16381997  0.        ]",[-0.88787094 -0.04584669],-0.00989102187268,-0.00989102187268,"[[-3.79185611  1.97809907 -0.09619087 -0.04551293]
 [ 2.34924194 -0.68293495  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.6379146  -0.28632489]
29,"[-1.59082305 -0.39673292  0.95426491  1.12553344 -0.83909386 -0.38811296
  0.15371889 -0.46089505 -0.52431178 -0.17434758  0.        ]",[ 0.30763952  1.1823514 ],-0.0110798706253,-0.0110798706253,"[[-3.78059901  1.96275765 -0.09619087 -0.04551293]
 [-1.21166139 -0.85064441  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.22394045  0.2019659 ]
30,"[-1.58043925 -0.42374021  0.96824755  1.10251254 -0.8390933  -0.38811278
  0.28415552  0.21771863 -0.50552574 -0.16568966  0.        ]",[ 0.49979755 -1.28290007],-0.00912572975152,-0.00912572975152,"[[-3.79237743  1.98564044 -0.09619087 -0.04551293]
 [ 0.02969482  3.12567344  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.01415192 -0.62744105]
31,"[-1.59834981 -0.44964005  0.94390079  1.07904484 -0.83909274 -0.38811261
  0.4920065  -0.46862894 -0.47214694 -0.20072512  0.        ]",[-1.14352925  0.31100788],-0.006707434722,-0.006707434722,"[[-3.77193651  2.00780355 -0.09619087 -0.04551293]
 [ 2.00779756 -0.89596017  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.55676669 -0.26196149]
32,"[-1.59838323 -0.44337398  0.94385062  1.08484821 -0.83909219 -0.38811244
  0.0718966  -0.25538121 -0.47790651 -0.19927706  0.        ]",[-0.24074284 -0.0169948 ],-0.00715648937701,-0.00715648937701,"[[-3.77189528  2.00242117 -0.09619087 -0.04551293]
 [-1.99035203  0.35355727  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.36202782 -0.01458097]
33,"[-1.55465435 -0.45073685  1.00154965  1.0780182  -0.83909163 -0.38811226
 -0.02409496 -0.26805171 -0.49375594 -0.1340675   0.        ]",[ 0.02630541  0.34648077],-0.00804597306393,-0.00804597306393,"[[-3.82086819  2.00874744 -0.09619087 -0.04551293]
 [-2.90389516  0.27931431  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.61721039  0.13304251]
34,"[-1.50085494 -0.47305844  1.06528169  1.05661587 -0.83909108 -0.38811209
 -0.00712778 -0.03486526 -0.49655938 -0.06311427  0.        ]",[ 0.35642385 -0.07621086],-0.0106806492517,-0.0106806492517,"[[-3.87732594  2.02804273 -0.09619087 -0.04551293]
 [-2.74242011  1.64566158  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.72557849 -0.00757086]
35,"[-1.46047876 -0.50683988  1.10868096  1.02217407 -0.83909052 -0.38811192
  0.14682404 -0.09194673 -0.48031212 -0.01996816  0.        ]",[ 0.2463578  -0.04854532],-0.0120466958919,-0.0120466958919,"[[-3.91747413  2.05760009 -0.09619087 -0.04551293]
 [-1.27727502  1.31119473  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.52633816 -0.03550431]
36,"[-1.44442699 -0.53392343  1.12499832  0.99270808 -0.83908997 -0.38811174
  0.25195046 -0.1291939  -0.46049784 -0.00887965  0.        ]",[ 0.73147187 -0.38648691],-0.0118558365515,-0.0118558365515,"[[-3.93298154  2.08163421 -0.09619087 -0.04551293]
 [-0.27679652  1.09294621  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.35012275 -0.09653369]
37,"[-1.46872214 -0.54094721  1.10009422  0.9847876  -0.83908941 -0.38811157
  0.55678329 -0.39409218 -0.44547653 -0.04259208  0.        ]",[-0.83544604 -0.94930654],-0.00894184438627,-0.00894184438627,"[[-3.90941015  2.08791982 -0.09619087 -0.04551293]
 [ 2.6242685  -0.4592147   0.          0.        ]]",[-0.72327268 -0.63730592],[-0.4262988  -0.30979827]
38,"[-1.48766553 -0.48806071  1.07983469  1.04162659 -0.83908885 -0.3881114
  0.2038623  -1.0340061  -0.48783792 -0.05003568  0.        ]",[ 0.78461999  0.51817113],-0.0107221613836,-0.0107221613836,"[[-3.89062411  2.04111497 -0.09619087 -0.04551293]
 [-0.73444215 -4.20876599  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.42129689  0.86341882]
39,"[-1.50410588 -0.41517277  1.06161639  1.10996366 -0.8390883  -0.38811122
  0.53171717 -0.66966914 -0.54714234 -0.0462399   0.        ]",[ 0.06695056 -0.52478394],-0.0155693347979,-0.0155693347979,"[[-3.87400703  1.97835902 -0.09619087 -0.04551293]
 [ 2.38571907 -2.07395237  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.42581964  0.09793532]
40,"[-1.55165265 -0.34129648  1.00528064  1.16830897 -0.83908774 -0.38811105
  0.55461849 -1.01729681 -0.59174599 -0.09093743  0.        ]",[-0.99326435  1.21931663],-0.0183949001358,-0.0183949001358,"[[-3.8241059   1.91644298 -0.09619087 -0.04551293]
 [ 2.603671   -4.11086513  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.475694    0.61570096]
41,"[-1.56276373 -0.29062274  0.99125536  1.20238463 -0.83908719 -0.38811087
  0.13605596 -0.32757717 -0.62961614 -0.08861397  0.        ]",[-0.06221567  0.47721351],-0.0221376045134,-0.0221376045134,"[[-3.8119994   1.87477408 -0.09619087 -0.04551293]
 [-1.37973973 -0.06948594  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.40646303  0.26754129]
42,"[-1.53511331 -0.31209164  1.0255209   1.1885187  -0.83908663 -0.3881107
  0.11302774 -0.00485785 -0.62330995 -0.05145837  0.        ]",[ 0.28112461 -0.84752482],-0.0223285330114,-0.0223285330114,"[[-3.84179305  1.89235697 -0.09619087 -0.04551293]
 [-1.59889611  1.82147218  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.52294302  0.01823685]
43,"[-1.51551506 -0.31500758  1.0485977   1.1865699  -0.83908608 -0.38811053
  0.23331069 -0.5837568  -0.62831953 -0.02082882  0.        ]",[ 0.32865587  0.18773806],-0.0236846275674,-0.0236846275674,"[[-3.86228568  1.89475304 -0.09619087 -0.04551293]
 [-0.45417716 -1.57055849  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.2773394   0.50038999]
44,"[-1.51943046 -0.28613435  1.04405952  1.2051748  -0.83908552 -0.38811035
  0.37093657 -0.45160746 -0.65064487 -0.01355914  0.        ]",[-0.52077954  0.17442017],-0.0259561710595,-0.0259561710595,"[[-3.85822784  1.87111089 -0.09619087 -0.04551293]
 [ 0.85559256 -0.79623762  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.0936034   0.20509817]
45,"[-1.51581827 -0.2752891   1.04824163  1.211776   -0.83908497 -0.38811018
  0.15255589 -0.33101245 -0.6607251  -0.00230495  0.        ]",[ 0.68823799 -0.07480333],-0.0272308091098,-0.0272308091098,"[[-3.86196824  1.86227589 -0.09619087 -0.04551293]
 [-1.2227076  -0.08961849  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.48410866  0.35925126]
46,"[-1.51882952 -0.26944707  1.04475175  1.21524487 -0.83908441 -0.38811001
  0.44134094 -0.38131044 -0.66438639 -0.00440345  0.        ]",[-1.4604001   0.44683174],-0.0275005619354,-0.0275005619354,"[[-3.85884751  1.8575265  -0.09619087 -0.04551293]
 [ 1.52562333 -0.38433777  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.29585758  0.05245706]
47,"[-1.50961662 -0.28191633  1.05534794  1.20776384 -0.83908385 -0.38810983
  0.02224581 -0.07798652 -0.6575093   0.00464218  0.        ]",[ 0.94550158  0.03513482],-0.0271637012358,-0.0271637012358,"[[-3.86835259  1.86767212 -0.09619087 -0.04551293]
 [-2.46284803  1.39297089  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.81077749  0.24978234]
48,"[-1.4986151  -0.31730983  1.06774061  1.18501514 -0.8390833  -0.38810966
  0.42060563 -0.05901922 -0.63235592  0.00516911  0.        ]",[-1.4647623   0.47062221],-0.0249343834081,-0.0249343834081,"[[-3.87957204  1.89664654 -0.09619087 -0.04551293]
 [ 1.32828865  1.50410853  0.          0.        ]]",[-0.72327268 -0.63730592],[-0.1989688  -0.23502436]
49,"[ -1.48528384e+00  -3.75749260e-01   1.08239125e+00   1.14240128e+00
  -8.39082742e-01  -3.88109486e-01   1.91342481e-03   2.53992461e-01
  -5.87949035e-01  -1.47560895e-03   0.00000000e+00]",[-0.03141454 -1.51639171],-0.0208457862181,-0.0208457862181,"[[-3.89298517  1.94513068 -0.09619087 -0.04551293]
 [-2.65634535  3.33818141  0.          0.        ]]",[-0.72327268 -0.63730592],[ 0.84447044 -0.10496327]
