timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.246026532189,"[[ 0.06005313  0.00206221  0.04099731  0.19199369]
 [ 0.0037513  -0.00209736  0.          0.        ]]",[ 1.29700267  1.12379122],-1.69291,"[ 1.01579449  1.9810524  -0.11495561 -0.7602906   0.3706796   1.64468466
  0.32345872 -0.37143074  1.03860691 -1.52377796  0.        ]",[-0.17190264 -0.25480422],[ 1.93638188  0.94804468]
1,-0.236301726777,"[[ 0.09980327  0.03966901  0.04099731  0.19199369]
 [ 3.95810306  3.75027578  0.          0.        ]]",[ 0.79728043  0.92899096],-1.73318,"[ 1.01114109  1.97999713 -0.05403841 -0.64954778  0.37067888  1.64467429
  0.68711811  0.17552639  1.02989579 -1.4253424   0.        ]",[-0.17190264 -0.25480422],[ 0.56984957 -0.05901651]
2,-0.212718259735,"[[ 0.20079881  0.11157642  0.04099731  0.19199369]
 [ 6.13420839  3.44149537  0.          0.        ]]",[ 0.49545366  0.83383679],-1.57413,"[ 0.98898942  1.97279022  0.09942743 -0.43839217  0.37067816  1.64466391
  0.88724066  0.13051731  0.98707213 -1.19950915  0.        ]",[-0.17190264 -0.25480422],[-1.41070347  1.82666428]
3,-0.187887765149,"[[ 0.28256027  0.21946625  0.04099731  0.19199369]
 [ 2.05552942  7.3345074   0.          0.        ]]",[ 0.57975626  0.86394489],-1.44269,"[ 0.96032277  1.9492522   0.22144906 -0.12509403  0.37067745  1.64465354
  0.51214424  0.69797482  0.91128202 -0.98501696  0.        ]",[-0.17190264 -0.25480422],[ 0.875937   -0.34359789]
4,-0.16067762662,"[[ 0.35803663  0.35103583  0.04099731  0.19199369]
 [ 5.48071846  5.82747607  0.          0.        ]]",[ 0.1914807   0.73552227],-1.25744,"[ 0.92550942  1.90025953  0.33156658  0.24652068  0.37067673  1.64464316
  0.82713944  0.47830338  0.79756497 -0.7801664   0.        ]",[-0.17190264 -0.25480422],[-0.02622289  0.69543124]
5,-0.125224573674,"[[ 0.4655146   0.49405607  0.04099731  0.19199369]
 [ 5.2678269   8.46575266  0.          0.        ]]",[-0.0991241  0.6256758],-1.11609,"[ 0.86250899  1.82266911  0.48292926  0.63041258  0.37067601  1.64463279
  0.80755858  0.86286624  0.61445933 -0.55585857  0.        ]",[-0.17190264 -0.25480422],[-0.05757415 -0.75806862]
6,-0.090619876608,"[[ 0.56755467  0.63157366  0.04099731  0.19199369]
 [ 4.93724551  5.29656572  0.          0.        ]]",[-0.19394079  0.60676962],-0.930132,"[ 0.78870058  1.72559795  0.61928909  0.97272559  0.37067529  1.64462241
  0.7771545   0.40091228  0.40494546 -0.38726041  0.        ]",[-0.17190264 -0.25480422],[-1.12743758  1.52841845]
7,-0.0636750636539,"[[ 0.62561465  0.77619424  0.04099731  0.19199369]
 [ 0.88226109  9.15263275  0.          0.        ]]",[-0.14930874  0.60501242],-0.878683,"[ 0.7409114   1.60179158  0.69312522  1.29718121  0.37067457  1.64461204
  0.40423632  0.96298544  0.22147498 -0.30209855  0.        ]",[-0.17190264 -0.25480422],[-1.19110849  0.24190804]
8,-0.0484757746322,"[[ 0.60338862  0.96705191  0.04099731  0.19199369]
 [-3.09169569  9.93051109  0.          0.        ]]",[ 0.10260534  0.68446964],-0.848041,"[ 0.75968478  1.40869743  0.66520269  1.65843234  0.37067386  1.64460166
  0.03877006  1.07636827  0.09390361 -0.30407206  0.        ]",[-0.17190264 -0.25480422],[-0.871909    0.11046444]
9,-0.0487059131761,"[[  0.50755442   1.16808697   0.04099731   0.19199369]
 [ -6.48052151  10.17214297   0.           0.        ]]",[ 0.43301123  0.78697133],-0.852534,"[ 0.8337021   1.17594372  0.54005524  1.94350607  0.37067314  1.64459129
 -0.2728844   1.1115853   0.04564861 -0.37336087  0.        ]",[-0.17190264 -0.25480422],[ 0.70362919  2.01223328]
10,-0.0516544671392,"[[  0.40715725   1.40922876   0.04099731   0.19199369]
 [ -3.56872315  13.92955893   0.           0.        ]]",[ 0.0898177   0.61692727],-0.861347,"[ 0.89862929  0.87007753  0.40161411  2.14075852  0.37067242  1.64458092
 -0.00509906  1.65927093 -0.03450801 -0.46609307  0.        ]",[-0.17190264 -0.25480422],[ 0.74835939 -0.27338699]
11,-0.0581518807057,"[[  0.36621346   1.67418591   0.04099731   0.19199369]
 [ -0.535678    12.57072464   0.           0.        ]]",[-0.21916255  0.47578049],-0.830549,"[ 0.92124873  0.52049469  0.34331334  2.16337005  0.3706717   1.64457054
  0.27383678  1.4611945  -0.19409488 -0.56435014  0.        ]",[-0.17190264 -0.25480422],[-0.23621108  0.6450122 ]
