timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.385079475483,[-0.84821248 -0.84718364],[ 2.46841526  1.57548463],-7.12854,"[ 1.19276572  1.41740448 -0.4355724  -1.83757641 -1.02917315 -1.67956903
 -0.08252574 -0.33978264  3.49461135  2.35778889  0.        ]","[[ 0.02595191  0.00407944 -0.11918879 -0.19404153]
 [-0.00385976 -0.00457477  0.          0.        ]]",[ 2.83589387  1.50799458]
1,-0.391131197612,[-0.84821248 -0.84718364],[ 2.78812385  1.47452521],-7.22677,"[ 1.19029263  1.41600716 -0.37003372 -1.72417356 -1.02917276 -1.67956783
  0.53901084  0.43667742  3.4864789   2.53029231  0.        ]","[[ 0.06555055  0.04370125 -0.11918879 -0.19404153]
 [ 3.95056327  3.95356897  0.          0.        ]]",[ 3.04352298  1.41639913]
2,-0.406577875663,[-0.84821248 -0.84718364],[ 3.16206574  1.15985179],-7.36264,"[ 1.17031329  1.39816631 -0.17630284 -1.3883055  -1.02917236 -1.67956664
  1.14826798  1.19776839  3.41116121  3.03406701  0.        ]","[[ 0.18345357  0.16169992 -0.11918879 -0.19404153]
 [ 7.82686223  7.83336776  0.          0.        ]]",[ 3.08174054  0.77044177]
3,-0.423163123648,[-0.84821248 -0.84718364],[ 3.42430854  0.80073589],-7.32396,"[ 1.09677658  1.32926311  0.13312154 -0.87448804 -1.02917197 -1.67956545
  1.74558225  1.76547498  3.13650217  3.77706073  0.        ]","[[  0.37811966   0.34740379  -0.11918879  -0.19404153]
 [ 11.62718217  10.72735978   0.           0.        ]]",[ 4.00697405  0.58444904]
4,-0.428651126634,[-0.84821248 -0.84718364],[ 3.12077022  0.35450187],-7.25634,"[ 0.91641869  1.17365225  0.52159748 -0.27297438 -1.02917158 -1.67956425
  2.33124573  2.17743993  2.52886701  4.51630723  0.        ]","[[  0.64804769   0.58302217  -0.11918879  -0.19404153]
 [ 15.3533867   12.82743694   0.           0.        ]]",[ 3.0894407   0.64515072]
5,-0.409196612515,[-0.84821248 -0.84718364],[ 2.47005892 -0.22171077],-6.91127,"[ 0.57500546  0.90160985  0.90826463  0.32543883 -1.02917118 -1.67956306
  2.90552209  2.62832732  1.57441264  4.86060269  0.        ]","[[  0.99177195   0.86263329  -0.11918879  -0.19404153]
 [ 19.00716025  15.12593763   0.           0.        ]]",[ 2.46050401 -0.77034908]
6,-0.357837660962,[-0.84821248 -0.84718364],[ 1.30123365 -0.55979085],-6.08506,"[ 0.04933614  0.56937867  1.15640557  0.74202245 -1.02917079 -1.67956186
  3.46887354  1.9707047   0.55871111  4.47412409  0.        ]","[[  1.40787719   1.1315179   -0.11918879  -0.19404153]
 [ 22.59145189  11.7735914    0.           0.        ]]",[ 2.0468291  -1.30458784]
7,-0.281121901568,[-0.84821248 -0.84718364],[-0.85915422 -1.38545632],-5.22719,"[-0.607004    0.30104106  1.09205069  0.92771924 -1.02917039 -1.67956067
  4.02107126  1.1475935  -0.13393842  3.45346261  0.        ]","[[  1.89495794   1.32489143  -0.11918879  -0.19404153]
 [ 26.10481499   7.57762702   0.           0.        ]]",[-0.06088674 -0.10870118]
8,-0.19037574539,[-0.84821248 -0.84718364],[-2.64699578 -2.90322447],-3.92119,"[-1.18761121  0.08944478  0.6289902   0.99948672 -1.02917    -1.67955948
  3.90231075  1.03320831 -0.28062608  2.17894509  0.        ]","[[  2.40947423   1.47059344  -0.11918879  -0.19404153]
 [ 25.34929053   6.99452863   0.           0.        ]]",[-2.45759625 -3.36590864]
9,-0.114914437656,[-0.84821248 -0.84718364],[-3.11322618 -3.30082965],-3.13631,"[-1.48805543 -0.05603152 -0.03685553  1.01384499 -1.0291696  -1.67955828
  3.20173985  0.22900586  0.02772671  1.1948145   0.        ]","[[  2.87174137   1.56935033  -0.11918879  -0.19404153]
 [ 20.89202359   2.89495261   0.           0.        ]]",[-3.45298997 -3.36931916]
