timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.376011786027,[-0.81262964 -0.80636334],[ 2.79121208  1.86476874],-6.69864,"[ 1.18308715  1.42245224 -0.35042256 -1.80132187 -1.0154589  -1.46490213
 -0.07581452 -0.34016331  3.44820793  2.1448019   0.        ]","[[ 0.07595258  0.00816099 -0.11747662 -0.16914627]
 [ 0.00063463 -0.00368748  0.          0.        ]]",[ 2.91753261  2.11067366]
1,-0.381158231435,[-0.81262964 -0.80636334],[ 2.99691343  1.67397976],-6.73999,"[ 1.17789952  1.42082228 -0.28499942 -1.68868566 -1.0154585  -1.46490123
  0.53936745  0.431681    3.43324711  2.31470437  0.        ]","[[ 0.11564021  0.04780037 -0.11747662 -0.16914627]
 [ 3.95496926  3.95443871  0.          0.        ]]",[ 3.04253316  1.55348686]
2,-0.393928342458,[-0.81262964 -0.80636334],[ 3.39160895  1.35272324],-6.82139,"[ 1.14990097  1.40234923 -0.09267335 -1.35529604 -1.01545809 -1.46490032
  1.14239589  1.18824751  3.33832385  2.80673415  0.        ]","[[ 0.23363051  0.16581626 -0.11747662 -0.16914627]
 [ 7.83118404  7.83421999  0.          0.        ]]",[ 3.58600584  1.80174015]
3,-0.406370829626,[-0.81262964 -0.80636334],[ 3.52705288  0.80557269],-6.74764,"[ 1.06354849  1.32798442  0.2118695  -0.8213307  -1.01545769 -1.46489942
  1.73355502  1.92982647  3.02856178  3.53037409  0.        ]","[[  0.4283789    0.36065685  -0.11747662  -0.16914627]
 [ 11.63110959  11.63714956   0.           0.        ]]",[ 3.50291561  0.95660551]
4,-0.40544982186,[-0.81262964 -0.80636334],[ 2.69582176  0.02154517],-6.54159,"[ 0.86710465  1.14127096  0.58877993 -0.15183023 -1.01545728 -1.46489851
  2.31319028  2.62318104  2.35719222  4.2240949   0.        ]","[[  0.69838129   0.62907521  -0.11747662  -0.16914627]
 [ 15.35697207  15.19279133   0.           0.        ]]",[ 2.16797705  0.38277794]
5,-0.376873363781,[-0.81262964 -0.80636334],[ 1.87908757 -0.52895892],-6.09186,"[ 0.50969556  0.81379311  0.95401076  0.47971842 -1.01545688 -1.46489761
  2.88174228  2.85966622  1.3593103   4.43834389  0.        ]","[[  1.04218582   0.94509982  -0.11747662  -0.16914627]
 [ 19.01161071  16.40554877   0.           0.        ]]",[ 2.24680636 -0.78895486]
6,-0.317192696512,[-0.81262964 -0.80636334],[ 0.52619445 -0.97487986],-5.37542,"[-0.02619143  0.43252298  1.16960788  0.86283356 -1.01545647 -1.4648967
  3.43942166  2.18663909  0.39366566  3.89545832  0.        ]","[[  1.45838496   1.23858303  -0.11747662  -0.16914627]
 [ 22.59638801  12.95417375   0.           0.        ]]",[ 0.50776794 -0.67944419]
7,-0.236622820509,[-0.81262964 -0.80636334],[-1.34781659 -2.05390882],-4.36961,"[-0.65475252  0.10403938  1.07666278  1.0032838  -1.01545607 -1.4648958
  3.682991    1.61149252 -0.15277671  2.81139319  0.        ]","[[  1.92602301   1.46807441  -0.11747662  -0.16914627]
 [ 24.16210465  10.00473635   0.           0.        ]]",[-1.60770566 -2.18174599]
8,-0.158848562802,[-0.81262964 -0.80636334],[-1.97614396 -2.72356105],-3.45112,"[-1.15401088 -0.12830799  0.68487632  1.01386872 -1.01545566 -1.46489489
  2.99331632  0.80048533 -0.18000308  1.74908945  0.        ]","[[  2.36478892   1.62643966  -0.11747662  -0.16914627]
 [ 19.72894427   5.84576233   0.           0.        ]]",[-2.44997462 -3.21775193]
9,-0.105320127611,[-0.81262964 -0.80636334],[-2.03410721 -2.78443909],-2.94956,"[-1.42394318 -0.23947059  0.20803597  0.99366406 -1.01545526 -1.46489399
  2.31706341  0.00565745  0.03548477  1.05541618  0.        ]","[[  2.71575576   1.70245804  -0.11747662  -0.16914627]
 [ 15.38203259   1.76975738   0.           0.        ]]",[-1.97293278 -1.79873523]
10,-0.0767216356812,[-0.81262964 -0.80636334],[-1.89496171 -2.44812775],-2.7694,"[-1.52831776 -0.23264297 -0.21067763  0.99538178 -1.01545486 -1.46489309
  1.65407486 -0.77333116  0.24623399  0.65171431  0.        ]","[[  2.98063855   1.69777145  -0.11747662  -0.16914627]
 [ 11.12036936  -2.22502175   0.           0.        ]]",[-1.72211275 -2.63093197]
11,-0.0623756980441,[-0.81262964 -0.80636334],[-1.31390989 -1.3561151 ],-2.82673,"[-1.54571817 -0.11003643 -0.50845079  1.01561616 -1.01545445 -1.46489218
  1.00418894 -1.53681288  0.34236102  0.41137293  0.        ]","[[ 3.16113199  1.61398728 -0.11747662 -0.16914627]
 [ 6.94292274 -6.14028267  0.          0.        ]]",[-0.62527482 -1.42202206]
