timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.344041301508,"[[ 0.04095234  0.03428207 -0.11657184  0.1217837 ]
 [ 0.00271299 -0.00179383  0.          0.        ]]",[ 5.89317751  2.10850024],-7.48833,"[ 1.18933033  1.4222097  -0.41898614 -1.72692799 -1.00304568  1.05741326
 -0.07200268 -0.33870306  3.44275632 -1.85203719  0.        ]",[-0.83405113 -0.83378196],[ 5.50886002  1.76369318]
1,-0.339043065836,"[[ 0.08068115  0.07395895 -0.11657184  0.1217837 ]
 [ 3.95701063  3.95629505  0.          0.        ]]",[ 4.96569586  1.59953475],-7.40322,"[ 1.18603427  1.4190585  -0.35300485 -1.61424027 -1.00304529  1.05741283
  0.54340921  0.43155079  3.42998129 -1.68178935  0.        ]",[-0.83405113 -0.83378196],[ 5.45248396  1.96808631]
2,-0.321984276731,"[[ 0.19871203  0.19201159 -0.11657184  0.1217837 ]
 [ 7.83320473  7.836038    0.          0.        ]]",[ 3.85890579  1.08180881],-7.11214,"[ 1.16361531  1.39609363 -0.15863048 -1.28160205 -1.0030449   1.05741239
  1.14666546  1.18655799  3.34139197 -1.1881741   0.        ]",[-0.83405113 -0.83378196],[ 3.52822098  1.07737246]
3,-0.28716634745,"[[  0.39350087   0.38688814  -0.11657184   0.1217837 ]
 [ 11.63313909  11.63892681   0.           0.        ]]",[ 2.34669399  0.39496011],-6.52668,"[ 1.08615986  1.31457241  0.15089761 -0.75118311 -1.00304451  1.05741196
  1.73805244  1.92660792  3.04116011 -0.45921208  0.        ]",[-0.83405113 -0.83378196],[ 1.7561417   0.31845377]
4,-0.230030748685,"[[  0.6635524    0.62998923  -0.11657184   0.1217837 ]
 [ 15.35976794  12.6677102    0.           0.        ]]",[ 0.34976414 -0.27481756],-5.54799,"[ 0.90086126  1.14127821  0.5377641  -0.14864828 -1.00304412  1.05741153
  2.31802907  2.12680937  2.40769369  0.23687455  0.        ]",[-0.83405113 -0.83378196],[ 0.69531224 -0.25190527]
5,-0.154438741092,"[[  0.99531916   0.87080375  -0.11657184   0.1217837 ]
 [ 17.80883604  11.41784878   0.           0.        ]]",[-1.19650781 -0.81099927],-4.32428,"[ 0.56841566  0.90080037  0.90885275  0.35115396 -1.00304374  1.0574111
  2.69917568  1.88358185  1.51888738  0.52982811  0.        ]",[-0.83405113 -0.83378196],[-1.55146068 -1.13184937]
6,-0.0823794469494,"[[  1.30829107   1.05716842  -0.11657184   0.1217837 ]
 [ 13.50247712   7.23260042   0.           0.        ]]",[-1.55145884 -1.0317241 ],-3.3338,"[ 0.17979188  0.67639652  1.11986143  0.65300982 -1.00304335  1.05741066
  2.02897153  1.06912298  0.74848581  0.32096132  0.        ]",[-0.83405113 -0.83378196],[-0.98251093 -1.56505823]
7,-0.0327644293008,"[[ 1.53667283  1.16066149 -0.11657184  0.1217837 ]
 [ 9.3493725   3.13041808  0.          0.        ]]",[-1.54175222 -1.13080299],-2.72503,"[-0.1278266   0.54045619  1.17589523  0.78413731 -1.00304296  1.05741023
  1.38262008  0.27082934  0.30286306 -0.03496174  0.        ]",[-0.83405113 -0.83378196],[-0.85696602 -0.54183668]
8,-0.00528083686286,"[[ 1.68778933  1.20112849 -0.11657184  0.1217837 ]
 [ 5.7741325   0.92366366  0.          0.        ]]",[-1.33253205 -1.15200448],-2.54399,"[-0.33370705  0.48551581  1.16548864  0.82788579 -1.00304257  1.0574098
  0.82620273 -0.1586099   0.0740109  -0.3098688   0.        ]",[-0.83405113 -0.83378196],[-0.61978778 -1.52284126]
9,-0.0126601475798,"[[ 1.77752918  1.1796959  -0.11657184  0.1217837 ]
 [ 3.20838625 -3.05365143  0.          0.        ]]",[-0.54009134 -0.02667844],-2.55454,"[-0.45454816  0.51472769  1.14143143  0.80525138 -1.00304218  1.05740937
  0.42689374 -0.93260399 -0.03371159 -0.42817277  0.        ]",[-0.83405113 -0.83378196],[-0.63864097  0.17538564]
10,-0.0157683982625,"[[ 1.81570325  1.12620362 -0.11657184  0.1217837 ]
 [ 0.61766646 -2.29808542  0.          0.        ]]",[ 0.13373756  0.16482787],-2.53166,"[-0.50532458  0.58648578  1.12720916  0.7435144  -1.00304179  1.05740893
  0.02369813 -0.78556891 -0.06863648 -0.41737401  0.        ]",[-0.83405113 -0.83378196],[ 0.16361357  0.09423161]
11,-0.0167959684222,"[[ 1.83442837  1.08444029 -0.11657184  0.1217837 ]
 [ 1.25272575 -1.87964386  0.          0.        ]]",[-0.14346722  0.08779669],-2.54561,"[-0.53005962  0.64126459  1.11937131  0.69019772 -1.00304141  1.0574085
  0.12253286 -0.70413903 -0.08178546 -0.39031078  0.        ]",[-0.83405113 -0.83378196],[-0.80517731  0.57156214]
