timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.304606282465,"[[ 0.06685968  0.02195536 -0.02943442 -0.17269264]
 [-0.00027667  0.0047739   0.          0.        ]]",[ 1.19406319  1.29749501],-4.11677,"[ 1.12092445  1.51100735 -0.34099144 -1.4676556  -0.24963914 -1.49145192
  0.01044427 -0.34470034  2.32078032  1.9077926   0.        ]",[-0.68003923 -0.63540661],[ 1.25286493  1.65483628]
1,-0.31147891807,"[[ 0.10652929  0.06176229 -0.02943442 -0.17269264]
 [ 3.95407803  3.96273258  0.          0.        ]]",[ 1.53562999  1.43374121],-4.1622,"[ 1.11621749  1.50869601 -0.2752394  -1.36202285 -0.24963905 -1.49145029
  0.5527344   0.3656568   2.30683845  2.05539159  0.        ]",[-0.68003923 -0.63540661],[ 1.96673527  1.2678943 ]
2,-0.329793878735,"[[ 0.22450202  0.1799424  -0.02943442 -0.17269264]
 [ 7.83032093  7.84234873  0.          0.        ]]",[ 1.85502386  1.45005   ],-4.32733,"[ 1.08959906  1.48894978 -0.08174558 -1.05059523 -0.24963896 -1.49144867
  1.08431205  1.06195295  2.21860855  2.48236215  0.        ]",[-0.68003923 -0.63540661],[ 1.2605228   1.13580861]
3,-0.352610424203,"[[  0.41923355   0.37494393  -0.02943442  -0.17269264]
 [ 11.63029017  11.64511474   0.           0.        ]]",[ 1.8559916   1.20562053],-4.37558,"[ 1.00532548  1.41500532  0.22513376 -0.55324789 -0.24963887 -1.49144704
  1.60542854  1.74445471  1.93114796  3.10976262  0.        ]",[-0.68003923 -0.63540661],[ 2.12597687  1.19622821]
4,-0.367866543052,"[[  0.68921959   0.64524393  -0.02943442  -0.17269264]
 [ 15.35616686  15.3724185    0.           0.        ]]",[ 1.9803288   0.90584946],-4.42867,"[ 0.81122372  1.23255887  0.60594612  0.07139415 -0.24963878 -1.49144542
  2.11638192  2.41340918  1.30719262  3.7108205   0.        ]",[-0.68003923 -0.63540661],[ 1.75900426  1.05527771]
5,-0.359041003201,"[[  1.03300299   0.98934623  -0.02943442  -0.17269264]
 [ 19.01045851  19.02555648   0.           0.        ]]",[ 1.79008341  0.45722672],-4.22803,"[ 0.45565483  0.88629462  0.97682737  0.69364757 -0.24963869 -1.4914438
  2.61751469  3.06904641  0.35747514  3.87842212  0.        ]",[-0.68003923 -0.63540661],[ 2.44079537  0.31117628]
6,-0.312360844558,"[[  1.44918147   1.37841492  -0.02943442  -0.17269264]
 [ 22.59581997  19.87837408   0.           0.        ]]",[ 0.13567641 -0.78261447],-3.87496,"[-0.07999489  0.38982779  1.19940427  1.08113054 -0.2496386  -1.49144217
  3.10918933  3.22209328 -0.5542491   3.27439535  0.        ]",[-0.68003923 -0.63540661],[-0.12107703 -0.59542292]
7,-0.236563850478,"[[  1.89186144   1.74835917  -0.02943442  -0.17269264]
 [ 21.67499731  17.12524172   0.           0.        ]]",[-1.18226647 -1.94546854],-3.15236,"[-0.67862728 -0.12021235  1.12666961  1.08836864 -0.24963851 -1.49144055
  2.98290084  2.72796923 -0.89406619  2.21016239  0.        ]",[-0.68003923 -0.63540661],[-1.46016094 -2.04920989]
8,-0.165441839242,"[[  2.28138658   2.04772223  -0.02943442  -0.17269264]
 [ 17.29163283  12.82549198   0.           0.        ]]",[-1.57415247 -2.62149811],-2.3452,"[-1.13997988 -0.51182189  0.80900252  0.83373661 -0.24963842 -1.49143892
  2.38177723  1.9562735  -0.68639921  1.40856954  0.        ]",[-0.68003923 -0.63540661],[-2.10323233 -2.99223588]
9,-0.123500575822,"[[  2.58408934   2.26194972  -0.02943442  -0.17269264]
 [ 12.99265649   8.61137161   0.           0.        ]]",[-1.41859365 -2.68855977],-1.76451,"[-1.4089462  -0.75916249  0.42813446  0.52058527 -0.24963833 -1.4914373
  1.79223004  1.19994892 -0.34192075  1.05884048  0.        ]",[-0.68003923 -0.63540661],[-1.15706092 -3.18288305]
