timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.19794976063,[-0.35423931 -0.37434617],[ 2.646945    1.42472494],-2.28696,"[ 1.01839014  1.7724214  -0.55268791 -1.29811071  0.52157936  0.91509661
  0.14787317 -0.36607873  1.19387307 -1.45185466  0.        ]","[[-0.07441999 -0.07497794  0.05939171  0.1063899 ]
 [ 0.00073529  0.0039669   0.          0.        ]]",[ 2.25973515  2.16430023]
1,-0.1907937696,[-0.35423931 -0.37434617],[ 1.86603582  1.03860581],-2.28203,"[ 1.02144966  1.77530677 -0.48640966 -1.19150267  0.52157889  0.91509541
  0.59017427  0.25714003  1.20353538 -1.33261363  0.        ]","[[-0.03473034 -0.03518697  0.05939171  0.1063899 ]
 [ 3.9550666   3.96194488  0.          0.        ]]",[ 1.90490848  0.15954504]
2,-0.171059032157,[-0.35423931 -0.37434617],[ 0.93067968  0.95670795],-2.05449,"[ 1.01740105  1.77449624 -0.28921877 -0.96409011  0.52157841  0.91509421
  1.02387407  0.34402379  1.19540591 -1.0115616   0.        ]","[[ 0.08327443  0.04958818  0.05939171  0.1063899 ]
 [ 7.83250575  4.51373308  0.          0.        ]]",[ 2.29849008  0.39078366]
3,-0.140528789047,[-0.35423931 -0.37434617],[-0.26142338  0.80179709],-1.79609,"[ 0.96799078  1.76039977  0.0307447  -0.6842257   0.52157794  0.91509301
  1.44896201  0.57335705  1.09112234 -0.53380407  0.        ]","[[  0.27805549   0.1544761    0.05939171   0.1063899 ]
 [ 11.63296732   5.97019868   0.           0.        ]]",[-0.968069   -0.13860672]
4,-0.111942460494,[-0.35423931 -0.37434617],[-0.18448134  0.97403044],-1.43876,"[ 0.86898908  1.72928013  0.32909916 -0.38859094  0.52157747  0.91509181
  0.99491627  0.46855955  0.88150791 -0.10307656  0.        ]","[[ 0.46998659  0.26720243  0.05939171  0.1063899 ]
 [ 7.57365111  5.30464789  0.          0.        ]]",[-0.33079568 -0.05920116]
5,-0.0941124561094,[-0.35423931 -0.37434617],[-0.38111147  0.96548897],-1.25729,"[ 0.76984967  1.68685331  0.52543667 -0.12700505  0.52157699  0.91509061
  0.83181614  0.41518885  0.6600016   0.16987638  0.        ]","[[ 0.60682945  0.36989464  0.05939171  0.1063899 ]
 [ 6.11548756  4.96570096  0.          0.        ]]",[-0.6899312   0.49858175]
6,-0.0836074374429,[-0.35423931 -0.37434617],[-0.31799355  0.79711735],-1.24398,"[ 0.68930556  1.62204143  0.64980564  0.16113413  0.52157652  0.91508941
  0.51293719  0.71072018  0.44375874  0.34285582  0.        ]","[[ 0.70053538  0.48804002  0.05939171  0.1063899 ]
 [ 3.26460224  6.84257915  0.          0.        ]]",[-0.63987773  2.04793601]
7,-0.0768474953948,[-0.35423931 -0.37434617],[-0.1445789   0.43861791],-1.13916,"[ 0.65272122  1.49632031  0.69912814  0.55505911  0.52157605  0.91508821
  0.22244277  1.31300417  0.23569425  0.43094595  0.        ]","[[  0.73976949   0.66326943   0.05939171   0.1063899 ]
 [  0.66748319  10.66760576   0.           0.        ]]",[-0.54630348  0.11399704]
8,-0.0711165692646,[-0.35423931 -0.37434617],[ 0.05244651  0.25228322],-1.13597,"[ 0.66075243  1.29825826  0.68862886  0.9694547   0.52157557  0.91508701
 -0.02076253  1.3509322   0.05316354  0.43877589  0.        ]","[[  0.73130368   0.87903865   0.05939171   0.1063899 ]
 [ -1.50685479  10.90849811   0.           0.        ]]",[-0.66935494  0.2829094 ]
9,-0.0638109896662,[-0.35423931 -0.37434617],[ 0.40152976  0.06591222],-1.12023,"[ 0.71231745  1.04765445  0.61666644  1.30196955  0.5215751   0.91508581
 -0.31366256  1.49342396 -0.07025578  0.37614596  0.        ]","[[  0.67489362   1.10628873   0.05939171   0.1063899 ]
 [ -4.12548084  11.81346362   0.           0.        ]]",[ 0.24288506  0.51259265]
