timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.189319174197,"[[ -5.23814881e-02  -1.18515566e-03   4.23930432e-02  -9.97166780e-02]
 [  7.81837408e-05  -1.76359886e-03   0.00000000e+00   0.00000000e+00]]",[ 0.15152296  1.26569343],-1.84986,"[ 1.01507335  1.8223295  -0.49713326 -1.04206341  0.36619274 -0.86250514
  0.19012763 -0.36732817  1.30862376  0.59217256  0.        ]",[-0.32743093 -0.35103217],[ 0.95370374  1.23039815]
1,-0.19559428595,"[[-0.0145424   0.03849303  0.04239304 -0.09971668]
 [ 3.77128036  3.95639564  0.          0.        ]]",[ 0.03553367  1.20330167],-1.94634,"[ 1.01688603  1.8213464  -0.43470707 -0.93423213  0.36619242 -0.86250396
  0.60075946  0.24489902  1.310676    0.7047104   0.        ]",[-0.32743093 -0.35103217],[ 0.36305079  1.88658065]
2,-0.211061200917,"[[ 0.07452961  0.15655753  0.04239304 -0.09971668]
 [ 5.13141385  7.83711996  0.          0.        ]]",[ 0.14768273  1.09022009],-1.97482,"[ 1.01305718  1.80617344 -0.28778206 -0.61501161  0.36619209 -0.86250278
  0.7488586   0.8451485   1.28500169  0.99256485  0.        ]",[-0.32743093 -0.35103217],[ 1.34626701  1.74345299]
3,-0.233250716397,"[[  0.21581777   0.35145575   0.04239304  -0.09971668]
 [  8.98466672  11.64002265   0.           0.        ]]",[ 0.08190826  0.92132747],-2.04166,"[ 0.98378514  1.74161937 -0.05718967 -0.10303686  0.36619177 -0.8625016
  1.16842346  1.43335876  1.15216284  1.43062784  0.        ]",[-0.32743093 -0.35103217],[-1.94343473  0.64987089]
4,-0.252034792926,"[[  0.35403345   0.60777626   0.04239304  -0.09971668]
 [  4.85069583  13.98420395   0.           0.        ]]",[ 0.61196309  0.73579127],-2.06231,"[ 0.92814526  1.5859079   0.16160276  0.51340682  0.36619144 -0.86250042
  0.71828933  1.79593858  0.87803568  1.83665465  0.        ]",[-0.32743093 -0.35103217],[ 1.4370513   1.02025228]
5,-0.263069580647,"[[  0.48977888   0.92439621   0.04239304  -0.09971668]
 [  8.71130881  17.66552294   0.           0.        ]]",[ 0.72273827  0.65063089],-2.09751,"[ 0.84853357  1.29733148  0.36588339  1.13103301  0.36619111 -0.86249925
  1.13865576  2.36533264  0.46101895  2.11843536  0.        ]",[-0.32743093 -0.35103217],[ 0.55849263  0.21919703]
6,-0.264509427825,"[[  0.68447057   1.28289675   0.04239304  -0.09971668]
 [ 10.75126516  18.18279579   0.           0.        ]]",[ 0.49179935  0.49166581],-2.07554,"[ 0.69419505  0.87704636  0.63303493  1.56754213  0.36619079 -0.86249807
  1.36077629  2.44532792 -0.11123171  2.20071674  0.        ]",[-0.32743093 -0.35103217],[ 1.11205632  0.09423342]
7,-0.250497171429,"[[  0.93709914   1.64667052   0.04239304  -0.09971668]
 [ 14.4993256   18.19452157   0.           0.        ]]",[-0.28522587  0.19086525],-2.01071,"[ 0.43244445  0.40216025  0.91958076  1.67159382  0.36619046 -0.86249689
  1.76888324  2.44712819 -0.67276747  1.96395751  0.        ]",[-0.32743093 -0.35103217],[-0.03499404  1.3805943 ]
8,-0.21464292307,"[[  1.22285198   2.04666645   0.04239304  -0.09971668]
 [ 14.07748715  21.7930958    0.           0.        ]]",[-0.80577385 -0.38817501],-1.58318,"[ 0.07246353 -0.1025204   1.14116844  1.37739747  0.36619014 -0.86249571
  1.7229455   3.00370604 -1.0051013   1.42564484  0.        ]",[-0.32743093 -0.35103217],[ 1.12071709 -0.08904579]
9,-0.159350011676,"[[  1.54136361   2.47465188   0.04239304  -0.09971668]
 [ 17.76131033  21.00809441   0.           0.        ]]",[-1.63330293 -0.91752112],-1.1089,"[-0.37405121 -0.53498597  1.23937412  0.64262632  0.36618981 -0.86249453
  2.12405315  2.88226745 -0.94504516  0.83637069  0.        ]",[-0.32743093 -0.35103217],[-1.30724806 -0.96369765]
