timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.376422084231,"[[-0.01543713 -0.07466815 -0.16621988 -0.03372892]
 [-0.00271654 -0.0025486   0.          0.        ]]",[ 2.70689654  2.29361081],-4.72582,"[ 1.01346845  1.76303397 -0.29105225 -1.01625098 -1.45261434 -0.29366306
 -0.2210048  -0.36746664  2.97765022 -0.04345493  0.        ]",[-0.74049902 -0.70117348],[ 2.69654355  2.24874018]
1,-0.377804378513,"[[ 0.02418418 -0.03500619 -0.16621988 -0.03372892]
 [ 3.95168298  3.95555831  0.          0.        ]]",[ 2.34759641  1.65039992],-4.62042,"[ 1.01321206  1.76576561 -0.22942466 -0.90381579 -1.45261281 -0.29366295
 -0.06935588  0.24776238  2.98129933  0.07668329  0.        ]",[-0.74049902 -0.70117348],[ 2.4931122   1.33061743]
2,-0.379416957269,"[[ 0.14210901  0.08303194 -0.16621988 -0.03372892]
 [ 7.82791177  7.83532625  0.          0.        ]]",[ 1.90570641  1.07086432],-4.44973,"[ 0.99876727  1.76220041 -0.04672858 -0.56896366 -1.45261128 -0.29366284
  0.07929524  0.85081455  2.94883248  0.43234925  0.        ]",[-0.74049902 -0.70117348],[ 1.71278135  0.96697994]
3,-0.373912344447,"[[  0.33679183   0.2765828   -0.16621988  -0.03372892]
 [ 11.62780473  11.5075073    0.           0.        ]]",[ 1.48450434  0.42563146],-4.04865,"[ 0.93073794  1.71872768  0.24700178 -0.02912225 -1.45260975 -0.29366273
  0.22501893  1.42159949  2.7592822   0.97920213  0.        ]",[-0.74049902 -0.70117348],[ 1.48826069 -0.33514316]
4,-0.353109524976,"[[  0.60674374   0.49111601  -0.16621988  -0.03372892]
 [ 15.35504994   9.95096259   0.           0.        ]]",[ 0.95918214  0.30986202],-3.54885,"[ 0.7502457   1.6178663   0.61991617  0.53458895 -1.45260822 -0.29366263
  0.36795659  1.17965669  2.30825413  1.53493538  0.        ]",[-0.74049902 -0.70117348],[ 1.14987002 -0.49155801]
5,-0.313987915556,"[[  0.95050694   0.66861066  -0.16621988  -0.03372892]
 [ 19.00914146   7.80558732   0.           0.        ]]",[-0.05708683  0.03424095],-2.89618,"[ 0.39572948  1.49570282  0.99871059  0.95561402 -1.45260669 -0.29366252
  0.50808882  0.84618941  1.62019686  1.87926999  0.        ]",[-0.74049902 -0.70117348],[-0.36024817  0.50873093]
6,-0.257859673318,"[[  1.3126217    0.843379    -0.16621988  -0.03372892]
 [ 17.2083959    9.66504215   0.           0.        ]]",[-0.75130475 -0.4377501 ],-2.33251,"[-0.08527667  1.34509162  1.23693513  1.31619514 -1.45260516 -0.29366241
  0.439031    1.13521325  0.85762767  1.85213721  0.        ]",[-0.74049902 -0.70117348],[-0.21043797 -0.32537117]
7,-0.1935834581,"[[  1.64503815   1.02182763  -0.16621988  -0.03372892]
 [ 16.03710056   8.18474893   0.           0.        ]]",[-1.36763453 -0.35746318],-2.03364,"[-0.57149956  1.16505543  1.28420301  1.61763626 -1.45260363 -0.2936623
  0.39411228  0.90512305  0.25113972  1.48806908  0.        ]",[-0.74049902 -0.70117348],[-0.86565041 -0.18512527]
8,-0.13316821086,"[[  1.92824466   1.17654414  -0.16621988  -0.03372892]
 [ 12.29591811   7.28992036   0.           0.        ]]",[-1.52538419 -0.26083386],-1.96031,"[-0.97836218  0.99186856  1.190166    1.81701036 -1.4526021  -0.29366219
  0.25063974  0.76603479 -0.09236901  0.9921242   0.        ]",[-0.74049902 -0.70117348],[-2.01282644  0.0121977 ]
9,-0.0850449650295,"[[ 2.1320291   1.32138454 -0.16621988 -0.03372892]
 [ 8.09643324  7.1944687   0.          0.        ]]",[-1.53558671 -0.34074795],-1.92366,"[-1.24744541  0.81919258  1.0498672   1.94697134 -1.45260056 -0.29366209
  0.08959154  0.75119784 -0.20499565  0.54802938  0.        ]",[-0.74049902 -0.70117348],[-1.02935122 -0.16363839]
10,-0.053198953907,"[[ 2.25265391  1.45735076 -0.16621988 -0.03372892]
 [ 3.97966237  6.40479683  0.          0.        ]]",[-1.37088609 -0.34465569],-1.80411,"[-1.39207015  0.65111055  0.9406741   2.01657029 -1.45259903 -0.29366198
 -0.06828462  0.62845471 -0.18600782  0.23986515  0.        ]",[-0.74049902 -0.70117348],[-1.2585767  -0.38175634]
11,-0.0403480424483,"[[ 2.29175653  1.56901536 -0.16621988 -0.03372892]
 [-0.05604848  4.76711412  0.          0.        ]]",[-1.01652324 -0.14172606],-1.7444,"[-1.43614723  0.51096453  0.90142578  2.0348132  -1.4525975  -0.29366187
 -0.22305216  0.37390092 -0.1257379   0.09021586  0.        ]",[-0.74049902 -0.70117348],[-1.18365099  0.75508278]
12,-0.0420833094384,"[[ 2.25093428  1.69341491 -0.16621988 -0.03372892]
 [-4.01303429  7.6631574   0.          0.        ]]",[-0.57543528 -0.67025775],-1.74522,"[-1.3900957   0.35488086  0.94235699  2.01349635 -1.45259597 -0.29366176
 -0.37480061  0.82404784 -0.04382643  0.0520556   0.        ]",[-0.74049902 -0.70117348],[-0.61232315 -0.77424809]
13,-0.0522027831646,"[[ 2.14715824  1.81439884 -0.16621988 -0.03372892]
 [-6.35682146  4.44592952  0.          0.        ]]",[-0.11694716 -0.30208695],-1.74959,"[-1.26625062  0.20534246  1.03718907  1.95098279 -1.45259444 -0.29366165
 -0.46468362  0.32397684  0.04076673  0.09751744  0.        ]",[-0.74049902 -0.70117348],[-0.36974112 -0.50116593]
14,-0.0658640179889,"[[ 2.00660159  1.88252364 -0.16621988 -0.03372892]
 [-7.69439515  2.37344145  0.          0.        ]]",[ 0.29651055  0.00870875],-1.82165,"[ -1.08498178e+00   1.22952928e-01   1.14308801e+00   1.89797046e+00
  -1.45259291e+00  -2.93661546e-01  -5.15978764e-01   1.83888068e-03
   9.84481364e-02   2.15629765e-01   0.00000000e+00]",[-0.74049902 -0.70117348],[-0.00283695 -0.10298989]
15,-0.0813359959496,"[[ 1.85412814  1.9254269  -0.16621988 -0.03372892]
 [-7.55341567  1.9184027   0.          0.        ]]",[ 0.70126152  0.08707175],-1.86388,"[-0.87457186  0.07196067  1.22646178  1.85813179 -1.45259138 -0.29366144
 -0.51057204 -0.06889024  0.1553026   0.35442492  0.        ]",[-0.74049902 -0.70117348],[-0.01415504  0.34577434]
16,-0.0962100957293,"[[ 1.7039951   1.97714836 -0.16621988 -0.03372892]
 [-7.46020392  3.24931059  0.          0.        ]]",[ 0.93611252 -0.20502757],-1.99517,"[-0.65801363  0.01156467  1.27470203  1.80359842 -1.45258985 -0.29366133
 -0.5069972   0.13798002  0.23035533  0.46921881  0.        ]",[-0.74049902 -0.70117348],[ 1.22153309 -0.31688129]
17,-0.105903322941,"[[ 1.59598732  2.02889525 -0.16621988 -0.03372892]
 [-3.35422323  1.92981303  0.          0.        ]]",[ 0.85339797 -0.1922491 ],-1.87542,"[-0.49920485 -0.04753034  1.28798599  1.74205814 -1.45258832 -0.29366122
 -0.34953437 -0.06711676  0.29734592  0.52851599  0.        ]",[-0.74049902 -0.70117348],[ 0.57898855 -0.72426131]
18,-0.110183726171,"[[ 1.55256574  2.03833281 -0.16621988 -0.03372892]
 [-0.99578473 -0.97636262  0.          0.        ]]",[ 0.8140161   0.37095034],-1.91349,"[-0.43513356 -0.05815206  1.28821988  1.73009237 -1.45258679 -0.29366111
 -0.25908909 -0.51883965  0.32039472  0.56032043  0.        ]",[-0.74049902 -0.70117348],[ 0.29303784  0.42969275]
19,-0.111171758809,"[[ 1.54448467  2.03606937 -0.16621988 -0.03372892]
 [ 0.18374698  0.74428455  0.          0.        ]]",[ 0.68436408 -0.08203368],-1.94737,"[-0.42321127 -0.05560916  1.28793878  1.73297986 -1.45258526 -0.29366101
 -0.21385443 -0.2513897   0.32314718  0.56991036  0.        ]",[-0.74049902 -0.70117348],[ 0.83882318 -0.08838974]
20,-0.106676403662,"[[ 1.58143779  2.04729315 -0.16621988 -0.03372892]
 [ 3.50051764  0.37930414  0.          0.        ]]",[ 0.21010849 -0.2551893 ],-1.80855,"[-0.47773746 -0.06818995  1.28838797  1.71852033 -1.45258373 -0.2936609
 -0.08665747 -0.30812056  0.31165173  0.52521068  0.        ]",[-0.74049902 -0.70117348],[-0.22301981  0.05341026]
21,-0.0999727426269,"[[ 1.6418956   2.05692606 -0.16621988 -0.03372892]
 [ 2.54843506  0.58330949  0.          0.        ]]",[ 0.16746494 -0.34123671],-1.70043,"[-0.56686583 -0.07892962  1.28454486  1.70585652 -1.4525822  -0.29366079
 -0.12316946 -0.27641074  0.29263156  0.45947332  0.        ]",[-0.74049902 -0.70117348],[-0.82905855 -0.63553947]
