timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.315494979346,"[[-0.01016504 -0.07488762 -0.09788973  0.0602709 ]
 [ 0.00466622 -0.00463512  0.          0.        ]]",[ 2.17021632  2.49387741],-4.64417,"[ 0.98517096  1.58025872 -0.3391617  -1.00443959 -0.85839443  0.52633177
 -0.23444267 -0.36034153  2.45694751 -1.01425528  0.        ]",[-0.87585872 -0.78949362],[ 1.75338625  2.57388033]
1,-0.313249139438,"[[ 0.02960245 -0.03526698 -0.09788973  0.0602709 ]
 [ 3.95891971  3.95351319  0.          0.        ]]",[ 1.68093634  1.43018067],-4.47454,"[ 0.98459048  1.5828987  -0.27602133 -0.89725405 -0.85839401  0.52633158
 -0.07398067  0.28396368  2.46018694 -0.88768338  0.        ]",[-0.87585872 -0.78949362],[ 2.0281984   0.61011665]
2,-0.305073134528,"[[ 0.14767658  0.06724144 -0.09788973  0.0602709 ]
 [ 7.83559668  6.2895452   0.          0.        ]]",[ 1.09185338  0.93360025],-4.48656,"[ 0.96891386  1.58091317 -0.089374   -0.61965717 -0.85839359  0.52633139
  0.08333331  0.66422157  2.42773674 -0.53030313  0.        ]",[-0.87585872 -0.78949362],[ 1.75351283  1.73790984]
3,-0.28636659832,"[[  0.34251031   0.23149561  -0.09788973   0.0602709 ]
 [ 11.63518851  10.12308436   0.           0.        ]]",[ 0.50791419  0.23286402],-3.89809,"[ 0.89808155  1.55133956  0.21028528 -0.18004911 -0.85839317  0.52633121
  0.2375192   1.28824235  2.24776332  0.01958224  0.        ]",[-0.87585872 -0.78949362],[-0.00863665  0.12322391]
4,-0.255761755991,"[[  0.57256547   0.43684117  -0.09788973   0.0602709 ]
 [ 11.37125625  10.41049591   0.           0.        ]]",[ 0.14279935  0.08007896],-3.49272,"[ 0.74591514  1.46990806  0.53729679  0.34464808 -0.85839275  0.52633102
  0.22680886  1.33502601  1.84860261  0.55793179  0.        ]",[-0.87585872 -0.78949362],[ 0.82918694 -0.5988702 ]
5,-0.21672426124,"[[  0.83066261   0.61917698  -0.09788973   0.0602709 ]
 [ 14.42830196   7.83164507   0.           0.        ]]",[-0.87121356 -0.12053409],-2.70183,"[ 0.49661778  1.35879726  0.8494623   0.77082469 -0.85839233  0.52633083
  0.35086255  0.91524156  1.28647339  0.91431184  0.        ]",[-0.87585872 -0.78949362],[-1.75499084 -0.07057557]
6,-0.176377511535,"[[  1.07667927   0.77146038  -0.09788973   0.0602709 ]
 [ 10.18743618   7.39815554   0.           0.        ]]",[-1.11876404 -0.25921404],-2.33725,"[ 0.19629117  1.24075039  1.07496089  1.08735024 -0.85839191  0.52633064
  0.17876967  0.84467795  0.71062869  1.02203367  0.        ]",[-0.87585872 -0.78949362],[-1.1235128  0.2545285]
7,-0.142918162457,"[[ 1.23871337  0.92807665 -0.09788973  0.0602709 ]
 [ 6.02978261  8.26060694  0.          0.        ]]",[-1.19304514 -0.47407717],-2.13748,"[-0.02616637  1.09841278  1.17813907  1.36720915 -0.85839149  0.52633045
  0.01005352  0.9850668   0.28878027  0.93962041  0.        ]",[-0.87585872 -0.78949362],[-1.57455893 -0.49508406]
8,-0.119436429926,"[[ 1.31842489  1.07199046 -0.09788973  0.0602709 ]
 [ 1.95483314  6.137845    0.          0.        ]]",[-0.7716682  -0.03092313],-2.20473,"[-0.14068318  0.95186187  1.2145931   1.57770284 -0.85839107  0.52633026
 -0.15530652  0.63952443  0.05009409  0.80334326  0.        ]",[-0.87585872 -0.78949362],[-0.29962622  0.06568574]
9,-0.103608210938,"[[ 1.34524018  1.19614089 -0.09788973  0.0602709 ]
 [ 0.73075659  6.27673103  0.          0.        ]]",[-0.74401712 -0.13517672],-2.17334,"[-0.17977865  0.81569344  1.22467056  1.71989736 -0.85839065  0.52633007
 -0.20497909  0.66213196 -0.06777193  0.68059461  0.        ]",[-0.87585872 -0.78949362],[-0.31220239 -0.72140531]
