timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.214054015745,[-0.52142984 -0.49735016],[ 1.51638627  1.60227835],-2.77875,"[ 1.06145036  2.11008005 -0.24053679 -0.63035022  0.08020511  0.67024548
 -0.19427951 -0.38059395  1.42052912 -0.87579156  0.        ]","[[ -3.11936062e-02   6.65866676e-02   9.77917367e-03   7.67853810e-02]
 [  4.26180564e-03  -9.02395249e-05   0.00000000e+00   0.00000000e+00]]",[ 2.01701146  1.47624194]
1,-0.209302763551,[-0.52142984 -0.49735016],[ 1.18979692  0.84498549],-2.6837,"[ 1.06209895  2.10536387 -0.18021401 -0.50944843  0.08020508  0.67024506
 -0.05490156  0.20456508  1.4155577  -0.76273261  0.        ]","[[ 0.00856594  0.10629729  0.00977917  0.07678538]
 [ 3.95853632  3.95796595  0.          0.        ]]",[ 1.96766676  0.16980391]
2,-0.196174968983,[-0.52142984 -0.49735016],[ 0.66135257  0.47538403],-2.5247,"[  1.05058625e+00   2.08801962e+00  -1.56351601e-03  -2.52309717e-01
   8.02050418e-02   6.70244646e-01   8.17673436e-02   2.92156483e-01
   1.37006897e+00  -4.63566771e-01   0.00000000e+00]","[[ 0.12663979  0.19140111  0.00977917  0.07678538]
 [ 7.8359528   4.55044087  0.          0.        ]]",[ 0.82741138  0.54826998]
3,-0.175885057547,[-0.52142984 -0.49735016],[-0.56472707  0.07719807],-2.23112,"[ 0.99125584  2.05039407  0.27637662  0.07901824  0.08020501  0.67024423
  0.19165272  0.59959695  1.21597759 -0.03890164  0.        ]","[[  3.14637707e-01   3.03274827e-01   9.77917367e-03   7.67853810e-02]
 [  1.09534974e+01   6.62998987e+00   0.00000000e+00   0.00000000e+00]]",[ 0.52578205 -0.25208939]
4,-0.152351392901,[-0.52142984 -0.49735016],[-1.38043857 -0.10643497],-1.55857,"[ 0.8473535   1.99111359  0.60302142  0.42512624  0.08020497  0.67024381
  0.25735493  0.43248595  0.9060704   0.39755286  0.        ]","[[  5.52409898e-01   4.24533658e-01   9.77917367e-03   7.67853810e-02]
 [  1.28175280e+01   5.49964238e+00   0.00000000e+00   0.00000000e+00]]",[-1.72321728 -0.35781638]
5,-0.135330856926,[-0.52142984 -0.49735016],[-1.36440325 -0.02787814],-1.4248,"[ 0.65825565  1.93197424  0.85930992  0.68281497  0.08020494  0.67024339
  0.1090052   0.20712084  0.55021381  0.67641511  0.        ]","[[ 0.76653266  0.51923177  0.00977917  0.07678538]
 [ 8.60872383  3.97526022  0.          0.        ]]",[-0.9553665   0.15598142]
6,-0.126331552004,[-0.52142984 -0.49735016],[-1.32392693 -0.07182869],-1.41391,"[ 0.51674901  1.86982678  0.99452504  0.90241691  0.0802049   0.67024298
 -0.03021785  0.28698672  0.27914741  0.79315007  0.        ]","[[ 0.89907705  0.60415709  0.00977917  0.07678538]
 [ 4.65885125  4.51547836  0.          0.        ]]",[-1.44166867 -0.94744189]
7,-0.122809298447,[-0.52142984 -0.49735016],[-0.73937619  0.5965308 ],-1.47061,"[ 0.4561063   1.82789638  1.0425058   1.03028291  0.08020487  0.67024256
 -0.17286385 -0.28064605  0.151565    0.82290348  0.        ]","[[ 0.9516499   0.65594371  0.00977917  0.07678538]
 [ 0.61186676  0.67597929  0.          0.        ]]",[-1.55896811  0.44255194]
8,-0.121962921634,[-0.52142984 -0.49735016],[-0.43164369  0.56653798],-1.46739,"[ 0.48822388  1.80140743  1.01774717  1.10440845  0.08020483  0.67024214
 -0.31275935 -0.02336151  0.16665048  0.80823357  0.        ]","[[ 0.92406564  0.68692428  0.00977917  0.07678538]
 [-3.35708427  2.41626479  0.          0.        ]]",[-1.31870491  0.7899382 ]
9,-0.120574229392,[-0.52142984 -0.49735016],[-0.14431055  0.69404596],-1.55527,"[ 0.60546635  1.72908374  0.91402232  1.2853776   0.0802048   0.67024173
 -0.4499074   0.4321652   0.2568506   0.74801463  0.        ]","[[ 0.8178846   0.76616465  0.00977917  0.07678538]
 [-7.2480886   5.4974706   0.          0.        ]]",[ 0.46227669  0.47662748]
