timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.339817223876,"[[-0.00486522 -0.06824105 -0.12425925 -0.07131937]
 [ 0.0015457  -0.00058059  0.          0.        ]]",[ 2.06683969  2.08625317],-4.12169,"[ 1.0206728   1.8306874  -0.25699175 -0.99497349 -1.07072396 -0.62426686
 -0.20784677 -0.3703593   2.56743667  0.34804579  0.        ]",[-0.6595071  -0.65042424],[ 2.03958854  2.10815562]
1,-0.342616520158,"[[ 0.03484047 -0.02854012 -0.12425925 -0.07131937]
 [ 3.95586041  3.95748694  0.          0.        ]]",[ 1.75782835  1.55651248],-3.907,"[ 1.01979779  1.83314126 -0.19555708 -0.88178521 -1.07072313 -0.62426654
 -0.05968972  0.23979029  2.56940696  0.46709011  0.        ]",[-0.6595071  -0.65042424],[ 1.04991625  1.17543219]
2,-0.348677478752,"[[ 0.15284805  0.08953619 -0.12425925 -0.07131937]
 [ 7.83200997  7.83721582  0.          0.        ]]",[ 1.45765424  1.21242666],-4.03126,"[ 1.00355916  1.82853467 -0.01384641 -0.54508396 -1.07072231 -0.62426623
  0.0855387   0.83786349  2.53263675  0.81835914  0.        ]",[-0.6595071  -0.65042424],[ 2.65118907  1.24865636]
3,-0.351131429714,"[[  0.34761163   0.28443626  -0.12425925  -0.07131937]
 [ 11.63178599  11.64010339   0.           0.        ]]",[ 1.06425714  0.88474154],-3.54572,"[  9.32809509e-01   1.78225174e+00   2.77706806e-01   7.03386349e-04
  -1.07072148e+00  -6.24265920e-01   2.27905608e-01   1.42409035e+00
   2.33807672e+00   1.35698459e+00   0.00000000e+00]",[-0.6595071  -0.65042424],[ 0.55750341  0.40799708]
4,-0.340578709321,"[[  0.60006889   0.53112519  -0.12425925  -0.07131937]
 [ 13.60749308  13.02414617   0.           0.        ]]",[ 0.55089104  0.57538348],-3.16786,"[ 0.76400113  1.65740595  0.62442366  0.64550788 -1.07072065 -0.62426561
  0.30192974  1.63744314  1.88314305  1.89124213  0.        ]",[-0.6595071  -0.65042424],[ 0.72001168  0.14127145]
5,-0.311335292724,"[[  0.89811091   0.79461908  -0.12425925  -0.07131937]
 [ 16.18827097  13.32419219   0.           0.        ]]",[-0.13610978  0.31890655],-2.67591,"[ 0.46690234  1.45055508  0.96093559  1.23666207 -1.07071983 -0.6242653
  0.39862418  1.68369391  1.19841165  2.18563765  0.        ]",[-0.6595071  -0.65042424],[ 0.77876836  0.45350193]
6,-0.259096787586,"[[  1.24959555   1.0764544   -0.12425925  -0.07131937]
 [ 18.95123821  14.85417227   0.           0.        ]]",[-0.49545118  0.24413781],-2.1878,"[ 0.01527387  1.16128421  1.21891612  1.7124668  -1.070719   -0.62426498
  0.50214472  1.91954207  0.40854797  2.06913743  0.        ]",[-0.6595071  -0.65042424],[-0.46046128  1.34383611]
7,-0.185294766297,"[[  1.60660207   1.41030736  -0.12425925  -0.07131937]
 [ 16.75690887  18.51891143   0.           0.        ]]",[-0.36485592 -0.44331867],-2.00667,"[-0.50118143  0.75872948  1.29706809  2.01752233 -1.07071817 -0.62426467
  0.41992905  2.48446655 -0.17812282  1.49360599  0.        ]",[-0.6595071  -0.65042424],[-0.28156123  0.43448946]
8,-0.104788814639,"[[  1.92727325   1.79425947  -0.12425925  -0.07131937]
 [ 15.31501217  19.87180473   0.           0.        ]]",[-0.47023821 -1.83836806],-1.89135,"[-0.96132284  0.27076799  1.20076923  1.98322607 -1.07071735 -0.62426436
  0.36590498  2.69301086 -0.29891591  0.74156549  0.        ]",[-0.6595071  -0.65042424],[ 0.44933943 -1.61734699]
9,-0.0523977288696,"[[  2.24841916   2.14800879  -0.12425925  -0.07131937]
 [ 16.79438275  15.51765104   0.           0.        ]]",[-1.18711615 -2.52644658],-1.53616,"[-1.3697323  -0.14385164  0.95615608  1.59172836 -1.07071652 -0.62426405
  0.42133278  2.02180364 -0.04312522  0.17801479  0.        ]",[-0.6595071  -0.65042424],[-0.96014836 -2.66073046]
