timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.159491040295,"[[  3.37774568e-02   2.26387866e-02   6.58806007e-02  -5.92231770e-02]
 [  6.49281835e-05  -1.27143869e-03   0.00000000e+00   0.00000000e+00]]",[ 0.35728008  1.73348737],-1.2283,"[ 1.09949046  2.21349148 -0.0068553  -0.67179173  0.5539501  -0.51930479
  0.01362449 -0.35810941  0.86693793  0.46148748  0.        ]",[-0.21009256 -0.16366135],[ 0.77653141  1.39816568]
1,-0.163682960153,"[[ 0.06458424  0.06232946  0.0658806  -0.05922318]
 [ 3.07039755  3.95715008  0.          0.        ]]",[ 0.24874002  1.60976064],-1.18472,"[ 1.09737502  2.21110795  0.03955152 -0.54585264  0.55394888 -0.51930368
  0.15663253  0.18385007  0.86060891  0.54815361  0.        ]",[-0.21009256 -0.16366135],[ 0.20159733  1.77422577]
2,-0.174188613358,"[[ 0.13336956  0.18041134  0.0658806  -0.05922318]
 [ 3.80570777  7.83810384  0.          0.        ]]",[ 0.1230756  1.4874388],-0.864837,"[ 1.08789669  2.1910683   0.14277009 -0.17379205  0.55394766 -0.51930257
  0.19088114  0.71520257  0.82263492  0.76395806  0.        ]",[-0.21009256 -0.16366135],[-1.74674416  0.58383035]
3,-0.18328313087,"[[ 0.16903034  0.35882621  0.0658806  -0.05922318]
 [-0.22620368  9.99618048  0.          0.        ]]",[ 0.09794801  1.44063604],-1.10097,"[ 1.08040455  2.12455548  0.1959395   0.37166886  0.55394644 -0.51930146
  0.00308431  1.01066884  0.74809617  0.96456748  0.        ]",[-0.21009256 -0.16366135],[ 1.00857112 -0.26792807]
4,-0.191130018806,"[[ 0.20424988  0.54610524  0.0658806  -0.05922318]
 [ 3.73501586  8.73593479  0.          0.        ]]",[ 0.15950674  1.47026026],-1.09712,"[ 1.07128989  2.009997    0.24813462  0.90584159  0.55394522 -0.51930035
  0.18758846  0.83812187  0.63621257  1.14973111  0.        ]",[-0.21009256 -0.16366135],[ 0.15414523  0.90659525]
5,-0.201324572763,"[[  0.28431994   0.75510345   0.0658806   -0.05922318]
 [  4.27030348  12.15249818   0.           0.        ]]",[ 0.28527033  1.31778979],-1.06398,"[ 1.04429414  1.8329615   0.36528504  1.43306587  0.553944   -0.51929924
  0.21252059  1.3058896   0.44026721  1.37129011  0.        ]",[-0.21009256 -0.16366135],[-1.41337024  2.41272621]
6,-0.205712591637,"[[  0.32917867   1.03547981   0.0658806   -0.05922318]
 [  0.22903432  15.87271269   0.           0.        ]]",[ 0.43588233  1.08259237],-1.1641,"[ 1.0254074   1.52741153  0.42978     1.98804552  0.55394278 -0.51929813
  0.02428694  1.8152235   0.18606699  1.50873722  0.        ]",[-0.21009256 -0.16366135],[-0.52128474  1.25516342]
7,-0.199614541854,"[[  0.31301993   1.38951435   0.0658806   -0.05922318]
 [ -1.83796759  19.51856147   0.           0.        ]]",[ 0.72657448  0.8822782 ],-1.16446,"[ 1.03251376  1.06532571  0.40665317  2.38028075  0.55394156 -0.51929702
 -0.0719896   2.31436216 -0.0818966   1.50745798  0.        ]",[-0.21009256 -0.16366135],[-0.07993282  1.07676362]
8,-0.183368440195,"[[  0.27346019   1.81573661   0.0658806   -0.05922318]
 [ -2.11694072  23.09175092   0.           0.        ]]",[ 0.90605503  0.65822011],-1.03795,"[ 1.04845121  0.47299672  0.34953594  2.33750101  0.55394034 -0.51929591
 -0.08498347  2.80353217 -0.36792444  1.36864206  0.        ]",[-0.21009256 -0.16366135],[ 0.97988624  1.13661051]
9,-0.157306910363,"[[  0.2704761    2.31270906   0.0658806   -0.05922318]
 [  1.80577137  26.59388673   0.           0.        ]]",[ 0.89440578  0.49033612],-0.891147,"[ 1.04956507 -0.13391867  0.34519987  1.5975643   0.55393912 -0.5192948
  0.09772876  3.28294528 -0.65244718  1.06709301  0.        ]",[-0.21009256 -0.16366135],[ 2.10371428 -0.74050101]
10,-0.12277723772,"[[  0.34597545   2.80988541   0.0658806   -0.05922318]
 [  5.73088354  23.13530692   0.           0.        ]]",[ 0.73618752  0.40411699],-0.861179,"[ 1.0176371  -0.51189282  0.4536815   0.29057912  0.55393791 -0.51929369
  0.28055274  2.80939604 -0.79203459  0.64421953  0.        ]",[-0.21009256 -0.16366135],[ 0.40224544 -0.26638215]
11,-0.0905042473286,"[[ 0.47543448  3.14633142  0.0658806  -0.05922318]
 [ 7.20963413  5.08591396  0.          0.        ]]",[ 0.41987193  0.56711149],-0.707459,"[ 0.94562397 -0.58824781  0.63257891 -0.75875775  0.55393669 -0.51929258
  0.34942967  0.33831819 -0.73233362  0.33107552  0.        ]",[-0.21009256 -0.16366135],[ 0.9163808   1.30386149]
