timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.297860954715,[-0.64988005 -0.62820423],[-0.31696022  0.8264277 ],-2.95473,"[ 1.02158295  1.86023852 -0.32246591 -0.94921066 -0.32496464 -1.59075136
 -0.20893244 -0.37225465  1.8285877   1.31957904  0.        ]","[[-0.05082373 -0.04660655 -0.03691968 -0.18332993]
 [-0.0026423   0.00149241  0.          0.        ]]",[-0.88592135  1.77817467]
1,-0.296014092636,[-0.64988005 -0.62820423],[ 0.08028483  0.86060965],-2.87615,"[ 1.01804773  1.86160363 -0.37676086 -0.83404404 -0.32496451 -1.59074931
 -0.33893828  0.23445169  1.82694498  1.29149466  0.        ]","[[-0.08605416 -0.00683548 -0.03691968 -0.18332993]
 [-3.50872158  3.96240996  0.          0.        ]]",[-0.69284932  0.26932179]
2,-0.289158225715,[-0.64988005 -0.62820423],[ 0.43215752  1.22053695],-3.01335,"[ 0.99896879  1.8572686  -0.52516931 -0.57598909 -0.32496438 -1.59074725
 -0.43800947  0.38593783  1.81521047  1.19408987  0.        ]","[[-0.1830357   0.08233561 -0.03691968 -0.18332993]
 [-6.18053721  4.95139663  0.          0.        ]]",[ 0.29429714  1.8061245 ]
3,-0.283063069022,[-0.64988005 -0.62820423],[ 0.39534742  1.40644908],-2.94719,"[ 0.96062949  1.83056349 -0.69128902 -0.18175102 -0.32496424 -1.5907452
 -0.39036294  0.97734632  1.79523632  1.1215196   0.        ]","[[-0.29375421  0.22010267 -0.03691968 -0.18332993]
 [-4.89558212  8.81244275  0.          0.        ]]",[ 0.6436657   1.79585355]
4,-0.285871941456,[-0.64988005 -0.62820423],[ 0.28519619  1.53979719],-2.88118,"[ 0.92674282  1.74207681 -0.79564493  0.40477312 -0.32496411 -1.59074315
 -0.2924045   1.5569687   1.77594473  1.20475265  0.        ]","[[ -0.36516052   0.4343186   -0.03691968  -0.18332993]
 [ -2.25378562  12.59655076   0.           0.        ]]",[ 0.73627161  1.18072661]
5,-0.296659351105,[-0.64988005 -0.62820423],[ 0.57931978  1.79741061],-2.9744,"[ 0.91850453  1.53909121 -0.81781948  1.10349715 -0.32496398 -1.59074109
 -0.18277527  2.12510785  1.71910774  1.46495723  0.        ]","[[ -0.38057404   0.72346458  -0.03691968  -0.18332993]
 [  0.70275556  16.30570709   0.           0.        ]]",[ 1.37683187  1.40741554]
6,-0.310148671238,[-0.64988005 -0.62820423],[ 0.85998243  2.11819386],-2.86087,"[ 0.94574969  1.17399692 -0.74013414  1.74896485 -0.32496385 -1.59073904
 -0.03656828  2.6819655   1.53304928  1.87234817  0.        ]","[[ -0.32696131   1.08605491  -0.03691968  -0.18332993]
 [  4.6457469   19.94124063   0.           0.        ]]",[ 0.98947837  2.1142725 ]
7,-0.315256839568,[-0.64988005 -0.62820423],[ 1.40714598  2.21526718],-2.67925,"[ 0.99547817  0.6385454  -0.54432795  2.07905889 -0.32496372 -1.59073699
  0.10529793  3.22781795  1.11203643  2.27886126  0.        ]","[[ -0.1956646    1.52063556  -0.03691968  -0.18332993]
 [  8.47167347  23.50496961   0.           0.        ]]",[ 1.90594477  1.4148234 ]
8,-0.295946813844,[-0.64988005 -0.62820423],[ 1.88607693  1.14953196],-2.39286,"[ 1.02336901  0.00812922 -0.22569469  1.78798308 -0.32496359 -1.59073493
  0.24600637  3.76287207  0.48125575  2.39212216  0.        ]","[[  1.18380783e-02   2.02578406e+00  -3.69196825e-02  -1.83329934e-01]
 [  1.22663768e+01   2.69982610e+01   0.00000000e+00   0.00000000e+00]]",[ 2.91206654  1.31342987]
9,-0.240654498662,[-0.64988005 -0.62820423],[ 2.1618824  -1.28466594],-2.00722,"[ 0.96030849 -0.52944977  0.20442468  0.67886947 -0.32496346 -1.59073288
  0.38398012  4.28735469 -0.03996339  1.98716203  0.        ]","[[  0.29449939   2.60010635  -0.03691968  -0.18332993]
 [ 15.98733019  30.42261398   0.           0.        ]]",[ 2.19915134 -1.7202043 ]
10,-0.18834226411,[-0.64988005 -0.62820423],[ 2.04189324 -1.00432479],-1.89555,"[ 0.72357769 -0.71247816  0.69193874 -0.69044777 -0.32496332 -1.59073083
  0.51909405  1.32664442 -0.07062083  1.50077889  0.        ]","[[  0.65081676   3.09884575  -0.03691968  -0.18332993]
 [ 19.63115936  11.09310854   0.           0.        ]]",[ 2.21647223 -0.98770885]
11,-0.176902111998,[-0.64988005 -0.62820423],[ 1.73272705  0.13758706],-2.05406,"[ 0.24881071 -0.71357186  1.11796141 -0.8469754  -0.32496319 -1.59072878
  0.65147407 -0.66301152  0.02740438  1.37611821  0.        ]","[[  1.0792583    3.15289114  -0.03691968  -0.18332993]
 [ 23.20126072  -1.89671371   0.           0.        ]]",[ 2.16425762 -0.21015944]
12,-0.176332680424,[-0.64988005 -0.62820423],[ 1.66749811  0.78287125],-2.14514,"[-0.45479369 -0.71232165  1.30081247 -0.68251059 -0.32496306 -1.59072672
  0.78125188 -0.88196197  0.01125719  1.37408583  0.        ]","[[  1.57839926   3.09610355  -0.03691968  -0.18332993]
 [ 26.70118674  -3.32617379   0.           0.        ]]",[ 1.72724701  0.41092519]
13,-0.172880097078,[-0.64988005 -0.62820423],[ 1.69465208  0.73331749],-2.14624,"[-1.24279473 -0.70779639  1.05155228 -0.5382523  -0.32496293 -1.59072467
  0.90846413 -0.63941297  0.02223074  1.33906818  0.        ]","[[  2.14684479   3.04617795  -0.03691968  -0.18332993]
 [ 30.13192717  -1.74265245   0.           0.        ]]",[ 1.88788083 -0.53809477]
14,-0.169358638445,[-0.64988005 -0.62820423],[ 1.28538203  1.7865665 ],-2.02824,"[-1.81753995 -0.69894243  0.29786645 -0.37760032 -0.3249628  -1.59072262
  1.03314971 -0.96053646  0.0731637   1.2933722   0.        ]","[[  2.78322164   2.9902905   -0.03691968  -0.18332993]
 [ 33.49453129  -3.83916716   0.           0.        ]]",[ 1.3124728   2.26282781]
15,-0.174500504266,[-0.64988005 -0.62820423],[ 1.5435636  1.3187542],-1.96399,"[-1.82449688 -0.69105984 -0.76585276 -0.27395188 -0.32496267 -1.59072056
  1.15537612 -0.3425254   0.17623829  1.31205848  0.        ]","[[  3.48618475   2.95399016  -0.03691968  -0.18332993]
 [ 36.79082108   0.19562403   0.           0.        ]]",[ 0.95627993  1.42716049]
16,-0.192299092203,[-0.64988005 -0.62820423],[ 1.63653111  0.72687429],-1.95917,"[-1.094566   -0.70032293 -1.62844542 -0.39849278 -0.32496254 -1.59071851
  1.26877187  0.26322643  0.20638664  1.47519383  0.        ]","[[  4.25268417e+00   2.99758182e+00  -3.69196825e-02  -1.83329934e-01]
 [  3.98489677e+01   4.15037905e+00   0.00000000e+00   0.00000000e+00]]",[ 0.85091171  0.92018715]
17,-0.20102616531,[-0.64988005 -0.62820423],[ 1.44645905  0.76971871],-1.96417,"[ 0.07752822 -0.7066303  -1.6880662  -0.51212443 -0.32496241 -1.59071646
  1.3644395  -0.35851798  0.11379081  1.58568699  0.        ]","[[  5.07555027e+00   3.03711376e+00  -3.69196825e-02  -1.83329934e-01]
 [  4.24290196e+01   9.12148756e-02   0.00000000e+00   0.00000000e+00]]",[ 2.13971844  0.9842898 ]
18,-0.2005597584,[-0.64988005 -0.62820423],[ 1.41761875  0.4273552 ],-1.90025,"[ 0.94537435 -0.70549592 -0.74129859 -0.48871192 -0.32496227 -1.5907144
  1.48010237 -0.46558488  0.0118941   1.6028744   0.        ]","[[  5.95542756e+00   3.02898420e+00  -3.69196825e-02  -1.83329934e-01]
 [  4.55483226e+01  -6.07790591e-01   0.00000000e+00   0.00000000e+00]]",[ 1.97375489  0.7361994 ]
19,-0.190395133778,[-0.64988005 -0.62820423],[ 1.38221431  0.08761145],-1.90052,"[ 0.75560182 -0.70376927  0.64592098 -0.45603203 -0.32496214 -1.59071235
  1.59347602 -0.44571716 -0.07684623  1.52080645  0.        ]","[[  6.89707165e+00   3.01762403e+00  -3.69196825e-02  -1.83329934e-01]
 [  4.86058990e+01  -4.78082181e-01   0.00000000e+00   0.00000000e+00]]",[ 1.32381179  0.19159686]
