timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.293899588977,[-0.30163908 -0.26388493],[ 1.59601128  1.65181792],-2.66698,"[ 1.10891611  2.39558336  0.05174612 -0.91874658 -0.17581111  1.737819
 -0.04710108 -0.38638549  1.56253713 -1.63379759  0.        ]","[[ 0.08388192 -0.01785946 -0.01957157  0.19987721]
 [-0.00275768 -0.00282441  0.          0.        ]]",[ 2.38095295  2.6388881 ]
1,-0.285104214269,[-0.30163908 -0.26388493],[ 1.30053961  1.25814664],-2.55513,"[ 1.10318016  2.39545474  0.11083632 -0.77815442 -0.17581095  1.73781295
  0.09514568  0.16685826  1.55242442 -1.52969788  0.        ]","[[ 0.12350237  0.02179701 -0.01957157  0.19987721]
 [ 3.95164171  3.95528507  0.          0.        ]]",[ 2.02239486  0.93670698]
2,-0.257319740208,[-0.30163908 -0.26388493],[ 0.7781601  0.8176893],-2.16904,"[ 1.07327554  2.38196585  0.28463595 -0.37011087 -0.17581079  1.73780691
  0.23458512  0.67412184  1.4856753  -1.22961486  0.        ]","[[ 0.2414276   0.13731518 -0.01957157  0.19987721]
 [ 7.82799929  7.58443757  0.          0.        ]]",[ 0.37346196 -1.41827567]
3,-0.218735786504,[-0.30163908 -0.26388493],[ 0.63750422  1.01206589],-1.89081,"[ 0.99722902  2.35092983  0.52559782  0.01404992 -0.17581063  1.73780086
  0.28221972  0.09960271  1.3283518  -0.87648158  0.        ]","[[ 0.41127405  0.24776387 -0.01957157  0.19987721]
 [ 9.15222539  3.4741233   0.          0.        ]]",[-0.91572552  0.14105646]
4,-0.185541203819,[-0.30163908 -0.26388493],[ 0.29906461  0.88869274],-1.7529,"[ 0.90309554  2.32020272  0.71776175  0.26717022 -0.17581048  1.73779482
  0.14539353  0.16824936  1.14981931 -0.62772783  0.        ]","[[ 0.55615501  0.32217393 -0.01957157  0.19987721]
 [ 5.34853057  3.96524654  0.          0.        ]]",[ 0.56845565 -1.29548552]
5,-0.157735384083,[-0.30163908 -0.26388493],[ 0.23606339  1.11926496],-1.58587,"[ 0.7987197   2.30111415  0.87442264  0.39671507 -0.17581032  1.73778877
  0.22253726 -0.39629627  0.97836719 -0.45467146  0.        ]","[[ 0.68464282  0.36095472 -0.01957157  0.19987721]
 [ 7.49309068 -0.07371036  0.          0.        ]]",[-0.1852074   1.03320642]
6,-0.126761789826,[-0.30163908 -0.26388493],[-0.36771536  0.63138592],-1.27971,"[ 0.66369336  2.28025115  1.02826656  0.52271102 -0.17581016  1.73778273
  0.19079839  0.15739511  0.76909084 -0.30132328  0.        ]","[[ 0.82565182  0.3992255  -0.01957157  0.19987721]
 [ 6.61077252  3.88758679  0.          0.        ]]",[-1.49692864  0.54163564]
7,-0.0982303811538,[-0.30163908 -0.26388493],[-0.74288458  0.42540956],-1.29535,"[ 0.56614999  2.21753483  1.11629421  0.83731446 -0.17581001  1.73777668
  0.04376511  0.44661041  0.56245728 -0.21008057  0.        ]","[[ 0.91685681  0.49773767 -0.01957157  0.19987721]
 [ 2.52333349  5.95673285  0.          0.        ]]",[ 0.08350476 -0.1933452 ]
8,-0.0756421441456,[-0.30163908 -0.26388493],[-0.89843702  0.47471136],-1.15679,"[ 0.50583508  2.13252776  1.16318679  1.16985535 -0.17580985  1.73777064
  0.05386932  0.32310245  0.39333445 -0.17322961  0.        ]","[[ 0.97014178  0.60800674 -0.01957157  0.19987721]
 [ 2.80422587  5.07311854  0.          0.        ]]",[-0.51737725  0.98709858]
9,-0.0537535188054,[-0.30163908 -0.26388493],[-1.32150042  0.11395888],-0.971368,"[ 0.46500961  2.00398508  1.19206781  1.55527848 -0.17580969  1.73776459
 -0.0217958   0.85547487  0.2258182  -0.17229785  0.        ]","[[ 1.00512156  0.74768384 -0.01957157  0.19987721]
 [ 0.7007825   8.88189197  0.          0.        ]]",[-1.77459741  1.23904632]
10,-0.038181460464,[-0.30163908 -0.26388493],[-1.66756868 -0.17028037],-0.905552,"[ 0.49524521  1.76540773  1.17088578  2.05566431 -0.17580954  1.73775855
 -0.16464902  1.38451961  0.08972868 -0.23102034  0.        ]","[[  0.97929285   0.96329797  -0.01957157   0.19987721]
 [ -3.27044795  12.66687303   0.           0.        ]]",[-2.51797324  0.34172454]
11,-0.0397611908479,[-0.30163908 -0.26388493],[-1.72432494 -0.21038952],-0.969404,"[ 0.61202119  1.42114714  1.07691057  2.48337648 -0.17580938  1.7377525
 -0.30466176  1.53872265  0.03296893 -0.34614121  0.        ]","[[  0.87483267   1.22770537  -0.01957157   0.19987721]
 [ -7.16271581  13.77012413   0.           0.        ]]",[-1.88173556 -0.35439795]
12,-0.0567345293321,[-0.30163908 -0.26388493],[-1.55326653 -0.02811778],-1.05003,"[ 0.79102127  1.05106125  0.88442759  2.67733904 -0.17580922  1.73774646
 -0.44191046  1.30453728  0.07608196 -0.48993171  0.        ]","[[  0.69329864   1.48629873  -0.01957157   0.19987721]
 [-10.97814663  12.09470521   0.           0.        ]]",[-1.2565089  -0.53746098]
13,-0.0825397901547,[-0.30163908 -0.26388493],[-1.21353948  0.26392949],-1.1687,"[ 0.98288834  0.7314379   0.55965967  2.65835603 -0.17580907  1.73774041
 -0.57647085  0.97359296  0.20756013 -0.64911958  0.        ]","[[  0.43620541   1.70443817  -0.01957157   0.19987721]
 [-14.71884775   9.72702884   0.           0.        ]]",[-0.0954514  -0.57544128]
14,-0.112102082478,[-0.30163908 -0.26388493],[-0.88662291  0.52262676],-1.20057,"[ 1.09994989  0.48838373  0.13676192  2.52804231 -0.17580891  1.73773437
 -0.57959819  0.62806846  0.36300841 -0.82668529  0.        ]","[[  0.14095591   1.87417638  -0.01957157   0.19987721]
 [-14.80580395   7.25503466   0.           0.        ]]",[-0.25542335  0.91623374]
15,-0.139457756196,[-0.30163908 -0.26388493],[-1.06183219  0.15802079],-1.20769,"[ 1.09542303  0.24449411 -0.31633426  2.2836572  -0.17580875  1.73772832
 -0.60546432  1.11496208  0.45619799 -1.03441017  0.        ]","[[ -0.16237477   2.0542274   -0.01957157   0.19987721]
 [-15.5248829   10.73845059   0.           0.        ]]",[-2.36219471 -0.2827388 ]
16,-0.165477755142,[-0.30163908 -0.26388493],[-0.96688771  0.25456718],-1.41467,"[  9.36208828e-01  -1.81332513e-03  -8.05328457e-01   1.89055107e+00
  -1.75808596e-01   1.73772228e+00  -7.36836675e-01   9.28636563e-01
   4.87672950e-01  -1.27121109e+00   0.00000000e+00]","[[ -0.50951424   2.25562249  -0.01957157   0.19987721]
 [-19.17696156   9.4054257    0.           0.        ]]",[-0.93999993 -0.98891587]
17,-0.192662543358,[-0.30163908 -0.26388493],[-0.77549517  0.60998911],-1.57353,"[ 0.55529852 -0.15834006 -1.27292443  1.53261322 -0.17580844  1.73771623
 -0.85706734  0.35511108  0.50561013 -1.51887752  0.        ]","[[ -9.26588477e-01   2.40256288e+00  -1.95715659e-02   1.99877210e-01]
 [ -2.25193166e+01   5.30223393e+00   0.00000000e+00   0.00000000e+00]]",[-0.93563769  1.91074439]
18,-0.214915551484,[-0.30163908 -0.26388493],[-1.23067403  0.1639668 ],-1.67546,"[-0.06013277 -0.28963619 -1.55404683  1.12978345 -0.17580828  1.73771019
 -0.97430523  0.89367152  0.44285973 -1.75353682  0.        ]","[[ -1.40967444e+00   2.54726681e+00  -1.95715659e-02   1.99877210e-01]
 [ -2.57784842e+01   9.15528355e+00   0.00000000e+00   0.00000000e+00]]",[-1.64088837  0.35551073]
19,-0.222944493816,[-0.30163908 -0.26388493],[-1.64645338 -0.1514338 ],-1.74321,"[-0.81483699 -0.42614075 -1.46139716  0.52169441 -0.17580813  1.73770414
 -1.09839594  1.06486653  0.27422593 -1.88633046  0.        ]","[[ -1.95985589e+00   2.74266112e+00  -1.95715659e-02   1.99877210e-01]
 [ -2.92281671e+01   1.03800832e+01   0.00000000e+00   0.00000000e+00]]",[-0.87670122  0.72154989]
20,-0.213637114721,[-0.30163908 -0.26388493],[-1.84393537 -0.34235582],-1.45998,"[-1.46304328 -0.52157518 -0.88077085 -0.27402265 -0.17580797  1.7376981
 -1.20246316  1.43530923  0.09796238 -1.85065055  0.        ]","[[ -2.57344676e+00   2.97685296e+00  -1.95715659e-02   1.99877210e-01]
 [ -3.21212257e+01   1.30303799e+01   0.00000000e+00   0.00000000e+00]]",[-3.22983346 -1.65210136]
21,-0.207838219679,[-0.30163908 -0.26388493],[-1.81135619  0.06332263],-1.55493,"[-1.67461359 -0.53957214  0.08718926 -0.67585164 -0.17580781  1.73769205
 -1.32203605 -0.34094705  0.04033725 -1.81197893  0.        ]","[[ -3.24922482e+00   3.09091464e+00  -1.95715659e-02   1.99877210e-01]
 [ -3.54453480e+01   3.22441203e-01   0.00000000e+00   0.00000000e+00]]",[-1.68456144 -0.91649042]
22,-0.214005855029,[-0.30163908 -0.26388493],[-1.61292589  0.21595757],-1.52772,"[-1.20808323 -0.53633826  1.05192404 -0.55969282 -0.17580765  1.73768601
 -1.43922031 -0.86857686 -0.03452243 -1.87254797  0.        ]","[[ -3.99081800e+00   3.05807598e+00  -1.95715659e-02   1.99877210e-01]
 [ -3.87030889e+01  -3.45240692e+00   0.00000000e+00   0.00000000e+00]]",[-2.33498524 -1.21996527]
23,-0.206077015042,[-0.30163908 -0.26388493],[-0.96398938  0.73743951],-1.56719,"[-0.16638907 -0.51457804  1.42030447 -0.18024501 -0.1758075   1.73767997
 -1.55407463 -1.41262233 -0.19435758 -1.81399003  0.        ]","[[ -4.79691694e+00   2.94997654e+00  -1.95715659e-02   1.99877210e-01]
 [ -4.18960837e+01  -7.34471406e+00   0.00000000e+00   0.00000000e+00]]",[-0.81125726 -0.32111671]
24,-0.17132111356,[-0.30163908 -0.26388493],[-0.39260164  1.24861515],-1.35202,"[ 0.84994854 -0.45250593  0.80281363  0.35968495 -0.17580734  1.73767392
 -1.63974622 -1.57032865 -0.2187226  -1.5263925   0.        ]","[[ -5.65873677e+00   2.79176391e+00  -1.95715659e-02   1.99877210e-01]
 [ -4.42778405e+01  -8.47303183e+00   0.00000000e+00   0.00000000e+00]]",[-0.74182831  1.97335887]
25,-0.156102951441,[-0.30163908 -0.26388493],[-0.29542989  1.28013289],-1.33193,"[ 1.05867834 -0.37691038 -0.49086796  0.77516843 -0.17580718  1.73766788
 -1.71381797 -0.99394442  0.09355581 -1.36685813  0.        ]","[[ -6.56495463e+00   2.66367936e+00  -1.95715659e-02   1.99877210e-01]
 [ -4.63371495e+01  -4.34939216e+00   0.00000000e+00   0.00000000e+00]]",[-1.1174467   0.47985431]
26,-0.201559031457,[-0.30163908 -0.26388493],[-0.44489616  1.24193907],-1.60503,"[ 0.17099691 -0.32868122 -1.49168971  0.98260363 -0.17580703  1.73766183
 -1.82320497 -0.71702291  0.39442465 -1.65580908  0.        ]","[[ -7.52220932e+00   2.59657138e+00  -1.95715659e-02   1.99877210e-01]
 [ -4.93782320e+01  -2.36820676e+00   0.00000000e+00   0.00000000e+00]]",[-1.91549176  0.53187412]
