timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.244443559394,[-0.37441078 -0.23254438],[ 4.17755365 -0.99504346],-2.68666,"[ 1.21839992  2.48504688  0.09404986  0.61692647  0.38663668  1.63859059
 -0.07059303  0.38431691  1.04030933 -1.56925066  0.        ]","[[ 0.0761363  -0.05174615  0.04377816  0.18981618]
 [-0.00444867 -0.00037739  0.          0.        ]]",[ 4.64125208 -1.19317439]
1,-0.241314012998,[-0.37441078 -0.23254438],[ 4.18622398 -0.98466921],-2.79221,"[ 1.21316581  2.48079219  0.15213015  0.4605245   0.38663646  1.63858762
  0.00327746 -0.14813918  1.03748304 -1.53452175  0.        ]","[[ 0.11575418 -0.09149689  0.04377816  0.18981618]
 [ 3.95305571 -3.96148857  0.          0.        ]]",[ 4.37200862  0.95412594]
2,-0.225229592282,[-0.37441078 -0.23254438],[ 4.17616463 -1.01508522],-2.6461,"[ 1.18490836  2.47403192  0.32311569  0.30155674  0.38663624  1.63858465
  0.07563072  0.37003948  1.01821545 -1.35677495  0.        ]","[[ 0.2337065  -0.13204934  0.04377816  0.18981618]
 [ 7.82927666 -0.10659262  0.          0.        ]]",[ 4.7030867  -1.50902292]
3,-0.195302531361,[-0.37441078 -0.23254438],[ 4.14110565 -1.0460645 ],-2.57511,"[ 1.09776496  2.46450403  0.59393698  0.13839016  0.38663602  1.63858169
  0.14660953 -0.16211731  0.94890559 -1.04792764  0.        ]","[[  0.42844447  -0.17390211   0.04377816   0.18981618]
 [ 11.63186376  -4.06547368   0.           0.        ]]",[ 4.31215127 -0.78403127]
4,-0.156396150347,[-0.37441078 -0.23254438],[ 4.07848167 -1.11832356],-2.47411,"[ 0.89950613  2.42655864  0.92915845 -0.29031594  0.3866358   1.63857872
  0.21617975 -0.56876708  0.79921143 -0.70127196  0.        ]","[[  0.69847683  -0.28556475   0.04377816   0.18981618]
 [ 15.35898746  -7.09066956   0.           0.        ]]",[ 4.6277439  -1.74129799]
5,-0.108002584277,[-0.37441078 -0.23254438],[ 3.92855048 -1.24996972],-2.43999,"[ 0.53880931  2.32803261  1.25396223 -0.95052247  0.38663559  1.63857575
  0.28438476 -1.08226783  0.54051104 -0.36627953  0.        ]","[[  1.04231745  -0.46570727   0.04377816   0.18981618]
 [ 19.01297284 -10.91076743   0.           0.        ]]",[ 4.05372567 -0.48477051]
6,-0.0496293241848,[-0.37441078 -0.23254438],[ 3.74081445 -1.37608552],-2.52395,"[ -1.91371695e-03   2.13498881e+00   1.44562291e+00  -1.72349462e+00
   3.86635368e-01   1.63857279e+00   3.51236965e-01  -1.31127934e+00
   1.56499020e-01  -1.13166710e-01   0.00000000e+00]","[[  1.45851008  -0.70101782   0.04377816   0.18981618]
 [ 22.59448476 -12.61446732   0.           0.        ]]",[ 2.92427705 -1.27413659]
7,-0.0182415399688,[-0.37441078 -0.23254438],[ 3.40045905 -1.51526809],-2.88567,"[-0.66122046  1.81265324  1.35262792 -2.47821979  0.38663515  1.63856982
  0.41679648 -1.80984748 -0.32222562 -0.04323472  0.        ]","[[  1.94563746  -0.99052316   0.04377816   0.18981618]
 [ 26.10674332 -16.32349825   0.           0.        ]]",[ 1.78518058 -2.86563434]
8,-0.0844184746081,[-0.37441078 -0.23254438],[ 2.83485055 -1.65772474],-3.25408,"[-1.26293817  1.31613563  0.86074564 -3.03113396  0.38663493  1.63856686
  0.48108277 -2.29835471 -0.78534814 -0.24524049  0.        ]","[[  2.50232516  -1.3534589    0.04377816   0.18981618]
 [ 29.55079272 -19.95771144   0.           0.        ]]",[ 1.89556178 -2.16062453]
9,-0.143708737298,[-0.37441078 -0.23254438],[ 2.26714969 -1.6021632 ],-3.30774,"[-1.53506054  0.67207387  0.00317396 -3.03094128  0.38663471  1.63856389
  0.54412233 -2.77699402 -1.0798438  -0.70083882  0.        ]","[[  3.12722407  -1.78834234   0.04377816   0.18981618]
 [ 32.92805191 -23.51855723   0.           0.        ]]",[ 2.16854625 -2.36499075]
10,-0.184266623458,[-0.37441078 -0.23254438],[ 1.72586465 -1.33189964],-2.97836,"[-1.23075749  0.00668738 -0.94116288 -2.13718188  0.38663449  1.63856092
  0.60592776 -3.24605472 -1.06648508 -1.24276472  0.        ]","[[  3.81900672  -2.2937263    0.04377816   0.18981618]
 [ 36.23919689 -27.00820449   0.           0.        ]]",[ 2.20186041 -1.27700983]
11,-0.193948283395,[-0.37441078 -0.23254438],[ 1.65192628 -0.89933872],-2.34228,"[-0.34339724 -0.44304371 -1.47726227 -0.24408106  0.38663428  1.63855796
  0.6664925  -3.70595895 -0.73627339 -1.57278428  0.        ]","[[  4.57634904  -2.86821675   0.04377816   0.18981618]
 [ 39.48387659 -30.42981221   0.           0.        ]]",[ 1.11492158 -0.89254026]
12,-0.185709525733,[-0.37441078 -0.23254438],[ 1.54639912 -1.32830465],-1.94628,"[ 0.71650112 -0.49810029 -1.1581106   0.90949815  0.38663406  1.63855499
  0.72583715  0.06252788 -0.54718634 -1.57035748  0.        ]","[[  5.39792958  -3.16403489   0.04377816   0.18981618]
 [ 42.66319476  -2.39438318   0.           0.        ]]",[ 0.87088808 -1.25734786]
13,-0.197153405493,[-0.37441078 -0.23254438],[ 1.75400472 -1.45091426],-1.89795,"[ 1.2223686  -0.49847141 -0.02662557  0.81132107  0.38663384  1.63855203
  0.77443867  0.77805172 -0.59742937 -1.65899109  0.        ]","[[  6.27731887e+00  -3.13914602e+00   4.37781642e-02   1.89816182e-01]
 [  4.52669707e+01   2.92871495e+00   0.00000000e+00   0.00000000e+00]]",[ 1.47721633 -1.04153542]
14,-0.206405070724,[-0.37441078 -0.23254438],[ 2.08679438 -1.57387304],-2.02228,"[ 0.66765794 -0.49581177  1.16288924  0.58540472  0.38663362  1.63854906
  0.8316142   0.71784346 -0.52769208 -1.76413484  0.        ]","[[  7.21339180e+00  -3.08184250e+00   4.37781642e-02   1.89816182e-01]
 [  4.83300888e+01   2.48080350e+00   0.00000000e+00   0.00000000e+00]]",[ 2.18249483 -1.59779041]
15,-0.197258970842,[-0.37441078 -0.23254438],[ 2.06352234 -1.68948078],-2.21347,"[-0.63713141 -0.49122862  1.36247435  0.43273274  0.3866334   1.63854609
  0.88765664  0.57661471 -0.4226233  -1.70528592  0.        ]","[[  8.21011781e+00  -3.04301736e+00   4.37781642e-02   1.89816182e-01]
 [  5.13325077e+01   1.43014463e+00   0.00000000e+00   0.00000000e+00]]",[ 0.95406794 -1.76874845]
16,-0.181295532997,[-0.37441078 -0.23254438],[ 1.61856747 -1.69737506],-2.32234,"[-1.51752352 -0.48784634  0.21711533  0.35105308  0.38663319  1.63854313
  0.93919548  0.4807741  -0.43945215 -1.55875286  0.        ]","[[  9.26447142e+00  -3.02218829e+00   4.37781642e-02   1.89816182e-01]
 [  5.40936581e+01   7.17147273e-01   0.00000000e+00   0.00000000e+00]]",[ 0.08065194 -1.10648395]
17,-0.180853241852,[-0.37441078 -0.23254438],[ 1.25244808 -1.5255096 ],-2.15477,"[-0.99824537 -0.48597841 -1.18446391  0.31159636  0.38663297  1.63854016
  0.92516554  0.42932585 -0.56545977 -1.51990865  0.        ]","[[  1.03388036e+01  -3.01210837e+00   4.37781642e-02   1.89816182e-01]
 [  5.33420736e+01   3.34403625e-01   0.00000000e+00   0.00000000e+00]]",[ 1.82869356 -3.08253724]
18,-0.197542869799,[-0.37441078 -0.23254438],[ 1.40450716 -1.39496326],-2.00678,"[ 0.42988334 -0.48507547 -1.35108043  0.2936001   0.38663275  1.6385372
  0.97935739  0.40442126 -0.65070114 -1.64338138  0.        ]","[[  1.14347747e+01  -3.00750659e+00   4.37781642e-02   1.89816182e-01]
 [  5.62453582e+01   1.49129494e-01   0.00000000e+00   0.00000000e+00]]",[ 0.61486865 -2.83494596]
19,-0.211464846605,[-0.37441078 -0.23254438],[ 1.80841708 -1.42433763],-1.98791,"[ 1.22236353 -0.48466833 -0.00831584  0.28568983  0.38663253  1.63853423
  1.00401375  0.3930491  -0.58911464 -1.79272192  0.        ]","[[  1.25729356e+01  -3.00548300e+00   4.37781642e-02   1.89816182e-01]
 [  5.75663327e+01   6.45288744e-02   0.00000000e+00   0.00000000e+00]]",[ 1.57403852 -1.14979871]
20,-0.206456699178,[-0.37441078 -0.23254438],[ 2.18533874 -1.56152761],-2.0739,"[ 0.36092188 -0.48449188  1.34729333  0.2823014   0.38663231  1.63853127
  1.0566448   0.38804806 -0.44416558 -1.7835579   0.        ]","[[  1.37525530e+01  -3.00461603e+00   4.37781642e-02   1.89816182e-01]
 [  6.03860090e+01   2.73256688e-02   0.00000000e+00   0.00000000e+00]]",[ 2.87310399 -1.75668436]
21,-0.186385886805,[-0.37441078 -0.23254438],[ 1.89047217 -1.68803382],-2.23582,"[-1.19302937 -0.4844172   0.95316466  0.28087702  0.38663209  1.6385283
  1.10823386  0.38590537 -0.39860245 -1.61233623  0.        ]","[[  1.49880038e+01  -3.00425158e+00   4.37781642e-02   1.89816182e-01]
 [  6.31498681e+01   1.13869892e-02   0.00000000e+00   0.00000000e+00]]",[ 2.33022432 -1.59968903]
22,-0.177909471023,[-0.37441078 -0.23254438],[ 1.31230009 -1.57741094],-2.38687,"[-1.31705041 -0.48438602 -0.81307456  0.28028664  0.38663188  1.63852533
  1.15880151  0.38500476 -0.52731137 -1.50518692  0.        ]","[[  1.62781829e+01  -3.00410054e+00   4.37781642e-02   1.89816182e-01]
 [  6.58590138e+01   4.68857627e-03   0.00000000e+00   0.00000000e+00]]",[ 1.31043949 -0.51759576]
23,-0.196216135606,[-0.37441078 -0.23254438],[ 1.38442779 -1.38863623],-2.04908,"[ 0.30762706 -0.48426813 -1.4049507   0.27804531  0.38663166  1.63852237
  1.20836793  0.3893835  -0.65160566 -1.63067707  0.        ]","[[  1.76220069e+01  -3.00352698e+00   4.37781642e-02   1.89816182e-01]
 [  6.85145279e+01   3.72654677e-02   0.00000000e+00   0.00000000e+00]]",[ 1.83854156 -2.54742271]
24,-0.212248939799,[-0.37441078 -0.23254438],[ 1.85307574 -1.43990254],-1.98811,"[ 1.20278386 -0.48423728  0.22954203  0.27746422  0.38663144  1.6385194
  1.25695291  0.38322604 -0.5696691  -1.80561565  0.        ]","[[  1.90184136e+01  -3.00337830e+00   4.37781642e-02   1.89816182e-01]
 [  7.11174705e+01  -8.54083167e-03   0.00000000e+00   0.00000000e+00]]",[ 1.34333033 -1.41133953]
25,-0.200069985966,[-0.37441078 -0.23254438],[ 2.13958335 -1.6197114 ],-2.145,"[-0.21982009 -0.48428351  1.45333768  0.27834876  0.38663122  1.63851644
  1.30457596  0.38285075 -0.40712188 -1.73312734  0.        ]","[[  2.04663622e+01  -3.00360472e+00   4.37781642e-02   1.89816182e-01]
 [  7.36688876e+01  -1.13311138e-02   0.00000000e+00   0.00000000e+00]]",[ 2.18353192 -1.81670824]
26,-0.178302009278,[-0.37441078 -0.23254438],[ 1.53207397 -1.66282201],-2.37105,"[-1.53472287 -0.48432154  0.02076928  0.2790784   0.386631    1.63851347
  1.35125606  0.38340816 -0.45315716 -1.52869534  0.        ]","[[  2.19648324e+01  -3.00379148e+00   4.37781642e-02   1.89816182e-01]
 [  7.61697958e+01  -7.18271989e-03   0.00000000e+00   0.00000000e+00]]",[ 1.28616397 -0.75845781]
27,-0.189373402647,[-0.37441078 -0.23254438],[ 1.30545807 -1.41619802],-2.07178,"[-0.22410291 -0.4842906  -1.4890921   0.27849453  0.38663078  1.6385105
  1.39701183  0.38624862 -0.63222373 -1.57451595  0.        ]","[[  2.35128240e+01  -3.00364210e+00   4.37781642e-02   1.89816182e-01]
 [  7.86211942e+01   1.39502258e-02   0.00000000e+00   0.00000000e+00]]",[ 0.38973906 -1.72591372]
28,-0.211369159455,[-0.37441078 -0.23254438],[ 1.73396039 -1.42526042],-1.98937,"[ 1.22083125 -0.48428856 -0.08810817  0.27846114  0.38663057  1.63850754
  1.39676096  0.38350544 -0.59493081 -1.79002985  0.        ]","[[  2.50851141e+01  -3.00363359e+00   4.37781642e-02   1.89816182e-01]
 [  7.86078627e+01  -6.45579157e-03   0.00000000e+00   0.00000000e+00]]",[ 2.5218586  -1.53191095]
29,-0.201187832791,[-0.37441078 -0.23254438],[ 2.12899113 -1.61354947],-2.10361,"[-0.12585886 -0.48431766  1.45453479  0.27902078  0.38663035  1.63850457
  1.44161563  0.38348074 -0.41172032 -1.74231666  0.        ]","[[  2.66813828e+01  -3.00377685e+00   4.37781642e-02   1.89816182e-01]
 [  8.10109964e+01  -6.63789563e-03   0.00000000e+00   0.00000000e+00]]",[ 1.91285598 -2.57154683]
30,-0.177878493811,[-0.37441078 -0.23254438],[ 1.48760295 -1.64849126],-2.34778,"[-1.53341378 -0.48433921 -0.09292845  0.27943696  0.38663013  1.63850161
  1.4855821   0.3838339  -0.46190094 -1.52278406  0.        ]","[[  2.83252368e+01  -3.00388340e+00   4.37781642e-02   1.89816182e-01]
 [  8.33665567e+01  -4.00904965e-03   0.00000000e+00   0.00000000e+00]]",[ 1.76935972 -1.24754464]
31,-0.19316101963,[-0.37441078 -0.23254438],[ 1.35745835 -1.38961506],-2.08601,"[ 0.07768713 -0.48435099 -1.46948556  0.27966721  0.38662991  1.63849864
  1.52867796  0.38409721 -0.64511053 -1.60474732  0.        ]","[[  3.00157341e+01  -3.00394236e+00   4.37781642e-02   1.89816182e-01]
 [  8.56754849e+01  -2.04858368e-03   0.00000000e+00   0.00000000e+00]]",[ 1.35292878 -1.03967064]
32,-0.212343468006,[-0.37441078 -0.23254438],[ 1.8687706  -1.46507108],-2.10601,"[ 1.14528311 -0.48435662  0.46767834  0.27977998  0.38662969  1.63849568
  1.57092042  0.38424319 -0.54884328 -1.81226452  0.        ]","[[  3.17519515e+01  -3.00397126e+00   4.37781642e-02   1.89816182e-01]
 [  8.79387044e+01  -9.60938887e-04   0.00000000e+00   0.00000000e+00]]",[ 0.33240978  0.87364981]
33,-0.189146386395,[-0.37441078 -0.23254438],[ 1.9438808  -1.71619499],-2.18233,"[-0.84118998 -0.47635212  1.26039867  0.14439489  0.38662947  1.63849271
  1.56298802  0.84990663 -0.36981668 -1.64155388  0.        ]","[[  3.35064639e+01  -2.96923435e+00   4.37781642e-02   1.89816182e-01]
 [  8.75138792e+01   3.46329054e+00   0.00000000e+00   0.00000000e+00]]",[ 1.42819306 -2.6018456 ]
34,-0.176160133307,[-0.37441078 -0.23254438],[ 1.26271129 -1.54851997],-2.13483,"[-1.19156994 -0.4683356  -0.99090881  0.03231775  0.38662926  1.63848975
  1.60454382  0.30933576 -0.5876386  -1.46871041  0.        ]","[[  3.52790792e+01  -2.94031982e+00   4.37781642e-02   1.89816182e-01]
 [  8.97403226e+01  -5.58218450e-01   0.00000000e+00   0.00000000e+00]]",[-0.31566589 -2.14890535]
35,-0.206696055252,[-0.37441078 -0.23254438],[ 1.58658504 -1.33876073],-2.01832,"[ 0.93655596 -0.4815835  -0.91589396  0.22928597  0.38662904  1.63848678
  1.54805494 -0.22061954 -0.64960918 -1.72861534  0.        ]","[[  3.70435224e+01  -2.99103741e+00   4.37781642e-02   1.89816182e-01]
 [  8.67141480e+01  -4.50075457e+00   0.00000000e+00   0.00000000e+00]]",[ 0.88293963 -1.13558352]
36,-0.206903110769,[-0.37441078 -0.23254438],[ 2.07762575 -1.56225419],-2.10392,"[ 0.47325153 -0.49005834  1.29234452  0.40278826  0.38662882  1.63848381
  1.58126968  0.3553486  -0.47912649 -1.78026958  0.        ]","[[  3.87956614e+01  -3.03538713e+00   4.37781642e-02   1.89816182e-01]
 [  8.84937285e+01  -2.15913148e-01   0.00000000e+00   0.00000000e+00]]",[ 2.55248878 -0.95730149]
37,-0.182955860732,[-0.37441078 -0.23254438],[ 1.60092854 -1.68291867],-2.22953,"[-1.49129911 -0.48894985  0.35071907  0.37617374  0.3866286   1.63848085
  1.62247055  0.46206602 -0.43266973 -1.57504653  0.        ]","[[  4.05876842e+01  -3.02859994e+00   4.37781642e-02   1.89816182e-01]
 [  9.07011659e+01   5.77998906e-01   0.00000000e+00   0.00000000e+00]]",[ 0.14369939 -2.28611779]
38,-0.189194143533,[-0.37441078 -0.23254438],[ 1.32424998 -1.40660882],-2.09927,"[-0.18687104 -0.48705252 -1.49050807  0.3340195   0.38662838  1.63847788
  1.5995709   0.4450916  -0.62250145 -1.57651462  0.        ]","[[  4.23893999e+01  -3.01783896e+00   4.37781642e-02   1.89816182e-01]
 [  8.94744959e+01   4.51721964e-01   0.00000000e+00   0.00000000e+00]]",[ 1.58697618 -1.40016039]
39,-0.211653606874,[-0.37441078 -0.23254438],[ 1.80111504 -1.4578495 ],-1.97254,"[ 1.18960026 -0.48572961  0.3013498   0.30669852  0.38662816  1.63847492
  1.64040825  0.41856244 -0.56564148 -1.80130493  0.        ]","[[  4.42008424e+01  -3.01085696e+00   4.37781642e-02   1.89816182e-01]
 [  9.16624661e+01   2.54363810e-01   0.00000000e+00   0.00000000e+00]]",[ 2.24544119 -2.02522491]
40,-0.192445240659,[-0.37441078 -0.23254438],[ 1.97399616 -1.6646446 ],-2.1915,"[-0.82047527 -0.48500234  1.27280831  0.2922922   0.38662795  1.63847195
  1.68043722  0.40132593 -0.39420166 -1.66715013  0.        ]","[[  4.60556099e+01  -3.00717281e+00   4.37781642e-02   1.89816182e-01]
 [  9.38071399e+01   1.26136944e-01   0.00000000e+00   0.00000000e+00]]",[ 2.15439497 -2.07787655]
41,-0.1798293752,[-0.37441078 -0.23254438],[ 1.28165734 -1.51392531],-2.20821,"[-1.08798029 -0.48464615 -1.10383288  0.28538323  0.38662773  1.63846899
  1.7196737   0.3922261  -0.55972099 -1.51235225  0.        ]","[[  4.79528450e+01  -3.00540535e+00   4.37781642e-02   1.89816182e-01]
 [  9.59093689e+01   5.84416804e-02   0.00000000e+00   0.00000000e+00]]",[ 0.93205442 -1.73782197]
42,-0.208610776124,[-0.37441078 -0.23254438],[ 1.60288739 -1.41419125],-2.0141,"[ 1.12583529 -0.4844827  -0.55948179  0.28224603  0.38662751  1.63846602
  1.75311189  0.3878593  -0.62623447 -1.75450585  0.        ]","[[  4.98890081e+01  -3.00460267e+00   4.37781642e-02   1.89816182e-01]
 [  9.77009716e+01   2.59571447e-02   0.00000000e+00   0.00000000e+00]]",[ 1.40697742 -1.0983869 ]
43,-0.200403669152,[-0.37441078 -0.23254438],[ 2.07712245 -1.62031507],-2.10136,"[-0.19371758 -0.4844106   1.45435609  0.28087106  0.38662729  1.63846306
  1.79090929  0.38587603 -0.40882481 -1.73576164  0.        ]","[[  5.18633466e+01  -3.00425086e+00   4.37781642e-02   1.89816182e-01]
 [  9.97261263e+01   1.12045809e-02   0.00000000e+00   0.00000000e+00]]",[ 2.01934694 -2.87909058]
44,-0.177509300409,[-0.37441078 -0.23254438],[ 1.3125248  -1.57020855],-2.27578,"[-1.38524836 -0.48437954 -0.68596756  0.28028297  0.38662707  1.63846009
  1.82795815  0.38500689 -0.51429971 -1.50536688  0.        ]","[[  5.38777859e+01  -3.00410040e+00   4.37781642e-02   1.89816182e-01]
 [  1.01711192e+02   4.74033404e-03   0.00000000e+00   0.00000000e+00]]",[ 2.3203064  -2.28937698]
45,-0.205815131279,[-0.37441078 -0.23254438],[ 1.52895331 -1.40132189],-2.04788,"[ 0.96806404 -0.48436631 -0.87034442  0.28003568  0.38662685  1.63845712
  1.86427326  0.38463537 -0.64243163 -1.72303977  0.        ]","[[  5.59315323e+01  -3.00403716e+00   4.37781642e-02   1.89816182e-01]
 [  1.03656960e+02   1.97806359e-03   0.00000000e+00   0.00000000e+00]]",[ 2.18509757 -0.59954379]
46,-0.202347543824,[-0.37441078 -0.23254438],[ 2.07382894 -1.60700703],-2.12356,"[-0.02471053 -0.48427355  1.44816208  0.27827326  0.38662664  1.63845416
  1.89986912  0.38842407 -0.41696291 -1.75171634  0.        ]","[[  5.80238076e+01  -3.00358617e+00   4.37781642e-02   1.89816182e-01]
 [  1.05564209e+02   3.01651578e-02   0.00000000e+00   0.00000000e+00]]",[ 2.40702312 -1.87944842]
47,-0.177440647002,[-0.37441078 -0.23254438],[ 1.31736517 -1.56871128],-2.31954,"[-1.38967048 -0.48424997 -0.67660103  0.27783017  0.38662642  1.63845119
  1.93475995  0.38337482 -0.51366879 -1.5049174   0.        ]","[[  6.01538489e+01  -3.00347281e+00   4.37781642e-02   1.89816182e-01]
 [  1.07433700e+02  -7.39629830e-03   0.00000000e+00   0.00000000e+00]]",[ 1.54669012 -1.40849349]
48,-0.207202958155,[-0.37441078 -0.23254438],[ 1.55241561 -1.40908313],-2.022,"[ 1.04630246 -0.48428909 -0.73822639  0.27858001  0.3866262   1.63844823
  1.96895979  0.38308826 -0.63624702 -1.73804664  0.        ]","[[  6.23209088e+01  -3.00366475e+00   4.37781642e-02   1.89816182e-01]
 [  1.09266185e+02  -9.52653253e-03   0.00000000e+00   0.00000000e+00]]",[ 0.71847903 -0.56207758]
49,-0.19898423326,[-0.37441078 -0.23254438],[ 2.0413413  -1.62911177],-2.18718,"[-0.3083401  -0.48422555  1.44592513  0.27737711  0.38662598  1.63844526
  1.98167719  0.38787426 -0.40321924 -1.72400998  0.        ]","[[  6.45130711e+01  -3.00335693e+00   4.37781642e-02   1.89816182e-01]
 [  1.09947768e+02   2.60797760e-02   0.00000000e+00   0.00000000e+00]]",[ 2.44710099 -1.27111328]
