timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.196308069464,[-0.35088131 -0.28573534],[ 4.70695782  0.02413791],-3.67729,"[ 1.23440007  2.50594036  0.07261039  0.64736253  0.47223342  1.0994332
 -0.00877207  0.38256654  0.98769686 -1.05390309  0.        ]","[[ 0.06105655 -0.0427953   0.05406801  0.12763396]
 [ 0.00446385  0.00140187  0.          0.        ]]",[ 5.90761419  0.01696958]
1,-0.190903932665,[-0.35088131 -0.28573534],[ 4.64458942 -0.05686224],-3.67424,"[ 1.22995845  2.50597833  0.13078289  0.65017256  0.47223324  1.09943245
  0.06089795  0.39124667  0.98400273 -0.97994009  0.        ]","[[ 0.1008352  -0.04210881  0.05406801  0.12763396]
 [ 3.96022959  0.06703417  0.          0.        ]]",[ 5.80827504  0.45695603]
2,-0.173396522505,[-0.35088131 -0.28573534],[ 4.48107719 -0.23799786],-3.60505,"[ 1.20401156  2.50691642  0.30176525  0.72989065  0.47223306  1.09943169
  0.12917802  0.63017155  0.95550109 -0.74552681  0.        ]","[[ 0.21893732 -0.02264265  0.05406801  0.12763396]
 [ 7.83707603  1.87356646  0.          0.        ]]",[ 4.80688886 -0.22418069]
3,-0.144399512726,[-0.35088131 -0.28573534],[ 4.29367352 -0.56804109],-3.5246,"[ 1.12042698  2.50727173  0.5730926   0.84534057  0.47223288  1.09943094
  0.19612619  0.50767192  0.85449293 -0.37761091  0.        ]","[[  4.13817646e-01   5.53549363e-03   5.40680061e-02   1.27633963e-01]
 [  1.16382994e+01   9.47338602e-01   0.00000000e+00   0.00000000e+00]]",[ 3.39107403  0.45581046]
4,-0.106028964081,[-0.35088131 -0.28573534],[ 3.9368391  -1.01765561],-2.98982,"[ 0.92641572  2.5059437   0.9102175   0.99628833  0.47223271  1.09943019
  0.26173179  0.74369657  0.61245711  0.07311573  0.        ]","[[  0.68395755   0.04238779   0.05406801   0.12763396]
 [ 15.36329382   2.73194196   0.           0.        ]]",[ 6.25046963 -1.28323723]
5,-0.0738365351562,[-0.35088131 -0.28573534],[ 3.5900743  -1.59666133],-2.7402,"[ 0.56957728  2.50487297  1.2393935   1.05502729  0.47223253  1.09942943
  0.32607933  0.2126659   0.18745544  0.48331522  0.        ]","[[  1.02788082   0.05674122   0.05406801   0.12763396]
 [ 19.01685724  -1.28322098   0.           0.        ]]",[ 3.33799891 -2.65346241]
6,-0.0848487628785,[-0.35088131 -0.28573534],[ 2.97525573 -2.29828167],-2.47502,"[ 0.03064631  2.50722472  1.43863051  0.78819508  0.47223235  1.09942868
  0.38915322 -0.30784532 -0.37949705  0.70605934  0.        ]","[[  1.44414971e+00  -8.41083481e-03   5.40680061e-02   1.27633963e-01]
 [  2.25981059e+01  -5.21884576e+00   0.00000000e+00   0.00000000e+00]]",[ 2.87446401 -2.40348428]
7,-0.134131082004,[-0.35088131 -0.28573534],[ 1.95429969 -3.16793752],-2.76164,"[-0.63083587  2.49011872  1.35604407  0.20430159  0.47223217  1.09942793
  0.45098111 -0.81801399 -1.02089479  0.64430438  0.        ]","[[  1.93133337  -0.15149133   0.05406801   0.12763396]
 [ 26.10860881  -9.07627101   0.           0.        ]]",[ 2.82455596 -4.03583722]
8,-0.19253226949,[-0.35088131 -0.28573534],[ 1.16772532 -3.60994101],-3.28835,"[-1.23993737  2.40539736  0.87521876 -0.66266217  0.47223199  1.09942717
  0.51159377 -1.3179874  -1.60896091  0.23631481  0.        ]","[[  2.48803404  -0.37094784   0.05406801   0.12763396]
 [ 29.55011426 -12.856614     0.           0.        ]]",[ 0.90833498 -3.83889054]
9,-0.244302969126,[-0.35088131 -0.28573534],[ 0.79203486 -3.35639572],-4.01511,"[-1.52374552  2.18789297  0.03051811 -1.70650322  0.47223181  1.09942642
  0.56463791 -1.8078723  -1.96668226 -0.47526224  0.        ]","[[  3.10925226  -0.66524697   0.05406801   0.12763396]
 [ 32.56189136 -16.56068761   0.           0.        ]]",[ 1.24323193 -3.19005164]
10,-0.27799672664,[-0.35088131 -0.28573534],[ 0.66900504 -2.6961894 ],-4.44133,"[-1.24110042  1.77689472 -0.90745274 -2.69611982  0.47223163  1.09942567
  0.62304774 -2.2878217  -1.94681711 -1.29955372  0.        ]","[[  3.7937617   -1.03287502   0.05406801   0.12763396]
 [ 35.87832582 -20.18965603   0.           0.        ]]",[ 1.49375502 -2.60352188]
11,-0.283474557567,[-0.35088131 -0.28573534],[ 0.87209034 -1.92719889],-4.57417,"[-0.37520048  1.15675297 -1.4634698  -3.25492253  0.47223145  1.09942492
  0.68033688 -2.75797176 -1.53365124 -1.92474907  0.        ]","[[  4.54396128  -1.47233923   0.05406801   0.12763396]
 [ 39.13113055 -23.74455783   0.           0.        ]]",[ 0.4810383  -2.30063579]
12,-0.253908628191,[-0.35088131 -0.28573534],[ 1.19152093 -1.42122555],-4.19064,"[ 0.66476926  0.41062494 -1.20634943 -2.93290912  0.47223127  1.09942416
  0.70034064 -3.21860414 -0.95209008 -2.04394903  0.        ]","[[  5.33797964  -1.98217618   0.05406801   0.12763396]
 [ 40.26693077 -27.22753279   0.           0.        ]]",[ 1.65899725 -2.46699804]
13,-0.195688760642,[-0.35088131 -0.28573534],[ 1.64877737 -1.50034833],-3.40258,"[ 1.22891362 -0.24276919 -0.17521699 -1.42489645  0.47223109  1.09942341
  0.7561174  -3.67023127 -0.57423076 -1.66050276  0.        ]","[[  6.17509547  -2.56098723   0.05406801   0.12763396]
 [ 43.43386799 -30.64246682   0.           0.        ]]",[ 2.19881942 -0.05566514]
14,-0.152457265268,[-0.35088131 -0.28573534],[ 2.06979561 -2.03515005],-3.11663,"[ 0.82638047 -0.48646062  1.02715173  0.62518374  0.47223091  1.09942266
  0.81075505 -1.25924965 -0.56035691 -1.26710835  0.        ]","[[  7.07490085  -3.09337895   0.05406801   0.12763396]
 [ 46.53612983 -12.41266887   0.           0.        ]]",[ 1.78739511 -1.56141928]
