timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.25378940412,[-0.30247256 -0.21185084],[-2.25934339 -2.43871999],-2.51634,"[ 1.19911592  2.36371216 -0.06861885  0.95284227 -0.04622209 -1.18863468
 -0.13034432  0.38186613  1.38792228  1.18857107  0.        ]","[[-0.03168221  0.04488056 -0.00578093 -0.1354075 ]
 [ 0.00024684  0.00048152  0.          0.        ]]",[-1.55290423 -0.81763879]
1,-0.247397978865,[-0.30247256 -0.21185084],[-2.16521263 -2.37316608],-2.54485,"[ 1.19630101  2.36504532 -0.12730851  0.83405005 -0.04622205 -1.18863232
 -0.21462555 -0.05972858  1.3850684   1.08474338  0.        ]","[[-0.0713552   0.01242251 -0.00578093 -0.1354075 ]
 [-3.95438226 -3.23550753  0.          0.        ]]",[-1.95658481 -4.42697494]
2,-0.22668624504,[-0.30247256 -0.21185084],[-1.97885251 -2.29261947],-2.54466,"[ 1.17519938  2.3591076  -0.30049841  0.45452521 -0.04622201 -1.18862997
 -0.29723473 -0.59112061  1.34330405  0.77307396  0.        ]","[[ -1.89333479e-01  -9.13576219e-02  -5.78093352e-03  -1.35407495e-01]
 [ -7.83055657e+00  -7.12952905e+00   0.00000000e+00   0.00000000e+00]]",[-2.71866604 -4.64465203]
3,-0.188186655601,[-0.30247256 -0.21185084],[-1.6911397  -2.17900372],-2.291,"[ 1.09950088  2.31181785 -0.5767659  -0.19598908 -0.04622198 -1.18862761
 -0.3782155  -1.11198722  1.16543883  0.29008258  0.        ]","[[ -3.84068011e-01  -2.72244537e-01  -5.78093352e-03  -1.35407495e-01]
 [ -1.16303247e+01  -1.09464289e+01   0.00000000e+00   0.00000000e+00]]",[-1.80899506 -2.74164401]
4,-0.129664643041,[-0.30247256 -0.21185084],[-1.34495151 -2.00467587],-1.83596,"[ 0.91567201  2.16746902 -0.92298503 -1.05836596 -0.04622194 -1.18862526
 -0.45761254 -1.62251738  0.72990936 -0.21712991  0.        ]","[[ -6.54050980e-01  -5.28709981e-01  -5.78093352e-03  -1.35407495e-01]
 [ -1.53557834e+01  -1.46876051e+01   0.00000000e+00   0.00000000e+00]]",[-1.76491852 -1.86717942]
5,-0.0613923372687,[-0.30247256 -0.21185084],[-1.20794964 -1.78602648],-1.4867,"[ 0.56943058  1.86281589 -1.26649765 -1.98447925 -0.0462219  -1.1886229
 -0.53547859 -2.12288483  0.00622796 -0.45200988  0.        ]","[[ -9.97820421e-01  -8.59252536e-01  -5.78093352e-03  -1.35407495e-01]
 [ -1.90094089e+01  -1.83543491e+01   0.00000000e+00   0.00000000e+00]]",[-1.21977587 -0.40834019]
6,-0.0771942932775,[-0.30247256 -0.21185084],[-1.75732946 -1.92733741],-1.52773,"[ 0.03807058  1.3892312  -1.48490677 -2.67307284 -0.04622186 -1.18862055
 -0.61187399 -2.29356805 -0.76794393 -0.11022501  0.        ]","[[ -1.41397014e+00  -1.23889078e+00  -5.78093352e-03  -1.35407495e-01]
 [ -2.25940322e+01  -1.96051993e+01   0.00000000e+00   0.00000000e+00]]",[-1.6895009  -1.51048916]
7,-0.153387703626,[-0.30247256 -0.21185084],[-2.30913377 -1.9978621 ],-1.44843,"[-0.62350944  0.77879775 -1.4229934  -2.85602391 -0.04622182 -1.18861819
 -0.68680747 -2.7804756  -1.1458502   0.77463729  0.        ]","[[ -1.90112260e+00  -1.66679665e+00  -5.78093352e-03  -1.35407495e-01]
 [ -2.61100653e+01  -2.31734082e+01   0.00000000e+00   0.00000000e+00]]",[-2.63772246 -1.81578561]
8,-0.199252477771,[-0.30247256 -0.21185084],[-2.4278872  -1.76666999],-1.66583,"[-1.24430205  0.10671106 -0.95739089 -2.24455223 -0.04622179 -1.18861584
 -0.76031587 -3.25769711 -0.81096322  1.60880167  0.        ]","[[ -2.45792755e+00  -2.16535443e+00  -5.78093352e-03  -1.35407495e-01]
 [ -2.95592370e+01  -2.66707386e+01   0.00000000e+00   0.00000000e+00]]",[-3.14145777 -1.8482206 ]
9,-0.17912619802,[-0.30247256 -0.21185084],[-1.90704513 -1.2626636 ],-1.51297,"[-1.55134629 -0.41094392 -0.10837647 -0.66561467 -0.04622175 -1.18861348
 -0.83236595 -3.72556023 -0.1769469   1.58496817  0.        ]","[[ -3.08303654e+00  -2.73316976e+00  -5.78093352e-03  -1.35407495e-01]
 [ -3.29399889e+01  -3.00996233e+01   0.00000000e+00   0.00000000e+00]]",[-2.84189348 -1.10000862]
10,-0.123098239172,[-0.30247256 -0.21185084],[-1.5734961  -1.43475509],-1.3006,"[-1.28660221 -0.52783078  0.85519788  0.98929547 -0.04622171 -1.18861113
 -0.90286257 -0.62100755 -0.14479779  1.09346033  0.        ]","[[ -3.77503888e+00  -3.19644119e+00  -5.78093352e-03  -1.35407495e-01]
 [ -3.62478586e+01  -7.34889307e+00   0.00000000e+00   0.00000000e+00]]",[-1.24103713 -2.14922644]
11,-0.124541059522,[-0.30247256 -0.21185084],[-1.56240559 -1.59469771],-1.20077,"[-0.42325828 -0.52759979  1.43581533  0.99964247 -0.04622167 -1.18860877
 -0.97193887  0.86146338 -0.20284237  1.10862222  0.        ]","[[ -4.53251442e+00  -3.19927205e+00  -5.78093352e-03  -1.35407495e-01]
 [ -3.94890936e+01   3.51493126e+00   0.00000000e+00   0.00000000e+00]]",[-1.32329535 -0.91267364]
12,-0.126181548589,[-0.30247256 -0.21185084],[-1.61256504 -1.5431354 ],-1.21606,"[ 0.64721683 -0.52971826  1.16495383  0.7155014  -0.04622163 -1.18860642
 -1.0396583   0.87167687 -0.19697966  1.12288984  0.        ]","[[ -5.35417783e+00  -3.12163542e+00  -5.78093352e-03  -1.35407495e-01]
 [ -4.26666729e+01   3.58978673e+00   0.00000000e+00   0.00000000e+00]]",[-1.29100183 -1.94040865]
13,-0.126527707385,[-0.30247256 -0.21185084],[-1.70637321 -1.53566003],-1.20329,"[ 1.19844555 -0.52566514  0.04410075  0.50522735 -0.0462216  -1.18860406
 -1.10603663  0.67669878 -0.23372545  1.12556203  0.        ]","[[ -6.23876180e+00  -3.06413018e+00  -5.78093352e-03  -1.35407495e-01]
 [ -4.57813369e+01   2.16095858e+00   0.00000000e+00   0.00000000e+00]]",[-1.60773558 -1.53652901]
