timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.191391649402,[-0.30321664 -0.23269372],[ 3.22335863 -1.21837175],-1.64393,"[ 1.20173814  2.36617418  0.09920295  0.86033145  0.58439866  1.26988339
 -0.12463592  0.38025655  0.84692251 -1.09351032  0.        ]","[[ 0.08180734  0.0248463   0.06731032  0.14850208]
 [-0.00175369 -0.00481466  0.          0.        ]]",[ 3.22130321 -1.56340316]
1,-0.188474969191,[-0.30321664 -0.23269372],[ 3.25728226 -1.1598016 ],-1.74071,"[ 1.19619288  2.36644586  0.15757496  0.71557709  0.58439803  1.26988072
 -0.04141168 -0.15964365  0.84396154 -1.05975739  0.        ]","[[ 0.12147856 -0.01499233  0.06731032  0.14850208]
 [ 3.95569387 -3.96584146  0.          0.        ]]",[ 2.42469708 -3.0637422 ]
2,-0.179376471569,[-0.30321664 -0.23269372],[ 3.29972887 -1.10465682],-1.76683,"[ 1.16702806  2.35375724  0.32922718  0.28723236  0.5843974   1.26987806
  0.0401661  -0.68884849  0.82832604 -0.96022377  0.        ]","[[ 0.23951314 -0.13326428  0.06731032  0.14850208]
 [ 7.83485001 -7.84840284  0.          0.        ]]",[ 3.04845247 -0.47653995]
3,-0.161622701356,[-0.30321664 -0.23269372],[ 3.30966902 -1.06959724],-1.80106,"[ 1.0784637   2.29861037  0.60078648 -0.3302211   0.58439677  1.2698754
  0.1201151  -0.9250442   0.77884607 -0.78317622  0.        ]","[[  0.43435349  -0.30761922   0.06731032   0.14850208]
 [ 11.63655527  -9.58128169   0.           0.        ]]",[ 3.45360202 -1.65953605]
4,-0.134346622771,[-0.30321664 -0.23269372],[ 3.24137783 -1.01002586],-2.03093,"[ 0.878514    2.16270246  0.93627648 -1.08909728  0.58439614  1.26987274
  0.19850498 -1.43903278  0.66665627 -0.55016021  0.        ]","[[  0.70448373  -0.53708072   0.06731032   0.14850208]
 [ 15.36412152 -13.35222564   0.           0.        ]]",[ 2.30428601 -1.29279134]
5,-0.0983807292322,[-0.30321664 -0.23269372],[ 3.12573099 -0.90128613],-2.12114,"[ 0.51631896  1.88374788  1.26020471 -1.93873414  0.58439551  1.26987008
  0.27535624 -1.94275528  0.46617994 -0.32491419  0.        ]","[[  1.04843059  -0.84120636   0.06731032   0.14850208]
 [ 19.01852513 -17.04788345   0.           0.        ]]",[ 2.74580067 -2.08848146]
6,-0.0546883719407,[-0.30321664 -0.23269372],[ 2.92600155 -0.78774619],-2.2007,"[-0.02499282  1.41819309  1.44914675 -2.64052917  0.58439488  1.26986741
  0.35070738 -2.43635977  0.16843838 -0.17915235  0.        ]","[[  1.46474922  -1.21850151   0.06731032   0.14850208]
 [ 22.60159658 -20.66936264   0.           0.        ]]",[ 2.99011216 -0.65910697]
7,-0.0233850166673,[-0.30321664 -0.23269372],[ 2.5679903  -0.77212679],-2.26981,"[-0.68312045  0.79828259  1.35126261 -2.8511256   0.58439426  1.26986475
  0.42458681 -2.73603584 -0.19621298 -0.18883803  0.        ]","[[  1.95202692  -1.65395158   0.06731032   0.14850208]
 [ 26.11468793 -22.86811206   0.           0.        ]]",[ 3.10006487 -0.40440207]
8,-0.0664787640468,[-0.30321664 -0.23269372],[ 2.03303838 -0.8579573 ],-2.21076,"[-1.28127593  0.1592133   0.85298415 -2.32395063  0.58439363  1.26986209
  0.49702352 -2.8921784  -0.54133822 -0.40005166  0.        ]","[[  2.50887905  -2.12281032   0.06731032   0.14850208]
 [ 29.55917834 -24.01383775   0.           0.        ]]",[ 1.44281983 -1.58188514]
9,-0.118652126804,[-0.30321664 -0.23269372],[ 1.52566481 -0.82560593],-2.02377,"[-1.54780099 -0.34970186 -0.01036037 -0.98343688  0.584393    1.26985943
  0.56803165 -3.36665491 -0.72255077 -0.80787863  0.        ]","[[  3.13394183  -2.63801536   0.06731032   0.14850208]
 [ 32.93574059 -27.49517997   0.           0.        ]]",[ 3.50805471  0.87447027]
10,-0.149441554806,[-0.30321664 -0.23269372],[ 1.10360312 -1.23070347],-1.40598,"[-1.2378333  -0.52749445 -0.95663878  0.58105679  0.58439237  1.26985677
  0.6376209  -0.98937005 -0.70182035 -1.13285851  0.        ]","[[  3.82585767  -3.08955536   0.06731032   0.14850208]
 [ 36.2448366  -10.05359127   0.           0.        ]]",[ 0.77984673 -1.70888114]
11,-0.153337440348,[-0.30321664 -0.23269372],[ 1.12306917 -1.24332511],-1.284,"[-0.35997506 -0.5294532  -1.48677064  0.76628347  0.58439174  1.2698541
  0.68747521  0.59251209 -0.68482016 -1.17983783  0.        ]","[[  4.57454189  -3.14055337   0.06731032   0.14850208]
 [ 38.61551338   1.55232394   0.           0.        ]]",[ 1.41798195 -1.54339528]
12,-0.163508571419,[-0.30321664 -0.23269372],[ 1.21499312 -1.18997657],-1.25595,"[ 0.68064338 -0.52774174 -1.18423415  0.59342784  0.58439111  1.26985144
  0.7546622   0.72229083 -0.77399102 -1.22540165  0.        ]","[[  5.37890777  -3.09296465   0.06731032   0.14850208]
 [ 41.81038699   2.50448706   0.           0.        ]]",[ 0.81487097 -2.06991891]
13,-0.175897985831,[-0.30321664 -0.23269372],[ 1.37680209 -1.19933748],-1.24688,"[ 1.20500791 -0.52351721 -0.08673829  0.44137984  0.58439048  1.26984878
  0.80510195  0.60363855 -0.77229757 -1.34610701  0.        ]","[[  6.23918074  -3.05101666   0.06731032   0.14850208]
 [ 44.20891229   1.63396787   0.           0.        ]]",[ 1.05270629 -2.18786559]
14,-0.175655467013,[-0.30321664 -0.23269372],[ 1.50900877 -1.27685404],-1.41091,"[ 0.71605778 -0.5198846   1.10993288  0.35302724  0.58438985  1.26984612
  0.8699577   0.49869481 -0.67122818 -1.3952905   0.        ]","[[  7.15430203  -3.02657255   0.06731032   0.14850208]
 [ 47.29294346   0.86402421   0.           0.        ]]",[ 1.45667435 -0.84645884]
15,-0.161810626359,[-0.30321664 -0.23269372],[ 1.49804056 -1.37464499],-1.55442,"[-0.54669736 -0.5176978   1.40126693  0.30800463  0.58438922  1.26984346
  0.93352998  0.43902054 -0.58062155 -1.3068546   0.        ]","[[  8.13049168  -3.01409073   0.06731032   0.14850208]
 [ 50.3159522    0.42621154   0.           0.        ]]",[ 1.75921762 -1.04703698]
16,-0.147263056109,[-0.30321664 -0.23269372],[ 1.21020973 -1.47008038],-1.51839,"[-1.50217817 -0.51660514  0.35605869  0.28710661  0.58438859  1.26984079
  0.99584402  0.40622331 -0.60641283 -1.16264971  0.        ]","[[  9.1665413   -3.00829044   0.06731032   0.14850208]
 [ 53.27913844   0.18558918   0.           0.        ]]",[ 0.52670471 -2.07068731]
17,-0.150162645048,[-0.30321664 -0.23269372],[ 0.98853672 -1.37789392],-1.45517,"[-1.1125542  -0.51611928 -1.1007952   0.27810912  0.58438796  1.26983813
  1.01751637  0.39168705 -0.73342158 -1.12046186  0.        ]","[[ 10.24246467  -3.00579182   0.06731032   0.14850208]
 [ 54.30976495   0.07894291   0.           0.        ]]",[ 1.46683076 -0.94590413]
18,-0.168211179853,[-0.30321664 -0.23269372],[ 1.09612536 -1.21709371],-1.31157,"[ 0.3169734  -0.51589991 -1.40492508  0.27410631  0.58438734  1.26983547
  1.07816787  0.38596528 -0.82581746 -1.2379765   0.        ]","[[  1.13575975e+01  -3.00468000e+00   6.73103167e-02   1.48502081e-01]
 [  5.71939088e+01   3.69663546e-02   0.00000000e+00   0.00000000e+00]]",[ 0.67157505 -1.73882024]
19,-0.180368949113,[-0.30321664 -0.23269372],[ 1.31390655 -1.19453096],-1.27718,"[ 1.20465061 -0.51580991 -0.09497176  0.27247907  0.58438671  1.26983281
  1.11027274  0.38263935 -0.77023022 -1.38988245  0.        ]","[[  1.25167938e+01  -3.00422801e+00   6.73103167e-02   1.48502081e-01]
 [  5.87206301e+01   1.25674496e-02   0.00000000e+00   0.00000000e+00]]",[ 0.54478495 -1.72859417]
20,-0.17281374229,[-0.30321664 -0.23269372],[ 1.50441146 -1.29030657],-1.42512,"[ 0.41079785 -0.51577897  1.3190903   0.27192695  0.58438608  1.26983015
  1.13118495  0.38150524 -0.62544455 -1.38894039  0.        ]","[[  1.37011845e+01  -3.00407469e+00   6.73103167e-02   1.48502081e-01]
 [  5.97151307e+01   4.24940267e-03   0.00000000e+00   0.00000000e+00]]",[ 2.94333068 -1.34787155]
21,-0.152685300678,[-0.30321664 -0.23269372],[ 1.33776474 -1.43526936],-1.56173,"[-1.14526449 -0.51576817  1.02340384  0.27174043  0.58438545  1.26982748
  1.18958574  0.38112085 -0.57284109 -1.2270343   0.        ]","[[  1.49233511e+01  -3.00402293e+00   6.73103167e-02   1.48502081e-01]
 [  6.24922725e+01   1.43179715e-03   0.00000000e+00   0.00000000e+00]]",[ 2.27048554 -2.24636015]
