timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.23379372  1.39813306 -0.37288181  1.33682779 -0.7487661  -0.730423
  0.62114848  0.35767741  2.29165577  0.68173138  0.        ]","[[ 0.01910183  0.09999956 -0.08672711 -0.08421509]
 [ 0.00165    -0.00089904  0.          0.        ]]",[-1.78254939 -3.34555126],-4.76168,-0.312112244474,[-0.82461584 -0.77781504],[-1.14398384 -3.00051641]
1,"[ 1.2337541   1.40204193 -0.43620143  1.23366001 -0.74876587 -0.73042277
  0.51625228 -0.32846683  2.29802796  0.53072951  0.        ]","[[-0.02054064  0.06026932 -0.08672711 -0.08421509]
 [-3.95273153 -3.95893989  0.          0.        ]]",[-1.23870024 -1.69220574],-4.61623,-0.308984276969,[-0.82461584 -0.77781504],[-0.7365213  -2.08322883]
2,"[ 1.22095032  1.40221766 -0.62390038  0.92614874 -0.74876563 -0.73042255
  0.41343008 -1.00103095  2.27064318  0.08253159  0.        ]","[[-0.13848615 -0.05783581 -0.08672711 -0.08421509]
 [-7.82892746 -7.83864473  0.          0.        ]]",[-0.83505301 -1.85398534],-4.4558,-0.297710873857,[-0.82461584 -0.77781504],[-0.9928593 -1.5866425]
3,"[ 1.16173905  1.36520689 -0.91593202  0.4252161  -0.74876539 -0.73042232
  0.3299439  -1.66031868  2.08415618 -0.59798876  0.        ]","[[ -0.32664137  -0.25276682  -0.08672711  -0.08421509]
 [-10.97619346 -11.64176937   0.           0.        ]]",[-2.34155701 -1.98845992],-4.22327,-0.273608158538,[-0.82461584 -0.77781504],[-2.76304531 -1.55008042]
4,"[ 1.00765622  1.23992891 -1.28369104 -0.22452239 -0.74876516 -0.73042209
  0.23077701 -2.30648389  1.58420119 -1.32746945  0.        ]","[[ -0.58367146  -0.52300119  -0.08672711  -0.08421509]
 [-14.71459197 -15.36920747   0.           0.        ]]",[-2.83659396 -0.36089002],-3.64736,-0.230085929289,[-0.82461584 -0.77781504],[-3.29858994 -1.00559425]
5,"[ 0.70072581  0.99393398 -1.66916847 -0.86608752 -0.74876492 -0.73042187
  0.13350537 -2.50110436  0.7336968  -1.73159149  0.        ]","[[ -0.91475201  -0.84165046  -0.08672711  -0.08421509]
 [-18.38154322 -16.49190294   0.           0.        ]]",[-3.26714271 -0.60070228],-3.4165,-0.163937058407,[-0.82461584 -0.77781504],[-3.08003116 -0.68090743]
6,"[ 0.20801294  0.62943808 -1.95017757 -1.34384863 -0.74876468 -0.73042164
  0.03811078 -2.85638776 -0.23293225 -1.42607059  0.        ]","[[ -1.31846044  -1.1920528   -0.08672711  -0.08421509]
 [-21.97773358 -18.54139912   0.           0.        ]]",[-3.35067038 -0.97163468],-2.97659,-0.0808286114304,[-0.82461584 -0.77781504],[-3.76543832 -1.11787534]
7,"[-0.43527883  0.14170314 -1.9613469  -1.52753221 -0.74876445 -0.73042141
 -0.05546269 -3.45913939 -0.83230322 -0.33624568  0.        ]","[[ -1.79340252  -1.59776814  -0.08672711  -0.08421509]
 [-25.50527112 -22.01845198   0.           0.        ]]",[-4.52311011 -1.10040104],-2.11537,-0.0441685670362,[-0.82461584 -0.77781504],[-4.05226803 -1.13356769]
8,"[-1.08277668 -0.41742119 -1.55301373 -1.20622409 -0.74876421 -0.73042119
 -0.14725991 -4.06936222 -0.58584012  0.89776512  0.        ]","[[ -2.33822529  -2.07345645  -0.08672711  -0.08421509]
 [-28.96584762 -25.53864163   0.           0.        ]]",[-3.70328074 -0.02068255],-2.09492,-0.118299000953,[-0.82461584 -0.77781504],[-3.8275013  -0.72329783]
9,"[-1.47620574 -0.86569085 -0.70508282 -0.31074786 -0.74876397 -0.73042096
 -0.23724442 -3.99537753  0.19242022  1.17369561  0.        ]","[[ -2.95158171  -2.57994624  -0.08672711  -0.08421509]
 [-32.35808861 -25.11193434   0.           0.        ]]",[-3.57067556 -0.63759648],-2.40936,-0.156426497838,[-0.82461584 -0.77781504],[-3.31410766  0.17806059]
10,"[-1.33960076 -1.05361475  0.34906332  0.974948   -0.74876374 -0.73042073
 -0.32535379 -3.46094338  0.45696117  0.49257289  0.        ]","[[ -3.63207956  -3.1025098   -0.08672711  -0.08421509]
 [-35.67964077 -22.02905298   0.           0.        ]]",[-3.66699141  0.32022535],-2.6049,-0.1282615039,[-0.82461584 -0.77781504],[-3.34691811  0.51757121]
11,"[-0.58178328 -1.04902687  1.10566282  1.32347984 -0.7487635  -0.73042051
 -0.41161425  0.68168585  0.2844908   0.35191029  0.        ]","[[ -4.37829617  -3.23644425  -0.08672711  -0.08421509]
 [-38.93149297   1.86814898   0.           0.        ]]",[-1.84044565  0.52939267],-2.44608,-0.106466242851,[-0.82461584 -0.77781504],[-1.83690405 -0.05242166]
12,"[ 0.49384894 -1.05442291  1.01602524  1.11459255 -0.74876326 -0.73042028
 -0.49619464  1.26522112  0.30186449  0.40593785  0.        ]","[[ -5.18891711  -3.15612253  -0.08672711  -0.08421509]
 [-42.12001033   5.23433816   0.           0.        ]]",[-1.66702685 -0.83312672],-2.2838,-0.110921374746,[-0.82461584 -0.77781504],[-1.85963953 -0.77252775]
13,"[ 1.20093185 -1.05200759 -0.05400259  0.90920735 -0.74876303 -0.73042005
 -0.57910466  0.84454224  0.28355524  0.39499962  0.        ]","[[ -6.06267719  -3.07724173  -0.08672711  -0.08421509]
 [-45.24555866   2.80760864   0.           0.        ]]",[-2.2999362  -0.17171198],-2.19,-0.108853491198,[-0.82461584 -0.77781504],[-2.01710916 -0.74128318]
14,"[ 0.89902308 -1.04669293 -1.45082305  0.78263962 -0.74876279 -0.73041983
 -0.66036985  0.71716783  0.21717682  0.46393428  0.        ]","[[ -6.99832594  -3.02846274  -0.08672711  -0.08421509]
 [-48.30910116   2.07283697   0.           0.        ]]",[-2.51849526 -1.04062157],-2.16042,-0.108037533149,[-0.82461584 -0.77781504],[-2.23293591 -0.63203716]
