timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.22689928 -0.29959646],"[[-0.03044781  0.03262693  0.05187766  0.16129413]
 [-0.00218827  0.0027311   0.          0.        ]]",[ 0.88204697 -1.43250907],"[ 1.18599824  2.02806247 -0.12860647  0.89815357  0.45455998  1.39952493
  0.57168115  0.38219831  0.92115399 -1.46582421  0.        ]",-1.94823,-0.227851561092,[ 2.36780047  0.15109187]
1,[-0.22689928 -0.29959646],"[[ 0.00453319 -0.00706045  0.05187766  0.16129413]
 [ 3.48866002 -3.95826418  0.          0.        ]]",[ 2.78508048  1.44543182],"[ 1.1866195   2.02873498 -0.07646647  0.78043947  0.45455949  1.39952125
  0.69189995 -0.20499577  0.92148207 -1.43973247  0.        ]",-1.83774,-0.225747457585,[ 2.28954983  0.30755591]
2,[-0.22689928 -0.29959646],"[[ 0.11328884 -0.04572677  0.05187766  0.16129413]
 [ 7.37397368  0.07818724  0.          0.        ]]",[ 3.89861163 -1.05558475],"[ 1.17780814  2.02735448  0.08529711  0.66578429  0.45455901  1.39951756
  0.82570331  0.39338454  0.91499497 -1.2772524   0.        ]",-2.11123,-0.212243511424,[ 2.03556538 -0.03193274]
3,[-0.22689928 -0.29959646],"[[  0.29901094  -0.08392108   0.05187766   0.16129413]
 [ 11.18554513  -3.8844018    0.           0.        ]]",[ 3.21946253  0.4753484 ],"[ 1.12555685  2.02402043  0.35590592  0.55272717  0.45455852  1.39951387
  0.95696673 -0.19404677  0.87069794 -0.97764878  0.        ]",-1.71132,-0.185979927176,[ 1.7429291   0.02777231]
4,[-0.22689928 -0.29959646],"[[  0.56018534  -0.14196676   0.05187766   0.16129413]
 [ 14.91946795  -1.92666937   0.           0.        ]]",[ 0.6823129  -0.97107259],"[ 0.97625768  2.01522077  0.70886136  0.3816585   0.45455803  1.39951019
  1.08555558  0.09617619  0.74107444 -0.58465818  0.        ]",-1.42137,-0.147700960012,[ 1.21305978 -0.31546891]
5,[-0.22689928 -0.29959646],"[[  0.88271076  -0.21870363   0.05187766   0.16129413]
 [ 17.32508042  -5.73429929   0.           0.        ]]",[ 0.75531648 -1.0539936 ],"[ 0.684332    1.99671965  1.06830345  0.15776875  0.45455754  1.3995065
  1.16839895 -0.46828395  0.48532907 -0.17099742  0.        ]",-1.12173,-0.0995927452889,[ 0.50049233 -0.34308755]
6,[-0.22689928 -0.29959646],"[[  1.25577054  -0.37198474   0.05187766   0.16129413]
 [ 19.97213212  -9.580926     0.           0.        ]]",[ 1.06196335 -0.79179347],"[ 0.23670953  1.93681149  1.33413431 -0.27681853  0.45455705  1.39950281
  1.25955668 -1.03852414  0.1255296   0.13631016  0.        ]",-0.872852,-0.0523745069846,[-0.33750722 -0.19193929]
7,[-0.22689928 -0.29959646],"[[  1.69095882  -0.59316113   0.05187766   0.16129413]
 [ 23.5349438  -12.52675742   0.           0.        ]]",[-2.11624379 -0.27267287],"[-0.3547384   1.79914935  1.39674229 -0.85681762  0.45455656  1.39949913
  1.3822511  -1.4752239  -0.33072839  0.28587151  0.        ]",-0.491967,-0.0384508482811,[-1.22923553 -0.05486226]
8,[-0.22689928 -0.29959646],"[[  2.11730602  -0.85201238   0.05187766   0.16129413]
 [ 19.11444123 -13.3556638    0.           0.        ]]",[-0.8468148  -0.23980627],"[-0.90506015  1.5697312   1.19035559 -1.43118476  0.45455607  1.39949544
  1.23001285 -1.5980997  -0.74612236  0.22578151  0.        ]",-0.631805,-0.0764965574458,[-1.61218226  0.09690696]
9,[-0.22689928 -0.29959646],"[[  2.46219688  -1.12597731   0.05187766   0.16129413]
 [ 15.38696193 -14.03863268   0.           0.        ]]",[-1.57706856 -0.71639   ],"[-1.26049818  1.26308503  0.85341994 -1.87638681  0.45455559  1.39949175
  1.10164192 -1.6993401  -0.98903202  0.04604859  0.        ]",-0.6902,-0.104456822863,[-1.7849679   0.19437826]
