timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.2636474   1.61267707 -0.31950734  1.15961699 -1.60829509  0.05204093
  0.67623834  0.37488232  2.98416164 -0.37818138  0.        ]","[[-0.01082448  0.06002693 -0.18568264  0.0065433 ]
 [ 0.0017182   0.0036147   0.          0.        ]]",[ 0.93706062 -1.47257951],-4.42453,-0.395549868143,[-0.65646762 -0.60903841],[ 0.52081835 -1.27807307]
1,"[ 1.2632483   1.61467482 -0.262263    1.05406959 -1.60829333  0.05204091
  0.77587026 -0.27468869  2.98401674 -0.34067796  0.        ]","[[ 0.0264174   0.0203562  -0.18568264  0.0065433 ]
 [ 3.71011667 -3.95748228  0.          0.        ]]",[ 0.50522541 -0.7163737 ],-4.29573,-0.39552942438,[-0.65646762 -0.60903841],[ 0.28273222 -0.72460866]
2,"[ 1.25387363  1.61024542 -0.11892378  0.76988019 -1.60829158  0.0520409
  0.82762307 -0.72712025  2.97875981 -0.25533449  0.        ]","[[  1.19946873e-01  -8.64748230e-02  -1.85682643e-01   6.54329982e-03]
 [  5.63641547e+00  -6.71641981e+00   0.00000000e+00   0.00000000e+00]]",[ 0.24475357  0.0306967 ],-4.17933,-0.395007525324,[-0.65646762 -0.60903841],[ 0.04841663 -0.44986248]
3,"[ 1.22400817  1.58517142  0.06443211  0.42328571 -1.60828982  0.05204088
  0.85063828 -0.68543223  2.96073217 -0.13836352  0.        ]","[[ 0.24127026 -0.21825269 -0.18568264  0.0065433 ]
 [ 6.49307725 -6.46220744  0.          0.        ]]",[ 1.14682957  0.40646092],-4.17902,-0.393259992542,[-0.65646762 -0.60903841],[ 0.23837307 -0.41307229]
4,"[ 1.15033725  1.54720825  0.30922117  0.13677417 -1.60828807  0.05204086
  0.95345457 -0.40075068  2.9129385   0.10169886  0.        ]","[[  4.09528276e-01  -3.30079340e-01  -1.85682643e-01   6.54329982e-03]
 [  1.03200061e+01  -4.72621583e+00   0.00000000e+00   0.00000000e+00]]",[ 0.81385562 -0.38117515],-4.20215,-0.389339436091,[-0.65646762 -0.60903841],[ 0.57499254 -0.65713692]
5,"[ 0.98726574  1.49607153  0.62277379 -0.13151561 -1.60828631  0.05204085
  1.03448849 -0.63305869  2.79617406  0.47414513  0.        ]","[[  6.46190307e-01  -4.38817441e-01  -1.85682643e-01   6.54329982e-03]
 [  1.33361804e+01  -6.14283497e+00   0.00000000e+00   0.00000000e+00]]",[ 0.40696855 -1.30231724],-4.17339,-0.380889294561,[-0.65646762 -0.60903841],[ 0.53836972 -0.58247459]
6,"[ 0.71618084  1.39568339  0.92612446 -0.50411881 -1.60828455  0.05204083
  1.07070235 -1.26244913  2.60118579  0.82516455  0.        ]","[[  9.26437836e-01  -6.00182815e-01  -1.85682643e-01   6.54329982e-03]
 [  1.46841167e+01  -9.98087201e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32103529  0.5338291 ],-3.86007,-0.366430422749,[-0.65646762 -0.60903841],[ 0.38831702 -0.02105615]
7,"[ 0.35089514  1.25525936  1.1459255  -0.86645871 -1.6082828   0.05204082
  1.09701411 -0.88336606  2.33287422  1.12056439  0.        ]","[[  1.22994618e+00  -7.76607122e-01  -1.85682643e-01   6.54329982e-03]
 [  1.56634896e+01  -7.66922106e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26368515 -0.97591561],-3.84801,-0.345814953102,[-0.65646762 -0.60903841],[ 0.42751044 -0.4423573 ]
8,"[-0.11985961  1.0724516   1.23429759 -1.19255594 -1.60828104  0.0520408
  1.19503856 -1.49217036  1.96987936  1.34654123  0.        ]","[[  1.57982224e+00  -9.67241546e-01  -1.85682643e-01   6.54329982e-03]
 [  1.93120746e+01  -1.13817269e+01   0.00000000e+00   0.00000000e+00]]",[-1.01957519  0.41965491],-3.12836,-0.316321141814,[-0.65646762 -0.60903841],[-0.14549077  0.08515012]
9,"[-0.57990725  0.84303363  1.14024205 -1.45810011 -1.60827929  0.05204078
  1.07847902 -1.18234723  1.61030936  1.40450966  0.        ]","[[  1.92253606e+00  -1.17591904e+00  -1.85682643e-01   6.54329982e-03]
 [  1.49736570e+01  -9.49242580e+00   0.00000000e+00   0.00000000e+00]]",[ 0.18055624 -0.02067619],-2.86814,-0.282959036882,[-0.65646762 -0.60903841],[ 0.05557795  0.1904884 ]
