timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.26257864  1.73333803 -0.28959368  1.02794042  0.46250552 -0.44284497
  0.69205259  0.38063938  0.96651834  0.22404144  0.        ]","[[-0.02836696  0.02859264  0.05253681 -0.05065403]
 [ 0.00328269 -0.00481421  0.          0.        ]]",[ 0.21614354 -1.52553223],-1.97667,-0.164532358132,[-0.50153011 -0.48478994],[ 0.20143193 -1.93864012]
1,"[ 1.26286329  1.73377629 -0.27649816  0.91946288  0.4625053  -0.44284477
  0.71565858 -0.25223408  0.96626219  0.19754419  0.        ]","[[-0.01970766 -0.01123387  0.05253681 -0.05065403]
 [ 0.85978956 -3.96463839  0.          0.        ]]",[-0.13220591 -1.05627034],-1.91012,-0.163775412674,[-0.50153011 -0.48478994],[ 0.3689512  -1.41790247]
2,"[ 1.26308577  1.72317863 -0.25866026  0.59838292  0.46250509 -0.44284457
  0.70081628 -0.87249127  0.95849206  0.08910881  0.        ]","[[-0.00791475 -0.12946484  0.05253681 -0.05065403]
 [ 0.32128372 -7.84552544  0.          0.        ]]",[ 1.05285296 -0.67347996],-1.90503,-0.160248337339,[-0.50153011 -0.48478994],[ 0.48232943 -0.73642331]
3,"[ 1.26212816  1.6724278  -0.18899444  0.11495898  0.46250487 -0.44284437
  0.80969626 -1.27410803  0.93342572 -0.0147654   0.        ]","[[  0.03814732  -0.31158806   0.05253681  -0.05065403]
 [  4.27177478 -10.35840666   0.           0.        ]]",[ 0.53006674 -0.24125285],-1.77833,-0.155290243392,[-0.50153011 -0.48478994],[-0.11896013 -0.56972039]
4,"[ 1.24895239  1.56122796 -0.0299388  -0.41829071  0.46250466 -0.44284416
  0.8651693  -1.39411454  0.89469073 -0.02342981  0.        ]","[[  0.14377703  -0.52629019   0.05253681  -0.05065403]
 [  6.28451382 -11.10928457   0.           0.        ]]",[-0.82732902 -0.06822866],-1.61966,-0.150396402596,[-0.50153011 -0.48478994],[-0.49311316 -0.4375889 ]
5,"[ 1.22524654  1.39248194  0.10610285 -0.90467393  0.46250444 -0.44284396
  0.77153075 -1.40194275  0.83069543 -0.06469449  0.        ]","[[  0.23538034  -0.7489671    0.05253681  -0.05065403]
 [  2.88706104 -11.15827477   0.           0.        ]]",[-0.8506938   0.99305461],-1.45268,-0.141921874198,[-0.50153011 -0.48478994],[-0.55570698 -0.24188006]
6,"[ 1.21738956  1.22037155  0.14040148 -1.23430139  0.46250423 -0.44284376
  0.67715104 -0.73802217  0.74814421 -0.19034465  0.        ]","[[ 0.25876418 -0.93045309  0.05253681 -0.05065403]
 [-0.5372859  -7.00419323  0.          0.        ]]",[-1.75751241 -0.57907752],-1.42612,-0.130470954462,[-0.50153011 -0.48478994],[-0.20143229 -0.26328313]
7,"[ 1.23339195  1.04575947  0.06633477 -1.46781248  0.46250402 -0.44284356
  0.56839868 -1.08213417  0.62631932 -0.41258342  0.        ]","[[ 0.20843002 -1.0921394   0.05253681 -0.05065403]
 [-4.4831157  -9.15727263  0.          0.        ]]",[ 0.03283855  0.62418347],-1.42932,-0.115883949283,[-0.50153011 -0.48478994],[-0.60742772 -0.13449267]
8,"[ 1.25308621  0.86206745 -0.06416946 -1.63383784  0.4625038  -0.44284336
  0.57439139 -0.65814979  0.45617131 -0.65021453  0.        ]","[[ 0.12094879 -1.2486682   0.05253681 -0.05065403]
 [-4.26567262 -6.50444755  0.          0.        ]]",[-0.09649887  0.12434117],-1.48663,-0.100793784621,[-0.50153011 -0.48478994],[-0.64416564 -0.21827355]
9,"[ 1.2623884   0.70948997 -0.19731257 -1.72058019  0.46250359 -0.44284315
  0.5661781  -0.55885691  0.28502988 -0.82095337  0.        ]","[[ 0.03264545 -1.37252382  0.05253681 -0.05065403]
 [-4.56366351 -5.88318396  0.          0.        ]]",[-0.47114743 -0.76269068],-1.55119,-0.0899715705744,[-0.50153011 -0.48478994],[-0.84082735 -0.25264186]
10,"[ 1.25910901  0.52386567 -0.36219102 -1.77033636  0.46250337 -0.44284295
  0.51727836 -1.02282149  0.05885836 -0.96356508  0.        ]","[[-0.0764279  -1.51931411  0.05253681 -0.05065403]
 [-6.33787226 -8.78616692  0.          0.        ]]",[-2.18062186 -0.44074501],-1.42885,-0.0803481464547,[-0.50153011 -0.48478994],[-1.49885905 -0.41576919]
11,"[ 1.22320709  0.28022267 -0.60868303 -1.74729228  0.46250316 -0.44284275
  0.41163359 -1.27379101 -0.26918536 -1.05062374  0.        ]","[[ -0.24164222  -1.71079294   0.05253681  -0.05065403]
 [-10.17094944 -10.35646505   0.           0.        ]]",[-2.78969911 -1.41639834],-1.47754,-0.0754467544288,[-0.50153011 -0.48478994],[-1.87511778 -0.70150048]
