timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.24726024  1.84747919 -0.2043928   0.75589579 -0.64843726  0.30470397
  0.68314208  0.38632473  1.94086003 -0.60853392  0.        ]","[[-0.00705135 -0.05205461 -0.07538025  0.03568264]
 [-0.00462293  0.00022663  0.          0.        ]]",[ 1.22232952 -0.70936163],-2.93715,-0.288392180137,[-0.42085183 -0.42411971],[ 1.46873677 -0.94824755]
1,"[ 1.24656549  1.84504957 -0.14495886  0.6774231  -0.64843681  0.30470381
  0.79735714 -0.05234995  1.94098387 -0.55723022  0.        ]","[[ 0.03255859 -0.08024696 -0.07538025  0.03568264]
 [ 3.95243896 -2.8100887   0.          0.        ]]",[ 1.05538916 -0.35583166],-2.8674,-0.287679657144,[-0.42085183 -0.42411971],[ 1.2352103  -0.80970341]
2,"[ 1.23177482  1.83461007  0.03122088  0.48404765 -0.64843636  0.30470365
  0.90929725 -0.26382553  1.93359363 -0.38955648  0.        ]","[[ 0.15051896 -0.15004192 -0.07538025  0.03568264]
 [ 7.8306895  -4.16488113  0.          0.        ]]",[ 1.03710309  0.63879919],-2.76054,-0.284998036005,[-0.42085183 -0.42411971],[ 1.03030717 -0.82611609]
3,"[ 1.16630503  1.82140297  0.31408751  0.32729594 -0.64843592  0.30470348
  1.01898008  0.14365232  1.88847681 -0.05550905  0.        ]","[[  0.34525974  -0.2071482   -0.07538025   0.03568264]
 [ 11.63074219  -1.55442659   0.           0.        ]]",[ 2.79218366 -1.61598201],-2.97801,-0.278750029363,[-0.42085183 -0.42411971],[ 0.79468703 -1.27923381]
4,"[ 0.99562415  1.79936957  0.67236511  0.13635988 -0.64843547  0.30470332
  1.12656741 -0.46980699  1.75199355  0.38906561  0.        ]","[[  0.61527311  -0.27766852  -0.07538025   0.03568264]
 [ 15.35820296  -5.4844742    0.           0.        ]]",[ 0.52366976 -1.06801504],-2.75993,-0.267306333576,[-0.42085183 -0.42411971],[ 0.32366893 -1.24170041]
5,"[ 0.6841274   1.73288905  1.01825985 -0.25172869 -0.64843502  0.30470316
  1.17764231 -1.07097031  1.51381101  0.78982626  0.        ]","[[  0.94019135  -0.42599962  -0.07538025   0.03568264]
 [ 17.12776635  -9.33575306   0.           0.        ]]",[ 0.44148489 -1.46094896],-2.65666,-0.250585291069,[-0.42085183 -0.42411971],[-0.15661967 -0.9847917 ]
6,"[ 0.24616019  1.58332881  1.25094316 -0.78851999 -0.64843458  0.304703
  1.21833078 -1.66015635  1.20458087  1.0619768   0.        ]","[[  1.29689026  -0.65058679  -0.07538025   0.03568264]
 [ 18.53749066 -13.11031358   0.           0.        ]]",[-0.40602566 -1.30556114],-2.39332,-0.228649062312,[-0.42085183 -0.42411971],[-0.74321485 -0.46389171]
7,"[-0.23070818  1.30481802  1.30243053 -1.36794212 -0.64843413  0.30470284
  1.16143908 -2.23745803  0.90765433  1.1395194   0.        ]","[[  1.64786486  -0.94990076  -0.07538025   0.03568264]
 [ 16.56649343 -16.80876408   0.           0.        ]]",[ 0.15030574  0.81571883],-1.92325,-0.203072718692,[-0.42085183 -0.42411971],[-1.05908954  0.36865544]
8,"[-0.67343099  0.95760524  1.18186154 -1.74657298 -0.64843368  0.30470268
  1.16914684 -1.68118252  0.63872809  1.08787482  0.        ]","[[  1.9818738   -1.25032069  -0.07538025   0.03568264]
 [ 16.83357928 -13.24506979   0.           0.        ]]",[-1.82042415 -0.07062778],-1.5082,-0.174687890465,[-0.42085183 -0.42411971],[-1.20855057  0.27591616]
9,"[-1.01406947  0.61965856  0.94941194 -1.88431934 -0.64843324  0.30470252
  1.04533647 -1.68361539  0.42966443  0.95815984  0.        ]","[[  2.27550965  -1.51537741  -0.07538025   0.03568264]
 [ 12.54413841 -13.26067577   0.           0.        ]]",[-1.49690867  0.84354704],-1.19993,-0.147243070395,[-0.42085183 -0.42411971],[-1.18910527  0.75653291]
