timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.19364236  2.03115194 -0.04414907  1.0896734   0.44444235  0.44365882
  0.58778136  0.3854831   0.92620245 -0.3374122   0.        ]","[[ 0.03150277  0.09630889  0.05037884  0.05196544]
 [-0.00317397  0.00254499  0.          0.        ]]",[ 1.84775516 -0.33634554],-1.40917,-0.162444451438,[-0.24755119 -0.30551812],[ 1.29890871 -0.68482912]
1,"[ 1.19084282  2.03275094  0.01481026  1.0502885   0.4444419   0.44365837
  0.72015568  0.18721893  0.9217456  -0.27713643  0.        ]","[[ 0.07113568  0.08298159  0.05037884  0.05196544]
 [ 3.95328829 -1.33082781  0.          0.        ]]",[ 0.91089657  0.58859061],-1.21155,-0.160521227471,[-0.24755119 -0.30551812],[ 1.13197052 -0.71525401]
2,"[ 1.17069947  2.03306937  0.18377577  1.04146669  0.44444146  0.44365793
  0.83807034  0.5374735   0.89239329 -0.07098489  0.        ]","[[ 0.1855617   0.07999899  0.05037884  0.05196544]
 [ 7.47758376  1.02471985  0.          0.        ]]",[-0.17152343 -2.63518657],-1.44963,-0.154119593209,[-0.24755119 -0.30551812],[ 0.80710763 -1.03116393]
3,"[ 1.12148013  2.03489955  0.38719432  0.98394778  0.44444101  0.44365749
  0.81046996 -0.05426418  0.83483076  0.16188905  0.        ]","[[ 0.32683705  0.06056504  0.05037884  0.05196544]
 [ 6.652691   -2.95485212  0.          0.        ]]",[ 1.17969625  0.30029828],-1.21714,-0.147776424826,[-0.24755119 -0.30551812],[ 0.657381   -0.91759855]
4,"[ 1.02702747  2.0372299   0.62084587  0.84580791  0.44444057  0.44365704
  0.9384054   0.13101794  0.74106192  0.4096761   0.        ]","[[  0.49825622   0.01397011   0.05037884   0.05196544]
 [ 10.47649624  -1.70878763   0.           0.        ]]",[ 0.17094137 -1.83563817],-1.34073,-0.142319475617,[-0.24755119 -0.30551812],[ 0.22200659 -1.20833898]
5,"[ 0.85958699  2.03496047  0.88279106  0.62764287  0.44444013  0.4436566
  0.95414693 -0.4527442   0.58990389  0.67924871  0.        ]","[[  0.71250714  -0.05959586   0.05037884   0.05196544]
 [ 10.94702786  -5.63471853   0.           0.        ]]",[-1.57157013 -0.34021533],-1.13688,-0.138316922618,[-0.24755119 -0.30551812],[-0.15922177 -1.15643764]
6,"[ 0.684851    2.01443293  1.066142    0.25955063  0.44443968  0.44365615
  0.81456206 -0.63621828  0.47080197  0.82739341  0.        ]","[[ 0.88958976 -0.18467036  0.05037884  0.05196544]
 [ 6.77512083 -6.86862596  0.          0.        ]]",[-0.44637647 -1.50938882],-1.23628,-0.136734055732,[-0.24755119 -0.30551812],[-0.267268   -1.06075799]
7,"[ 0.55479031  1.95077022  1.16730293 -0.24194656  0.44443924  0.44365571
  0.7510452  -1.20465064  0.43149973  0.8424358   0.        ]","[[  1.00604548  -0.36039867   0.05037884   0.05196544]
 [  4.87674569 -10.6914698    0.           0.        ]]",[-0.95155224 -1.38218406],-1.14513,-0.134245500338,[-0.24755119 -0.30551812],[-0.24776638 -0.66673243]
8,"[ 0.48520191  1.79290771  1.21198722 -0.89975746  0.44443879  0.44365527
  0.62190625 -1.7617273   0.47526231  0.70950061  0.        ]","[[  1.06485605  -0.61181765   0.05037884   0.05196544]
 [  1.01703869 -14.43796965   0.           0.        ]]",[-0.43946548 -0.95268519],-1.03638,-0.128080288753,[-0.24755119 -0.30551812],[-0.09369233 -0.17882279]
9,"[ 0.48194999  1.48941497  1.21392889 -1.58385566  0.44443835  0.44365482
  0.56307097 -2.28003624  0.54766695  0.41306827  0.        ]","[[  1.06755557  -0.93555129   0.05037884   0.05196544]
 [ -0.74142168 -17.92379316   0.           0.        ]]",[-0.51699794  0.68032774],-0.819003,-0.118056240909,[-0.24755119 -0.30551812],[-0.09050617  0.23803723]
