timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.6972782  -0.61511236],"[[ 0.01730912 -0.06424466 -0.12239535 -0.13242944]
 [-0.00088925 -0.00303723  0.          0.        ]]",[-1.1604431  -2.75194661],"[ 1.25723657  1.56898049 -0.295808    0.84996866 -1.06269406 -1.14629241
  0.67163984  0.37077354  2.48832526  1.0407779   0.        ]",-4.20279,-0.356422502201,[-1.84926176 -2.95572019]
1,[-0.6972782  -0.61511236],"[[-0.02238364 -0.10401721 -0.12239535 -0.13242944]
 [-3.95522988 -3.96103138  0.          0.        ]]",[-1.31686843 -2.22322324],"[ 1.25709755  1.56480778 -0.35719999  0.74502332 -1.06269343 -1.14629167
  0.56607275 -0.28532048  2.48176813  0.90006812  0.        ]",-4.08089,-0.351312237502,[-1.73420596 -2.40231204]
2,[-0.6972782  -0.61511236],"[[-0.14037946 -0.22216362 -0.12239535 -0.13242944]
 [-7.83148395 -7.84067945  0.          0.        ]]",[-2.27447417 -2.10973014],"[ 1.24394869  1.54087686 -0.53900491  0.43648264 -1.0626928  -1.14629093
  0.46259033 -0.92842729  2.41991801  0.49027501  0.        ]",-3.80882,-0.333849756145,[-1.91498899 -2.05281615]
3,[-0.6972782  -0.61511236],"[[ -0.33513473  -0.41713204  -0.12239535  -0.13242944]
 [-11.63151034 -11.64347171   0.           0.        ]]",[-2.58694117 -1.91094385],"[ 1.18113708  1.46452882 -0.83131308 -0.05289792 -1.06269217 -1.1462902
  0.36114293 -1.55879317  2.18800443 -0.12109545  0.        ]",-3.42112,-0.298149022536,[-2.45038295 -1.77289855]
4,[-0.6972782  -0.61511236],"[[ -0.60514622  -0.6873994   -0.12239535  -0.13242944]
 [-15.35749996 -15.37079617   0.           0.        ]]",[-2.77060297 -0.79402805],"[ 1.01388536  1.28809589 -1.20252006 -0.66035969 -1.06269154 -1.14628946
  0.26167207 -2.17664695  1.65515515 -0.72755379  0.        ]",-2.73766,-0.236792548025,[-2.63661146 -1.41530859]
5,[-0.6972782  -0.61511236],"[[ -0.94895975  -1.02328663  -0.12239535  -0.13242944]
 [-19.01209044 -18.20839138   0.           0.        ]]",[-2.82365932 -0.65509477],"[ 0.68487451  0.97314431 -1.57982329 -1.24108752 -1.06269092 -1.14628872
  0.16410731 -2.64701249  0.82386018 -0.94834485  0.        ]",-2.31776,-0.146504165864,[-2.55052996 -1.18675995]
6,[-0.6972782  -0.61511236],"[[ -1.36516705  -1.40983746  -0.12239535  -0.13242944]
 [-22.59715497 -20.43916398   0.           0.        ]]",[-2.00755329 -1.24887458],"[ 0.16597097  0.52344182 -1.83677787 -1.59395621 -1.06269029 -1.14628799
  0.06839866 -3.01678543 -0.01049755 -0.44621728  0.        ]",-1.9097,-0.0404221984476,[-2.69536877 -1.22020757]
7,[-0.6972782  -0.61511236],"[[ -1.85238969  -1.85425788  -0.12239535  -0.13242944]
 [-26.11388544 -23.99098735   0.           0.        ]]",[-3.11927477 -0.80210026],"[-0.49519078 -0.02567206 -1.80844041 -1.52250452 -1.06268966 -1.14628725
 -0.02548571 -3.60553392 -0.3391284   0.66613961  0.        ]",-1.5501,-0.0952810515732,[-2.72623682 -0.93229103]
8,[-0.6972782  -0.61511236],"[[ -2.40927158  -2.36114622  -0.12239535  -0.13242944]
 [-29.56286373 -26.68893695   0.           0.        ]]",[-2.36728474 -0.56267583],"[-1.13395284 -0.56351928 -1.35675208 -0.84325841 -1.06268903 -1.14628651
 -0.11756134 -4.05273427  0.11169747  1.55591685  0.        ]",-1.85907,-0.183629886138,[-2.56089997 -0.18356383]
9,[-0.6972782  -0.61511236],"[[ -3.03443774  -2.91195488  -0.12239535  -0.13242944]
 [-32.94184223 -28.38657227   0.           0.        ]]",[-2.32194701  0.66079227],"[-1.47770579 -0.8919665  -0.48800307  0.41719571 -1.0626884  -1.14628578
 -0.20776821 -4.3341142   0.7307899   1.36381035  0.        ]",-2.25094,-0.202648662902,[-2.69112682  0.53840601]
10,[-0.6972782  -0.61511236],"[[ -3.72645116  -3.17453503  -0.12239535  -0.13242944]
 [-36.24829758  -1.49398863   0.           0.        ]]",[-1.19584024  0.53714598],"[-1.25761352 -0.92405391  0.53137795  1.10720552 -1.06268777 -1.14628504
 -0.29603897  0.12363738  0.7400439   0.97183681  0.        ]",-2.44091,-0.177281241052,[-1.97374165  0.2520622 ]
11,[-0.6972782  -0.61511236],"[[ -4.48393937  -3.13837758  -0.12239535  -0.13242944]
 [-39.48979905   3.43865087   0.           0.        ]]",[-2.1562664  -0.48075142],"[-0.42466685 -0.92472416  1.18402439  1.01146967 -1.06268714 -1.1462843
 -0.38257567  0.94127821  0.7139365   0.97110752  0.        ]",-2.45357,-0.175046509036,[-1.69914889 -0.17697272]
12,[-0.6972782  -0.61511236],"[[ -5.30561675  -3.07698977  -0.12239535  -0.13242944]
 [-42.66734893   2.50554561   0.           0.        ]]",[-1.33816331 -0.25588178],"[ 0.65266198 -0.92212647  0.95992824  0.84902286 -1.06268652 -1.14628356
 -0.46740507  0.786605    0.69655968  0.94503594  0.        ]",-2.18643,-0.171952279703,[-1.68940353 -0.42931253]
13,[-0.6972782  -0.61511236],"[[ -6.19021374  -3.03753696  -0.12239535  -0.13242944]
 [-45.7819694    1.44334956   0.           0.        ]]",[-1.47228026 -1.16684972],"[ 1.25151717 -0.91797858 -0.17897556  0.74492281 -1.06268589 -1.14628283
 -0.55055445  0.61053362  0.62218759  0.94282448  0.        ]",-1.96063,-0.16571086914,[-1.84826326 -0.68152499]
14,[-0.6972782  -0.61511236],"[[ -7.13648453  -3.01806451  -0.12239535  -0.13242944]
 [-48.83493406   0.61673991   0.           0.        ]]",[-1.63480283 -1.27650649],"[ 0.78770032 -0.91521848 -1.48800734  0.69369046 -1.06268526 -1.14628209
 -0.6320578   0.47351343  0.55423233  1.05641027  0.        ]",-2.02239,-0.168146615912,[-2.16512656 -0.70086086]
