timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.43464622 -0.43072653],"[[ -9.91915557e-02  -4.36771513e-02   1.25385187e-01   1.53920705e-01]
 [ -1.31583501e-04  -2.79549316e-03   0.00000000e+00   0.00000000e+00]]",[ 2.77484303  0.24685194],"[ 1.2434773   1.80953016 -0.3578721   0.79565996  1.08660066  1.33281254
  0.69042144  0.38367263  0.3770593  -2.0143302   0.        ]",-2.97127,-0.197748723546,[ 2.19421721  1.23329163]
1,[-0.43464622 -0.43072653],"[[-0.05950746 -0.03394104  0.12538519  0.1539207 ]
 [ 3.95537189  0.97315909  0.          0.        ]]",[ 2.46940864  1.65017801],"[ 1.2477919   1.81001495 -0.29835398  0.82255177  1.08659959  1.33281087
  0.80319505  0.53722423  0.38453244 -1.92060618  0.        ]",-2.71776,-0.189724030074,[ 1.89482248  0.9214682 ]
2,[-0.43464622 -0.43072653],"[[ 0.05849014  0.02504155  0.12538519  0.1539207 ]
 [ 7.83148906  4.91197743  0.          0.        ]]",[ 2.85604159 -0.43236028],"[ 1.24787277  1.81035067 -0.12091448  0.98556696  1.08659853  1.33280921
  0.91370515  1.15693755  0.38533909 -1.60751508  0.        ]",-2.66235,-0.162357867249,[ 1.23237121 -0.0646745 ]
3,[-0.43464622 -0.43072653],"[[  0.25326355   0.10511361   0.12538519   0.1539207 ]
 [ 11.63319671   3.10125923   0.           0.        ]]",[ 0.80482402 -1.44158839],"[ 1.20644545  1.80361823  0.16813645  1.20637546  1.08659746  1.33280754
  1.02209361  0.8720473   0.31002904 -1.12015781  0.        ]",-2.11257,-0.117012733999,[ 0.51840448 -0.42647126]
4,[-0.43464622 -0.43072653],"[[  0.51557866   0.1267826    0.12538519   0.1539207 ]
 [ 14.58846082  -0.92096027   0.           0.        ]]",[-0.76176091 -0.99530009],"[ 1.07184499  1.80037453  0.53296899  1.26586864  1.08659639  1.33280588
  1.10634919  0.23921073  0.11638199 -0.60326215  0.        ]",-1.46572,-0.0629942634965,[-0.29381222 -0.48432869]
5,[-0.43464622 -0.43072653],"[[  0.77423299   0.06901715   0.12538519   0.1539207 ]
 [ 11.28795639  -4.84250627   0.           0.        ]]",[-0.57517192  0.63110413],"[ 0.85908909  1.80766824  0.84311688  1.10697744  1.08659533  1.33280421
  1.01224854 -0.3777863  -0.12174309 -0.23371528  0.        ]",-1.22939,-0.0193502287748,[-0.55858451 -0.14029634]
6,[-0.43464622 -0.43072653],"[[  9.74912876e-01  -1.78911816e-03   1.25385187e-01   1.53920705e-01]
 [  8.78836268e+00  -2.24676767e+00   0.00000000e+00   0.00000000e+00]]",[-0.53225124 -0.72216797],"[ 0.64816212  1.81073998  1.03643838  0.91140362  1.08659426  1.33280254
  0.94098255  0.0306149  -0.33008906 -0.01691401  0.        ]",-1.20751,-0.0211025181207,[-1.05401039 -0.65864241]
7,[-0.43464622 -0.43072653],"[[ 1.12782175 -0.0749594   0.12538519  0.1539207 ]
 [ 6.51010859 -5.06088252  0.          0.        ]]",[-1.66333217 -1.14614676],"[ 0.46619633  1.80710883  1.15052974  0.70933794  1.08659319  1.33280088
  0.87602721 -0.41214459 -0.49209833  0.10563344  0.        ]",-1.16234,-0.0425652160024,[-1.18531084 -0.28304145]
8,[-0.43464622 -0.43072653],"[[ 1.21705644 -0.21488359  0.12538519  0.1539207 ]
 [ 2.42693428 -8.91868946  0.          0.        ]]",[-1.64212763 -0.14980036],"[ 0.35337577  1.78100745  1.20259322  0.3269223   1.08659212  1.33279921
  0.75961245 -1.01911322 -0.51910592  0.11143926  0.        ]",-1.15276,-0.0453303541341,[-0.71116245  0.57531983]
9,[-0.43464622 -0.43072653],"[[ 1.22542314 -0.39742171  0.12538519  0.1539207 ]
 [-1.57697696 -9.33375206  0.          0.        ]]",[ 1.30849136  1.36004269],"[ 0.34258935  1.70999106  1.20690329 -0.15352411  1.08659106  1.33279755
  0.64545765 -1.08441619 -0.4065604  -0.00264316  0.        ]",-1.34574,-0.0272589968719,[ 0.018584  1.222893]
10,[-0.43464622 -0.43072653],"[[ 1.23387228 -0.54252952  0.12538519  0.1539207 ]
 [ 2.40868697 -5.19082137  0.          0.        ]]",[-0.98303797  0.54371917],"[ 0.33166367  1.62512214  1.21115526 -0.51083262  1.08658999  1.33279588
  0.75909129 -0.4325864  -0.33178543 -0.10903483  0.        ]",-1.1453,-0.0130201480577,[-0.0831224   0.86328143]
11,[-0.43464622 -0.43072653],"[[ 1.24253976 -0.62370002  0.12538519  0.1539207 ]
 [-1.52884089 -2.93376261  0.          0.        ]]",[ 0.01579261  1.16589565],"[ 0.32042201  1.56736427  1.21541179 -0.69807721  1.08658892  1.33279421
  0.64682907 -0.07747104 -0.30022863 -0.16953417  0.        ]",-1.23247,-0.00577007298578,[ 0.33534759  0.86851305]
12,[-0.43464622 -0.43072653],"[[ 1.21287907 -0.64206493  0.12538519  0.1539207 ]
 [-1.43751742  1.08388135  0.          0.        ]]",[ 0.04004949 -0.15173962],"[ 0.35874812  1.55332169  1.20039825 -0.73900914  1.08658786  1.33279255
  0.64943235  0.55464668 -0.25518372 -0.2234188   0.        ]",-1.27641,-0.00235791400006,[ 0.37153643  0.37635422]
13,[-0.43464622 -0.43072653],"[[ 1.18600595 -0.6266315   0.12538519  0.1539207 ]
 [-1.25041883  0.46153638  0.          0.        ]]",[ 1.13687472  1.42186168],"[ 0.39310801  1.5651419   1.18572481 -0.70464689  1.08658679  1.33279088
  0.65476625  0.45672944 -0.23032356 -0.24382889  0.        ]",-1.39587,-0.00609843978733,[ 0.43840361  0.47396106]
14,[-0.43464622 -0.43072653],"[[ 1.20092545 -0.57777853  0.12538519  0.1539207 ]
 [ 2.72909172  4.41060234  0.          0.        ]]",[-0.3739138   0.17254496],"[ 0.37407602  1.6009056   1.19399428 -0.59337192  1.08658572  1.33278922
  0.76822455  1.07805709 -0.27174202 -0.17998464  0.        ]",-1.22022,-0.00350964709383,[-0.15717152 -0.40610471]
15,[-0.43464622 -0.43072653],"[[ 1.24012081 -0.48358215  0.12538519  0.1539207 ]
 [ 1.19556047  5.00704618  0.          0.        ]]",[-0.74104375 -0.17830424],"[ 0.32356191  1.66250309  1.21422896 -0.36888606  1.08658466  1.33278755
  0.72450191  1.17189769 -0.37360717 -0.05309346  0.        ]",-1.16656,-0.0206979816551,[-0.4208129  -0.74472535]
16,[-0.43464622 -0.43072653],"[[ 1.23438355 -0.39150856  0.12538519  0.1539207 ]
 [-1.75942626  4.20299315  0.          0.        ]]",[ 0.39239686 -1.15927886],"[ 0.33100039  1.71290963  1.21140141 -0.13843105  1.08658359  1.33278588
  0.64025257  1.04539056 -0.42265796  0.01135897  0.        ]",-1.2388,-0.0296472347669,[-0.36193669 -0.73231328]
17,[-0.43464622 -0.43072653],"[[ 1.21513424 -0.34801736  0.12538519  0.1539207 ]
 [-0.17079861  0.15960333  0.          0.        ]]",[-0.85899145  0.09706412],"[ 0.35584761  1.73322088  1.20157677 -0.02634527  1.08658252  1.33278422
  0.68554512  0.40922132 -0.4242155   0.02234441  0.        ]",-1.13711,-0.0306164686733,[-0.41589648 -0.26787192]
18,[-0.43464622 -0.43072653],"[[ 1.17765606 -0.34098799  0.12538519  0.1539207 ]
 [-3.56571356  0.54205727  0.          0.        ]]",[ 0.38701077  0.79935816],"[ 0.40370883  1.73628632  1.18095378 -0.00805618  1.08658146  1.33278255
  0.58875309  0.46939469 -0.37721327 -0.01349424  0.        ]",-1.20269,-0.0241634332268,[-0.01345342 -0.13836026]
19,[-0.43464622 -0.43072653],"[[ 1.1223986  -0.29850368  0.12538519  0.1539207 ]
 [-1.96536078  3.69586254  0.          0.        ]]",[-1.03019186 -0.18830196],"[ 0.47290918  1.75354265  1.1469966   0.10341988  1.08658039  1.33278089
  0.63438001  0.96559995 -0.32959697 -0.04565103  0.        ]",-1.14941,-0.018418081805,[-0.12725304 -0.66479933]
20,[-0.43464622 -0.43072653],"[[ 1.04379352 -0.2327863   0.12538519  0.1539207 ]
 [-5.88209794  2.87860179  0.          0.        ]]",[ 0.30196598  0.4696737 ],"[ 0.56816942  1.77583586  1.09158842  0.27867474  1.08657932  1.33277922
  0.52271041  0.83701503 -0.26721907 -0.09224424  0.        ]",-1.22429,-0.0122797387845,[ 0.35130498 -0.40549594]
21,[-0.43464622 -0.43072653],"[[ 0.93929747 -0.15713172  0.12538519  0.1539207 ]
 [-4.57187148  4.68084659  0.          0.        ]]",[-0.49597905 -0.35285594],"[ 0.68811133  1.79477217  1.00556081  0.48379112  1.08657826  1.33277756
  0.56006569  1.12057135 -0.18103159 -0.17182715  0.        ]",-1.20242,-0.0124583446807,[ 0.38893032 -0.70490968]
22,[-0.43464622 -0.43072653],"[[ 0.82908754 -0.07845538  0.12538519  0.1539207 ]
 [-6.44289276  3.19174916  0.          0.        ]]",[ 2.31142298  0.09193352],"[ 0.80501164  1.80671687  0.90049464  0.69970824  1.08657719  1.33277589
  0.50672106  0.88628247 -0.09556257 -0.26684159  0.        ]",-1.40944,-0.0231870377967,[ 0.77654111 -0.39304417]
23,[-0.43464622 -0.43072653],"[[ 0.74119771 -0.01161793  0.12538519  0.1539207 ]
 [-2.35968789  3.49100025  0.          0.        ]]",[-0.08484395 -1.32079222],"[ 0.89023922  1.81060214  0.80699153  0.88424064  1.08657612  1.33277422
  0.62313621  0.93336456 -0.03470424 -0.34631929  0.        ]",-1.30696,-0.0330812244877,[ 0.56460577 -0.5841763 ]
24,[-0.43464622 -0.43072653],"[[ 0.69112045  0.01778191  0.12538519  0.1539207 ]
 [-2.64708617 -0.53759051  0.          0.        ]]",[ 0.55222124  0.03485007],"[ 0.93534458  1.81048154  0.75015982  0.96550475  1.08657506  1.33277256
  0.61494187  0.29952322  0.00271554 -0.40128962  0.        ]",-1.31038,-0.0397667067677,[ 0.79997587  0.04293203]
25,[-0.43464622 -0.43072653],"[[ 0.66062141  0.00851266  0.12538519  0.1539207 ]
 [-0.41026566 -0.3898231   0.          0.        ]]",[ 1.5754775  -0.47323996],"[ 0.96152323  1.81063557  0.71435933  0.93988383  1.08657399  1.33277089
  0.67871505  0.32277215  0.03942917 -0.45901682  0.        ]",-1.45621,-0.046694699516,[ 0.73268628  0.01782185]
26,[-0.43464622 -0.43072653],"[[ 0.69219529 -0.01802264  0.12538519  0.1539207 ]
 [ 3.55445095 -2.25747789  0.          0.        ]]",[ 0.45607891 -0.51912646],"[ 0.93440226  1.810469    0.75140439  0.86653613  1.08657292  1.33276923
  0.7917519   0.02892311  0.0212668  -0.42999138  0.        ]",-1.36073,-0.0432235287743,[ 0.42806363  0.1414054 ]
27,[-0.43464622 -0.43072653],"[[ 0.7806888  -0.08335429  0.12538519  0.1539207 ]
 [ 5.28912261 -4.26897888  0.          0.        ]]",[ 0.60471637  0.607189  ],"[ 0.85286965  1.80618774  0.85001723  0.68620723  1.08657186  1.33276756
  0.84120822 -0.2875581  -0.03786576 -0.34451119  0.        ]",-1.29159,-0.0326388717795,[ 0.22483119  0.35920686]
28,[-0.43464622 -0.43072653],"[[ 0.90941362 -0.1437723   0.12538519  0.1539207 ]
 [ 7.57575227 -1.78110544  0.          0.        ]]",[ 0.04141577 -0.03203001],"[ 0.72083749  1.79733612  0.97847359  0.52029791  1.08657079  1.33276589
  0.90640125  0.10387385 -0.15241727 -0.20290807  0.        ]",-1.23949,-0.0153896836511,[-0.33479226 -0.1838038 ]
29,[-0.43464622 -0.43072653],"[[ 1.06106957 -0.18031276  0.12538519  0.1539207 ]
 [ 7.58979656 -1.87263408  0.          0.        ]]",[-0.36680033 -0.83604288],"[ 0.54757216  1.78971324  1.10446116  0.42061971  1.08656972  1.33276423
  0.90680092  0.08947306 -0.32387427 -0.03269889  0.        ]",-1.20627,-0.0193504828814,[-0.81641448 -0.38315278]
30,[-0.43464622 -0.43072653],"[[ 1.19681356 -0.25060103  0.12538519  0.1539207 ]
 [ 5.98992529 -5.1452905   0.          0.        ]]",[ 0.06036037  1.08489272],"[ 0.3793248   1.77029046  1.19173103  0.23085699  1.08656866  1.33276256
  0.86118654 -0.42543377 -0.46444053  0.06954867  0.        ]",-1.20063,-0.0375292077097,[-0.9453159   0.05994481]
31,[-0.43464622 -0.43072653],"[[ 1.31780396 -0.31275697  0.12538519  0.1539207 ]
 [ 6.10872343 -1.08383689  0.          0.        ]]",[-1.04813743 -0.22313678],"[ 0.22149144  1.74795886  1.24783416  0.06584043  1.08656759  1.3327609
  0.86457289  0.21357971 -0.59635079  0.14326677  0.        ]",-1.13506,-0.0546939392762,[-1.42074394 -0.61488295]
32,[-0.43464622 -0.43072653],"[[ 1.39907814 -0.34306738  0.12538519  0.1539207 ]
 [ 2.0322619  -1.94434989  0.          0.        ]]",[-1.71665557 -0.26867767],"[ 0.11250354  1.73533833  1.27359918 -0.01347762  1.08656652  1.33275923
  0.74834892  0.07818979 -0.69616506  0.18935933  0.        ]",-1.09707,-0.0675269630241,[-1.32181084 -0.41400024]
33,[-0.43464622 -0.43072653],"[[ 1.39963229 -0.39222706  0.12538519  0.1539207 ]
 [-1.9635564  -2.96821404  0.          0.        ]]",[-1.25704682 -0.02153941],"[ 0.11175425  1.71249947  1.27373992 -0.14027362  1.08656546  1.33275757
  0.63442425 -0.08290118 -0.66068887  0.16194453  0.        ]",-1.11313,-0.0622599333771,[-0.8283779   0.01453215]
34,[-0.43464622 -0.43072653],"[[ 1.32105851 -0.45184267  0.12538519  0.1539207 ]
 [-5.880794   -2.99326163  0.          0.        ]]",[-0.68241868  0.38669744],"[ 0.21716585  1.68093767  1.24904771 -0.29058429  1.08656439  1.3327559
  0.52274006 -0.08684204 -0.50470002  0.05549028  0.        ]",-1.13352,-0.0401202941093,[-0.01613147  0.47247207]
35,[-0.43464622 -0.43072653],"[[ 1.17751634 -0.49574029  0.12538519  0.1539207 ]
 [-8.46481427 -1.40179501  0.          0.        ]]",[ 1.22927183  1.11249689],"[ 0.40387888  1.65504865  1.18085656 -0.39855275  1.08656332  1.33275423
  0.4490671   0.1635536  -0.28541388 -0.1373174   0.        ]",-1.32867,-0.00793910773542,[ 0.82999718  0.72446316]
36,[-0.43464622 -0.43072653],"[[ 1.04957803 -0.48378384  0.12538519  0.1539207 ]
 [-4.34272575  2.5841414   0.          0.        ]]",[ 0.67068815  0.88358881],"[ 0.56129138  1.66231574  1.0959286  -0.36938737  1.08656226  1.33275257
  0.56659121  0.79068639 -0.13732036 -0.29769064  0.        ]",-1.30843,-0.0191323857489,[ 0.82080537  0.19556528]
37,[-0.43464622 -0.43072653],"[[ 0.99019406 -0.39752108  0.12538519  0.1539207 ]
 [-1.60480534  6.03064224  0.          0.        ]]",[ 1.03111113 -1.11782369],"[ 0.6307106   1.70985549  1.04916276 -0.15378058  1.08656119  1.3327509
  0.6446514   1.33294527 -0.11040255 -0.3040333   0.        ]",-1.36891,-0.0225279488174,[ 0.51966393 -0.513125  ]
38,[-0.43464622 -0.43072653],"[[ 0.99812312 -0.31784898  0.12538519  0.1539207 ]
 [ 2.384421    1.95016845  0.          0.        ]]",[-0.38777899  0.22720402],"[ 0.62158942  1.74589673  1.05566621  0.05246011  1.08656012  1.33274924
  0.75838736  0.69093737 -0.16041857 -0.22202267  0.        ]",-1.21741,-0.0143346859692,[ 0.09352118 -0.27424487]
39,[-0.43464622 -0.43072653],"[[ 1.02994344 -0.2702006   0.12538519  0.1539207 ]
 [ 0.80288024  2.81179534  0.          0.        ]]",[ 0.37851035 -0.58036591],"[ 0.58452172  1.7637403   1.08096459  0.17850797  1.08655906  1.33274757
  0.71329569  0.82650213 -0.22667023 -0.13929244  0.        ]",-1.25232,-0.00956653211927,[-0.04163315 -0.52578312]
40,[-0.43464622 -0.43072653],"[[ 1.0608741  -0.23758557  0.12538519  0.1539207 ]
 [ 2.28524864  0.45755588  0.          0.        ]]",[-1.01627313 -0.51060165],"[ 0.5478045   1.7743251   1.10430412  0.26577003  1.08655799  1.33274591
  0.75555886  0.45609396 -0.28651011 -0.07451432  0.        ]",-1.16269,-0.0141442100095,[-0.3011829  -0.37820166]
41,[-0.43464622 -0.43072653],"[[ 1.06644236 -0.24879505  0.12538519  0.1539207 ]
 [-1.71510772 -1.57174643  0.          0.        ]]",[ 0.60670697  0.91036298],"[ 0.54112517  1.77083293  1.10837208  0.23569597  1.08655692  1.33274424
  0.64150456  0.13681036 -0.28679621 -0.07601747  0.        ]",-1.23866,-0.0140002153667,[ 0.08932356  0.08978939]
42,[-0.43464622 -0.43072653],"[[ 1.05654746 -0.24376033  0.12538519  0.1539207 ]
 [ 0.71752205  2.06310664  0.          0.        ]]",[ 0.3701746  -0.41136215],"[ 0.55297925  1.77241615  1.10111206  0.24919316  1.08655586  1.33274257
  0.71086064  0.70870559 -0.27694024 -0.0845797   0.        ]",-1.2381,-0.0130383269998,[-0.18558098 -0.53222799]
43,[-0.43464622 -0.43072653],"[[ 1.08545445 -0.21925611  0.12538519  0.1539207 ]
 [ 2.16834474  0.39288473  0.          0.        ]]",[ 0.247897   -1.28968384],"[ 0.51816626  1.77967979  1.12195458  0.31512031  1.08655479  1.33274091
  0.75222444  0.44591812 -0.33102966 -0.03134362  0.        ]",-1.23576,-0.0198048865307,[-0.43670744 -0.46031353]
44,[-0.43464622 -0.43072653],"[[ 1.13824558 -0.25120785  0.12538519  0.1539207 ]
 [ 3.10763733 -3.57483293  0.          0.        ]]",[ 0.49428831 -0.26382543],"[ 0.45323026  1.77005144  1.15713742  0.22923329  1.08655372  1.33273924
  0.779004   -0.17834968 -0.38185858  0.00680675  0.        ]",-1.24498,-0.0261857651998,[-0.51812017  0.06195462]
45,[-0.43464622 -0.43072653],"[[ 1.21940436 -0.33248268  0.12538519  0.1539207 ]
 [ 5.00193881 -4.5493946   0.          0.        ]]",[-1.74329467  0.15067788],"[ 0.35033938  1.73983139  1.20377196  0.0141276   1.08655266  1.33273758
  0.83301171 -0.33168397 -0.4404452   0.03778334  0.        ]",-1.10696,-0.0331277771107,[-0.75707841  0.18006706]
46,[-0.43464622 -0.43072653],"[[ 1.27875646 -0.41656531  0.12538519  0.1539207 ]
 [ 0.94675766 -3.86117702  0.          0.        ]]",[ 0.50925035  0.257011  ],"[ 0.27308677  1.70008181  1.23200342 -0.20212374  1.08655159  1.33273591
  0.71739411 -0.22340184 -0.46819885  0.03912472  0.        ]",-1.22823,-0.0356238193987,[-0.47413367  0.33207035]
47,[-0.43464622 -0.43072653],"[[ 1.31771289 -0.4828187   0.12538519  0.1539207 ]
 [ 2.94225355 -2.76779875  0.          0.        ]]",[-0.52072826  0.92821523],"[ 0.22160766  1.66286133  1.24778005 -0.36702751  1.08655052  1.33273425
  0.77428707 -0.051373   -0.47989045  0.02971251  0.        ]",-1.13883,-0.0360454437935,[-0.66013354  0.18497711]
48,[-0.43464622 -0.43072653],"[[ 1.35529151 -0.50074107  0.12538519  0.1539207 ]
 [ 0.82266661  0.96312152  0.          0.        ]]",[-0.91471137  0.09699336],"[ 0.17145436  1.65192016  1.26090431 -0.41069785  1.08654946  1.33273258
  0.7138551   0.53563865 -0.52116195  0.05285598  0.        ]",-1.12623,-0.0415306901342,[-0.69832027 -0.31325564]
