timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.71254992 -0.6102457 ],"[[-0.09107735  0.00429466  0.04295165 -0.19929797]
 [ 0.00274955  0.00399098  0.          0.        ]]",[-1.69979632 -2.41858667],"[ 1.25164607  1.56578282 -0.46689388  1.03507345  0.37486637 -1.7269481
  0.67033412  0.37155262  1.06782937  1.61554022  0.        ]",-2.88932,-0.24549998621,[-1.87750041 -2.86875629]
1,[-0.71254992 -0.6102457 ],"[[-0.13069796 -0.0353387   0.04295165 -0.19929797]
 [-3.95165068 -3.95414131  0.          0.        ]]",[-1.54364892 -1.64702692],"[ 1.24563238  1.56501385 -0.52786195  0.93024201  0.37486626 -1.72694622
  0.5648731  -0.28561258  1.05464766  1.47540376  0.        ]",-2.76751,-0.235318986455,[-1.38162076 -2.23465896]
2,[-0.71254992 -0.6102457 ],"[[-0.24862248 -0.15334871  0.04295165 -0.19929797]
 [-7.82792231 -7.83392943  0.          0.        ]]",[-1.5035238  -1.62629283],"[ 1.2151586   1.55114989 -0.70707926  0.61961386  0.37486614 -1.72694433
  0.46149575 -0.92977015  0.97335047  1.06953649  0.        ]",-2.40637,-0.203528323279,[-0.66529524 -1.51620376]
3,[-0.71254992 -0.6102457 ],"[[ -0.44330608  -0.34818357   0.04295165  -0.19929797]
 [-11.62788966 -11.63686727   0.           0.        ]]",[-0.61475346 -0.06859274],"[ 1.12475783  1.49092124 -0.99022029  0.12108719  0.37486602 -1.72694245
  0.36015339 -1.56116735  0.71155212  0.47343442  0.        ]",-1.76603,-0.147160624064,[-0.3864744  -0.94024867]
4,[-0.71254992 -0.6102457 ],"[[ -0.6979645   -0.58132348   0.04295165  -0.19929797]
 [-13.83071765 -11.67695794   0.           0.        ]]",[-0.89747198 -0.59134936],"[ 0.93660729  1.36083938 -1.32116332 -0.429019    0.37486591 -1.72694057
  0.30140553 -1.56782208  0.20183801 -0.06669308  0.        ]",-1.50483,-0.0717067182987,[-0.52271545 -0.59393126]
5,[-0.71254992 -0.6102457 ],"[[ -1.00746509  -0.83601888   0.04295165  -0.19929797]
 [-17.10865501 -13.78549604   0.           0.        ]]",[-1.66277304 -0.89625397],"[ 0.61822082  1.15457752 -1.63521274 -0.93920398  0.37486579 -1.72693868
  0.21398532 -1.91789821 -0.52268631 -0.29908685  0.        ]",-1.50119,-0.0211019401742,[-1.57104623 -0.78167933]
6,[-0.71254992 -0.6102457 ],"[[ -1.38595688  -1.14457398   0.04295165  -0.19929797]
 [-20.72887473 -17.05901435   0.           0.        ]]",[-3.27827664 -1.65249997],"[ 0.13790173  0.83393619 -1.84809362 -1.38511461  0.37486567 -1.7269368
  0.1174367  -2.4613922  -1.34191813  0.0248217   0.        ]",-1.52296,-0.12076133696,[-2.41558719 -1.1471765 ]
7,[-0.71254992 -0.6102457 ],"[[ -1.83616041  -1.52206515   0.04295165  -0.19929797]
 [-24.2801782  -20.67794685   0.           0.        ]]",[-2.55644942 -1.62476911],"[-0.47385052  0.37887633 -1.82026856 -1.61865557  0.37486555 -1.72693491
  0.02272603 -3.06223016 -1.87332717  1.01136009  0.        ]",-2.18662,-0.217201144124,[-2.74015594 -1.17531347]
8,[-0.71254992 -0.6102457 ],"[[ -2.35671569  -1.9712113    0.04295165  -0.19929797]
 [-27.76417372 -24.22481462   0.           0.        ]]",[-2.42236824 -1.19208583],"[-1.08445758 -0.16825072 -1.42037686 -1.41253335  0.37486544 -1.72693303
 -0.07018959 -3.65109633 -1.68760215  2.17173065  0.        ]",-2.65805,-0.277821136928,[-2.67450929 -0.74274409]
9,[-0.71254992 -0.6102457 ],"[[ -2.94627717  -2.49059122   0.04295165  -0.19929797]
 [-31.18055522 -27.7017274    0.           0.        ]]",[-2.61122937 -0.11598281],"[-1.45957447 -0.67440908 -0.62656609 -0.5794201   0.37486532 -1.72693115
 -0.16130199 -4.22833851 -0.94286773  2.52458191  0.        ]",-2.66288,-0.270973890902,[-2.70658064 -0.38904822]
