timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.75459963 -0.64133972],"[[ 0.07072858  0.04893878  0.09085578  0.01779036]
 [ 0.00404698 -0.00235081  0.          0.        ]]",[ 0.89721931 -0.81776337],"[ 1.24663668  1.51585786 -0.23855422  1.16928381  0.79052896  0.15839508
  0.65814431  0.36669366  0.65377761 -0.4006809   0.        ]",-2.32243,-0.118132082887,[ 1.05193269 -0.96664298]
1,[-0.75459963 -0.64133972],"[[ 0.10643244  0.01639041  0.09085578  0.01779036]
 [ 3.55451229 -3.24168674  0.          0.        ]]",[ 0.63983275 -0.25452626],"[ 1.24230449  1.51717546 -0.18305     1.08367703  0.79052864  0.15839504
  0.75250801 -0.17728048  0.65064323 -0.35634331  0.        ]",-2.23941,-0.117918712045,[ 0.74756861 -0.66446036]
2,[-0.75459963 -0.64133972],"[[ 0.20221626 -0.05792078  0.09085578  0.01779036]
 [ 6.01567522 -4.18627874  0.          0.        ]]",[ 0.97818301 -0.82477916],"[ 1.22212002  1.51526019 -0.03538633  0.88820336  0.79052832  0.158395
  0.81792028 -0.33590357  0.63499037 -0.22214409  0.        ]",-2.26407,-0.117369259082,[ 0.37106645 -0.68694949]
3,[-0.75459963 -0.64133972],"[[ 0.36017318 -0.17359587  0.09085578  0.01779036]
 [ 9.76753214 -7.370601    0.          0.        ]]",[-0.2383757  -0.93018509],"[ 1.1620682   1.49869113  0.20121966  0.58599362  0.79052799  0.15839496
  0.91763644 -0.87063931  0.58990797  0.00239764  0.        ]",-2.10098,-0.1171068634,[-0.21594703 -0.36962286]
4,[-0.75459963 -0.64133972],"[[  0.54413848  -0.35649282   0.09085578   0.01779036]
 [  8.63276849 -10.90730315   0.           0.        ]]",[-0.68502581  1.03279798],"[ 1.05199572  1.43932797  0.45912941  0.12212868  0.79052767  0.15839492
  0.88747638 -1.46454867  0.51936862  0.19166069  0.        ]",-1.95963,-0.116326984146,[-0.07819445  0.5066365 ]
5,[-0.75459963 -0.64133972],"[[ 0.68787602 -0.53273269  0.09085578  0.01779036]
 [ 5.75057716 -6.7306228   0.          0.        ]]",[-0.50872187 -0.49477421],"[ 0.93819982  1.34539671  0.64207758 -0.29603804  0.79052735  0.15839488
  0.81087335 -0.76316793  0.4519957   0.28486683  0.        ]",-1.93425,-0.113892575488,[ 0.12654515  0.16880614]
6,[-0.75459963 -0.64133972],"[[ 0.78156031 -0.68565635  0.09085578  0.01779036]
 [ 3.62489249 -8.55567595  0.          0.        ]]",[ 0.66738291  1.48386094],"[ 0.85210142  1.2369307   0.75053578 -0.6257615   0.79052703  0.15839484
  0.75437675 -1.06964442  0.40412543  0.29040444  0.        ]",-1.99068,-0.109653476909,[ 0.39339316  0.85302866]
7,[-0.75459963 -0.64133972],"[[ 0.87981701 -0.81535051  0.09085578  0.01779036]
 [ 6.19228591 -4.42747288  0.          0.        ]]",[ 0.13569774 -0.48401272],"[ 0.75264256  1.12725934  0.85391246 -0.87520093  0.7905267   0.1583948
  0.82261242 -0.37640451  0.34301382  0.32645542  0.        ]",-1.88328,-0.105987162176,[-0.09302156  0.11280543]
8,[-0.75459963 -0.64133972],"[[ 1.00782741 -0.92224928  0.09085578  0.01779036]
 [ 6.60737358 -6.25630263  0.          0.        ]]",[-0.28835354  0.78062894],"[ 0.6105746   1.02603288  0.97105134 -1.05677409  0.79052638  0.15839476
  0.83364424 -0.68351556  0.250698    0.43817903  0.        ]",-1.8467,-0.10489732243,[-0.30593964  0.47837985]
9,[-0.75459963 -0.64133972],"[[ 1.12720813 -1.01511474  0.09085578  0.01779036]
 [ 5.33493016 -3.04097179  0.          0.        ]]",[-0.35165946 -0.121766  ],"[ 0.46724054  0.93110651  1.06086267 -1.19514209  0.79052606  0.15839472
  0.79982499 -0.14357211  0.15658039  0.53660117  0.        ]",-1.77216,-0.104706775461,[-0.44005707 -0.00298867]
10,[-0.75459963 -0.64133972],"[[ 1.21888922 -1.0801625   0.09085578  0.01779036]
 [ 3.83815193 -3.46241221  0.          0.        ]]",[ 0.22581572  0.80074863],"[ 0.3513643   0.86120524  1.11626888 -1.28065203  0.79052574  0.15839468
  0.7600434  -0.21434363  0.07932059  0.61003894  0.        ]",-1.82905,-0.105340348136,[-0.420421    0.16309488]
11,[-0.75459963 -0.64133972],"[[ 1.30384696 -1.11691253  0.09085578  0.01779036]
 [ 4.65490201 -0.22337881  0.          0.        ]]",[-0.2853597  -0.51795304],"[  2.40419512e-01   8.20600412e-01   1.15663459e+00  -1.32464326e+00
   7.90525413e-01   1.58394635e-01   7.81750625e-01   3.29580284e-01
   9.05496571e-04   6.98909694e-01   0.00000000e+00]",-1.71818,-0.108278369598,[-0.76762158 -0.55080009]
12,[-0.75459963 -0.64133972],"[[ 1.38469785 -1.14190892  0.09085578  0.01779036]
 [ 3.43425268 -2.26944958  0.          0.        ]]",[-0.91611893 -0.88817628],"[ 0.13240218  0.79255883  1.18496737 -1.35274298  0.79052509  0.15839459
  0.74930798 -0.01401211 -0.07961012  0.78784038  0.        ]",-1.66272,-0.112332945411,[-0.78618258 -0.15007371]
13,[-0.75459963 -0.64133972],"[[ 1.41633947 -1.22212265  0.09085578  0.01779036]
 [-0.25785801 -5.74037686  0.          0.        ]]",[-0.84728258 -0.42955312],"[ 0.08963801  0.70048509  1.19333495 -1.43273771  0.79052477  0.15839455
  0.651179   -0.59687763 -0.09679943  0.73465376  0.        ]",-1.68363,-0.10728047251,[-0.25427148  0.81080592]
14,[-0.75459963 -0.64133972],"[[ 1.37759565 -1.35284705  0.09085578  0.01779036]
 [-3.60546513 -7.32678506  0.          0.        ]]",[ 1.19192739  1.57018034],"[ 0.14196749  0.54486482  1.18287626 -1.5288341   0.79052445  0.15839451
  0.56220626 -0.86327959 -0.04552573  0.51656973  0.        ]",-1.95829,-0.091481345419,[ 0.39020959  1.56776845]
15,[-0.75459963 -0.64133972],"[[ 1.34589542 -1.45820776  0.09085578  0.01779036]
 [ 0.42214689 -3.22295328  0.          0.        ]]",[ 0.44203962  1.40969998],"[ 0.18449305  0.41597878  1.17260798 -1.57442767  0.79052412  0.15839447
  0.66925173 -0.1741313  -0.02410673  0.33787308  0.        ]",-1.84386,-0.078727650809,[-0.02159186  0.78330946]
16,[-0.75459963 -0.64133972],"[[ 1.37179835 -1.4823021   0.09085578  0.01779036]
 [ 2.16236128  0.80011699  0.          0.        ]]",[-0.66514841 -0.03811537],"[ 0.14976545  0.38623518  1.18111185 -1.58079048  0.7905238   0.15839443
  0.71550282  0.50145483 -0.04611098  0.34633199  0.        ]",-1.67902,-0.0781054414692,[-0.360921   -0.11109775]
17,[-0.75459963 -0.64133972],"[[ 1.38820603 -1.46796769  0.09085578  0.01779036]
 [-0.51267759  0.63387413  0.          0.        ]]",[ 0.59444608 -0.65363824],"[ 0.12767238  0.40393908  1.18596747 -1.577186    0.79052348  0.15839439
  0.64440549  0.47353784 -0.05742614  0.38819637  0.        ]",-1.75956,-0.0807365138616,[-0.0757663   0.04016638]
18,[-0.75459963 -0.64133972],"[[ 1.4016624  -1.48138834  0.09085578  0.01779036]
 [ 1.85044467 -1.96726489  0.          0.        ]]",[-0.31839556  1.08357201],"[ 0.10950296  0.38736421  1.18964123 -1.58057409  0.79052316  0.15839435
  0.70721222  0.0367335  -0.0690164   0.39090009  0.        ]",-1.75779,-0.0803528867656,[-0.3250595   0.42982543]
19,[-0.75459963 -0.64133972],"[[ 1.42565404 -1.48061246  0.09085578  0.01779036]
 [ 0.55303673  2.03152248  0.          0.        ]]",[ 0.49053489 -0.07019924],"[ 0.07700677  0.38832289  1.19550029 -1.5803896   0.79052283  0.15839431
  0.6727295   0.70824217 -0.08818902  0.42606542  0.        ]",-1.75609,-0.0822222465199,[-0.32121655 -0.33710197]
