timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.7812658  -0.72087377],"[[-0.00502356  0.02421721  0.08503147  0.12197453]
 [-0.00402528 -0.00344201  0.          0.        ]]",[ 2.91381856  0.67935891],"[ 1.24062575  1.45854027 -0.38402132  1.12332827  0.73868857  1.06323328
  0.64100974  0.36178198  0.71323607 -1.8705248   0.        ]",-3.88158,-0.17349253627,[ 2.62358379  0.96517342]
1,[-0.7812658  -0.72087377],"[[ 0.03457675  0.05112307  0.08503147  0.12197453]
 [ 3.95089353  2.68507273  0.          0.        ]]",[ 1.71874735  0.02237845],"[ 1.23982324  1.45728884 -0.32155194  1.19368277  0.73868832  1.06323277
  0.74593923  0.8205015   0.70926353 -1.73924279  0.        ]",-3.67166,-0.165547223041,[ 1.99474907  0.0034461 ]
2,[-0.7812658  -0.72087377],"[[ 0.15250107  0.105165    0.08503147  0.12197453]
 [ 7.82863107  2.71900883  0.          0.        ]]",[ 1.1482177  -1.05949088],"[ 1.22473742  1.45208241 -0.13641508  1.33465005  0.73868806  1.06323226
  0.84882093  0.82629144  0.67033329 -1.38534929  0.        ]",-3.40045,-0.14368404031,[ 1.30590153 -0.57586819]
3,[-0.7812658  -0.72087377],"[[  0.34722642   0.11926202   0.08503147   0.12197453]
 [ 11.63123093  -1.29592804   0.           0.        ]]",[ 0.70105811 -0.76730848],"[ 1.15885746  1.45013343  0.16080601  1.37130591  0.7386878   1.06323175
  0.94970905  0.14125464  0.5540374  -0.91565482  0.        ]",-2.95819,-0.113940164885,[ 0.56970495 -0.38399053]
4,[-0.7812658  -0.72087377],"[[  0.60537968   0.06310677   0.08503147   0.12197453]
 [ 14.17561688  -4.30954872   0.           0.        ]]",[-0.04884373  0.14171948],"[ 0.99710647  1.45644162  0.5217735   1.224988    0.73868754  1.06323124
  1.01721486 -0.37293552  0.3406239  -0.43077884  0.        ]",-2.37229,-0.0835791696388,[-0.18137759 -0.25854903]
5,[-0.7812658  -0.72087377],"[[  0.88413753  -0.01659641   0.08503147   0.12197453]
 [ 13.70175183  -3.66291308   0.           0.        ]]",[-0.5572862  -1.36946651],"[ 0.73902503  1.45872706  0.8441027   1.01653207  0.73868729  1.06323073
  1.00464207 -0.26260511  0.0346269  -0.00922059  0.        ]",-2.11147,-0.0631827376316,[-0.88179249 -0.71307659]
6,[-0.7812658  -0.72087377],"[[  1.1333498   -0.12884493   0.08503147   0.12197453]
 [ 11.22771525  -7.54898194   0.           0.        ]]",[-1.70475966  0.53275671],"[ 0.45079607  1.44866714  1.05310618  0.72373031  0.73868703  1.06323022
  0.93900187 -0.92565418 -0.26361881  0.24935207  0.        ]",-1.98766,-0.0635763443612,[-1.25941956  0.00661737]
7,[-0.7812658  -0.72087377],"[[ 1.31597706 -0.25714289  0.08503147  0.12197453]
 [ 7.04891988 -5.28836     0.          0.        ]]",[-0.97249958  0.19543185],"[ 0.21569869  1.41832105  1.15072629  0.3944594   0.73868677  1.06322971
  0.82813201 -0.53994181 -0.46404465  0.35725309  0.        ]",-1.93575,-0.0709426099085,[-1.32153678 -0.25499994]
8,[-0.7812658  -0.72087377],"[[ 1.4169539  -0.35407992  0.08503147  0.12197453]
 [ 3.0620261  -4.40829264  0.          0.        ]]",[-1.08171908  0.42972414],"[ 0.080259    1.38234269  1.18303953  0.15264346  0.73868652  1.0632292
  0.72235364 -0.38978269 -0.55643529  0.3836639   0.        ]",-1.89187,-0.0747378898371,[-1.08595645 -0.15657574]
9,[-0.7812658  -0.72087377],"[[ 1.43788829 -0.42428299  0.08503147  0.12197453]
 [-0.95522062 -2.61799164  0.          0.        ]]",[ 0.36172259 -0.03173153],"[ 0.05186595  1.34947767  1.18775822 -0.01729127  0.73868626  1.06322869
  0.61577001 -0.08431754 -0.53307611  0.35506728  0.        ]",-1.96299,-0.0718084275307,[-0.53611571 -0.16082305]
10,[-0.7812658  -0.72087377],"[[ 1.4333311  -0.47738876  0.08503147  0.12197453]
 [ 0.49467802 -2.69233508  0.          0.        ]]",[-2.32501913 -0.59184084],"[ 0.058054    1.32092601  1.18678852 -0.14235853  0.738686    1.06322818
  0.65423774 -0.09700216 -0.48145481  0.31343924  0.        ]",-1.80596,-0.0673976438599,[-0.5493651  -0.07926595]
11,[-0.7812658  -0.72087377],"[[ 1.4034418  -0.55419876  0.08503147  0.12197453]
 [-3.47044287 -4.98104252  0.          0.        ]]",[ 0.44351653  1.58374706],"[ 0.09853717  1.2741863   1.17962853 -0.31716252  0.73868575  1.06322767
  0.54903709 -0.48750655 -0.37210046  0.22342733  0.        ]",-1.96736,-0.0593710754816,[ 0.35221547  0.90666026]
12,[-0.7812658  -0.72087377],"[[ 1.35231113 -0.6131086   0.08503147  0.12197453]
 [-1.64865447 -0.92346431  0.          0.        ]]",[ 0.76205958  0.07755257],"[ 0.16729789  1.23413035  1.16416263 -0.44577942  0.73868549  1.06322716
  0.59737164  0.20480684 -0.24928676  0.11308119  0.        ]",-1.99714,-0.0528874149331,[ 0.39700609  0.18138033]
13,[-0.7812658  -0.72087377],"[[ 1.34991303 -0.6283241   0.08503147  0.12197453]
 [ 1.39870123 -0.599162    0.          0.        ]]",[ 0.41831723  0.40946719],"[ 0.17050517  1.22320917  1.16333748 -0.47816772  0.73868523  1.06322665
  0.67822227  0.26014001 -0.23555749  0.09565176  0.        ]",-1.97867,-0.0520351770741,[ 0.05343981 -0.02551824]
14,[-0.7812658  -0.72087377],"[[ 1.39420836 -0.62392665  0.08503147  0.12197453]
 [ 3.02541302  1.03347084  0.          0.        ]]",[-0.88820305 -1.03486751],"[ 0.11100361  1.22638848  1.17713368 -0.46884322  0.73868497  1.06322614
  0.7213811   0.53870359 -0.30731019  0.15171597  0.        ]",-1.89248,-0.0542950992614,[-0.43507826 -0.57736343]
15,[-0.7812658  -0.72087377],"[[ 1.41887392 -0.64317777  0.08503147  0.12197453]
 [-0.54697257 -2.94533224  0.          0.        ]]",[-0.07211848  0.70206657],"[ 0.07765833  1.21232404  1.18349643 -0.50944226  0.73868472  1.06322563
  0.62660021 -0.14016942 -0.33298824  0.1614353   0.        ]",-1.93544,-0.0545865294333,[ 0.07238086  0.50759101]
16,[-0.7812658  -0.72087377],"[[ 1.40517039 -0.67360681  0.08503147  0.12197453]
 [-0.82245356 -0.10703135  0.          0.        ]]",[ 0.96667543  0.12586559],"[ 0.09620094  1.18934943  1.18007736 -0.5724226   0.73868446  1.06322512
  0.61929109  0.34410839 -0.29089867  0.11759371  0.        ]",-2.00441,-0.0518765719867,[ 0.14932142  0.00779021]
17,[-0.7812658  -0.72087377],"[[ 1.4272543  -0.67073895  0.08503147  0.12197453]
 [ 3.01805488  0.39216197  0.          0.        ]]",[-0.85275897 -0.17007177],"[ 0.06629916  1.19155247  1.18544141 -0.56655028  0.7386842   1.06322461
  0.72118527  0.42928188 -0.32722431  0.14509438  0.        ]",-1.87984,-0.0533108995238,[-0.4599874  -0.37693727]
18,[-0.7812658  -0.72087377],"[[ 1.45316911 -0.66971829  0.08503147  0.12197453]
 [-0.415141   -0.28783776  0.          0.        ]]",[ 0.17570567  0.16064867],"[ 0.03108948  1.19233419  1.19076474 -0.56445701  0.73868395  1.0632241
  0.63009725  0.31325853 -0.36893764  0.17386808  0.        ]",-1.93627,-0.0551611273832,[-0.14168994 -0.08553892]
19,[-0.7812658  -0.72087377],"[[ 1.45192098 -0.66903806  0.08503147  0.12197453]
 [ 0.28798749  0.35372367  0.          0.        ]]",[-0.59532105 -0.90530358],"[ 0.03278793  1.19285439  1.19053177 -0.56306093  0.73868369  1.06322359
  0.6487521   0.42272328 -0.36739491  0.17315703  0.        ]",-1.89472,-0.0551150554615,[-0.24662361 -0.260129  ]
20,[-0.7812658  -0.72087377],"[[ 1.43400497 -0.69799149  0.08503147  0.12197453]
 [-2.07175188 -3.23710213  0.          0.        ]]",[ 0.62012655 -0.06258453],"[ 0.05713894  1.17029083  1.1869275  -0.62180402  0.73868343  1.06322308
  0.58614449 -0.1899527  -0.3195172   0.12693175  0.        ]",-1.99247,-0.0519379670744,[ 0.32473487  0.77447492]
21,[-0.7812658  -0.72087377],"[[ 1.41759698 -0.7645852   0.08503147  0.12197453]
 [ 0.4226611  -3.42164908  0.          0.        ]]",[ 0.44511093  0.28274961],"[ 0.07938784  1.11541958  1.18318639 -0.75148606  0.73868317  1.06322257
  0.65232481 -0.22144054 -0.25232846  0.04235421  0.        ]",-2.00879,-0.0470986460143,[ 0.23667012  0.87170917]
22,[-0.7812658  -0.72087377],"[[ 1.44363126 -0.82111117  0.08503147  0.12197453]
 [ 2.17494697 -2.23489544  0.          0.        ]]",[-0.01860392  0.43283198],"[ 0.04406203  1.06573596  1.18892488 -0.85528317  0.73868292  1.06322206
  0.69881537 -0.01895346 -0.25755458  0.01517319  0.        ]",-1.97043,-0.0447205223421,[-0.02144134  0.59796828]
23,[-0.7812658  -0.72087377],"[[ 1.48595454 -0.84816914  0.08503147  0.12197453]
 [ 2.05777262 -0.47676165  0.          0.        ]]",[ 0.60976371  0.81811893],"[-0.01360695  1.04099235  1.19598898 -0.90282325  0.73868266  1.06322155
  0.69570633  0.28102402 -0.3043167   0.03621999  0.        ]",-2.01147,-0.0447500220958,[-0.18968624  0.22846991]
24,[-0.7812658  -0.72087377],"[[ 1.55089647 -0.82511481  0.08503147  0.12197453]
 [ 4.42850563  2.77137829  0.          0.        ]]",[-0.40113166 -0.46072886],"[-0.10246424  1.06211221  1.20135101 -0.86240604  0.7386824   1.06322104
  0.7586052   0.83523026 -0.41746791  0.12777365  0.        ]",-1.90114,-0.0510186228746,[-0.94751221 -0.7818892 ]
25,[-0.7812658  -0.72087377],"[[ 1.62266973 -0.78853563  0.08503147  0.12197453]
 [ 2.75441237  0.89279382  0.          0.        ]]",[-1.59868295 -0.68011668],"[-0.20078698  1.09470478  1.19954045 -0.79619048  0.73868215  1.06322053
  0.71418872  0.51470085 -0.55740106  0.22522618  0.        ]",-1.81081,-0.0615724214841,[-1.15185058 -0.52557546]
26,[-0.7812658  -0.72087377],"[[ 1.6375245  -0.79786349  0.08503147  0.12197453]
 [-1.25558794 -1.81655846  0.          0.        ]]",[-1.16337071  0.21106256],"[-0.22110761  1.08650169  1.19815076 -0.81331484  0.73868189  1.06322002
  0.60779712  0.05242361 -0.57481796  0.2289579   0.        ]",-1.83142,-0.0624196592692,[-0.6146242   0.27263254]
27,[-0.7812658  -0.72087377],"[[ 1.572963   -0.82543583  0.08503147  0.12197453]
 [-5.18747504 -0.94357799  0.          0.        ]]",[ 0.48447759  0.09751028],"[-0.13270175  1.06181957  1.20165772 -0.86297495  0.73868163  1.06321951
  0.50347801  0.20137395 -0.45181634  0.14869559  0.        ]",-1.9731,-0.0530054922627,[ 0.24945579  0.5293209 ]
28,[-0.7812658  -0.72087377],"[[ 1.48947344 -0.84025187  0.08503147  0.12197453]
 [-3.1681992  -0.53937958  0.          0.        ]]",[ 0.61332831  0.53558498],"[-0.01841226  1.04829235  1.19644643 -0.88905829  0.73868138  1.063219
  0.55705232  0.27033938 -0.31424923  0.04829058  0.        ]",-2.00254,-0.045476528188,[ 0.42798185  0.52564818]
29,[-0.7812658  -0.72087377],"[[ 1.45107834 -0.82966241  0.08503147  0.12197453]
 [-0.67959633  1.59122153  0.          0.        ]]",[-0.67707994  0.02028975],"[ 0.03393475  1.05797839  1.19036702 -0.87045845  0.73868112  1.06321849
  0.62307858  0.63386851 -0.26355772  0.01508326  0.        ]",-1.89921,-0.0444636518006,[ 0.22045842 -0.02472258]
30,[-0.7812658  -0.72087377],"[[ 1.41074388 -0.79733934  0.08503147  0.12197453]
 [-3.34496475  1.64092524  0.          0.        ]]",[ 1.52152951  0.31069685],"[  8.86646090e-02   1.08696256e+00   1.18149391e+00  -8.12355522e-01
   7.38680861e-01   1.06321798e+00   5.52362097e-01   6.42348894e-01
  -2.23082380e-01   1.82936322e-04   0.00000000e+00]",-2.09188,-0.0451704391714,[ 0.66902137  0.11659008]
31,[-0.7812658  -0.72087377],"[[ 1.38420021 -0.75251646  0.08503147  0.12197453]
 [ 0.67718509  2.83736922  0.          0.        ]]",[ 0.29808306 -1.32231035],"[ 0.12449341  1.1256588   1.17427101 -0.72855996  0.7386806   1.06321747
  0.65907572  0.84648936 -0.21006738  0.01385225  0.        ]",-1.98708,-0.0468841572197,[ 0.1573946  -0.44108361]
32,[-0.7812658  -0.72087377],"[[ 1.40945513 -0.73606438  0.08503147  0.12197453]
 [ 1.8444229  -1.17877417  0.          0.        ]]",[-0.51702704  0.79438328],"[ 0.09040787  1.13941177  1.1811673  -0.69689244  0.73868035  1.06321696
  0.69004412  0.16124308 -0.25752561  0.06148717  0.        ]",-1.91222,-0.0484183910976,[-0.02474876  0.23597598]
33,[-0.7812658  -0.72087377],"[[ 1.42544358 -0.72783959  0.08503147  0.12197453]
 [-0.23864031  1.99068672  0.          0.        ]]",[ 1.34441517 -1.14458441],"[ 0.06875494  1.14619433  1.18501981 -0.68088216  0.73868009  1.06321645
  0.63477702  0.70202573 -0.28690552  0.08836102  0.        ]",-2.04455,-0.0495789332192,[ 0.03954847 -0.35463041]
34,[-0.7812658  -0.72087377],"[[ 1.46042633 -0.72816238  0.08503147  0.12197453]
 [ 3.72372339 -2.0096225   0.          0.        ]]",[-0.19927712  0.37553148],"[ 0.02120903  1.14592869  1.19205686 -0.68151249  0.73867983  1.06321594
  0.73990443  0.01948094 -0.34057398  0.12713151  0.        ]",-1.92463,-0.0515495316495,[-0.49708158  0.1831646 ]
35,[-0.7812658  -0.72087377],"[[ 1.52624658 -0.75303336  0.08503147  0.12197453]
 [ 2.86117087 -0.4825693   0.          0.        ]]",[-1.25495159 -0.64011443],"[-0.06870305  1.12522036  1.20009084 -0.72954618  0.73867958  1.06321543
  0.71701932  0.28003134 -0.42730179  0.1713981   0.        ]",-1.84689,-0.0547856683812,[-0.705989  -0.1531162]
36,[-0.7812658  -0.72087377],"[[ 1.54321523 -0.7880059   0.08503147  0.12197453]
 [-1.15096684 -3.00628521  0.          0.        ]]",[ 0.64656485  0.87227649],"[-0.09194114  1.0951623   1.20105552 -0.79521003  0.73867932  1.06321492
  0.61057087 -0.15057281 -0.43026056  0.15546923  0.        ]",-1.98866,-0.0534328158659,[-0.13497788  0.67501074]
37,[-0.7812658  -0.72087377],"[[ 1.54607865 -0.81288913  0.08503147  0.12197453]
 [ 1.4287355   0.50626131  0.          0.        ]]",[-1.07232116  0.44439893],"[-0.09586376  1.07312538  1.20117298 -0.84055341  0.73867906  1.06321441
  0.67901418  0.44874871 -0.41801724  0.13472981  0.        ]",-1.85131,-0.0516160913959,[-0.51920146 -0.14903557]
