timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.39103907 -0.38269749],"[[ 0.01876424 -0.07104785 -0.19149618 -0.18882096]
 [ 0.00179803  0.00045609  0.          0.        ]]",[-2.20572546 -2.85808633],"[ 1.23532067  1.88685669 -0.1420536   0.68311381 -1.66433167 -1.63601091
  0.6780094   0.38682043  2.81485224  1.62816381  0.        ]",-3.88279,-0.441894099443,[-2.85027933 -2.69940186]
1,[-0.39103907 -0.38269749],"[[-0.02087532 -0.11075123 -0.19149618 -0.18882096]
 [-3.95259757 -3.95760751  0.          0.        ]]",[-3.22497901 -1.94121407],"[ 1.23526165  1.88212639 -0.20146197  0.57153942 -1.6643283  -1.63600768
  0.56068911 -0.22566996  2.8086823   1.50613799  0.        ]",-3.71274,-0.436012438372,[-2.7173202  -2.30976272]
2,[-0.39103907 -0.38269749],"[[-0.13881906 -0.22882985 -0.19149618 -0.18882096]
 [-7.82890939 -7.83732323  0.          0.        ]]",[-3.13188609 -1.94051795],"[ 1.22237242  1.85597342 -0.37757246  0.24330092 -1.66432494 -1.63600446
  0.44568549 -0.82603609  2.75253869  1.15059724  0.        ]",-3.49518,-0.415862544673,[-2.58504033 -1.86843538]
3,[-0.39103907 -0.38269749],"[[ -0.33352347  -0.4237318   -0.19149618  -0.18882096]
 [-11.62899935 -11.64018107   0.           0.        ]]",[-2.64674178 -0.36712763],"[ 1.16002296  1.77418139 -0.66084955 -0.27687466 -1.66432157 -1.63600123
  0.33294328 -1.41450741  2.54404532  0.62064278  0.        ]",-3.00309,-0.374683584808,[-2.66747975 -1.56377125]
4,[-0.39103907 -0.38269749],"[[ -0.60349337  -0.66879134  -0.19149618  -0.18882096]
 [-15.3557549  -12.86165776   0.           0.        ]]",[-4.35349589 -2.39875549],"[ 0.9934285   1.60765703 -1.02078636 -0.86631948 -1.6643182  -1.635998
  0.22237679 -1.60352177  2.08707845  0.10358665  0.        ]",-2.50119,-0.307368274403,[-2.74376512 -1.41240692]
5,[-0.39103907 -0.38269749],"[[ -0.94726394  -0.96317714  -0.19149618  -0.18882096]
 [-19.00951192 -16.56450394   0.           0.        ]]",[-3.1564055  -0.94125182],"[ 0.6652055   1.32748612 -1.38694347 -1.43346412 -1.66431484 -1.63599478
  0.11397605 -2.17651156  1.37618311 -0.11844976  0.        ]",-1.61775,-0.213280518381,[-2.90245605 -1.2047863 ]
6,[-0.39103907 -0.38269749],"[[ -1.36341062  -1.32854521  -0.19149618  -0.18882096]
 [-22.59373136 -19.96088478   0.           0.        ]]",[-3.4821526  -0.91822922],"[ 0.14706526  0.89341101 -1.63687041 -1.85617339 -1.66431147 -1.63599155
  0.00763838 -2.70207103  0.60960281  0.26004056  0.        ]",-1.04054,-0.120979828324,[-3.13215947 -0.98093307]
7,[-0.39103907 -0.38269749],"[[ -1.85056157  -1.76024594  -0.19149618  -0.18882096]
 [-26.11014938 -23.19832721   0.           0.        ]]",[-2.22581636 -0.46574986],"[-0.51366909  0.33190274 -1.61070959 -1.8880791  -1.6643081  -1.63598832
 -0.09668775 -3.20302663  0.24818693  1.21808005  0.        ]",-1.2538,-0.156897561616,[-3.28088617 -0.61929047]
8,[-0.39103907 -0.38269749],"[[ -2.40736717  -2.23807406  -0.19149618  -0.18882096]
 [-29.55897885 -24.5799213    0.           0.        ]]",[-4.17895705 -0.54056294],"[-1.15272803 -0.23265362 -1.17439135 -1.33327166 -1.66430474 -1.63598509
 -0.19900863 -3.4167958   0.58572699  2.07799488  0.        ]",-1.53826,-0.256327725163,[-3.24152231 -0.13120085]
9,[-0.39103907 -0.38269749],"[[ -3.03245925  -2.74623779  -0.19149618  -0.18882096]
 [-32.93856231 -26.23118144   0.           0.        ]]",[-3.58903611  0.50051426],"[-1.49773875 -0.63130206 -0.33341324 -0.20341033 -1.66430137 -1.63598187
 -0.29927508 -3.67228721  1.18604744  2.07342841  0.        ]",-1.97623,-0.298155030889,[-3.04376483  0.40789649]
10,[-0.39103907 -0.38269749],"[[ -3.72442943  -3.1287111   -0.19149618  -0.18882096]
 [-36.24643725  -6.33095879   0.           0.        ]]",[-1.51618599 -0.40465046],"[-1.27959108 -0.73234658  0.65477216  0.84709821 -1.66429801 -1.63597864
 -0.39741404 -0.59289931  1.27147559  1.60818558  0.        ]",-2.29611,-0.270679605794,[-2.2290678   0.02621809]
11,[-0.39103907 -0.38269749],"[[ -4.48187858  -3.1414103   -0.19149618  -0.18882096]
 [-39.48780164   2.31908561   0.           0.        ]]",[-1.33612198 -1.48650664],"[-0.44834125 -0.73245475  1.28900204  0.88293376 -1.66429464 -1.63597541
 -0.49357971  0.74562015  1.22383723  1.57055633  0.        ]",-2.38815,-0.263456668946,[-2.15156054 -0.78807235]
12,[-0.39103907 -0.38269749],"[[ -5.30351586  -3.08797459  -0.19149618  -0.18882096]
 [-42.66535125   2.52135428   0.           0.        ]]",[-2.67790094 -1.18507549],"[ 0.62873599 -0.73056969  1.07431549  0.732209   -1.66429127 -1.63597219
 -0.58785203  0.77691883  1.20469639  1.55542442  0.        ]",-2.1507,-0.260555813456,[-2.10445595 -0.88351178]
13,[-0.39103907 -0.38269749],"[[ -6.18807333  -3.04722628  -0.19149618  -0.18882096]
 [-45.78001465   1.54255658   0.           0.        ]]",[-2.67614744 -0.66276956],"[ 1.22936383 -0.72661932 -0.02782977  0.61753855 -1.66428791 -1.63596896
 -0.68025855  0.62545775  1.14493204  1.55728536  0.        ]",-1.88618,-0.255023517878,[-2.11075807 -0.75411844]
14,[-0.39103907 -0.38269749],"[[ -7.13430532  -3.02409969  -0.19149618  -0.18882096]
 [-48.83301005   0.8191419    0.           0.        ]]",[-2.62875783 -1.15930169],"[ 0.76833444 -0.72341238 -1.29730633  0.5526417  -1.66428454 -1.63596573
 -0.77083537  0.51351511  1.08902824  1.65049703  0.        ]",-1.78888,-0.256788615435,[-2.21025014 -0.59336543]
15,[-0.39103907 -0.38269749],"[[ -8.14099086  -3.01276545  -0.19149618  -0.18882096]
 [-51.82557141   0.36957764   0.           0.        ]]",[-2.16365251 -0.03529013],"[-0.52320005 -0.72158595 -1.60767137  0.52089831 -1.66428118 -1.63596251
 -0.85961909  0.44394853  1.12576463  1.788203    0.        ]",-1.93615,-0.270556268997,[-2.41227579 -0.41359138]
16,[-0.39103907 -0.38269749],"[[ -9.20693319  -3.0067026   -0.19149618  -0.18882096]
 [-54.75888736   0.23259821   0.           0.        ]]",[-2.48154854 -0.96502421],"[-1.47349598 -0.72054009 -0.49409895  0.50393702 -1.66427781 -1.63595928
 -0.94664495  0.42275184  1.25258508  1.82360734  0.        ]",-2.18462,-0.284524438689,[-2.27492166 -0.24475466]
17,[-0.39103907 -0.38269749],"[[ -1.03309593e+01  -3.00424341e+00  -1.91496179e-01  -1.88820961e-01]
 [ -5.76341454e+01   5.24840555e-02   0.00000000e+00   0.00000000e+00]]",[-1.78819259  0.46020691],"[-0.98056881 -0.72010191  1.00963064  0.497061   -1.66427444 -1.63595605
 -1.03194815  0.39488042  1.34282214  1.68707572  0.        ]",-2.36102,-0.283083603254,[-1.94041657 -0.28925645]
18,[-0.39103907 -0.38269749],"[[-11.51191826  -2.98490142  -0.19149618  -0.18882096]
 [-60.45233126   1.87572396   0.           0.        ]]",[-2.86162952  0.40065686],"[ 0.54156791 -0.71638589  1.13324494  0.44306679 -1.66427108 -1.63595283
 -1.1155579   0.67701131  1.29131933  1.51112146  0.        ]",-2.09492,-0.265956390886,[-1.8879863  -0.62852585]
19,[-0.39103907 -0.38269749],"[[-12.74867954  -2.93181543  -0.19149618  -0.18882096]
 [-63.21455154   3.42789404   0.           0.        ]]",[-2.67643248 -0.53920943],"[ 1.21284371 -0.70370278 -0.4419045   0.2957817  -1.66426771 -1.6359496
 -1.19750701  0.91719607  1.12097173  1.4614114   0.        ]",-1.74903,-0.245907278266,[-2.04229069 -0.77879465]
20,[-0.39103907 -0.38269749],"[[-14.04013686  -2.88532055  -0.19149618  -0.18882096]
 [-65.92218891   1.22911979   0.           0.        ]]",[-2.63756073 -0.76251004],"[-0.0023737  -0.68962445 -1.66192969  0.16812953 -1.66426435 -1.63594637
 -1.27783647  0.57695324  0.99279558  1.70093805  0.        ]",-1.73122,-0.252317430521,[-2.32936406 -0.55591351]
21,[-0.39103907 -0.38269749],"[[-15.38521233  -2.89122642  -0.19149618  -0.18882096]
 [-68.57658852  -1.80953269   0.           0.        ]]",[-2.98190085  0.7405431 ],"[-1.43511641 -0.69156479 -0.64555448  0.18426406 -1.66426098 -1.63594315
 -1.35658616  0.10674629  1.19134907  1.93495988  0.        ]",-1.9914,-0.28763453197,[-2.25987267 -0.13855648]
22,[-0.39103907 -0.38269749],"[[-16.78284777  -2.89758798  -0.19149618  -0.18882096]
 [-71.17821261   1.1635115    0.           0.        ]]",[-1.21703366  0.13682546],"[-0.78740267 -0.69360531  1.14809231  0.20167075 -1.66425761 -1.63593992
 -1.43376977  0.56680068  1.41312062  1.73025641  0.        ]",-2.45572,-0.292902328996,[-1.81439066 -0.34326178]
23,[-0.39103907 -0.38269749],"[[-18.23199661  -2.86905766  -0.19149618  -0.18882096]
 [-73.72815335   1.6879479    0.           0.        ]]",[-2.45317936 -0.77724231],"[ 0.9823801  -0.68404977  0.69771599  0.12383019 -1.66425425 -1.63593669
 -1.50941968  0.64795255  1.30390788  1.39937159  0.        ]",-1.99109,-0.259870422044,[-1.93379164 -0.6830439 ]
24,[-0.39103907 -0.38269749],"[[-19.73164004  -2.86644659  -0.19149618  -0.18882096]
 [-76.22795126  -1.41641022   0.           0.        ]]",[-1.98344081 -1.98334772],"[ 0.73599037 -0.6831233  -1.32734771  0.11673617 -1.66425088 -1.63593347
 -1.58358155  0.16757757  1.00481971  1.52586235  0.        ]",-1.66016,-0.239840402391,[-2.26164007 -0.54568732]
25,[-0.39103907 -0.38269749],"[[-21.28078915  -2.93415615  -0.19149618  -0.18882096]
 [-78.67888575  -5.34168537   0.           0.        ]]",[-1.76060392  0.93627907],"[-1.1743509  -0.70433518 -1.14755044  0.30224385 -1.66424752 -1.63593024
 -1.65629332 -0.43982778  1.14111011  1.8792567   0.        ]",-1.92621,-0.27897017748,[-2.48482132 -0.0626995 ]
26,[-0.39103907 -0.38269749],"[[-22.8784677   -3.00268486  -0.19149618  -0.18882096]
 [-81.08086227  -1.52417558   0.           0.        ]]",[-1.10171252  0.22855627],"[-1.00076844 -0.71981554  0.99198602  0.49270429 -1.66424415 -1.63592701
 -1.72755215  0.15090217  1.34330968  1.69135667  0.        ]",-2.34489,-0.283433760888,[-1.92222798 -0.10729963]
