timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.2424087   1.85358995 -0.08260561  0.8021663   0.90795868 -0.41314367
  0.68266206  0.3870219   0.55100246  0.39354049  0.        ]","[[ 0.07217413 -0.03442421  0.10369642 -0.04726776]
 [-0.00338434  0.00392343  0.          0.        ]]",[ 0.67478014 -2.35357304],-1.54415,-0.121103586804,[-0.42133379 -0.42002213],[ 0.26359645 -1.42861986]
1,"[ 1.23927313  1.85078444 -0.04265394  0.69149338  0.90795786 -0.41314343
  0.75994768 -0.23038671  0.54957954  0.40572349  0.        ]","[[ 0.09890493 -0.07408478  0.10369642 -0.04726776]
 [ 2.66756599 -3.9567762   0.          0.        ]]",[-0.51165414 -0.77194107],-1.39049,-0.121549334356,[-0.42133379 -0.42002213],[ 0.38663027 -1.12123823]
2,"[ 1.23414247  1.83257972  0.00581311  0.38950119  0.90795705 -0.4131432
  0.69988583 -0.69451929  0.54581176  0.35491683  0.        ]","[[ 0.13143054 -0.18309378  0.10369642 -0.04726776]
 [ 0.59189382 -6.93420553  0.          0.        ]]",[ 1.65683479 -1.01775581],-1.46674,-0.118652975614,[-0.42133379 -0.42002213],[ 0.69501007 -0.66579306]
3,"[ 1.22309748  1.77077884  0.08199906 -0.08655154  0.90795624 -0.41314296
  0.81405592 -1.2905853   0.52737507  0.2700523   0.        ]","[[  0.18285627  -0.36014343   0.10369642  -0.04726776]
 [  4.53754363 -10.75799896   0.           0.        ]]",[ 1.96123326  0.26571378],-1.37936,-0.112745858111,[-0.42133379 -0.42002213],[ 0.32309559 -0.38787672]
4,"[ 1.17955416  1.65355115  0.27026297 -0.59240509  0.90795542 -0.41314272
  0.92591842 -1.09358122  0.48964108  0.31627113  0.        ]","[[ 0.3123943  -0.56262389  0.10369642 -0.04726776]
 [ 8.40344998 -9.49421857  0.          0.        ]]",[-1.31670047 -1.40859987],-1.32123,-0.110398558326,[-0.42133379 -0.42002213],[-0.14819117 -0.51564598]
5,"[ 1.1157763   1.46824291  0.44697914 -1.0875882   0.90795461 -0.41314248
  0.80666789 -1.68127707  0.4282142   0.32788409  0.        ]","[[  0.43911553  -0.79033456   0.10369642  -0.04726776]
 [  4.28227112 -13.26432812   0.           0.        ]]",[-0.18264047 -0.16921265],-1.28301,-0.104001457844,[-0.42133379 -0.42002213],[-0.43133196 -0.27718195]
6,"[ 1.06684534  1.18884635  0.55024658 -1.5392875   0.9079538  -0.41314225
  0.78330189 -1.74473555  0.33010024  0.20893516  0.        ]","[[  0.5166596   -1.05970571   0.10369642  -0.04726776]
 [  3.47478258 -13.67143911   0.           0.        ]]",[-0.42003918 -0.09859695],-1.23297,-0.0870678703646,[-0.42133379 -0.42002213],[-0.8399657  -0.26062858]
7,"[ 1.02990264  0.8568459   0.61719793 -1.81865209  0.90795298 -0.41314201
  0.73320547 -1.76332516  0.194205    0.06250979  0.        ]","[[  0.56878563  -1.334331     0.10369642  -0.04726776]
 [  1.74351077 -13.79071515   0.           0.        ]]",[-1.20717088 -1.01503595],-1.17815,-0.0648443111087,[-0.42133379 -0.42002213],[-1.20929587 -0.276842  ]
8,"[ 1.03371721  0.45233665  0.61063554 -1.88828333  0.90795217 -0.41314177
  0.61768289 -2.33787194 -0.01886196 -0.14766174  0.        ]","[[  0.56360251  -1.64712564   0.10369642  -0.04726776]
 [ -2.24883879 -17.47651109   0.           0.        ]]",[-2.04219582 -0.16258429],-1.12898,-0.0325318760664,[-0.42133379 -0.42002213],[-1.76735413 -0.29160607]
9,"[ 1.09130282  0.00999896  0.50106818 -1.64334514  0.90795136 -0.41314153
  0.5043873  -2.38419714 -0.34207203 -0.34366814  0.        ]","[[  0.47934317  -1.99963777   0.10369642  -0.04726776]
 [ -6.16422849 -17.77374054   0.           0.        ]]",[-1.25979129 -0.62058597],-1.23203,-0.0189706448646,[-0.42133379 -0.42002213],[-1.87642086 -0.36560613]
10,"[ 1.17735758 -0.38772622  0.27760654 -1.03785207  0.90795054 -0.4131413
  0.39330873 -2.71231424 -0.73563841 -0.36529562  0.        ]","[[  0.31754454  -2.37623226   0.10369642  -0.04726776]
 [-10.00300123 -19.87871017   0.           0.        ]]",[-2.97157305 -0.35660479],-1.11253,-0.0630853392412,[-0.42133379 -0.42002213],[-1.89806068 -0.33597553]
11,"[ 1.24160756 -0.66860399 -0.07131063 -0.07980988  0.90794973 -0.41314106
  0.28442063 -2.87101643 -1.07160437 -0.09710276  0.        ]","[[  0.07972765  -2.78402183   0.10369642  -0.04726776]
 [-13.76607383 -20.89688449   0.           0.        ]]",[-2.04807075 -0.70632828],-1.16082,-0.10402221173,[-0.42133379 -0.42002213],[-1.7801367  -0.31275916]
