timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.25372643  1.80827878 -0.12870018  1.00026449  0.59005874  1.18065432
  0.6891121   0.38552448  0.83888368 -1.4425853   0.        ]","[[ 0.05643926  0.02864888  0.06693143  0.13677528]
 [-0.00101702  0.00324875  0.          0.        ]]",[ 1.63083719  0.14090886],-2.49158,-0.187460157415,[-0.44481722 -0.4299387 ],[ 2.23183942  0.42814028]
1,"[ 1.24957683  1.80804566 -0.06919295  1.01585231  0.59005839  1.18065307
  0.8010196   0.47316172  0.83230382 -1.35315291  0.        ]","[[ 0.09610746  0.03429577  0.06693143  0.13677528]
 [ 3.95466654  0.55959084  0.          0.        ]]",[ 1.83718418  0.10978089],-2.45378,-0.181143963577,[-0.44481722 -0.4299387 ],[ 1.87521362  0.12777638]
2,"[ 1.22457204  1.8072047   0.10611247  1.05842159  0.59005804  1.18065183
  0.91071503  0.53965227  0.79544533 -1.09175429  0.        ]","[[ 0.21410485  0.04972261  0.06693143  0.13677528]
 [ 7.8321634   0.98168924  0.          0.        ]]",[ 1.30433499 -1.13148202],-2.33438,-0.162190463997,[-0.44481722 -0.4299387 ],[ 1.43309855 -0.28834206]
3,"[ 1.14276234  1.80823968  0.3846544   1.00238657  0.59005769  1.18065058
  1.01828866 -0.08737671  0.69686282 -0.72510863  0.        ]","[[  0.40889982   0.02941854   0.06693143   0.13677528]
 [ 11.63466574  -2.99882608   0.           0.        ]]",[ 0.62451598  0.64848205],-1.85815,-0.134220371961,[-0.44481722 -0.4299387 ],[ 0.95689559 -0.05796787]
4,"[ 0.96425791  1.8087842   0.7137398   0.90952154  0.59005734  1.18064933
  1.08164023  0.32631726  0.49506543 -0.29721565  0.        ]","[[  6.64061283e-01  -4.20834089e-03   6.69314282e-02   1.36775279e-01]
 [  1.38740287e+01  -3.72607777e-01   0.00000000e+00   0.00000000e+00]]",[-0.54766393 -0.97708963],-1.56035,-0.0990301835348,[-0.44481722 -0.4299387 ],[ 0.10979479 -0.95015657]
5,"[ 0.71811847  1.80715102  0.98080656  0.78201551  0.59005699  1.18064808
  1.01262729 -0.28181234  0.23090924  0.04582812  0.        ]","[[  0.91706656  -0.05039452   0.06693143   0.13677528]
 [ 11.43461819  -4.23314314   0.           0.        ]]",[-0.92155074 -1.06076844],-1.33418,-0.070259447877,[-0.44481722 -0.4299387 ],[-0.30846938 -0.60983008]
6,"[ 0.49751165  1.78928415  1.13202886  0.44317777  0.59005663  1.18064684
  0.90313703 -0.8921013   0.05980514  0.19228922  0.        ]","[[ 1.10692819 -0.17392891  0.06693143  0.13677528]
 [ 7.56442518 -8.10738862  0.          0.        ]]",[-0.31419492 -0.35492535],-1.26421,-0.0596573491757,[-0.44481722 -0.4299387 ],[-0.30570272  0.05086058]
7,"[ 0.32370981  1.73104526  1.21151143 -0.02219103  0.59005628  1.18064559
  0.86375496 -1.08810325 -0.01409022  0.22016463  0.        ]","[[ 1.24425004 -0.34856081  0.06693143  0.13677528]
 [ 6.1723868  -9.35165619  0.          0.        ]]",[-0.07347679  1.11490531],-1.18639,-0.055390905329,[-0.44481722 -0.4299387 ],[-0.27044344  0.48158145]
8,"[ 0.1658799   1.65421965  1.25882003 -0.38845871  0.59005593  1.18064434
  0.85203547 -0.43517114 -0.08692743  0.23336981  0.        ]","[[ 1.36354149 -0.49400633  0.06693143  0.13677528]
 [ 5.7581539  -5.20670911  0.          0.        ]]",[-2.09107063 -0.52029429],-1.07106,-0.0514045852912,[-0.44481722 -0.4299387 ],[-0.44487259 -0.0125103 ]
9,"[ 0.06535513  1.56984698  1.27774585 -0.67861538  0.59005558  1.1806431
  0.73691178 -0.74322442 -0.11256137  0.20979978  0.        ]","[[ 1.43787627 -0.61776133  0.06693143  0.13677528]
 [ 1.68882582 -7.16229783  0.          0.        ]]",[ 0.48927444  0.82987337],-1.17358,-0.047812367689,[-0.44481722 -0.4299387 ],[-0.07209022  0.61696273]
10,"[-0.00675987  1.48225421  1.28619571 -0.91375952  0.59005523  1.18064185
  0.79069474 -0.20336631 -0.11933998  0.17195666  0.        ]","[[ 1.49072688 -0.7266219   0.06693143  0.13677528]
 [ 3.58994395 -3.73516901  0.          0.        ]]",[ 0.34841191 -1.1734975 ],-1.21309,-0.0440641234348,[-0.44481722 -0.4299387 ],[-0.23474878  0.22589529]
