timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.23229818  1.39043054 -0.3680178   0.93633717  1.04262262  1.5213788
  0.61737792  0.35718134  0.39425258 -2.62933235  0.        ]","[[ 0.02555249 -0.05537589  0.11896579  0.17590832]
 [-0.00204885  0.00295768  0.          0.        ]]",[ 2.65705693  3.17346764],-4.28861,-0.198674997193,[-0.82077217 -0.80175287],[ 2.78680778  2.30112576]
1,"[ 1.22984029  1.39216332 -0.30462473  1.03982205  1.04262219  1.52137781
  0.72228162  1.04567319  0.39178218 -2.47712253  0.        ]","[[ 0.065187   -0.01560491  0.11896579  0.17590832]
 [ 3.95233625  3.9609543   0.          0.        ]]",[ 1.82436226  1.24516163],-4.27027,-0.187357878953,[-0.82077217 -0.80175287],[ 2.12376499  0.93644273]
2,"[ 1.209885    1.38585904 -0.11734569  1.3469828   1.04262176  1.52137681
  0.82511184  1.72053722  0.33803704 -2.0302796   0.        ]","[[ 0.18312484  0.10254005  0.11896579  0.17590832]
 [ 7.82856264  7.84061281  0.          0.        ]]",[ 1.50617335 -0.50679172],-4.01143,-0.152522982195,[-0.82077217 -0.80175287],[ 1.22485149 -0.74687529]
3,"[ 1.13631281  1.35778308  0.18177821  1.69343508  1.04262133  1.52137582
  0.92597345  1.34420497  0.14178896 -1.41601642  0.        ]","[[  0.37784274   0.2376458    0.11896579   0.17590832]
 [ 11.63058421   5.67716164   0.           0.        ]]",[ 0.07027936 -0.65152874],-3.32687,-0.0988511621417,[-0.82077217 -0.80175287],[ 0.20535378 -1.29656923]
4,"[ 0.98544487  1.3283204   0.50958657  1.90984454  1.0426209   1.52137482
  0.92727659  0.8758688  -0.18863069 -0.87033433  0.        ]","[[  0.61094757   0.32417573   0.11896579   0.17590832]
 [ 11.67971903   2.98479621   0.           0.        ]]",[ 0.16417958 -2.47507559],-2.98112,-0.0412308215463,[-0.82077217 -0.80175287],[-0.69356573 -1.53179848]
5,"[ 0.76918979  1.3205211   0.79270156  1.95749731  1.04262047  1.52137383
  0.93841847  0.17675792 -0.56495963 -0.49380753  0.        ]","[[  0.84875633   0.34354732   0.11896579   0.17590832]
 [ 12.09972874  -1.03424635   0.           0.        ]]",[-1.27133869 -1.50708118],-2.4416,-0.01230284059,[-0.82077217 -0.80175287],[-1.61450613 -1.21827197]
6,"[ 0.54745688  1.34331876  0.97892466  1.80842208  1.04262004  1.52137283
  0.8271609  -0.50819833 -0.85179714 -0.29828024  0.        ]","[[ 1.04867251  0.28335425  0.11896579  0.17590832]
 [ 7.90585194 -4.97191707  0.          0.        ]]",[-1.71436791 -0.30097053],-2.33536,-0.0465577410786,[-0.82077217 -0.80175287],[-1.62003589 -0.27909306]
7,"[ 0.40464977  1.37397773  1.06256542  1.52856883  1.04261961  1.52137184
  0.71807767 -0.69810789 -0.95532911 -0.23361936  0.        ]","[[ 1.16553331  0.17296191  0.11896579  0.17590832]
 [ 3.79393566 -6.06366841  0.          0.        ]]",[-1.13510255  0.04811251],-2.37647,-0.0589112385185,[-0.82077217 -0.80175287],[-1.30813348  0.27921525]
8,"[ 0.35980352  1.39046197  1.0840056   1.22311687  1.04261918  1.52137084
  0.61113981 -0.64381657 -0.90441128 -0.24704617  0.        ]","[[ 1.20096726  0.05482005  0.11896579  0.17590832]
 [-0.23711182 -5.75156007  0.          0.        ]]",[-1.43573609  0.22192057],-2.31687,-0.0534442469698,[-0.82077217 -0.80175287],[-0.66160542  0.71256721]
9,"[ 0.4158791   1.3907568   1.05685204  0.94969221  1.04261875  1.52136985
  0.50631027 -0.47089032 -0.725041   -0.34226107  0.        ]","[[ 1.15657773 -0.05023682  0.11896579  0.17590832]
 [-4.18868663 -4.7574443   0.          0.        ]]",[ 0.19325085  0.86233984],-2.44076,-0.0325994169095,[-0.82077217 -0.80175287],[ 0.315088    1.13910389]
10,"[ 0.50844927  1.38485579  1.00422808  0.79412181  1.04261832  1.52136885
  0.52875221  0.13939055 -0.54296467 -0.47220341  0.        ]","[[ 1.08129169 -0.11018504  0.11896579  0.17590832]
 [-3.34272643 -1.24906906  0.          0.        ]]",[ 0.63805429  0.41269695],-2.50196,-0.0103542443212,[-0.82077217 -0.80175287],[ 0.58467919  0.58642888]
