timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.17543304 -0.26704481],"[[-0.03872763  0.07759603  0.19909606 -0.15030497]
 [ 0.00059355 -0.00096156  0.          0.        ]]",[-0.46163392 -0.55192661],"[ 1.16398106  1.98304529 -0.11556295  0.97587405  1.73252028 -1.29821405
  0.46979622  0.36740052 -0.14936796  1.27371361  0.        ]",-0.800264,-0.151090248157,[-0.46565065 -1.17311001]
1,[-0.17543304 -0.26704481],"[[-0.05702986  0.05565725  0.19909606 -0.15030497]
 [-1.82474105 -2.18563748  0.          0.        ]]",[-0.46465214 -0.47597264],"[ 1.16276989  1.98497236 -0.14285691  0.91222523  1.73251229 -1.29821003
  0.40081443  0.04901004 -0.14940064  1.22052874  0.        ]",-0.786518,-0.144855494008,[-0.39092842 -1.11745095]
2,[-0.17543304 -0.26704481],"[[-0.11159762 -0.00652369  0.19909606 -0.15030497]
 [-3.6260408  -4.02632389  0.          0.        ]]",[ 0.55006935 -0.1022515 ],"[ 1.15643008  1.98698775 -0.22402869  0.73150882  1.73250431 -1.29820602
  0.33274099 -0.21924807 -0.15820877  1.06526753  0.        ]",-0.772231,-0.126565842049,[-0.2202265  -1.03677988]
3,[-0.17543304 -0.26704481],"[[-0.1615651  -0.09032137  0.19909606 -0.15030497]
 [-1.37819262 -4.35235482  0.          0.        ]]",[-1.75069146 -1.45881505],"[ 1.14704536  1.98159524 -0.29792908  0.48821263  1.73249632 -1.298202
  0.41768907 -0.26676296 -0.18253973  0.90016263  0.        ]",-0.502642,-0.106977210788,[-0.08893546 -0.99533302]
4,[-0.17543304 -0.26704481],"[[-0.22853143 -0.21621645  0.19909606 -0.15030497]
 [-5.30539939 -8.22425191  0.          0.        ]]",[-1.67663977 -2.12449411],"[ 1.12914635  1.9560941  -0.39599761  0.12668646  1.73248833 -1.29819798
  0.26927515 -0.83104598 -0.24380685  0.67494689  0.        ]",-0.466855,-0.0803654310548,[ 0.13629311 -0.85758841]
5,[-0.17543304 -0.26704481],"[[ -0.3732659   -0.41878041   0.19909606  -0.15030497]
 [ -9.15534263 -12.01948918   0.           0.        ]]",[-0.41826125 -1.98776327],"[ 1.07003702  1.87230474 -0.60220173 -0.43190048  1.73248034 -1.29819397
  0.12378114 -1.38415387 -0.43296703  0.29393703  0.        ]",-0.494928,-0.0456959379379,[ 0.2430774  -0.70569086]
6,[-0.17543304 -0.26704481],"[[ -0.57115339  -0.69650317   0.19909606  -0.15030497]
 [-10.62870405 -15.74036748   0.           0.        ]]",[ 0.73548806 -2.75882571],"[ 0.9461041   1.67788619 -0.86489188 -1.11487955  1.73247235 -1.29818995
  0.06810095 -1.92641841 -0.81682804 -0.08282486  0.        ]",-0.86167,-0.0825922500707,[-0.04030826 -0.62978065]
7,[-0.17543304 -0.26704481],"[[ -0.75242952  -1.0479189    0.19909606  -0.15030497]
 [ -7.5094245  -19.3890299    0.           0.        ]]",[-0.68727728 -1.33477123],"[ 0.79268102  1.32260315 -1.07811275 -1.76864269  1.73246437 -1.29818593
  0.18598222 -2.45814717 -1.31266877 -0.22246679  0.        ]",-0.872045,-0.153201995115,[-0.64045691 -0.59441566]
8,[-0.17543304 -0.26704481],"[[ -0.92843497  -1.47156653   0.19909606  -0.15030497]
 [-10.08297882 -22.96382012   0.           0.        ]]",[-0.59675813  0.13191779],"[ 0.61209625  0.79136192 -1.25319624 -2.14282557  1.73245638 -1.29818192
  0.08872416 -2.97909297 -1.80979954 -0.04306829  0.        ]",-1.12,-0.220335515277,[-1.12372208 -0.55246848]
9,[-0.17543304 -0.26704481],"[[ -1.15183387  -1.92103207   0.19909606  -0.15030497]
 [-12.24972876 -21.98599921   0.           0.        ]]",[-1.61586108 -2.8668003 ],"[ 0.34692847  0.20454614 -1.42164817 -1.98060171  1.73244839 -1.2981779
  0.00683976 -2.83655988 -2.15371383  0.4288183   0.        ]",-1.2027,-0.273035917298,[-1.3946141  -0.61913252]
10,[-0.17543304 -0.26704481],"[[ -1.43415333  -2.39610321   0.19909606  -0.15030497]
 [-15.97000839 -25.50940201   0.           0.        ]]",[ 0.13878426  0.15396418],"[-0.02625034 -0.31518641 -1.53685592 -1.22182878  1.73244041 -1.29817388
 -0.13375461 -3.34999451 -2.16987772  1.02215647  0.        ]",-1.79519,-0.296300621166,[-1.5773114  -0.45189542]
