timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.21823213  1.98488253 -0.13798781  0.9535934   1.09488873 -0.43463603
  0.64979149  0.3896296   0.39048967  0.39778996  0.        ]","[[-0.00638928  0.03693859  0.12505741 -0.05009564]
 [-0.00046923 -0.00045627  0.          0.        ]]",[-0.10689948 -0.91807468],-0.970071,-0.099978877078,[-0.31117269 -0.33592981],[ 0.09013434 -1.35105705]
1,"[ 1.21818069  1.98578758 -0.14431485  0.84777222  1.09488715 -0.43463569
  0.63670651 -0.16221114  0.3908036   0.35255503  0.        ]","[[ -1.06272876e-02   4.58081755e-04   1.25057409e-01  -5.00956428e-02]
 [ -4.21932716e-01  -3.63548068e+00   0.00000000e+00   0.00000000e+00]]",[-0.24819645 -1.38190776],-0.979513,-0.0975156483591,[-0.31117269 -0.33592981],[ 0.46367335 -0.96538287]
2,"[ 1.21768661  1.97751951 -0.17146813  0.5243173   1.09488558 -0.43463535
  0.60653015 -0.75234028  0.38253021  0.20433     0.        ]","[[-0.02881815 -0.11125342  0.12505741 -0.05009564]
 [-1.39392965 -7.52271611  0.          0.        ]]",[-0.45198289 -0.26694397],-0.855108,-0.0896743407757,[-0.31117269 -0.33592981],[ 0.78320295 -0.46781838]
3,"[ 1.21446385  1.93706994 -0.23936115  0.07027793  1.094884   -0.43463501
  0.5518849  -0.89008966  0.34034878 -0.03946124  0.        ]","[[-0.0743568  -0.2708117   0.12505741 -0.05009564]
 [-3.1540988  -8.43008947  0.          0.        ]]",[ 1.39741662 -0.39533035],-0.905086,-0.0783684784737,[-0.31117269 -0.33592981],[ 0.83765888 -0.25340277]
4,"[ 1.21178837  1.85071196 -0.27321749 -0.42459865  1.09488242 -0.43463468
  0.67664702 -1.10261694  0.26590041 -0.24811154  0.        ]","[[-0.09711764 -0.45345972  0.12505741 -0.05009564]
 [ 0.86464694 -9.83003449  0.          0.        ]]",[ 0.31378745 -1.25524186],-0.946759,-0.0703386828004,[-0.31117269 -0.33592981],[ 0.48110947 -0.22237468]
5,"[ 1.21512375  1.68190059 -0.22919351 -0.99556974  1.09488085 -0.43463434
  0.71468834 -1.67424688  0.16564446 -0.38574707  0.        ]","[[ -0.0675297   -0.68784      0.12505741  -0.05009564]
 [  2.09002205 -13.59543538   0.           0.        ]]",[-0.37682121 -0.70221284],-0.929466,-0.0634886477443,[-0.31117269 -0.33592981],[ 0.08677241 -0.05317268]
6,"[ 1.21708995  1.38828936 -0.18979155 -1.57111629  1.09487927 -0.434634
  0.66712601 -2.05541283 -0.00572138 -0.53368653  0.        ]","[[ -0.04109907  -0.98494043   0.12505741  -0.05009564]
 [  0.55800836 -16.10625608   0.           0.        ]]",[-1.06767038  0.75783532],-0.874696,-0.0576873636845,[-0.31117269 -0.33592981],[-0.33912554  0.03000471]
7,"[ 1.2149092   1.04054676 -0.23252712 -1.92788287  1.0948777  -0.43463366
  0.54388362 -1.55129694 -0.24764073 -0.6809735   0.        ]","[[ -0.06976796  -1.27374814   0.12505741  -0.05009564]
 [ -3.41174546 -12.78561509   0.           0.        ]]",[-0.18852374 -1.38380081],-1.16514,-0.0640469584702,[-0.31117269 -0.33592981],[-0.66613638 -0.29331303]
8,"[ 1.20388592  0.65493857 -0.34390319 -2.05491864  1.09487612 -0.43463332
  0.52279798 -2.11394265 -0.5540669  -0.76593611  0.        ]","[[ -0.14481547  -1.56664652   0.12505741  -0.05009564]
 [ -4.0909221  -16.49187412   0.           0.        ]]",[-1.58519655  0.05944592],-0.996012,-0.084200195886,[-0.31117269 -0.33592981],[-1.40792263 -0.43386582]
9,"[ 1.17016084  0.22896167 -0.52027405 -1.90761061  1.09487455 -0.43463299
  0.40237525 -2.02853015 -0.91147164 -0.71582032  0.        ]","[[ -0.26555106  -1.89083932   0.12505741  -0.05009564]
 [ -7.96985315 -15.92929601   0.           0.        ]]",[-2.39834874 -0.90845511],-0.945483,-0.112179683111,[-0.31117269 -0.33592981],[-1.69028151 -0.6545192 ]
10,"[ 1.07375881 -0.18209468 -0.7954116  -1.42492366  1.09487297 -0.43463265
  0.28431251 -2.52662553 -1.25468228 -0.46868161  0.        ]","[[ -0.46310154  -2.24234555   0.12505741  -0.05009564]
 [-11.77276761 -19.21039965   0.           0.        ]]",[-1.93478061 -0.49417651],-0.891012,-0.141380725806,[-0.31117269 -0.33592981],[-1.83702385 -0.64938354]
11,"[ 0.86321365 -0.52387441 -1.13070791 -0.54258099  1.0948714  -0.43463231
  0.16856164 -2.76584399 -1.42339481 -0.00887304  0.        ]","[[ -0.73596568  -2.64236451   0.12505741  -0.05009564]
 [-15.50121511 -20.78627347   0.           0.        ]]",[-1.69190238 -0.40161993],-0.819918,-0.158113562018,[-0.31117269 -0.33592981],[-1.83172631 -0.46585912]
12,"[ 0.48983514 -0.68354296 -1.44707698  0.63866069  1.09486982 -0.43463197
  0.05513324 -2.33075196 -1.26425969  0.41779527  0.        ]","[[ -1.08265266  -3.06991349   0.12505741  -0.05009564]
 [-19.15485395 -17.92030409   0.           0.        ]]",[-0.75147653 -1.13243178],-1.17345,-0.147225596646,[-0.31117269 -0.33592981],[-1.52510023 -0.21674564]
13,"[-0.04522094 -0.68578499 -1.61679185  0.96880912  1.09486825 -0.43463163
 -0.02543845  0.56891498 -1.14247987  0.46746394  0.        ]","[[ -1.49178701  -3.18377761   0.12505741  -0.05009564]
 [-21.75014577   1.18041246   0.           0.        ]]",[-1.38304682 -1.30539218],-1.14098,-0.134572974454,[-0.31117269 -0.33592981],[-1.48926675 -1.03601122]
14,"[-0.6767742  -0.68683964 -1.50854034  0.80542555  1.09486667 -0.4346313
 -0.13498625  0.89006742 -1.15902026  0.46267463  0.        ]","[[ -1.96219342  -3.12745272   0.12505741  -0.05009564]
 [-25.27878584   3.29591674   0.           0.        ]]",[-1.34242916 -1.28728255],-1.17057,-0.136326739826,[-0.31117269 -0.33592981],[-1.63905847 -1.11021006]
