timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.81443739 -0.79320914],"[[-0.04955462  0.03051709  0.01167639 -0.11871384]
 [ 0.00483496 -0.00315522  0.          0.        ]]",[-1.36098249 -3.39202444],"[ 1.2281235   1.39666145 -0.48306352  1.15821602  0.10292378 -1.02514069
  0.62308587  0.3566414   1.38975852  0.83068931  0.        ]",-3.57681,-0.227475405404,[-1.28980923 -3.04976559]
1,[-0.81443739 -0.79320914],"[[-0.08913394 -0.00925779  0.01167639 -0.11871384]
 [-3.94960506 -3.96114671  0.          0.        ]]",[-0.52935832 -2.15281261],"[ 1.22436819  1.39717984 -0.54610518  1.05449733  0.10292376 -1.02514028
  0.51822269 -0.33105688  1.38248518  0.67877699  0.        ]",-3.51496,-0.220835188267,[-0.57878727 -2.09803581]
2,[-0.81443739 -0.79320914],"[[-0.18833778 -0.12741381  0.01167639 -0.11871384]
 [-5.96409233 -7.84152372  0.          0.        ]]",[ 0.59605502 -1.68852628],"[ 1.20559092  1.38727595 -0.70292124  0.74724996  0.10292374 -1.02513986
  0.4648028  -1.00526949  1.3243929   0.28051714  0.        ]",-3.31001,-0.202140019773,[ 0.09166597 -1.10326624]
3,[-0.81443739 -0.79320914],"[[ -0.28276488  -0.32242386   0.01167639  -0.11871384]
 [ -3.48690415 -11.64679245   0.           0.        ]]",[ 0.38721023 -0.65652557],"[ 1.17542762  1.33394373 -0.84947833  0.2522683   0.10292372 -1.02513944
  0.53049226 -1.66643123  1.17351589 -0.17091409  0.        ]",-2.98115,-0.1770807306,[ 0.12487763 -0.39774853]
4,[-0.81443739 -0.79320914],"[[ -3.36436925e-01  -5.79134361e-01   1.16763944e-02  -1.18713837e-01]
 [ -1.88568133e+00  -1.40163533e+01   0.00000000e+00   0.00000000e+00]]",[-0.37979447 -0.20588328],"[ 1.15303928  1.19696157 -0.93109383 -0.34869034  0.1029237  -1.02513902
  0.57295303 -2.07813857  0.94148356 -0.52805754  0.        ]",-2.74709,-0.14975220536,[-0.70127439 -0.0314984 ]
5,[-0.81443739 -0.79320914],"[[ -3.88857439e-01  -8.64851347e-01   1.16763944e-02  -1.18713837e-01]
 [ -3.35158532e+00  -1.45535618e+01   0.00000000e+00   0.00000000e+00]]",[-1.66725543 -0.20538742],"[ 1.12757938  0.96584067 -1.00934244 -0.90600727  0.10292368 -1.0251386
  0.53408033 -2.17147564  0.62138121 -0.79450282  0.        ]",-2.55462,-0.117573519725,[-1.27995217  0.26849705]
6,[-0.81443739 -0.79320914],"[[ -4.94932906e-01  -1.16117891e+00   1.16763944e-02  -1.18713837e-01]
 [ -7.24320442e+00  -1.50774591e+01   0.00000000e+00   0.00000000e+00]]",[-1.84223092 -0.104626  ],"[ 1.06549535  0.65819128 -1.16237526 -1.31356282  0.10292366 -1.02513819
  0.43088297 -2.26249953  0.17526005 -0.97057842  0.        ]",-2.51317,-0.0771744938133,[-2.03946137 -0.08362663]
7,[-0.81443739 -0.79320914],"[[ -6.78081460e-01  -1.46387753e+00   1.16763944e-02  -1.18713837e-01]
 [ -1.10591371e+01  -1.51920110e+01   0.00000000e+00   0.00000000e+00]]",[-3.97475415 -1.1617108 ],"[ 0.92689846  0.30012774 -1.40560155 -1.51441683  0.10292364 -1.02513777
  0.32969267 -2.28239999 -0.38203467 -0.9486558   0.        ]",-2.28019,-0.0371714911268,[-3.00580788 -0.90184444]
8,[-0.81443739 -0.79320914],"[[ -9.36799271e-01  -1.80441481e+00   1.16763944e-02  -1.18713837e-01]
 [ -1.48005594e+01  -1.88495081e+01   0.00000000e+00   0.00000000e+00]]",[-4.25232027 -1.68106598],"[ 0.6716647  -0.11525578 -1.69040431 -1.45846353  0.10292362 -1.02513735
  0.23047823 -2.91788008 -0.94171394 -0.56659084  0.        ]",-2.13487,-0.0539450801274,[-3.75829744 -1.35581863]
9,[-0.81443739 -0.79320914],"[[ -1.26962415e+00  -2.21737471e+00   1.16763944e-02  -1.18713837e-01]
 [ -1.84699840e+01  -2.24345398e+01   0.00000000e+00   0.00000000e+00]]",[-3.67883823 -1.56993211],"[ 0.26674496 -0.57085597 -1.92883251 -1.00289263  0.1029236  -1.02513693
  0.13317301 -3.54076445 -1.23581369  0.21593078  0.        ]",-2.04224,-0.104727167559,[-3.93633652 -1.27363038]
10,[-0.81443739 -0.79320914],"[[ -1.67511947e+00  -2.70132483e+00   1.16763944e-02  -1.18713837e-01]
 [ -2.20674727e+01  -2.59488468e+01   0.00000000e+00   0.00000000e+00]]",[-3.99270959 -0.24223854],"[-0.28200306 -0.94198128 -1.99201955 -0.03281815  0.10292358 -1.02513651
  0.03777538 -4.15135358 -0.98444029  0.96803287  0.        ]",-2.44531,-0.136237231628,[-3.65935349 -0.88970506]
11,[-0.81443739 -0.79320914],"[[ -2.15182802e+00  -3.15272067e+00   1.16763944e-02  -1.18713837e-01]
 [ -2.55905954e+01  -9.61813736e+00   0.00000000e+00   0.00000000e+00]]",[-1.78523667 -1.70792132],"[-0.8909676  -1.05902576 -1.73866973  1.10766337  0.10292356 -1.0251361
 -0.05565022 -1.31393218 -0.55447399  1.05770401  0.        ]",-2.64275,-0.131117712685,[-2.34493351 -0.50456142]
12,[-0.81443739 -0.79320914],"[[ -2.69827444e+00  -3.18377715e+00   1.16763944e-02  -1.18713837e-01]
 [ -2.90427317e+01   2.71037297e+00   0.00000000e+00   0.00000000e+00]]",[-2.01610625 -0.59429719],"[-1.37628291 -1.05800874 -1.08886581  1.18862455  0.10292354 -1.02513568
 -0.14719342  0.82811565 -0.44883271  0.90853896  0.        ]",-2.52,-0.11815230416,[-2.08695126 -0.73708165]
