timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.81640071 -0.76869404],"[[-0.07248456 -0.05543704 -0.05241388 -0.00329641]
 [-0.00222636  0.00480046  0.          0.        ]]",[ 0.45986837 -2.02558864],"[ 1.231308    1.42059577 -0.507654    0.92630325 -0.45359425 -0.02423725
  0.63045613  0.36025911  1.95844467 -0.70565816  0.        ]",-4.38046,-0.261870403445,[ 1.09847832 -1.09293139]
1,[-0.81640071 -0.76869404],"[[ -5.42607912e-02  -9.50769166e-02  -5.24138844e-02  -3.29641117e-03]
 [  1.81853509e+00  -3.95558675e+00   0.00000000e+00   0.00000000e+00]]",[ 2.00409017 -0.75893328],"[ 1.23288744  1.41692855 -0.47874917  0.82308937 -0.45359413 -0.02423724
  0.6787299  -0.32268837  1.95652235 -0.71175481  0.        ]",-4.23511,-0.261696720945,[ 1.16143239 -0.32402313]
2,[-0.81640071 -0.76869404],"[[  2.14510704e-02  -2.03568868e-01  -5.24138844e-02  -3.29641117e-03]
 [  5.73959909e+00  -6.88383746e+00   0.00000000e+00   0.00000000e+00]]",[ 1.1767707  -0.53747282],"[ 1.2345868   1.39708111 -0.35846423  0.54306951 -0.45359402 -0.02423724
  0.78268911 -0.82764932  1.95221536 -0.66421215  0.        ]",-4.12801,-0.260973879587,[ 0.95470423  0.05111349]
3,[-0.81640071 -0.76869404],"[[  1.74803247e-01  -3.61245017e-01  -5.24138844e-02  -3.29641117e-03]
 [  9.58284708e+00  -8.87710481e+00   0.00000000e+00   0.00000000e+00]]",[ 0.78601531 -1.13950417],"[ 1.21403695  1.34308041 -0.11614974  0.14804265 -0.4535939  -0.02423723
  0.88458511 -1.1713771   1.93769383 -0.48898934  0.        ]",-4.11631,-0.258983955623,[ 0.71329349  0.07112575]
4,[-0.81640071 -0.76869404],"[[  3.95772993e-01  -5.76760395e-01  -5.24138844e-02  -3.29641117e-03]
 [  1.25044404e+01  -1.26617674e+01   0.00000000e+00   0.00000000e+00]]",[ 0.18712295  1.2085974 ],"[ 1.12906664  1.2234711   0.22016019 -0.35300138 -0.45359379 -0.02423723
  0.96204516 -1.82402035  1.88194933 -0.23108274  0.        ]",-3.69873,-0.253846904821,[ 0.04314904  0.28870887]
5,[-0.81640071 -0.76869404],"[[  6.50797339e-01  -7.87750235e-01  -5.24138844e-02  -3.29641117e-03]
 [  1.29964007e+01  -8.45122124e+00   0.00000000e+00   0.00000000e+00]]",[ 1.24708703  0.49152419],"[ 0.95505505  1.06010467  0.57028479 -0.77984303 -0.45359368 -0.02423722
  0.97508815 -1.09793394  1.7727352   0.08679902  0.        ]",-3.72985,-0.245847677719,[ 0.88723183  0.06595814]
6,[-0.81640071 -0.76869404],"[[  9.47840505e-01  -9.35573865e-01  -5.24138844e-02  -3.29641117e-03]
 [  1.66956623e+01  -6.33808886e+00   0.00000000e+00   0.00000000e+00]]",[ 0.57099638 -0.91315809],"[ 0.66458027  0.92221283  0.89821782 -1.03098016 -0.45359356 -0.02423722
  1.07316648 -0.73353548  1.58809051  0.52548407  0.        ]",-3.70809,-0.236859579883,[ 0.81401527 -0.42590445]
7,[-0.81640071 -0.76869404],"[[  1.30112496e+00  -1.09734920e+00  -5.24138844e-02  -3.29641117e-03]
 [  1.86264256e+01  -9.82774153e+00   0.00000000e+00   0.00000000e+00]]",[-0.2688108   0.45522576],"[ 0.23053925  0.75317807  1.13931776 -1.25310604 -0.45359345 -0.02423721
  1.12435643 -1.33530645  1.27746573  0.95333125  0.        ]",-3.32469,-0.22306264058,[ 0.41033328  0.10209417]
8,[-0.81640071 -0.76869404],"[[  1.65928872e+00  -1.27384990e+00  -5.24138844e-02  -3.29641117e-03]
 [  1.71946860e+01  -7.82901870e+00   0.00000000e+00   0.00000000e+00]]",[-0.60032288  0.0737781 ],"[-0.25521046  0.55221174  1.1905385  -1.42606126 -0.45359333 -0.02423721
  1.08639611 -0.99063715  0.90005516  1.21794185  0.        ]",-2.96382,-0.204897707199,[-0.00103938 -0.21258169]
9,[-0.81640071 -0.76869404],"[[  1.97594108e+00  -1.42592678e+00  -5.24138844e-02  -3.29641117e-03]
 [  1.44795368e+01  -7.38023634e+00   0.00000000e+00   0.00000000e+00]]",[-0.1368978  -0.19435698],"[-0.67385059  0.36984298  1.06809455 -1.51299271 -0.45359322 -0.0242372
  1.01440872 -0.91324671  0.5458999   1.31797767  0.        ]",-2.7204,-0.186326226656,[-0.32752094 -0.08041033]
