timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.14070687 -0.24178106],"[[-0.05452209  0.03025047 -0.09550628  0.15465984]
 [ 0.00467682  0.00304641  0.          0.        ]]",[ 0.54315299  0.84870021],"[ 1.15407027  1.94935556 -0.12687534  0.80506375 -0.84080869  1.35049089
  0.39202205  0.35797206  1.94893122 -1.36423306  0.        ]",-2.16615,-0.346006530615,[ 2.30393124 -0.27821043]
1,[-0.14070687 -0.24178106],"[[-0.03288456  0.06401943 -0.09550628  0.15465984]
 [ 2.15193285  3.36265596  0.          0.        ]]",[ 3.26743872 -1.65791451],"[ 1.15536869  1.94725047 -0.09451298  0.90066865 -0.84080675  1.35048574
  0.47973411  0.84367139  1.94944415 -1.29499844  0.        ]",-2.5688,-0.342267536336,[ 2.28502655 -0.35890603]
2,[-0.14070687 -0.24178106],"[[ 0.04943333  0.09086145 -0.09550628  0.15465984]
 [ 6.06681436 -0.66502733  0.          0.        ]]",[ 1.94416488 -1.03460883],"[ 1.15442715  1.94450695  0.02868717  0.97651937 -0.84080482  1.35048059
  0.6396513   0.26138558  1.94161576 -1.12562581  0.        ]",-2.3606,-0.33263694848,[ 2.08627963 -0.3679522 ]
3,[-0.14070687 -0.24178106],"[[ 0.20927148  0.03795003 -0.09550628  0.15465984]
 [ 9.90421627 -4.61295345  0.          0.        ]]",[ 3.28726573  0.69469546],"[ 1.12605514  1.9489725   0.26573123  0.8268687  -0.84080288  1.35047543
  0.79640312 -0.30936955  1.91076203 -0.89600872  0.        ]",-2.1227,-0.318481549458,[ 1.78915    -0.39262035]
4,[-0.14070687 -0.24178106],"[[  0.44506967  -0.0258087   -0.09550628   0.15465984]
 [ 13.66309368  -1.77237558   0.           0.        ]]",[ 2.47913483 -1.41509204],"[ 1.02191923  1.94946881  0.59924805  0.64617746 -0.84080094  1.35047028
  0.9499467   0.10129597  1.81271723 -0.55929382  0.        ]",-2.20361,-0.293937826342,[ 1.44772089 -0.59236497]
5,[-0.14070687 -0.24178106],"[[  0.75532606  -0.10064593  -0.09550628   0.15465984]
 [ 17.35027521  -5.69823951   0.           0.        ]]",[ 0.1943187  -0.34067923],"[ 0.78151838  1.94323889  0.98101864  0.43452396 -0.840799    1.35046513
  1.10056076 -0.46627076  1.59389842 -0.15908867  0.        ]",-1.78635,-0.256283634203,[ 0.83427614 -0.61949515]
6,[-0.14070687 -0.24178106],"[[  1.10660686  -0.22701306  -0.09550628   0.15465984]
 [ 17.77640476  -6.93432315   0.           0.        ]]",[-0.27147682 -1.53275325],"[ 0.39536697  1.91613943  1.29340068  0.08136717 -0.84079706  1.35045998
  1.11796428 -0.644972    1.2716266   0.16507833  0.        ]",-1.66073,-0.211299802309,[ 0.25284365 -0.65801573]
7,[-0.14070687 -0.24178106],"[[  1.44784907  -0.40404092  -0.09550628   0.15465984]
 [ 16.35257372 -10.75570716   0.           0.        ]]",[-0.71109509  0.15904671],"[-0.05236807  1.84397569  1.44051156 -0.39502444 -0.84079512  1.35045483
  1.05979933 -1.19743177  0.9341232   0.33413077  0.        ]",-1.05077,-0.167843482451,[-0.30830362 -0.52559489]
8,[-0.14070687 -0.24178106],"[[  1.74343115  -0.61068388  -0.09550628   0.15465984]
 [ 13.21606087  -9.9114218    0.           0.        ]]",[ 1.06486097 -1.47392028],"[-0.45789413  1.71215852  1.42955291 -0.90605813 -0.84079318  1.35044968
  0.93167396 -1.075369    0.66227323  0.36605527  0.        ]",-1.16258,-0.132328262278,[-0.516559   -0.48807791]
9,[-0.14070687 -0.24178106],"[[  2.04484207  -0.84667818  -0.09550628   0.15465984]
 [ 16.91281846 -13.67535541   0.           0.        ]]",[-1.22582019  0.65271133],"[-0.85005131  1.50596397  1.28671348 -1.40395134 -0.84079124  1.35044452
  1.0826792  -1.61951865  0.41200883  0.30981948  0.        ]",-0.455724,-0.0971326872436,[-0.82723081 -0.26655436]
10,[-0.14070687 -0.24178106],"[[  2.34004341  -1.09151672  -0.09550628   0.15465984]
 [ 12.62151761 -10.81811071   0.           0.        ]]",[-2.03599431  0.38481961],"[-1.1793892   1.24117765  1.03026418 -1.79579299 -0.8407893   1.35043937
  0.90738216 -1.20643937  0.20424424  0.18192249  0.        ]",-0.321268,-0.0644810848443,[-0.79668891 -0.24125004]
