timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.82065296 -0.78984618],"[[-0.09872507 -0.04324548  0.02103844 -0.033144  ]
 [-0.00193585 -0.0015997   0.          0.        ]]",[ 0.36060413 -1.59094698],"[ 1.22347058  1.39793716 -0.56029282  0.96530037  0.18389285 -0.28296457
  0.62345173  0.3570992   1.28941463 -0.41564393  0.        ]",-3.42095,-0.187527024272,[ 0.59532648 -1.66735625]
1,[-0.82065296 -0.78984618],"[[-0.0844354  -0.08301056  0.02103844 -0.033144  ]
 [ 1.42614202 -3.96170852  0.          0.        ]]",[ 0.2998228  -0.60777316],"[ 1.22525922  1.39485532 -0.53758009  0.86178814  0.18389281 -0.28296451
  0.66132468 -0.33055232  1.28663145 -0.43177405  0.        ]",-3.30929,-0.187175640366,[ 0.68091804 -0.99489492]
2,[-0.82065296 -0.78984618],"[[-0.04428641 -0.18560779  0.02103844 -0.033144  ]
 [ 2.58489515 -6.29025046  0.          0.        ]]",[ 0.8896966  -0.85660957],"[ 1.22879392  1.37798777 -0.47363338  0.59669437  0.18389277 -0.28296445
  0.69205503 -0.73489094  1.27648555 -0.46447594  0.        ]",-3.34971,-0.186005393252,[ 0.6954301  -0.54422903]
3,[-0.82065296 -0.78984618],"[[ 0.04222401 -0.34420773  0.02103844 -0.033144  ]
 [ 6.05460185 -9.55883305  0.          0.        ]]",[ 0.02566417 -0.39641747],"[ 1.22891541  1.32703774 -0.33559332  0.1978433   0.18389273 -0.28296439
  0.78407267 -1.30246217  1.25730365 -0.45251705  0.        ]",-3.20144,-0.183953512754,[ 0.18374594 -0.1618045 ]
4,[-0.82065296 -0.78984618],"[[  0.1631386   -0.54923374   0.02103844  -0.033144  ]
 [  6.03690839 -10.93916299   0.           0.        ]]",[-0.19979015 -0.52797461],"[ 1.21195573  1.21843725 -0.14372958 -0.28363253  0.18389269 -0.28296433
  0.78360318 -1.54214802  1.2170115  -0.41276698  0.        ]",-3.13023,-0.179713067718,[-0.18947583  0.02683699]
5,[-0.82065296 -0.78984618],"[[  0.27475467  -0.78681534   0.02103844  -0.033144  ]
 [  5.12768337 -12.81275882   0.           0.        ]]",[-0.92922307 -0.22764565],"[ 1.17877912  1.03810404  0.03008244 -0.76899879  0.18389266 -0.28296426
  0.75948996 -1.86748613  1.13903662 -0.4317568   0.        ]",-2.95616,-0.171221173781,[-0.93655843  0.11021143]
6,[-0.82065296 -0.78984618],"[[  0.33940317  -1.04955697   0.02103844  -0.033144  ]
 [  1.34961048 -13.45929394   0.           0.        ]]",[-1.26304733  0.31439862],"[ 1.15202721  0.782445    0.1284266  -1.18398915  0.18389262 -0.2829642
  0.65929387 -1.97975146  1.00557789 -0.57150138  0.        ]",-2.79831,-0.156755261538,[-1.42939365  0.23560297]
7,[-0.82065296 -0.78984618],"[[  0.32641641  -1.30356837   0.02103844  -0.033144  ]
 [ -2.63512232 -11.94692085   0.           0.        ]]",[-0.66987864 -0.07779994],"[ 1.15783742  0.49516128  0.10883606 -1.43780105  0.18389258 -0.28296414
  0.55361711 -1.71713498  0.80725169 -0.81962971  0.        ]",-2.86534,-0.137685234909,[-1.26616693  0.46569425]
8,[-0.82065296 -0.78984618],"[[  0.24763034  -1.54321841   0.02103844  -0.033144  ]
 [ -5.23492345 -12.01785528   0.           0.        ]]",[-2.17297586  0.53524829],"[ 1.18836744  0.20469905 -0.01174232 -1.52939112  0.18389254 -0.28296408
  0.48466928 -1.72945096  0.53535908 -1.08625249  0.        ]",-2.67039,-0.116267847469,[-1.62687254  0.33241284]
9,[-0.82065296 -0.78984618],"[[ 0.10424705 -1.75991592  0.02103844 -0.033144  ]
 [-9.09059767 -9.65974778  0.          0.        ]]",[-1.97743618 -0.53919673],"[ 1.22269932 -0.06007347 -0.23687699 -1.48387363  0.1838925  -0.28296402
  0.38241523 -1.31997838  0.19597836 -1.30026414  0.        ]",-2.79208,-0.0955876302456,[-1.888906   -0.12521699]
10,[-0.82065296 -0.78984618],"[[ -0.11548316  -1.97260424   0.02103844  -0.033144  ]
 [-12.87000268 -11.60258615   0.           0.        ]]",[-2.87927066 -1.20036971],"[ 1.22101192 -0.30951735 -0.58688779 -1.32263225  0.18389247 -0.28296396
  0.28218388 -1.65733984 -0.22184253 -1.39539195  0.        ]",-2.74684,-0.0777506808738,[-2.87584066 -0.93004364]
11,[-0.82065296 -0.78984618],"[[ -0.41006089  -2.2420688    0.02103844  -0.033144  ]
 [-16.57565447 -15.33142888   0.           0.        ]]",[-3.4066592  -1.40740894],"[ 1.11662156 -0.5931205  -1.03929684 -0.96442715  0.18389243 -0.2829639
  0.1839085  -2.30482878 -0.68696417 -1.20899161  0.        ]",-2.50357,-0.0641316764017,[-3.50960875 -1.28052878]
12,[-0.82065296 -0.78984618],"[[ -0.77802765  -2.58536938   0.02103844  -0.033144  ]
 [-20.20901737 -18.98647661   0.           0.        ]]",[-4.18314987 -1.88689658],"[ 0.83621717 -0.87226788 -1.52326459 -0.29914577  0.18389239 -0.28296384
  0.08755025 -2.93950034 -0.97080634 -0.66228897  0.        ]",-2.16748,-0.0585404547717,[-3.76988697 -1.24537134]
13,[-0.82065296 -0.78984618],"[[ -1.21794070e+00  -3.00104818e+00   2.10384443e-02  -3.31439956e-02]
 [ -2.37700287e+01  -1.85228068e+01   0.00000000e+00   0.00000000e+00]]",[-2.93865764 -0.57773202],"[ 0.3341113  -1.04530932 -1.90077349  0.71267379  0.18389235 -0.28296378
 -0.0068892  -2.85898173 -0.7994709  -0.0743757   0.        ]",-2.17343,-0.052893715679,[-3.3451345  -0.87810063]
14,[-0.82065296 -0.78984618],"[[ -1.72833683e+00  -3.13714197e+00   2.10384443e-02  -3.31439956e-02]
 [ -2.72580834e+01  -5.13963013e-02   0.00000000e+00   0.00000000e+00]]",[-2.38815898 -0.98689177],"[-0.35385809 -1.05740743 -1.9793441   1.06646195  0.18389231 -0.28296371
 -0.09939382  0.34845891 -0.61932934  0.0068733   0.        ]",-2.22453,-0.0470126764749,[-2.17837334 -0.76199341]
15,[-0.82065296 -0.78984618],"[[ -2.30780768e+00  -3.10219821e+00   2.10384443e-02  -3.31439956e-02]
 [ -3.06776515e+01   2.44048435e+00   0.00000000e+00   0.00000000e+00]]",[-2.09660782 -1.24549185],"[-1.05924275 -1.0564662  -1.58487875  0.97533894  0.18389228 -0.28296365
 -0.19008214  0.78115766 -0.6039378   0.01057799  0.        ]",-2.24814,-0.0466478740935,[-2.10378957 -0.71290004]
16,[-0.82065296 -0.78984618],"[[ -2.95499222e+00  -3.05827091e+00   2.10384443e-02  -3.31439956e-02]
 [ -3.40296353e+01   1.80304821e+00   0.00000000e+00   0.00000000e+00]]",[-1.26807181 -1.23968337],"[-1.48445787 -1.0531576  -0.69908078  0.86098116  0.18389224 -0.28296359
 -0.2789781   0.67047078 -0.56554386  0.01808315  0.        ]",-2.31853,-0.0458590637659,[-2.00605154 -0.51592004]
17,[-0.82065296 -0.78984618],"[[ -3.66855069e+00  -3.03066408e+00   2.10384443e-02  -3.31439956e-02]
 [ -3.73152608e+01   9.97190553e-01   0.00000000e+00   0.00000000e+00]]",[-1.15523381 -0.61661302],"[-1.32248366 -1.0498691   0.39974596  0.78931143  0.1838922  -0.28296353
 -0.3661142   0.53053863 -0.50615688 -0.04079709  0.        ]",-2.31553,-0.0395822961057,[-1.83020604 -0.39911151]
18,[-0.82065296 -0.78984618],"[[ -4.44716898e+00  -3.01587769e+00   2.10384443e-02  -3.31439956e-02]
 [ -4.05358361e+01   5.18213699e-01   0.00000000e+00   0.00000000e+00]]",[-2.10937541 -0.63445089],"[-0.49793761 -1.0477248   1.13736925  0.75101162  0.18389216 -0.28296347
 -0.45152513  0.44736726 -0.49206937 -0.17312156  0.        ]",-2.24864,-0.0284524869081,[-1.77588797 -0.66144049]
19,[-0.82065296 -0.78984618],"[[ -5.28955910e+00  -3.00854176e+00   2.10384443e-02  -3.31439956e-02]
 [ -4.36926563e+01   2.45245331e-01   0.00000000e+00   0.00000000e+00]]",[-1.6720384  -1.01882971],"[ 0.60805252 -1.04656183  0.93461911  0.73203594  0.18389212 -0.28296341
 -0.53524523  0.39996794 -0.56974134 -0.29703958  0.        ]",-2.2016,-0.0223342095747,[-1.89905345 -1.08246672]
20,[-0.82065296 -0.78984618],"[[ -6.19445865e+00  -3.00553945e+00   2.10384443e-02  -3.31439956e-02]
 [ -4.67869862e+01   8.36269606e-02   0.00000000e+00   0.00000000e+00]]",[-1.28746658 -1.61867758],"[ 1.22474627 -1.04606671 -0.2615312   0.72427511  0.18389209 -0.28296335
 -0.61730804  0.37190385 -0.70778491 -0.29862391  0.        ]",-2.1561,-0.0335739372761,[-1.83925021 -1.25924671]
21,[-0.82065296 -0.78984618],"[[ -7.16063018e+00  -3.00451778e+00   2.10384443e-02  -3.31439956e-02]
 [ -4.98200593e+01   2.83717389e-02   0.00000000e+00   0.00000000e+00]]",[-1.46701466 -0.7348283 ],"[ 0.73602035 -1.04589544 -1.63057309  0.72163473  0.18389205 -0.28296329
 -0.69774626  0.36230905 -0.79716949 -0.14332887  0.        ]",-2.1758,-0.0489440439175,[-1.84417033 -1.10247195]
22,[-0.82065296 -0.78984618],"[[ -8.18686071e+00  -3.00389075e+00   2.10384443e-02  -3.31439956e-02]
 [ -5.27930867e+01   2.90025414e-02   0.00000000e+00   0.00000000e+00]]",[-1.97442845 -0.83105754],"[-0.58644752 -1.04578952 -1.91148808  0.72001434  0.18389201 -0.28296323
 -0.77659202  0.3624185  -0.74215205  0.04985483  0.        ]",-2.24706,-0.0567001701986,[-2.07265711 -0.8357172 ]
23,[-0.82065296 -0.78984618],"[[ -9.27196129e+00  -3.00352737e+00   2.10384443e-02  -3.31439956e-02]
 [ -5.57072603e+01   1.04661259e-02   0.00000000e+00   0.00000000e+00]]",[-1.60634031 -0.66931422],"[-1.49226939 -1.04572774 -0.64593315  0.71907526  0.18389197 -0.28296317
 -0.8538769   0.35919969 -0.57679319  0.08493284  0.        ]",-2.30105,-0.0515496769171,[-2.03414559 -0.46805814]
24,[-0.82065296 -0.78984618],"[[ -1.04147665e+01  -3.00322462e+00   2.10384443e-02  -3.31439956e-02]
 [ -5.85637426e+01   1.56358555e-02   0.00000000e+00   0.00000000e+00]]",[-1.82424376 -0.38285571],"[-0.89031387 -1.04567607  0.93144299  0.71829287  0.18389193 -0.2829631
 -0.92963174  0.3600973  -0.47464059 -0.10071588  0.        ]",-2.28437,-0.0341614197615,[-1.84269047 -0.53850192]
25,[-0.82065296 -0.78984618],"[[ -1.16141340e+01  -3.00266041e+00   2.10384443e-02  -3.31439956e-02]
 [ -6.13636753e+01   3.10920738e-02   0.00000000e+00   0.00000000e+00]]",[-2.12931297 -1.69521362],"[ 0.65488913 -1.04557986  0.89743647  0.71683507  0.1838919  -0.28296304
 -1.00388681  0.36278109 -0.57049323 -0.3040697   0.        ]",-2.17464,-0.0219260130044,[-1.99125159 -1.15696239]
26,[-0.82065296 -0.78984618],"[[ -1.28689441e+01  -3.00278698e+00   2.10384443e-02  -3.31439956e-02]
 [ -6.41081847e+01  -2.44430472e-02   0.00000000e+00   0.00000000e+00]]",[-1.38857243 -1.12258942],"[ 1.1679344  -1.04560094 -0.87857978  0.71716182  0.18389186 -0.28296298
 -1.07667196  0.35313768 -0.75813656 -0.25312438  0.        ]",-2.14139,-0.040201694853,[-1.94646835 -1.29266489]
27,[-0.82065296 -0.78984618],"[[ -1.41780992e+01  -3.00328697e+00   2.10384443e-02  -3.31439956e-02]
 [ -6.67983617e+01  -2.22048809e-02   0.00000000e+00   0.00000000e+00]]",[-1.8721045  -0.98924378],"[-0.19507469 -1.04568532 -1.99776925  0.71845329  0.18389182 -0.28296292
 -1.14801612  0.35352625 -0.7739974   0.00383326  0.        ]",-2.21806,-0.0557431845436,[-2.13197494 -0.95971614]
28,[-0.82065296 -0.78984618],"[[ -1.55405235e+01  -3.00362650e+00   2.10384443e-02  -3.31439956e-02]
 [ -6.94352818e+01  -1.22480836e-02   0.00000000e+00   0.00000000e+00]]",[-1.75606645 -0.23060227],"[-1.48907681 -1.0457423  -0.66897399  0.71933029  0.18389178 -0.28296286
 -1.21794781  0.35525511 -0.57897367  0.08592821  0.        ]",-2.29588,-0.0516960586862,[-2.12157702 -0.5058167 ]
29,[-0.82065296 -0.78984618],"[[ -1.69551624e+01  -3.00299840e+00   2.10384443e-02  -3.31439956e-02]
 [ -7.20199940e+01   4.95860414e-02   0.00000000e+00   0.00000000e+00]]",[-2.60145811 -0.9822273 ],"[-0.57441634 -1.04563553  1.11033571  0.71770733  0.18389174 -0.2829628
 -1.28649484  0.36599214 -0.47783274 -0.15460072  0.        ]",-2.25647,-0.0297359393671,[-1.90905106 -0.68870628]
30,[-0.82065296 -0.78984618],"[[ -1.84209822e+01  -3.00288071e+00   2.10384443e-02  -3.31439956e-02]
 [ -7.45535457e+01  -1.69034008e-02   0.00000000e+00   0.00000000e+00]]",[-2.54197823 -1.88346555],"[ 1.10630347 -1.04561511  0.26035164  0.71740309  0.18389171 -0.28296274
 -1.35368497  0.35444657 -0.65404151 -0.32130848  0.        ]",-2.10731,-0.0276620727511,[-2.05808687 -1.3695879 ]
31,[-0.82065296 -0.78984618],"[[ -1.99369698e+01  -3.00330034e+00   2.10384443e-02  -3.31439956e-02]
 [ -7.70369419e+01  -2.04595764e-02   0.00000000e+00   0.00000000e+00]]",[-2.15523613 -1.10148819],"[ 0.49731612 -1.04568583 -1.81623198  0.71848698  0.18389167 -0.28296268
 -1.41954486  0.35382898 -0.79988043 -0.10032347  0.        ]",-2.13123,-0.0514710092315,[-2.1186142  -1.15785956]
