timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.16771143  1.97778951 -0.04584699  0.93110908 -1.67228573  0.9097037
  0.4402912   0.36632973  2.6518732  -0.81449703  0.        ]","[[ 0.00987105  0.06810453 -0.19315982  0.10635788]
 [ 0.00188037  0.00425409  0.          0.        ]]",[ 1.24370019 -0.08539393],-2.58325,-0.414288769589,[-0.16761923 -0.2658875 ],[ 1.69364905 -0.84840548]
1,"[ 1.16607876  1.97807032  0.01339283  0.92154368 -1.67227818  0.90970173
  0.59067125  0.31695136  2.64824884 -0.74690367  0.        ]","[[ 0.04960014  0.06478082 -0.19315982  0.10635788]
 [ 3.95785619 -0.33548876  0.          0.        ]]",[ 1.84908067 -1.66237047],-2.73654,-0.41201229846,[-0.16761923 -0.2658875 ],[ 1.59050143 -0.88263679]
2,"[ 1.14842427  1.98061364  0.18840691  0.78790686 -1.67227062  0.90969975
  0.73812956 -0.25778633  2.63060386 -0.58093962  0.        ]","[[ 0.16767772  0.01839465 -0.19315982  0.10635788]
 [ 7.8369794  -4.28994432  0.          0.        ]]",[ 1.97636832  0.20917159],-2.52921,-0.405823047539,[-0.16761923 -0.2658875 ],[ 1.26857722 -0.88190794]
3,"[ 1.07809419  1.97857857  0.46852546  0.56696508 -1.67226307  0.90969777
  0.88259948 -0.12527976  2.57146529 -0.31423653  0.        ]","[[  0.362549    -0.05825694  -0.19315982   0.10635788]
 [ 11.63750032  -3.37824169   0.           0.        ]]",[ 0.31063323 -1.18914072],-2.53376,-0.3934404868,[-0.16761923 -0.2658875 ],[ 1.01110625 -1.00208402]
4,"[ 0.92264136  1.96284623  0.78834571  0.26154833 -1.67225552  0.90969579
  0.9206187  -0.69108939  2.45169894 -0.0135384   0.        ]","[[  0.60533423  -0.16488191  -0.19315982   0.10635788]
 [ 12.63769895  -7.2712654    0.           0.        ]]",[-0.14113123  0.4229449 ],-2.25364,-0.374900874729,[-0.16761923 -0.2658875 ],[ 0.48268449 -0.90373158]
5,"[ 0.69873094  1.92470001  1.06019746 -0.0954107  -1.67224797  0.90969381
  0.88986924 -0.42670118  2.29112058  0.23767097  0.        ]","[[  0.84997265  -0.29205567  -0.19315982   0.10635788]
 [ 11.82884424  -5.45216522   0.           0.        ]]",[ 0.24431337 -0.74295373],-2.27482,-0.35351268252,[-0.16761923 -0.2658875 ],[ 0.27180174 -0.98070621]
6,"[ 0.42145852  1.86044144  1.26482688 -0.46603494 -1.67224041  0.90969184
  0.91776051 -0.8385779   2.09900043  0.4357189   0.        ]","[[  1.0939115   -0.4295326   -0.19315982   0.10635788]
 [ 12.56261329  -8.28606268   0.           0.        ]]",[-0.57693363  0.36112165],-2.00003,-0.329526760873,[-0.16761923 -0.2658875 ],[-0.15033393 -0.83931839]
7,"[ 0.13091104  1.76466101  1.38451101 -0.84365293 -1.67223286  0.90968986
  0.82153716 -0.60674246  1.9093466   0.55821338  0.        ]","[[  1.31976726  -0.57924934  -0.19315982   0.10635788]
 [ 10.03137626  -6.69094431   0.           0.        ]]",[-0.22448978 -0.27317823],-1.94249,-0.30611214287,[-0.16761923 -0.2658875 ],[-0.28369516 -0.83908159]
8,"[-0.12725687  1.64968605  1.4284627  -1.17219069 -1.67222531  0.90968788
  0.78025204 -0.74461039  1.74999087  0.61457699  0.        ]","[[ 1.50949852 -0.72258575 -0.19315982  0.10635788]
 [ 8.94535746 -7.63954233  0.          0.        ]]",[-0.90705526 -1.86582661],-1.91378,-0.285992888726,[-0.16761923 -0.2658875 ],[-0.47241908 -0.713539  ]
9,"[-0.32179392  1.4652873   1.42650687 -1.54811733 -1.67221776  0.9096859
  0.63715563 -1.29791303  1.67605648  0.57977053  0.        ]","[[  1.65063832  -0.91357279  -0.19315982   0.10635788]
 [  5.18105218 -11.44652033   0.           0.        ]]",[-2.50829202 -0.31454808],-1.57742,-0.274981507328,[-0.16761923 -0.2658875 ],[-0.70709229 -0.40883788]
