timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.24286085  1.46440591 -0.32847725  1.07493366  0.88205634  1.16730939
  0.63935083  0.36339515  0.56824775 -1.94229737  0.        ]","[[ 0.02955486  0.0066417   0.10075621  0.13486645]
 [ 0.00357187  0.00343852  0.          0.        ]]",[ 2.96070234  1.92897339],-3.66032,-0.168152264883,[-0.7776475  -0.71704632],[ 2.59574437  1.10889494]
1,"[ 1.24017326  1.46310153 -0.26580237  1.1788893   0.88205598  1.16730876
  0.74424626  1.03732238  0.56052204 -1.79521815  0.        ]","[[ 0.06930066  0.04642218  0.10075621  0.13486645]
 [ 3.95784829  3.96142365  0.          0.        ]]",[ 2.35597954 -0.53740265],-3.74185,-0.158125711705,[-0.7776475  -0.71704632],[ 1.8930037 -0.1335564]
2,"[ 1.21950755  1.4578219  -0.08101803  1.3276667   0.88205563  1.16730813
  0.84713063  0.66139312  0.51202847 -1.44097338  0.        ]","[[ 0.18737144  0.1034987   0.10075621  0.13486645]
 [ 7.83631534  1.75358809  0.          0.        ]]",[ 1.76097782  0.75711191],-3.17954,-0.133252122705,[-0.7776475  -0.71704632],[ 1.28002882 -0.21906328]
3,"[ 1.14471542  1.44698262  0.21377674  1.49544904  0.88205527  1.1673075
  0.94792807  1.16566716  0.35837054 -0.92307668  0.        ]","[[  0.38222205   0.16828533   0.10075621   0.13486645]
 [ 11.63611372   4.71519862   0.           0.        ]]",[-1.18938987 -1.38961064],-2.67234,-0.0946586066811,[-0.7776475  -0.71704632],[ 0.05700211 -1.63538492]
4,"[ 1.02493375  1.43413536  0.48083454  1.63304152  0.88205491  1.16730687
  0.83692574  0.47583132  0.12944381 -0.48366899  0.        ]","[[ 0.57296058  0.22194014  0.10075621  0.13486645]
 [ 7.45164728  0.66378584  0.          0.        ]]",[ 0.26959601 -1.64115164],-2.37569,-0.0603469267978,[-0.7776475  -0.71704632],[ 0.042964  -1.0450778]
5,"[ 0.89364746  1.44093612  0.67924806  1.56503954  0.88205455  1.16730624
  0.86134662 -0.20067679 -0.05543214 -0.22859765  0.        ]","[[ 0.73123042  0.19535205  0.10075621  0.13486645]
 [ 8.37225927 -3.30935343  0.          0.        ]]",[-0.13508575  0.01968358],-2.09123,-0.0444295828565,[-0.7776475  -0.71704632],[-0.36423793 -0.46649572]
6,"[ 0.73461275  1.45390794  0.85344139  1.39804425  0.88205419  1.16730561
  0.84277544 -0.17621206 -0.23813401 -0.03216814  0.        ]","[[ 0.89165157  0.13060655  0.10075621  0.13486645]
 [ 7.67218986 -3.16567213  0.          0.        ]]",[-0.8899554 -1.2543251],-2.02399,-0.0416130561328,[-0.7776475  -0.71704632],[-0.7493242  -0.62626034]
7,"[ 0.6048972   1.46393458  0.96048824  1.13129997  0.88205384  1.16730498
  0.74539876 -0.83950183 -0.33542178  0.05581315  0.        ]","[[ 1.00826493  0.02820819  0.10075621  0.13486645]
 [ 4.00137084 -7.06117982  0.          0.        ]]",[-0.51668301  0.20251921],-2.03043,-0.0452179836721,[-0.7776475  -0.71704632],[-0.40342116  0.41067764]
8,"[ 0.53570851  1.45780806  1.00760645  0.78730972  0.88205348  1.16730435
  0.68906948 -0.6790194  -0.32008673  0.0400638   0.        ]","[[ 1.06698718 -0.10355884  0.10075621  0.13486645]
 [ 1.87792322 -6.1186667   0.          0.        ]]",[-0.06738548  1.05651045],-1.9921,-0.0442508123975,[-0.7776475  -0.71704632],[-0.06867386  0.55092025]
9,"[ 0.49398739  1.44335165  1.03307221  0.5766969   0.88205312  1.16730372
  0.68097084  0.0158281  -0.31000068  0.0234409   0.        ]","[[ 1.10148252 -0.18498773  0.10075621  0.13486645]
 [ 1.5726359  -2.03782285  0.          0.        ]]",[ 0.58001678  0.5739525 ],-1.9813,-0.0431411872427,[-0.7776475  -0.71704632],[-0.04325689 -0.15875444]
10,"[ 0.42702495  1.43917491  1.06965958  0.53165262  0.88205276  1.16730309
  0.74098844  0.40951035 -0.38308163  0.07802511  0.        ]","[[ 1.15563559 -0.20254619  0.10075621  0.13486645]
 [ 3.83514088  0.2742756   0.          0.        ]]",[-0.71408971 -1.45023534],-1.92551,-0.0464266637082,[-0.7776475  -0.71704632],[-0.57618141 -0.86183482]
11,"[ 0.36680465  1.42994625  1.09833269  0.44417711  0.8820524   1.16730247
  0.66408014 -0.26542555 -0.43349001  0.10887951  0.        ]","[[ 1.20324977 -0.23683174  0.10075621  0.13486645]
 [ 0.93592218 -3.68962595  0.          0.        ]]",[-0.48875588  0.63853846],-1.91646,-0.049025971489,[-0.7776475  -0.71704632],[-0.25481126  0.16112438]
12,"[ 0.36792368  1.41476794  1.09783425  0.3237369   0.88205205  1.16730184
  0.6122725   0.17764228 -0.39389565  0.07207014  0.        ]","[[ 1.2023732  -0.28451612  0.10075621  0.13486645]
 [-1.01707288 -1.08748714  0.          0.        ]]",[ 0.04661675 -0.89638282],-1.94595,-0.0458439298673,[-0.7776475  -0.71704632],[ 0.05642301 -0.16865137]
13,"[ 0.3911695   1.39303161  1.08719578  0.18162035  0.88205169  1.16730121
  0.61773275 -0.42304752 -0.32116177  0.00300153  0.        ]","[[ 1.18409716 -0.34166196  0.10075621  0.13486645]
 [-0.8112296  -4.61533985  0.          0.        ]]",[-0.16971412  0.66429934],-1.94278,-0.0411191067914,[-0.7776475  -0.71704632],[ 0.34677717  0.7728405 ]
14,"[ 0.41994     1.36369602  1.07323322  0.02348176  0.88205133  1.16730058
  0.60032053  0.04042463 -0.2400797  -0.085389    0.        ]","[[ 1.16128678 -0.40665831  0.10075621  0.13486645]
 [-1.46761418 -1.89336774  0.          0.        ]]",[ 0.87372962 -0.6134422 ],-2.03021,-0.0375029478299,[-0.7776475  -0.71704632],[ 0.62484884  0.43429831]
15,"[ 0.41286734  1.33131637  1.07674772 -0.12301457  0.88205097  1.16729995
  0.69280476 -0.36699461 -0.20777747 -0.13643099  0.        ]","[[ 1.16691457 -0.46853323  0.10075621  0.13486645]
 [ 2.01878871 -4.28614108  0.          0.        ]]",[ 0.620355    0.66287258],-2.01776,-0.0359598559718,[-0.7776475  -0.71704632],[ 0.37211105  0.90251267]
16,"[ 0.33053444  1.29679351  1.11376949 -0.25747703  0.88205061  1.16729932
  0.75682226  0.09421964 -0.26570952 -0.1033684   0.        ]","[[ 1.23150343 -0.52707879  0.10075621  0.13486645]
 [ 4.43207736 -1.57743069  0.          0.        ]]",[-0.89612687 -0.58403098],-1.93452,-0.0347506999202,[-0.7776475  -0.71704632],[-0.136476    0.19093636]
17,"[ 0.2625894   1.26141763  1.13915956 -0.37844204  0.88205026  1.16729869
  0.66047412 -0.29399471 -0.30897089 -0.08683212  0.        ]","[[ 1.28370381 -0.58150305  0.10075621  0.13486645]
 [ 0.80003398 -3.8574126   0.          0.        ]]",[-0.43094756  1.18624838],-1.92429,-0.0341017034388,[-0.7776475  -0.71704632],[ 0.25398758  0.93235099]
18,"[ 0.26426651  1.23586736  1.13858622 -0.45752281  0.8820499   1.16729806
  0.6147901   0.39331344 -0.28416869 -0.12480189  0.        ]","[[ 1.28242555 -0.61815116  0.10075621  0.13486645]
 [-0.92211659  0.17914552  0.          0.        ]]",[ 0.61926132 -0.3881718 ],-1.99663,-0.032167247879,[-0.7776475  -0.71704632],[ 0.46655038  0.28659931]
19,"[ 0.25595898  1.22729075  1.14139625 -0.48273158  0.88204954  1.16729743
  0.6802775   0.13085737 -0.28623978 -0.1283291   0.        ]","[[ 1.28875239 -0.63003369  0.10075621  0.13486645]
 [ 1.54658039 -1.36225726  0.          0.        ]]",[ 0.08947795  0.10354871],-1.96727,-0.0317924187513,[-0.7776475  -0.71704632],[ 0.19090942  0.47634289]
20,"[ 0.21083037  1.21039488  1.15552521 -0.53061824  0.88204918  1.1672968
  0.68885238  0.20524465 -0.32278899 -0.10658899  0.        ]","[[ 1.32292733 -0.65289553  0.10075621  0.13486645]
 [ 1.86983791 -0.92538104  0.          0.        ]]",[ 0.04667146  0.03291902],-1.95723,-0.0319900955729,[-0.7776475  -0.71704632],[ 0.04155788  0.36425242]
21,"[ 0.15901786  1.19748551  1.16942428 -0.56572351  0.88204882  1.16729617
  0.69276788  0.23055128 -0.37043309 -0.07471548  0.        ]","[[ 1.36180512 -0.66991194  0.10075621  0.13486645]
 [ 2.01744978 -0.7767551   0.          0.        ]]",[ 0.02085689  0.93609531],-1.92289,-0.03346811491,[-0.7776475  -0.71704632],[-0.11759118  0.29533646]
22,"[ 0.10423267  1.21397749  1.18149036 -0.52064887  0.88204847  1.16729554
  0.69386371  0.86428709 -0.44734616 -0.00604508  0.        ]","[[ 1.40256875 -0.64810374  0.10075621  0.13486645]
 [ 2.05876842  2.94517118  0.          0.        ]]",[-0.74909546 -0.44324877],-1.86954,-0.0392498701076,[-0.7776475  -0.71704632],[-0.46052143 -0.60620165]
23,"[ 0.08932814  1.243512    1.184313   -0.43449485  0.88204811  1.16729491
  0.61418404  0.55569695 -0.49317155  0.04297265  0.        ]","[[ 1.41360708 -0.60738415  0.10075621  0.13486645]
 [-0.94491982  1.13282541  0.          0.        ]]",[-0.70348967  0.32078706],-1.85556,-0.0442044571311,[-0.7776475  -0.71704632],[-0.19539818 -0.1988585 ]
24,"[ 0.1521033   1.26768003  1.17109303 -0.35805226  0.88204775  1.16729428
  0.5408399   0.76832125 -0.4437965   0.02308051  0.        ]","[[ 1.36696795 -0.57219864  0.10075621  0.13486645]
 [-3.70977733  2.38156721  0.          0.        ]]",[ 0.48202241 -0.78059752],-1.93874,-0.0417156516301,[-0.7776475  -0.71704632],[ 0.24482758 -0.29670942]
25,"[ 0.22444134  1.27833745  1.15146135 -0.32239511  0.88204739  1.16729365
  0.59340212  0.23389487 -0.36983221 -0.02610233  0.        ]","[[ 1.312653   -0.55605868  0.10075621  0.13486645]
 [-1.72832598 -0.75711243  0.          0.        ]]",[ 0.45867381 -0.30187908],-1.96036,-0.0376322255486,[-0.7776475  -0.71704632],[ 0.30451316  0.28906342]
26,"[ 0.2455809   1.26036042  1.14481076 -0.38181883  0.88204703  1.16729302
  0.64245545  0.03280817 -0.32742713 -0.07167618  0.        ]","[[ 1.29663983 -0.5830501   0.10075621  0.13486645]
 [ 0.12085123 -1.938092    0.          0.        ]]",[ 0.064538    2.18499761],-1.91365,-0.0347185772626,[-0.7776475  -0.71704632],[ 0.23674063  0.53008962]
