timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.412610393065,[-0.11438534 -0.12130237],[-1.52251935 -2.20494652],-2.3529,"[ 1.09633887  1.84315303 -0.06367704  0.42315717 -1.55207652 -1.24740034
 -0.12930229  0.3309482   2.48579259  1.13149324  0.        ]","[[ 0.00485104 -0.08762708 -0.18083825 -0.14198148]
 [-0.00215819 -0.00127608  0.          0.        ]]",[ 0.25299467 -2.24638391]
1,-0.411575871992,[-0.11438534 -0.12130237],[-1.50982654 -2.14916658],-2.52361,"[ 1.09619515  1.83764462 -0.04851636  0.3188437  -1.55206259 -1.24739195
 -0.04142275 -0.21888368  2.48342966  1.11357639  0.        ]","[[ 0.01486521 -0.12738409 -0.18083825 -0.14198148]
 [ 1.00023151 -3.96122564  0.          0.        ]]",[-2.28007793 -1.36746186]
2,-0.403889155027,[-0.11438534 -0.12130237],[-1.29316878 -2.00949216],-2.29575,"[ 1.0963251   1.80946523 -0.07859809  0.01260878 -1.55204866 -1.24738355
 -0.38984424 -0.7575627   2.46415895  0.97923824  0.        ]","[[ -5.00461453e-03  -2.45534171e-01  -1.80838246e-01  -1.41981483e-01]
 [ -2.97401345e+00  -7.84085974e+00   0.00000000e+00   0.00000000e+00]]",[ 0.33892225 -1.48504783]
3,-0.387181972718,[-0.11438534 -0.12130237],[-1.12249112 -1.83828557],-2.36809,"[ 1.09456726  1.72521429 -0.14733879 -0.47126035 -1.55203473 -1.24737516
 -0.26703337 -1.28585602  2.39586995  0.74769909  0.        ]","[[ -0.05042966  -0.44052695  -0.18083825  -0.14198148]
 [ -1.57319643 -11.64573286   0.           0.        ]]",[-2.55422408 -3.03747041]
4,-0.357485177991,[-0.11438534 -0.12130237],[-0.73099047 -1.54825282],-2.00598,"[ 1.08611169  1.53647143 -0.25416739 -1.06785614 -1.5520208  -1.24736677
 -0.61108511 -1.80340871  2.2299095   0.45747527  0.        ]","[[ -0.12126617  -0.71084177  -0.18083825  -0.14198148]
 [ -5.49759166 -15.37333838   0.           0.        ]]",[ 0.28835714 -2.16408388]
5,-0.311029940099,[-0.11438534 -0.12130237],[-0.43838871 -1.245929  ],-1.77634,"[ 1.0631859   1.19612542 -0.39947231 -1.64165399 -1.55200687 -1.24735837
 -0.50156322 -2.31093312  1.92330024  0.19162366  0.        ]","[[ -0.21868262  -1.05498582  -0.18083825  -0.14198148]
 [ -4.24836898 -19.02887338   0.           0.        ]]",[-0.1943458  -0.53246522]
6,-0.255015954425,[-0.11438534 -0.12130237],[-0.19091797 -0.96907669],-1.44491,"[ 1.02976442  0.71289731 -0.53365646 -1.96669266 -1.55199295 -1.24734998
 -0.56178591 -2.55127537  1.53100804  0.09906245  0.        ]","[[ -0.31054055  -1.45293455  -0.18083825  -0.14198148]
 [ -4.93530908 -20.76023273   0.           0.        ]]",[ 0.32134477 -0.07943515]
7,-0.203799817655,[-0.11438534 -0.12130237],[-0.1806064  -0.84489346],-1.17246,"[ 0.98888271  0.18594137 -0.6543621  -1.8699161  -1.55197902 -1.24734159
 -0.44195073 -2.53784806  1.16418586  0.22055993  0.        ]","[[ -0.39553366  -1.86717262  -0.18083825  -0.14198148]
 [ -3.56845185 -20.66388302   0.           0.        ]]",[ 0.92413005 -1.11589248]
8,-0.179844848449,[-0.11438534 -0.12130237],[-0.20879084 -0.77279294],-1.21324,"[ 0.96992374 -0.31075335 -0.70148526 -1.28533201 -1.55196509 -1.24733319
 -0.11521739 -3.03075561  0.93398729  0.53175419  0.        ]","[[ -0.42951199  -2.31607619  -0.18083825  -0.14198148]
 [  0.15834707 -24.21459587   0.           0.        ]]",[-0.57710615 -0.76922557]
9,-0.197560425407,[-0.11438534 -0.12130237],[-0.22586673 -0.76223063],-1.42234,"[ 0.95819594 -0.66125173 -0.72861853 -0.16467925 -1.55195117 -1.2473248
 -0.31594245 -3.38696609  0.87499834  0.97136217  0.        ]","[[ -0.44931708  -2.82611776  -0.18083825  -0.14198148]
 [ -2.13117778 -26.78102988   0.           0.        ]]",[-1.99507333 -2.31707831]
10,-0.238463713819,[-0.11438534 -0.12130237],[-0.6280219  -1.14072073],-1.59738,"[ 0.90453085 -0.71938171 -0.83800837  0.8946225  -1.55193724 -1.24731641
 -0.65930324 -0.43693103  0.9963949   1.32253433  0.        ]","[[-0.53124173 -3.23283544 -0.18083825 -0.14198148]
 [-6.04764606 -5.53260247  0.          0.        ]]",[-1.13790473 -2.3486239 ]
11,-0.236343251734,[-0.11438534 -0.12130237],[-0.66105998 -1.21776247],-1.5764,"[ 0.77737004 -0.72147877 -1.03555527  0.84166262 -1.55192332 -1.24730802
 -0.99588325  0.91215495  0.99365982  1.30041473  0.        ]","[[-0.69071249 -3.2127031  -0.18083825 -0.14198148]
 [-9.88679683  4.18457063  0.          0.        ]]",[-0.01715322 -0.73187475]
12,-0.228396210071,[-0.11438534 -0.12130237],[-0.57362545 -1.15178859],-1.47412,"[ 0.58370798 -0.72457855 -1.2447819   0.61406774 -1.55190939 -1.24729963
 -0.98467493  0.86572288  0.95549193  1.25360587  0.        ]","[[-0.88716608 -3.12640503 -0.18083825 -0.14198148]
 [-9.75901099  3.85016043  0.          0.        ]]",[ 1.18304379 -0.79504625]
13,-0.223198229644,[-0.11438534 -0.12130237],[-0.5437175  -1.10968399],-1.54008,"[ 0.40841272 -0.7210026  -1.3771951   0.45354605 -1.55189547 -1.24729123
 -0.62062134  0.64547198  0.92313331  1.23265998  0.        ]","[[-1.04068359 -3.06550929 -0.18083825 -0.14198148]
 [-5.60657752  2.26376538  0.          0.        ]]",[-1.10100596  0.10037977]
14,-0.219715754257,[-0.11438534 -0.12130237],[-0.46054673 -1.0578227 ],-1.40156,"[ 0.22015777 -0.71470117 -1.47733167  0.32538579 -1.55188154 -1.24728284
 -0.95800243  0.694409    0.89489628  1.22702519  0.        ]","[[-1.1914262  -3.01669731 -0.18083825 -0.14198148]
 [-9.45485459  2.6162655   0.          0.        ]]",[ 0.12826588 -1.97015451]
15,-0.2206899177,[-0.11438534 -0.12130237],[-0.40779501 -0.99862701],-1.48643,"[-0.02246297 -0.71143133 -1.55561023  0.27580526 -1.55186762 -1.24727445
 -0.89707525  0.28708898  0.88962018  1.24531711  0.        ]","[[-1.3735513  -2.99773989 -0.18083825 -0.14198148]
 [-8.75995828 -0.31754487  0.          0.        ]]",[-1.78480461 -0.91004029]
16,-0.225100455582,[-0.11438534 -0.12130237],[-0.3753264  -0.97408092],-1.42863,"[-0.31731864 -0.71367222 -1.58475948  0.30907375 -1.5518537  -1.24726606
 -1.22898277  0.29413336  0.90875152  1.2737018   0.        ]","[[ -1.58673573  -3.01046612  -0.18083825  -0.14198148]
 [-12.54583765  -0.26680012   0.           0.        ]]",[-0.34400646 -1.13538149]
17,-0.229465949418,[-0.11438534 -0.12130237],[-0.36461645 -0.96182162],-1.45214,"[-0.67703626 -0.71370981 -1.52679806  0.30970235 -1.55183977 -1.24725767
 -1.32660823  0.34756885  0.92883001  1.3003497   0.        ]","[[ -1.84882597  -3.01070671  -0.18083825  -0.14198148]
 [-13.65947967   0.11808679   0.           0.        ]]",[-0.54002168 -0.42331496]
18,-0.234196347255,[-0.11438534 -0.12130237],[-0.36009693 -0.95313424],-1.45716,"[-1.04595248 -0.71315361 -1.34560172  0.30118433 -1.55182585 -1.24724928
 -1.49033908  0.35412857  0.95546575  1.32317909  0.        ]","[[ -2.14075468  -3.00745095  -0.18083825  -0.14198148]
 [-15.52716852   0.16534189   0.           0.        ]]",[-1.27387517 -0.65780021]
19,-0.239530988474,[-0.11438534 -0.12130237],[-0.36995149 -0.95756751],-1.40492,"[-1.39974508 -0.71271844 -0.99157715  0.29467192 -1.55181193 -1.24724089
 -1.8104867   0.34346939  0.99442312  1.33771349  0.        ]","[[ -2.48793883  -3.0049609   -0.18083825  -0.14198148]
 [-19.17907661   0.08857472   0.           0.        ]]",[ 0.26683598 -0.26716814]
20,-0.244100617251,[-0.11438534 -0.12130237],[-0.4145658  -0.98451883],-1.37487,"[-1.63062544 -0.71241919 -0.49584878  0.29027532 -1.55179801 -1.2472325
 -1.68456027  0.34109241  1.03895692  1.33543432  0.        ]","[[ -2.8571109   -3.00327945  -0.18083825  -0.14198148]
 [-17.74291701   0.07146141   0.           0.        ]]",[-0.76328428 -1.86651599]
21,-0.246934978051,[-0.11438534 -0.12130237],[-0.44707668 -1.01404285],-1.4625,"[-1.67996991 -0.71235726  0.07595676  0.28940433 -1.55178408 -1.24722411
 -1.91868869  0.32935403  1.08153087  1.31317787  0.        ]","[[ -3.23876645e+00  -3.00294655e+00  -1.80838246e-01  -1.41981483e-01]
 [ -2.04137369e+01  -1.30789149e-02   0.00000000e+00   0.00000000e+00]]",[-2.14226038 -0.12962316]
22,-0.247372819692,[-0.11438534 -0.12130237],[-0.48670125 -1.05006075],-1.28694,"[-1.48773213 -0.7122568   0.70891633  0.28797098 -1.55177016 -1.24721572
 -2.23033459  0.33734369  1.11775829  1.26713784  0.        ]","[[ -3.68271133  -3.00239849  -0.18083825  -0.14198148]
 [-23.96890349   0.04447466   0.           0.        ]]",[ 0.7102825  -2.68724758]
23,-0.24459570896,[-0.11438534 -0.12130237],[-0.56006777 -1.10298133],-1.44103,"[-1.06143281 -0.71227153  1.19273311  0.28822738 -1.55175624 -1.24720732
 -1.94216782  0.32710598  1.13280601  1.20727102  0.        ]","[[ -4.12911278  -3.0024969   -0.18083825  -0.14198148]
 [-20.68219385  -0.02925658   0.           0.        ]]",[-1.68412869 -1.32869098]
24,-0.238967815548,[-0.11438534 -0.12130237],[-0.58552921 -1.13139665],-1.43543,"[-0.48100264 -0.71237776  1.4294661   0.28982831 -1.55174232 -1.24719893
 -2.25334165  0.32733912  1.12285823  1.14543706  0.        ]","[[ -4.57837352  -3.0031097   -0.18083825  -0.14198148]
 [-24.23204995  -0.02757045   0.           0.        ]]",[-1.20194277 -1.58378419]
25,-0.2303331261,[-0.11438534 -0.12130237],[-0.51425362 -1.12436771],-1.51307,"[ 0.22816839 -0.71245258  1.33189954  0.2909722  -1.5517284  -1.24719055
 -2.55833654  0.32889775  1.08349185  1.08860137  0.        ]","[[ -5.09792628e+00  -3.00354761e+00  -1.80838246e-01  -1.41981483e-01]
 [ -2.77116311e+01  -1.63374464e-02   0.00000000e+00   0.00000000e+00]]",[-1.32803653 -0.24206165]
26,-0.220427137934,[-0.11438534 -0.12130237],[-0.32886875 -1.06898475],-1.4403,"[ 0.85580865 -0.71234964  0.77990642  0.28949605 -1.55171448 -1.24718216
 -2.8572698   0.33772492  1.01641198  1.05993692  0.        ]","[[ -5.6863795   -3.00298322  -0.18083825  -0.14198148]
 [-31.12232489   0.04724781   0.           0.        ]]",[-0.3133104  -1.60684114]
27,-0.21337330208,[-0.11438534 -0.12130237],[-0.18124563 -1.00743556],-1.44241,"[ 1.09562422 -0.71233312 -0.11925663  0.28929395 -1.55170056 -1.24717377
 -2.91193286  0.32859062  0.94196984  1.08120773  0.        ]","[[ -6.31509059e+00  -3.00290622e+00  -1.80838246e-01  -1.41981483e-01]
 [ -3.17467027e+01  -1.85353303e-02   0.00000000e+00   0.00000000e+00]]",[ 0.50971104 -0.12976535]
28,-0.212901979504,[-0.11438534 -0.12130237],[-0.17643827 -0.97356898],-1.34337,"[ 0.82072121 -0.71224169 -0.97545218  0.28799308 -1.55168664 -1.24716538
 -2.67986975  0.33723401  0.89364521  1.14495141  0.        ]","[[ -6.92347074  -3.00240884  -0.18083825  -0.14198148]
 [-29.10013372   0.04372587   0.           0.        ]]",[ 0.92156371 -2.51936543]
29,-0.218030600758,[-0.11438534 -0.12130237],[-0.27707589 -0.96530378],-1.44128,"[ 0.23505624 -0.7122569  -1.47073283  0.28825653 -1.55167272 -1.24715699
 -2.30947871  0.32712674  0.88499262  1.21921917  0.        ]","[[ -7.4630845   -3.00250995  -0.18083825  -0.14198148]
 [-24.87532055  -0.02906481   0.           0.        ]]",[-0.11471243  0.0365331 ]
30,-0.225785068844,[-0.11438534 -0.12130237],[-0.28215969 -0.9341023 ],-1.39692,"[-0.44263279 -0.71208371 -1.57638844  0.2857674  -1.55165881 -1.2471486
 -2.3060855   0.34783969  0.90745147  1.28317946  0.        ]","[[ -7.96020693  -3.00155788  -0.18083825  -0.14198148]
 [-24.83704941   0.12012715   0.           0.        ]]",[ 1.00079943 -0.13292788]
31,-0.233691052367,[-0.11438534 -0.12130237],[-0.32907224 -0.94012284],-1.39894,"[-1.03221696 -0.71187625 -1.3550175   0.28280039 -1.55164489 -1.24714021
 -1.915893    0.3332358   0.94909014  1.32491296  0.        ]","[[ -8.41228989e+00  -3.00042280e+00  -1.80838246e-01  -1.41981483e-01]
 [ -2.03860783e+01   1.49502267e-02   0.00000000e+00   0.00000000e+00]]",[-0.03436851 -1.07085496]
32,-0.240173108555,[-0.11438534 -0.12130237],[-0.3682121  -0.95614457],-1.43232,"[-1.43760663 -0.71207855 -0.93506999  0.28577288 -1.55163097 -1.24713182
 -1.8924222   0.32132426  0.99820233  1.34040541  0.        ]","[[ -8.81732764  -3.0015606   -0.18083825  -0.14198148]
 [-20.11858638  -0.07083526   0.           0.        ]]",[ 0.34216987  0.93272109]
33,-0.246048565554,[-0.11438534 -0.12130237],[-0.45559794 -1.03141272],-1.31816,"[-1.65215742 -0.7048655  -0.40526321  0.19284296 -1.55161705 -1.24712343
 -1.73871935  0.83432959  1.0355222   1.36328367  0.        ]","[[ -9.20210881  -2.96590507  -0.18083825  -0.14198148]
 [-18.36536009   3.62407474   0.           0.        ]]",[-0.13265336 -3.06520579]
34,-0.251832570627,[-0.11438534 -0.12130237],[-0.46280324 -1.02628756],-1.37861,"[-1.67163665 -0.69701076  0.14972301  0.109842   -1.55160314 -1.24711504
 -1.75288041  0.27464859  1.08486393  1.36921796  0.        ]","[[ -9.57103888  -2.93386853  -0.18083825  -0.14198148]
 [-18.52712419  -0.40697767   0.           0.        ]]",[-1.38824536 -2.65065669]
35,-0.249334157442,[-0.11438534 -0.12130237],[-0.44858861 -1.00843883],-1.44879,"[-1.479202   -0.70824371  0.72408942  0.23382176 -1.55158922 -1.24710666
 -2.0677821  -0.27396499  1.1247075   1.282304    0.        ]","[[ -9.97762836  -2.98165324  -0.18083825  -0.14198148]
 [-22.11987712  -4.35831945   0.           0.        ]]",[-1.1734872  -0.03064323]
36,-0.241646922128,[-0.11438534 -0.12130237],[-0.52489519 -1.08211029],-1.33422,"[-1.01069489 -0.71570849  1.22745464  0.34334287 -1.5515753  -1.24709827
 -2.37640335  0.28576373  1.11892171  1.18868373  0.        ]","[[-10.45535609  -3.02355724  -0.18083825  -0.14198148]
 [-25.64115948  -0.32693154   0.           0.        ]]",[ 0.27834207 -2.0590262 ]
37,-0.235780952667,[-0.11438534 -0.12130237],[-0.59865773 -1.14328766],-1.31031,"[-0.35562614 -0.71527797  1.44160494  0.33603    -1.55156139 -1.24708988
 -2.23527145  0.38084298  1.10417052  1.13117153  0.        ]","[[-10.95202879  -3.02076697  -0.18083825  -0.14198148]
 [-24.03148359   0.35787253   0.           0.        ]]",[ 1.23848275 -2.64887186]
38,-0.22946721499,[-0.11438534 -0.12130237],[-0.66901422 -1.19389129],-1.48217,"[ 0.23727269 -0.71414707  1.32785087  0.31751469 -1.55154747 -1.24708149
 -1.84649962  0.37388845  1.07506379  1.09019639  0.        ]","[[-11.38816027  -3.01369747  -0.18083825  -0.14198148]
 [-19.59644668   0.3077916    0.           0.        ]]",[-0.79429953 -0.86109003]
