timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.416988830889,[-0.62870824 -0.35657352],[-3.30343556 -4.43949175],-4.57514,"[ 1.03082899  1.09005921 -0.3295436   1.57539851 -1.67342409 -0.90223664
 -0.03161922  0.27829128  4.03145588  1.79179406  0.        ]","[[ 0.04933574  0.07613692 -0.18980356 -0.10305886]
 [ 0.00301695 -0.00217344  0.          0.        ]]",[-3.31704518 -5.00219379]
1,-0.414306104142,[-0.62870824 -0.35657352],[-2.97226858 -3.99820328],-4.47326,"[ 1.03251713  1.09313935 -0.39409316  1.47248676 -1.67341963 -0.9022355
 -0.62483185 -0.48397402  4.04206421  1.56452374  0.        ]","[[ 0.00972038  0.03638146 -0.18980356 -0.10305886]
 [-3.95138868 -3.96018698  0.          0.        ]]",[-2.28754143 -3.86085086]
2,-0.403623974131,[-0.62870824 -0.35657352],[-1.9643364 -3.1646831],-4.36505,"[ 1.02413552  1.08944575 -0.5859839   1.16645387 -1.67341517 -0.90223435
 -1.20631648 -1.2311512   4.01193433  0.88888308  0.        ]","[[-0.10819862 -0.08174833 -0.18980356 -0.10305886]
 [-7.82762266 -7.83986346  0.          0.        ]]",[-2.53205239 -3.55389633]
3,-0.377514324025,[-0.62870824 -0.35657352],[-0.88375759 -2.33075762],-4.17346,"[ 0.96682296  1.04160474 -0.89618073  0.66986286 -1.67341072 -0.9022332
 -1.77633921 -1.96352528  3.76599261 -0.16211724  0.        ]","[[ -0.30287521  -0.27670084  -0.18980356  -0.10305886]
 [-11.62747262 -11.64270071   0.           0.        ]]",[-1.33794339 -3.44095875]
4,-0.32567751372,[-0.62870824 -0.35657352],[ 1.04315352 -0.35229418],-3.64971,"[ 0.80198276  0.8929103  -1.29350498  0.02968824 -1.67340626 -0.90223206
 -2.33522011 -2.68135833  3.0819633  -1.29622784  0.        ]","[[ -0.57280256  -0.54695338  -0.18980356  -0.10305886]
 [-15.35309184 -15.3700873    0.           0.        ]]",[ 0.7906599  -0.83698291]
5,-0.251872874563,[-0.62870824 -0.35657352],[ 1.09218156  0.82759601],-2.9948,"[ 0.54628872  0.58892561 -1.62977698 -0.62771497 -1.6734018  -0.90223091
 -1.82056641 -3.26110302  2.05782033 -1.83949032  0.        ]","[[ -0.84544172  -0.88456009  -0.18980356  -0.10305886]
 [-11.92239142 -18.38052929   0.           0.        ]]",[ 1.03309883 -0.60571492]
6,-0.17780584072,[-0.62870824 -0.35657352],[ 0.40249252  1.89447963],-2.20597,"[ 0.31690408  0.12040231 -1.81736765 -1.10019877 -1.67339735 -0.90222976
 -1.19196049 -3.65302895  1.15921879 -1.54951078  0.        ]","[[ -1.04184655  -1.27259134  -0.18980356  -0.10305886]
 [ -7.73204315 -20.41579531   0.           0.        ]]",[ 0.93273842  0.61765253]
7,-0.128232621858,[-0.62870824 -0.35657352],[-0.23466575  1.87882113],-1.55333,"[ 0.16750547 -0.39694603 -1.90318557 -1.20601801 -1.67339289 -0.90222861
 -0.61573501 -3.10428732  0.66753996 -0.83241886  0.        ]","[[ -1.15795097  -1.65232008  -0.18980356  -0.10305886]
 [ -3.89085849 -17.56655001   0.           0.        ]]",[-1.29517148  2.82020902]
8,-0.110882052864,[-0.62870824 -0.35657352],[ 0.38626462  2.17577147],-1.33033,"[ 0.00936917 -0.80837449 -1.96921729 -1.02029469 -1.67338843 -0.90222747
 -1.19826967 -2.27463548  0.46487166 -0.07777449  0.        ]","[[ -1.2747304   -1.96042757  -0.18980356  -0.10305886]
 [ -7.77411681 -13.25857066   0.           0.        ]]",[ 1.18694335  1.89890394]
9,-0.119212719338,[-0.62870824 -0.35657352],[ 0.11633573  1.74351227],-1.43086,"[-0.15089636 -1.07725169 -2.01326372 -0.7433744  -1.67338398 -0.90222632
 -0.5815629  -1.46156265  0.44596427  0.51398759  0.        ]","[[-1.38896797 -2.18323887 -0.18980356 -0.10305886]
 [-3.66307919 -9.03663232  0.          0.        ]]",[ 1.37951503  1.69974966]
