timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.411941625623,"[[-0.01092329 -0.0925228  -0.19852384 -0.06980217]
 [-0.00416117 -0.00049691  0.          0.        ]]",[-1.2999711  -3.85528922],-3.70301,"[ 1.09149001  1.3547015  -0.28174704  0.98321826 -1.72583609 -0.60470942
 -0.02554971  0.31176747  3.3738887   0.56527765  0.        ]",[-0.55771208 -0.29249388],[-1.14055904 -4.63288924]
1,-0.409014297134,"[[-0.0506809  -0.13224507 -0.19852384 -0.06980217]
 [-3.95844563 -3.95854294  0.          0.        ]]",[-1.01890278 -3.26184368],-3.63367,"[ 1.08976597  1.34901908 -0.34339748  0.88231617 -1.72583184 -0.60470891
 -0.46829366 -0.35072783  3.3606744   0.41286565  0.        ]",[-0.55771208 -0.29249388],[-0.16530167 -4.24390224]
2,-0.399791238774,"[[-0.13561071 -0.25035509 -0.19852384 -0.06980217]
 [-4.53265127 -7.83952418  0.          0.        ]]",[-0.70661783 -2.62841201],-3.69352,"[ 1.07865393  1.32039776 -0.47455525  0.58605251 -1.72582759 -0.60470839
 -0.53258462 -1.00032343  3.29276263  0.05226796  0.        ]",[-0.55771208 -0.29249388],[-1.24878811 -1.17828281]
3,-0.379473007856,"[[ -0.26504371  -0.44530101  -0.19852384  -0.06980217]
 [ -8.39788983 -11.64238961   0.           0.        ]]",[-0.39863187 -2.15821576],-3.45953,"[ 1.04244116  1.23579859 -0.67121696  0.11826724 -1.72582334 -0.60470788
 -0.96535809 -1.63684156  3.08960859 -0.46699488  0.        ]",[-0.55771208 -0.29249388],[-0.09167378 -2.2841194 ]
4,-0.341925997995,"[[ -0.43496872  -0.71556172  -0.19852384  -0.06980217]
 [ -8.59411996 -15.37124268   0.           0.        ]]",[-0.20634347 -1.42495334],-3.1954,"[ 0.96055975  1.04738736 -0.918573   -0.45773386 -1.72581909 -0.60470737
 -0.98732795 -2.26096605  2.66246005 -1.00618303  0.        ]",[-0.55771208 -0.29249388],[-0.61940726 -2.17902672]
5,-0.283898296452,"[[ -0.62974053  -1.05965096  -0.19852384  -0.06980217]
 [-10.8758004  -19.02548678   0.           0.        ]]",[ 0.30905205  0.02822459],-2.67498,"[ 0.82169087  0.7087754  -1.17853039 -1.01029516 -1.72581484 -0.60470686
 -1.24279624 -2.87259309  2.00960818 -1.31482497  0.        ]",[-0.55771208 -0.29249388],[ 0.23507667  0.42551334]
6,-0.215538791019,"[[ -0.83579889  -1.41947526  -0.19852384  -0.06980217]
 [ -9.73373519 -16.9638064    0.           0.        ]]",[ 0.36946878  0.75537282],-2.02684,"[ 0.62810363  0.27722649 -1.41574855 -1.30783466 -1.72581059 -0.60470635
 -1.11492246 -2.52750122  1.33234085 -1.20956269  0.        ]",[-0.55771208 -0.29249388],[ 0.35367605  0.86972251]
7,-0.16129306229,"[[ -1.01452781  -1.72082874  -0.19852384  -0.06980217]
 [ -8.14420676 -13.18414055   0.           0.        ]]",[ 0.18164545  1.00935376],-1.49691,"[ 0.42752527 -0.10558922 -1.58237466 -1.30832698 -1.72580634 -0.60470584
 -0.93694858 -1.89486433  0.89153692 -0.83495421  0.        ]",[-0.55771208 -0.29249388],[-0.08760595  1.48901606]
8,-0.129116878375,"[[-1.17929306 -1.94216175 -0.19852384 -0.06980217]
 [-8.33153864 -8.96323011  0.          0.        ]]",[ 0.22671983  1.11719704],-1.21382,"[ 0.22149039 -0.37772713 -1.69889631 -1.16277695 -1.72580209 -0.60470533
 -0.95792221 -1.18837772  0.66443404 -0.42743958  0.        ]",[-0.55771208 -0.29249388],[-0.31841326  1.19957507]
9,-0.114581745515,"[[-1.35692608 -2.07991417 -0.19852384 -0.06980217]
 [-9.42801686 -4.8257962   0.          0.        ]]",[ 0.43724793  1.17924309],-1.09013,"[-0.01675223 -0.53650624 -1.78093545 -1.01281905 -1.72579784 -0.60470482
 -1.08068881 -0.49586475  0.54694311 -0.07798748  0.        ]",[-0.55771208 -0.29249388],[ 0.29984696  1.27460387]
10,-0.110189760303,"[[-1.53171062 -2.13574149 -0.19852384 -0.06980217]
 [-8.05493468 -0.77046542  0.          0.        ]]",[ 0.43878832  0.85101765],-1.05933,"[-0.26038757 -0.59766459 -1.81509373 -0.93981347 -1.72579359 -0.6047043
 -0.92694952  0.18290582  0.47743415  0.17572043  0.        ]",[-0.55771208 -0.29249388],[ 0.37647086  1.59931023]
11,-0.106627648944,"[[-1.67625943 -2.11126877 -0.19852384 -0.06980217]
 [-6.40541963  3.20447518  0.          0.        ]]",[ 0.49553657  0.30538285],-1.07506,"[-0.46346894 -0.57110498 -1.80765368 -0.97265701 -1.72578934 -0.60470379
 -0.74225956  0.84822052  0.40869446  0.31434739  0.        ]",[-0.55771208 -0.29249388],[ 0.7440623 -0.1612698]
12,-0.102116254419,"[[-1.77354308 -2.05422356 -0.19852384 -0.06980217]
 [-3.33320401  2.50236262  0.          0.        ]]",[ 0.31673768  0.30152342],-1.06266,"[-0.59866483 -0.50769835 -1.78449034 -1.04408678 -1.7257851  -0.60470328
 -0.39827613  0.73070196  0.34245018  0.37439204  0.        ]",[-0.55771208 -0.29249388],[-0.23132386  0.61882733]
13,-0.0963917883529,"[[-1.84873369 -1.98008755 -0.19852384 -0.06980217]
 [-4.18302205  4.90324271  0.          0.        ]]",[ 0.45294037 -0.06979175],-1.05287,"[-0.70138758 -0.42244543 -1.75672389 -1.12588178 -1.72578085 -0.60470277
 -0.49342637  1.13255384  0.27283096  0.39707873  0.        ]",[-0.55771208 -0.29249388],[-0.05670888  0.65250871]
14,-0.0867138283424,"[[-1.93381734 -1.85707306 -0.19852384 -0.06980217]
 [-4.32488346  7.38992113  0.          0.        ]]",[ 0.4401457  -0.63695705],-1.04,"[-0.81496475 -0.27506808 -1.71514744 -1.23299247 -1.7257766  -0.60470226
 -0.50930962  1.5487647   0.17015079  0.38989451  0.        ]",[-0.55771208 -0.29249388],[ 0.76236922 -0.56850434]
15,-0.076505031138,"[[-1.98917826 -1.73333127 -0.19852384 -0.06980217]
 [-1.22158087  4.99222445  0.          0.        ]]",[ 0.13038853 -0.56099576],-1.02541,"[-0.88697429 -0.12133357 -1.68243687 -1.30333982 -1.72577235 -0.60470175
 -0.1618452   1.14744283  0.07901581  0.34117351  0.        ]",[-0.55771208 -0.29249388],[ 0.1119844   0.23131517]
16,-0.0669328755181,"[[-2.00892234 -1.6252894  -0.19852384 -0.06980217]
 [-0.75439837  5.80923669  0.          0.        ]]",[-0.01754236 -0.90806603],-1.01462,"[-0.91224287  0.01555873 -1.66971195 -1.33323626 -1.7257681  -0.60470124
 -0.10953655  1.28419008  0.01388838  0.25029683  0.        ]",[-0.55771208 -0.29249388],[-0.39338813 -1.55213351]
17,-0.0611067619441,"[[-2.03947485 -1.54998379 -0.19852384 -0.06980217]
 [-2.29568     1.73490997  0.          0.        ]]",[ 0.28564599 -0.12767388],-0.990987,"[-0.95088252  0.11154815 -1.64894575 -1.33647505 -1.72576385 -0.60470073
 -0.28210768  0.60223978 -0.03406509  0.21342191  0.        ]",[-0.55771208 -0.29249388],[ 0.08006381  1.12109352]
18,-0.0559699621535,"[[-2.08176055 -1.47590282 -0.19852384 -0.06980217]
 [-1.9341149   5.66010313  0.          0.        ]]",[ 0.11130258 -1.02398574],-1.03358,"[-1.00337524  0.20583265 -1.61807914 -1.32552492 -1.7257596  -0.60470021
 -0.24162446  1.25922624 -0.08410537  0.19914233  0.        ]",[-0.55771208 -0.29249388],[ 0.84584177 -1.45746109]
19,-0.0501417951031,"[[-2.08646658 -1.40355962 -0.19852384 -0.06980217]
 [ 1.45222477  1.58778123  0.          0.        ]]",[-0.33712077 -0.64037263],-1.04729,"[-1.00914174  0.2972697  -1.61449008 -1.3013579  -1.72575535 -0.6046997
  0.1375312   0.57761151 -0.11480607  0.11855809  0.        ]",[-0.55771208 -0.29249388],[-0.21758634 -2.36350137]
