timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.180338792276,[-0.80439991 -0.52822769],[ 1.95074916  0.50322509],-3.88922,"[ 1.0753637   1.1862331  -0.33764903  1.22760194  1.20357542  1.30560121
 -0.08754385  0.30037256  0.10236712 -2.71885486  0.        ]","[[-0.0403878  -0.05663011  0.13924309  0.15143933]
 [-0.00434503  0.00377004  0.          0.        ]]",[ 1.68048127  0.90198871]
1,-0.169369094617,[-0.80439991 -0.52822769],[ 0.98565179 -0.77815568],-3.64062,"[ 1.07650892  1.18808861 -0.27571565  1.32072553  1.20357438  1.30559996
  0.46185059  0.97520936  0.10866311 -2.53582229  0.        ]","[[ -7.97250787e-04  -2.07368193e-02   1.39243086e-01   1.51439327e-01]
 [  3.95023610e+00   3.57366638e+00   0.00000000e+00   0.00000000e+00]]",[ 0.27337032  0.63831055]
2,-0.142472658639,[-0.80439991 -0.52822769],[ 0.68591046 -1.53370202],-3.34639,"[ 1.07103569  1.1845769  -0.13653337  1.57011251  1.20357334  1.30559872
  0.60110209  1.43953674  0.08853023 -2.09936327  0.        ]","[[ 0.08826419  0.07538141  0.13924309  0.15143933]
 [ 4.95258002  6.02997059  0.          0.        ]]",[ 0.72234485 -0.84400655]
3,-0.108328638921,[-0.80439991 -0.52822769],[ 0.20888519 -1.24170554],-2.93024,"[  1.04413358e+00   1.17102516e+00   5.93996791e-02   1.79142544e+00
   1.20357230e+00   1.30559747e+00   9.84667105e-01   7.85022016e-01
  -8.65543048e-04  -1.57567566e+00   0.00000000e+00]","[[ 0.21501707  0.16124157  0.13924309  0.15143933]
 [ 7.71351141  2.56758293  0.          0.        ]]",[ 0.80267908 -1.34425052]
4,-0.0697590156978,[-0.80439991 -0.52822769],[-0.55142152 -0.7806021 ],-2.44176,"[ 0.96572798  1.16855909  0.33435408  1.81984836  1.20357126  1.30559622
  1.40482013  0.02667794 -0.16990451 -1.02695185  0.        ]","[[  0.39963114   0.17234308   0.13924309   0.15143933]
 [ 10.73781141  -1.44406496   0.           0.        ]]",[-0.72536724 -1.36313312]
5,-0.0394702361699,[-0.80439991 -0.52822769],[ 0.06390864  0.20763719],-2.19453,"[ 0.84389897  1.1811411   0.58761948  1.64419708  1.20357022  1.30559498
  0.97687393 -0.7162061  -0.34728309 -0.6313473   0.        ]","[[ 0.58348101  0.10403209  0.13924309  0.15143933]
 [ 7.65742998 -5.37392975  0.          0.        ]]",[-0.54472058 -1.32014339]
6,-0.0285289855185,[-0.80439991 -0.52822769],[ 0.73955166  1.6949861 ],-1.98356,"[ 0.73356696  1.18718619  0.74966024  1.26527862  1.20356918  1.30559373
  0.65667299 -1.44442844 -0.42124776 -0.49711318  0.        ]","[[ 0.71350459 -0.04209802  0.13924309  0.15143933]
 [ 5.352604   -9.22623966  0.          0.        ]]",[ 1.31035576  1.81600342]
7,-0.0139252377891,[-0.80439991 -0.52822769],[-1.3830713   0.21111593],-1.9161,"[ 0.58874983  1.1655286   0.91053902  0.89673005  1.20356814  1.30559249
  1.19132261 -0.66167087 -0.53634308 -0.34001843  0.        ]","[[ 0.8591691  -0.18507705  0.13924309  0.15143933]
 [ 9.20105531 -5.08544647  0.          0.        ]]",[-1.83837753 -0.84316157]
8,-0.00217719958579,[-0.80439991 -0.52822769],[-0.20605779  1.8776685 ],-1.80982,"[ 0.42821688  1.12078454  1.04367093  0.55959617  1.2035671   1.30559124
  0.61663413 -1.27343838 -0.66815814 -0.20200047  0.        ]","[[ 1.00168626 -0.3192563   0.13924309  0.15143933]
 [ 5.06441047 -8.32170802  0.          0.        ]]",[ 0.22431686  2.06052096]
9,-0.0104236328816,[-0.80439991 -0.52822769],[-1.32493973  0.78068691],-1.83913,"[ 0.29467002  1.05850662  1.12769709  0.2584557   1.20356606  1.30558999
  0.7257935  -0.49383704 -0.76044857 -0.14218934  0.        ]","[[ 1.11085781 -0.44431211  0.13924309  0.15143933]
 [ 5.85014971 -4.1976106   0.          0.        ]]",[-1.14365646 -0.23636347]
