timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.153767472422,[-0.37667668 -0.4806371 ],[-1.70774305  1.00597227],-0.517426,"[ 1.20821007  2.50802856 -0.0323909  -0.53720461  0.70459315 -0.76989186
 -0.45696253 -0.38518852  0.76597571  0.73717735  0.        ]","[[-0.05449556  0.0751636   0.0822527  -0.08901622]
 [-0.00437339  0.00349728  0.          0.        ]]",[-1.25548833  1.39111739]
1,-0.151341408565,[-0.37667668 -0.4806371 ],[-1.64188302  1.00676036],-0.500084,"[ 1.20412579  2.50233503 -0.09095804 -0.38045043  0.70459257 -0.76989118
 -0.54616962  0.15445663  0.76376112  0.70211649  0.        ]","[[-0.09428815  0.1149761   0.0822527  -0.08901622]
 [-3.96170534  3.96454453  0.          0.        ]]",[-1.32235822  1.09732991]
2,-0.143787471062,[-0.37667668 -0.4806371 ],[-1.45783973  1.01868224],-0.471155,"[ 1.17922064  2.47153815 -0.26320481  0.07992461  0.70459198 -0.7698905
 -0.63361227  0.68340888  0.75025064  0.5989927   0.        ]","[[-0.21244197  0.23322217  0.0822527  -0.08901622]
 [-7.84076796  7.84710613  0.          0.        ]]",[-1.33784376  0.43425053]
3,-0.129301135664,[-0.37667668 -0.4806371 ],[-1.16690814  1.03465819],-0.435662,"[ 1.09726493  2.39006339 -0.5368172   0.72744902  0.7045914  -0.76988982
 -0.71930858  0.8966744   0.70597064  0.41334588  0.        ]","[[ -0.40739952   0.40587081   0.0822527   -0.08901622]
 [-11.64236526   9.41250051   0.           0.        ]]",[-1.64151233  1.04575461]
4,-0.107666842359,[-0.37667668 -0.4806371 ],[-0.74135125  0.98219413],-0.391702,"[ 0.90522835  2.22175664 -0.87738357  1.50244184  0.70459082 -0.76988915
 -0.80333564  1.41085967  0.60094002  0.16634669  0.        ]","[[ -0.67764574   0.63198925   0.0822527   -0.08901622]
 [-15.36991741  13.18668273   0.           0.        ]]",[-1.41444311  1.94811198]
5,-0.0797349517407,[-0.37667668 -0.4806371 ],[-0.11096102  0.76480424],-0.290636,"[ 0.55023746  1.90397475 -1.21101603  2.34320315  0.70459024 -0.76988847
 -0.88571408  1.91477178  0.40597461 -0.07552096  0.        ]","[[ -1.02170869   0.93283558   0.0822527   -0.08901622]
 [-19.02434115  16.88548021   0.           0.        ]]",[ 0.40417223 -0.0358915 ]
6,-0.0507526796547,[-0.37667668 -0.4806371 ],[ 0.44376096  0.55300754],-0.23891,"[ 0.08829875  1.45998034 -1.40186261  2.93855803  0.70458965 -0.76988779
 -0.84120329  1.84961944  0.15302034 -0.21676235  0.        ]","[[ -1.38238515   1.26574699   0.0822527   -0.08901622]
 [-17.04983627  16.40728846   0.           0.        ]]",[ 0.77923051  0.18035627]
7,-0.0255451978464,[-0.37667668 -0.4806371 ],[ 0.82034361  0.3501825 ],-0.194085,"[-0.33317057  0.96770656 -1.4176693   3.11971202  0.70458907 -0.76988712
 -0.76410819  1.90242192 -0.07345583 -0.2017138   0.        ]","[[ -1.68906976   1.5977807    0.0822527   -0.08901622]
 [-13.62985566  16.79490018   0.           0.        ]]",[ 2.12844748  0.295123  ]
8,-0.00688548537913,[-0.37667668 -0.4806371 ],[ 0.89880335  0.26370457],-0.204226,"[-0.64165374  0.46267109 -1.33927077  2.85166351  0.70458849 -0.76988644
 -0.66881822  2.01616755 -0.23758552 -0.04387149  0.        ]","[[ -1.91925708   1.94205472   0.0822527   -0.08901622]
 [ -9.40272941  17.62984853   0.           0.        ]]",[ 0.67333292  0.88853375]
9,-0.0375032956608,[-0.37667668 -0.4806371 ],[ 0.77569199  0.15015209],-0.223508,"[-0.84168874 -0.02306103 -1.24165424  2.04458728  0.70458791 -0.76988576
 -0.60453746  2.44786562 -0.37102867  0.23100391  0.        ]","[[ -2.0787034    2.3264445    0.0822527   -0.08901622]
 [ -6.55119724  20.79864026   0.           0.        ]]",[ 2.34445679  0.61559529]
10,-0.0828273215174,[-0.37667668 -0.4806371 ],[ 0.36941013  0.12385261],-0.289732,"[-0.94738166 -0.38901494 -1.17191777  0.62867195  0.70458733 -0.76988508
 -0.51235367  2.72382818 -0.54433869  0.57876758  0.        ]","[[ -2.16869887   2.76274125   0.0822527   -0.08901622]
 [ -2.46185831  22.82434142   0.           0.        ]]",[ 0.59901668 -0.94755958]
11,-0.116851917622,[-0.37667668 -0.4806371 ],[-0.05427051  0.4930408 ],-0.34415,"[-0.97560739 -0.49551698 -1.15080685 -0.77981964  0.70458674 -0.76988441
 -0.45780106  0.60946807 -0.72033066  0.79953969  0.        ]","[[-2.19365143  3.1278356   0.0822527  -0.08901622]
 [-0.04187074  7.30455706  0.          0.        ]]",[ 0.69791487  0.7998928 ]
12,-0.125059145044,[-0.37667668 -0.4806371 ],[-0.10554749  0.71567702],-0.361621,"[-0.94516765 -0.4956249  -1.17352206 -0.86084765  0.70458616 -0.76988373
 -0.39550141 -0.69528875 -0.77129211  0.84468211  0.        ]","[[-2.16676157  3.1483219   0.0822527  -0.08901622]
 [ 2.7217831  -2.27259613  0.          0.        ]]",[-0.46587323  0.6047546 ]
13,-0.119223805477,[-0.37667668 -0.4806371 ],[-0.04635227  0.73527569],-0.357757,"[-0.90425827 -0.49388154 -1.20206776 -0.64200569  0.70458558 -0.76988305
 -0.43829641 -0.75036749 -0.73290173  0.81459177  0.        ]","[[-2.13137379  3.09297492  0.0822527  -0.08901622]
 [ 0.82334886 -2.6768886   0.          0.        ]]",[-0.52985434  0.58419966]
14,-0.11446938372,[-0.37667668 -0.4806371 ],[ 0.01414511  0.71491188],-0.361115,"[-0.90979656 -0.48926031 -1.19832883 -0.4697754   0.704585   -0.76988238
 -0.48595313 -0.61249404 -0.70315073  0.78845678  0.        ]","[[-2.13611833  3.0493198   0.0822527  -0.08901622]
 [-1.2907563  -1.66487669  0.          0.        ]]",[ 0.96896021  1.3606911 ]
15,-0.112048788998,[-0.37667668 -0.4806371 ],[ 0.01567137  0.69315571],-0.353467,"[-0.89465711 -0.4854647  -1.20844879 -0.37449859  0.70458441 -0.7698817
 -0.39889424 -0.49915554 -0.68749578  0.77552109  0.        ]","[[-2.12318481  3.02509946  0.0822527  -0.08901622]
 [ 2.57123346 -0.83295497  0.          0.        ]]",[ 0.35399095  0.57346716]
16,-0.111677255342,[-0.37667668 -0.4806371 ],[-0.00458369  0.69326472],-0.359586,"[-0.81682074 -0.48322979 -1.25608331 -0.32679124  0.70458383 -0.76988102
 -0.36844663 -0.44277974 -0.68013965  0.7777999   0.        ]","[[-2.05820842  3.01294684  0.0822527  -0.08901622]
 [ 3.92190219 -0.41914924  0.          0.        ]]",[-0.728576    1.13565742]
17,-0.111831324406,[-0.37667668 -0.4806371 ],[-0.0121339   0.69969642],-0.361787,"[-0.75665379 -0.48215682 -1.288197   -0.30544046  0.70458325 -0.76988035
 -0.43522326 -0.40809913 -0.67702325  0.78212889  0.        ]","[[-2.00949182  3.00750204  0.0822527  -0.08901622]
 [ 0.95962841 -0.16458966  0.          0.        ]]",[ 0.69940636  2.38229263]
18,-0.112334516299,[-0.37667668 -0.4806371 ],[-0.04254371  0.70417559],-0.351105,"[-0.69755989 -0.4817238  -1.31605399 -0.29707201  0.70458267 -0.76987967
 -0.37322766 -0.39445351 -0.67633666  0.78817117  0.        ]","[[-1.962706    3.0053669   0.0822527  -0.08901622]
 [ 3.70978796 -0.06443046  0.          0.        ]]",[-0.74123428 -0.12109382]
19,-0.112433182153,[-0.37667668 -0.4806371 ],[-0.04691046  0.72811121],-0.3538,"[-0.64091213 -0.48045244 -1.33953578 -0.27322486  0.70458209 -0.76987899
 -0.44104015 -0.45962069 -0.67290264  0.79209902  0.        ]","[[-1.91869272  2.99927893  0.0822527  -0.08901622]
 [ 0.70156501 -0.54277019  0.          0.        ]]",[ 0.73335217  0.58844512]
20,-0.113198865811,[-0.37667668 -0.4806371 ],[-0.08619732  0.70655328],-0.347637,"[-0.58465446 -0.48181139 -1.35989282 -0.29876747  0.7045815  -0.76987831
 -0.37589859 -0.30691809 -0.67447063  0.79906675  0.        ]","[[-1.87566772  3.00579963  0.0822527  -0.08901622]
 [ 3.59127907  0.57808938  0.          0.        ]]",[-1.05738923 -0.34926417]
21,-0.114029948639,[-0.37667668 -0.4806371 ],[-0.08408511  0.75216872],-0.350248,"[-0.54312448 -0.48127488 -1.37310075 -0.28854608  0.70458092 -0.76987764
 -0.46675456 -0.4981111  -0.67791289  0.80519188  0.        ]","[[-1.84428091  3.00319102  0.0822527  -0.08901622]
 [-0.43916634 -0.82529902  0.          0.        ]]",[-1.3638028   0.15487932]
