timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.190240363008,[-0.49511194 -0.56051487],[-2.46573949 -0.05241668],-0.74449,"[ 1.22087175  2.46396972  0.22031797 -0.81445311  0.98639821 -1.26043761
 -0.54502075 -0.39606605  0.51704329  1.48993712  0.        ]","[[ 0.08381385  0.01306964  0.11437396 -0.1459488 ]
 [-0.00336594  0.00143853  0.          0.        ]]",[-3.66347999  0.24490995]
1,-0.184257639322,[-0.49511194 -0.56051487],[-2.33842015 -0.03424102],-0.723333,"[ 1.22441238  2.4637022   0.16222813 -0.77757786  0.98639754 -1.26043648
 -0.63302696 -0.26016434  0.52105178  1.42451208  0.        ]","[[ 0.04405291  0.02284331  0.11437396 -0.1459488 ]
 [-3.95955404  0.97268622  0.          0.        ]]",[-2.27684697 -0.91112429]
2,-0.161936239771,[-0.49511194 -0.56051487],[-1.94825935  0.47396326],-0.693892,"[ 1.22194526  2.46405887 -0.01053115 -0.84142277  0.98639687 -1.26043536
 -0.71925275 -0.76745199  0.51963279  1.18421044  0.        ]","[[ -7.40287400e-02   5.92192503e-03   1.14373963e-01  -1.45948804e-01]
 [ -7.83570929e+00  -2.65274687e+00   0.00000000e+00   0.00000000e+00]]",[-2.39346447 -0.3385177 ]
3,-0.120214742354,[-0.49511194 -0.56051487],[-1.28075027  1.07601047],-0.60314,"[ 1.17566764  2.46139387 -0.29116935 -1.09019191  0.9863962  -1.26043423
 -0.80379338 -0.94744869  0.45104314  0.75826521  0.        ]","[[ -0.26887344  -0.06003975   0.11437396  -0.1459488 ]
 [-11.63611382  -3.93913258   0.           0.        ]]",[-0.17404489  2.3120904 ]
4,-0.072556442023,[-0.49511194 -0.56051487],[-0.51514572  1.34277606],-0.505926,"[ 1.05090316  2.45687752 -0.61212266 -1.23414166  0.98639553 -1.26043311
 -0.81402407 -0.38245936  0.27843078  0.31698029  0.        ]","[[ -0.50621038  -0.09830983   0.11437396  -0.1459488 ]
 [-12.09603804   0.09867201   0.           0.        ]]",[-1.3183503   1.59605135]
5,-0.0303647736942,[-0.49511194 -0.56051487],[ 0.47292495  1.52128756],-0.489946,"[ 0.81734884  2.46167961 -0.9375362  -1.07728111  0.98639486 -1.26043199
 -0.89673471  0.17152318  0.01814357 -0.05979642  0.        ]","[[ -0.78543648  -0.05661297   0.11437396  -0.1459488 ]
 [-15.81418216   4.05781477   0.           0.        ]]",[ 0.73164016  1.32752567]
6,-0.0354685976237,[-0.49511194 -0.56051487],[ 1.18688762  1.42943084],-0.528449,"[ 0.50145012  2.46106209 -1.18621278 -0.62448767  0.98639419 -1.26043086
 -0.82542531  0.71415373 -0.26546248 -0.31104625  0.        ]","[[ -1.0695576    0.06345285   0.11437396  -0.1459488 ]
 [-12.60860887   7.93582932   0.           0.        ]]",[ 0.42840739  1.58511095]
7,-0.0557741478844,[-0.49511194 -0.56051487],[ 1.58302283  0.82212818],-0.531736,"[ 0.20144024  2.41384965 -1.31382937  0.10746638  0.98639352 -1.26042974
 -0.78221156  1.24609677 -0.45593943 -0.4081561   0.        ]","[[ -1.30223926   0.26031262   0.11437396  -0.1459488 ]
 [-10.66602654  11.73746804   0.           0.        ]]",[ 1.94395004  1.02415309]
8,-0.0583167473534,[-0.49511194 -0.56051487],[ 1.51287937 -0.15916228],-0.506832,"[-0.03344429  2.25776196 -1.35942125  1.05180459  0.98639285 -1.26042862
 -0.68954739  1.76739127 -0.51404456 -0.38163875  0.        ]","[[ -1.47376647   0.53244135   0.11437396  -0.1459488 ]
 [ -6.50048018  15.46301583   0.           0.        ]]",[ 1.80182194 -0.47458029]
9,-0.0432544030531,[-0.49511194 -0.56051487],[ 1.0960362  -0.59565449],-0.459248,"[-0.15734595  1.99075219 -1.36625942  1.89459204  0.98639218 -1.26042749
 -0.59865706  1.46141356 -0.45767071 -0.25502439  0.        ]","[[ -1.56278276   0.81976117   0.11437396  -0.1459488 ]
 [ -2.41467164  13.27629788   0.           0.        ]]",[ 0.28861337  0.11407959]
