timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.366338197566,"[[ 0.07119696  0.03343942 -0.155953   -0.0115156 ]
 [ 0.00032248  0.00287733  0.          0.        ]]",[-0.10091621  2.11770558],-1.16672,"[ 1.20539863  2.55864261  0.15219315 -0.75715378 -1.35575183 -0.11082423
 -0.35822552 -0.38914642  2.52933869  0.25145579  0.        ]",[-0.33994433 -0.39781788],[-0.83479767  2.14725376]
1,-0.366236846328,"[[ 0.03805436  0.07323712 -0.155953   -0.0115156 ]
 [-3.30357786  3.96368737  0.          0.        ]]",[-0.02288887  2.09601116],-1.1634,"[ 1.20788736  2.5553885   0.1032357  -0.5933484  -1.35574731 -0.1108241
 -0.44031941  0.14640252  2.53007975  0.22869819  0.        ]",[-0.33994433 -0.39781788],[-0.89610765  0.66693884]
2,-0.365462492744,"[[-0.06293871  0.17823301 -0.155953   -0.0115156 ]
 [-6.78414365  6.52734586  0.          0.        ]]",[ 0.30996907  2.10743809],-1.14051,"[ 1.20615394  2.53532061 -0.04610317 -0.16416227 -1.35574279 -0.11082396
 -0.52680296  0.49303964  2.52874679  0.14353547  0.        ]",[-0.33994433 -0.39781788],[ 0.97979411  2.31738812]
3,-0.363116582367,"[[ -0.15840116   0.34719547  -0.155953    -0.0115156 ]
 [ -2.77540858  10.35615563   0.           0.        ]]",[ 0.64872921  2.05563498],-1.13478,"[ 1.19163446  2.46854484 -0.18641754  0.5076151  -1.35573826 -0.11082383
 -0.42719411  1.01073939  2.51169224  0.1302937   0.        ]",[-0.33994433 -0.39781788],[ 1.00380469  2.51820885]
4,-0.357092286408,"[[ -1.73678462e-01   5.91974360e-01  -1.55952996e-01  -1.15155978e-02]
 [  1.23446077e+00   1.41092475e+01   0.00000000e+00   0.00000000e+00]]",[ 0.94930577  1.88556504],-1.12905,"[ 1.18815336  2.30023876 -0.20870824  1.40514423 -1.35573374 -0.1108237
 -0.32755715  1.51819765  2.45348737  0.32901724  0.        ]",[-0.33994433 -0.39781788],[ 0.74708201  1.31441123]
5,-0.341535062536,"[[ -1.19583128e-01   9.11074380e-01  -1.55952996e-01  -1.15155978e-02]
 [  4.16556385e+00   1.77885095e+01   0.00000000e+00   0.00000000e+00]]",[ 1.2204144   1.57792068],-1.0736,"[ 1.19903455  1.96979939 -0.12954506  2.36211409 -1.35572922 -0.11082357
 -0.25472521  2.01566632  2.2858328   0.67231677  0.        ]",[-0.33994433 -0.39781788],[ 0.67844618  1.48290388]
6,-0.308853787929,"[[ -1.01545271e-02   1.30303057e+00  -1.55952996e-01  -1.15155978e-02]
 [  6.76900013e+00   2.13951025e+01   0.00000000e+00   0.00000000e+00]]",[ 1.47744989  1.15115559],-0.961275,"[ 1.20879631  1.43926782  0.03192847  3.08014365 -1.35572469 -0.11082344
 -0.19003511  2.50329814  1.93873104  1.01135115  0.        ]",[-0.33994433 -0.39781788],[ 1.82766957  0.97254335]
7,-0.252583509991,"[[  1.63618045e-01   1.76530935e+00  -1.55952996e-01  -1.15155978e-02]
 [  1.05959923e+01   2.48213740e+01   0.00000000e+00   0.00000000e+00]]",[ 1.64828324  0.83152878],-0.816769,"[ 1.19046887  0.74189042  0.28793819  3.14926008 -1.35572017 -0.1108233
 -0.09494225  2.96653273  1.41479798  1.13965366  0.        ]",[-0.33994433 -0.39781788],[ 0.64796609 -0.39537107]
8,-0.183437731097,"[[  3.99214797e-01   2.24109157e+00  -1.55952996e-01  -1.15155978e-02]
 [  1.29556767e+01   2.27637276e+01   0.00000000e+00   0.00000000e+00]]",[ 1.72019291  0.67221683],-0.585536,"[ 1.10055678  0.09011191  0.62200769  2.33514013 -1.35571565 -0.11082317
 -0.03630892  2.68829336  0.93294883  0.89640586  0.        ]",[-0.33994433 -0.39781788],[ 2.6510844  -0.23641367]
9,-0.135297227582,"[[  6.95509070e-01   2.68244575e+00  -1.55952996e-01  -1.15155978e-02]
 [  1.66612071e+01   2.13763575e+01   0.00000000e+00   0.00000000e+00]]",[ 1.72739816  0.61738533],-0.502578,"[ 0.88894353 -0.32906608  0.99494941  0.93180415 -1.35571112 -0.11082304
  0.05576591  2.50068775  0.7397347   0.42533865  0.        ]",[-0.33994433 -0.39781788],[ 2.18527781  2.22398754]
10,-0.139703074706,"[[  1.06516285e+00   3.07970956e+00  -1.55952996e-01  -1.15155978e-02]
 [  2.02913299e+01   9.47889833e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39247441  0.7581501 ],-0.470795,"[ 0.49865453 -0.48389645  1.34127376 -0.64005509 -1.3557066  -0.11082291
  0.145967    0.89205785  0.84095787  0.07674746  0.        ]",[-0.33994433 -0.39781788],[ 1.11705998  1.17329265]
11,-0.154506292742,"[[  1.50667810e+00   3.12910645e+00  -1.55952996e-01  -1.15155978e-02]
 [  2.38484686e+01  -1.37278976e+00   0.00000000e+00   0.00000000e+00]]",[ 1.12623715  0.8326022 ],-0.535796,"[ -8.02203410e-02  -4.86692460e-01   1.52335549e+00  -8.43503141e-01
  -1.35570208e+00  -1.10822777e-01   2.34354580e-01  -5.75173334e-01
   9.54435432e-01  -1.53561549e-04   0.00000000e+00]",[-0.33994433 -0.39781788],[ 0.71678847  0.78430029]
12,-0.154647168421,"[[  2.00738415e+00   3.08564039e+00  -1.55952996e-01  -1.15155978e-02]
 [  2.62142780e+01  -2.31026813e+00   0.00000000e+00   0.00000000e+00]]",[ 1.15294409  0.76127499],-0.572337,"[-0.75087549 -0.48442695  1.38761755 -0.6644563  -1.35569756 -0.11082265
  0.29313996 -0.70192652  0.95554791 -0.01371575  0.        ]",[-0.33994433 -0.39781788],[ 0.87514213  0.77295987]
13,-0.158221231218,"[[  2.56122789e+00   3.04681748e+00  -1.55952996e-01  -1.15155978e-02]
 [  2.91602794e+01  -1.51609391e+00   0.00000000e+00   0.00000000e+00]]",[ 1.17166829  0.71744233],-0.576633,"[-1.32027861 -0.47997438  0.85816253 -0.50489384 -1.35569303 -0.11082251
  0.36634194 -0.59454694  0.98213583 -0.03528397  0.        ]",[-0.33994433 -0.39781788],[ 1.93176907  0.22258633]
