timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.90346,"[ 0.89221705  1.80886615  0.04285565  1.15337519 -0.62661497 -0.33640896
 -0.64877662  0.36092595  2.16893769  0.88114948  0.        ]",[-2.27499171 -3.64436926],-0.284969511772,[-1.44321835 -3.35467196],[-0.64196187 -0.56848782],"[[ 0.00989542 -0.0246669  -0.07246615 -0.0384512 ]
 [-0.0010761   0.00230298  0.          0.        ]]"
1,-3.7954,"[ 0.89159405  1.8064437  -0.01921951  1.05028998 -0.62661473 -0.33640886
 -0.76821164 -0.26916762  2.16418349  0.72405096  0.        ]",[-0.99179884 -3.17122238],-0.283053522616,[-0.8182925  -2.65375781],[-0.64196187 -0.56848782],"[[-0.02980097 -0.0643337  -0.07246615 -0.0384512 ]
 [-3.9554044  -3.95579583  0.          0.        ]]"
2,-3.57642,"[ 0.8751876   1.78652992 -0.20242422  0.74571038 -0.6266145  -0.33640876
 -0.88430747 -0.88679111  2.10427185  0.26553669  0.        ]",[-0.32305267 -2.62739578],-0.275707544468,[-0.25582221 -1.9419384 ],[-0.64196187 -0.56848782],"[[-0.14747447 -0.18237658 -0.07246615 -0.0384512 ]
 [-7.79917979 -7.83556184  0.          0.        ]]"
3,-3.16826,"[ 0.81488991  1.71281735 -0.4567349   0.25922308 -0.62661427 -0.33640866
 -0.91821325 -1.49234458  1.8899087  -0.36417624  0.        ]",[-0.54285106 -1.1788241 ],-0.259927331507,[ 0.31295833 -1.21297812],[-0.64196187 -0.56848782],"[[ -0.31472046  -0.37725419  -0.07246615  -0.0384512 ]
 [ -8.92176516 -11.639512     0.           0.        ]]"
4,-2.78704,"[ 0.68949465  1.53167172 -0.74008526 -0.35157558 -0.62661403 -0.33640856
 -0.97773583 -2.08584208  1.43928069 -0.96880655  0.        ]",[ 1.25155552 -1.11546803],-0.232027615387,[ 1.23166418 -0.56801474],[-0.64196187 -0.56848782],"[[ -0.5129266   -0.64745116  -0.07246615  -0.0384512 ]
 [-10.89248661 -15.36774135   0.           0.        ]]"
5,-2.30283,"[ 0.53287927  1.18849021 -0.9668204  -0.9595183  -0.6266138  -0.33640846
 -0.85175011 -2.6679063   0.83063309 -1.25349283  0.        ]",[ 1.89579784  0.87505348],-0.192405631786,[ 1.34364462 -0.0670338 ],[-0.64196187 -0.56848782],"[[ -0.68892467  -0.99149232  -0.07246615  -0.0384512 ]
 [ -6.72129884 -19.02417038   0.           0.        ]]"
6,-2.05525,"[ 0.43412038  0.76008645 -1.07510311 -1.31103284 -0.62661357 -0.33640836
 -0.72830333 -2.05652636  0.35694489 -1.14998524  0.        ]",[ 1.9140142   0.31030762],-0.152844764192,[ 1.1921581   0.25357863],[-0.64196187 -0.56848782],"[[ -0.78234622  -1.33344265  -0.07246615  -0.0384512 ]
 [ -2.63416859 -15.18363479   0.           0.        ]]"
7,-1.68085,"[ 0.42018164  0.36764664 -1.08884751 -1.38058844 -0.62661334 -0.33640826
 -0.60723773 -1.81319572  0.11490355 -0.89918443  0.        ]",[ 1.64687645  0.50544215],-0.121770569762,[ 0.87240255  0.65086699],[-0.64196187 -0.56848782],"[[ -0.79481526  -1.62177943  -0.07246615  -0.0384512 ]
 [  1.37412619 -13.65509726   0.           0.        ]]"
8,-1.37358,"[ 0.49291614  0.03047861 -1.01310781 -1.2667755  -0.6266131  -0.33640816
 -0.48853443 -1.4516387   0.04738396 -0.63795335  0.        ]",[ 1.25424987  1.92938853],-0.0999137937458,[ 0.20076501  0.64980841],[-0.64196187 -0.56848782],"[[ -0.72790292  -1.87209407  -0.07246615  -0.0384512 ]
 [  5.30420996 -11.38388023   0.           0.        ]]"
9,-1.32438,"[ 0.63183878 -0.20436945 -0.83381785 -1.08153227 -0.62661287 -0.33640806
 -0.37215656 -0.78545198  0.10812398 -0.44749604  0.        ]",[-0.46108334  0.67404613],-0.0913826546691,[-1.00828767  0.20725182],[-0.64196187 -0.56848782],"[[-0.58316074 -2.05778437 -0.07246615 -0.0384512 ]
 [ 9.15730301 -7.1990373   0.          0.        ]]"
10,-1.35876,"[ 0.75523634 -0.34010028 -0.61053192 -0.92551859 -0.62661264 -0.33640796
 -0.43275641 -0.33783511  0.20454665 -0.32634282  0.        ]",[-0.97251182  0.64485579],-0.0918600047428,[-1.1114862  -0.05485851],[-0.64196187 -0.56848782],"[[-0.42014498 -2.17355275 -0.07246615 -0.0384512 ]
 [ 7.15092866 -4.38720305  0.          0.        ]]"
11,-1.38538,"[ 0.81368768 -0.40781174 -0.46037689 -0.83122096 -0.62661241 -0.33640786
 -0.55331037  0.08250478  0.26166734 -0.25528725  0.        ]",[-0.33021566 -1.39382113],-0.0932158537322,[-0.6949594  -0.27374223],[-0.64196187 -0.56848782],"[[-0.31717275 -2.23480362 -0.07246615 -0.0384512 ]
 [ 3.15956318 -1.74671692  0.          0.        ]]"
12,-1.43204,"[ 0.83615123 -0.48568443 -0.38633211 -0.70653076 -0.62661217 -0.33640776
 -0.59467791 -0.54230783  0.26105402 -0.16825501  0.        ]",[-1.67689905  0.87782471],-0.0892818795523,[-0.50051594  0.4163101 ],[-0.64196187 -0.56848782],"[[-0.2677231  -2.3091181  -0.07246615 -0.0384512 ]
 [ 1.78993967 -5.67165732  0.          0.        ]]"
13,-1.37112,"[ 0.83435369 -0.5613959  -0.3927798  -0.56532274 -0.62661194 -0.33640766
 -0.71532176  0.02889739  0.21845377 -0.07692213  0.        ]",[-0.22924679  1.3873612 ],-0.0815793327473,[ 0.27889061  0.40478215],[-0.64196187 -0.56848782],"[[-0.27200075 -2.38654971 -0.07246615 -0.0384512 ]
 [-2.2044037  -2.08346887  0.          0.        ]]"
14,-1.33938,"[ 0.80991572 -0.56283039 -0.47163266 -0.56242678 -0.62661171 -0.33640756
 -0.74141663  0.66579702  0.17982391 -0.07297002  0.        ]",[ 0.07542743  0.1935941 ],-0.0777869453137,[ 0.40980938 -0.12387332],[-0.64196187 -0.56848782],"[[-0.32475743 -2.3880771  -0.07246615 -0.0384512 ]
 [-3.06837516  1.91739821  0.          0.        ]]"
15,-1.26128,"[ 0.77839599 -0.51895012 -0.55636641 -0.6471668  -0.62661148 -0.33640746
 -0.73056259  0.78178473  0.15629646 -0.12507513  0.        ]",[ 0.957121   -1.34234424],-0.0778612842624,[ 0.41669393 -0.30371404],[-0.64196187 -0.56848782],"[[-0.38251944 -2.34241872 -0.07246615 -0.0384512 ]
 [-2.7090243   2.64600982  0.          0.        ]]"
16,-1.32365,"[ 0.76902669 -0.50642001 -0.57896438 -0.66999289 -0.62661124 -0.33640736
 -0.6144972   0.14310405  0.14958636 -0.13931206  0.        ]",[-0.55579803 -0.03288797],-0.0779105382872,[-0.02698407  0.20258191],[-0.64196187 -0.56848782],"[[-0.39814444 -2.32975272 -0.07246615 -0.0384512 ]
 [ 1.13371468 -1.36604252  0.          0.        ]]"
17,-1.30504,"[ 0.76925415 -0.53425784 -0.57842643 -0.61847656 -0.62661101 -0.33640726
 -0.68163179  0.12668632  0.13866397 -0.10373586  0.        ]",[ 0.3962294   1.29054882],-0.0753180797448,[ 0.40098947  0.42218313],[-0.64196187 -0.56848782],"[[-0.39777146 -2.35810831 -0.07246615 -0.0384512 ]
 [-1.0890168  -1.46917489  0.          0.        ]]"
18,-1.33874,"[ 0.76567238 -0.52390627 -0.58681682 -0.63797477 -0.62661078 -0.33640716
 -0.63360531  0.76164106  0.13839541 -0.11642761  0.        ]",[-0.45791129  0.31138449],-0.0758655401308,[-0.08091706 -0.42079821],[-0.64196187 -0.56848782],"[[-0.40359803 -2.3474724  -0.07246615 -0.0384512 ]
 [ 0.50105799  2.51947212  0.          0.        ]]"
19,-1.3218,"[ 0.7605062  -0.4611686  -0.59868559 -0.74783297 -0.62661054 -0.33640706
 -0.68865827  0.94998198  0.15763371 -0.19310993  0.        ]",[ 0.52645758  0.13332489],-0.0811650690749,[ 0.13407722 -0.69000506],[-0.64196187 -0.56848782],"[[-0.41186494 -2.28521238 -0.07246615 -0.0384512 ]
 [-1.32166917  3.70259094  0.          0.        ]]"
