timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-4.22967,"[ 0.88381771  1.87601916 -0.131333    1.29259746 -1.36035469  1.68833422
 -0.67856133  0.36052242  2.84660418 -2.12074927  0.        ]",[ 2.86365833 -0.4449458 ],-0.422589427364,[ 2.5028007  -0.47032714],[-0.5409497  -0.47073242],"[[-0.09946215  0.05196632 -0.15627986  0.1966811 ]
 [-0.00369262 -0.00340029  0.          0.        ]]"
1,-4.18424,"[ 0.88865556  1.87706974 -0.06884252  1.24608937 -1.36035345  1.68833215
 -0.55844334  0.08699307  2.85017292 -2.04549319  0.        ]",[ 3.07328639 -0.43887815],-0.419793533658,[ 2.42271924 -0.34878221],[-0.5409497  -0.47073242],"[[-0.05983789  0.03420681 -0.15627986  0.1966811 ]
 [ 3.95294237 -1.7666693   0.          0.        ]]"
2,-4.15387,"[ 0.88880925  1.87764383  0.11770313  1.10867157 -1.36035222  1.68833008
 -0.44070197 -0.17738937  2.84979947 -1.82036279  0.        ]",[ 1.80142921 -0.87149524],-0.410791734238,[ 2.36182451 -0.25251561],[-0.5409497  -0.47073242],"[[ 0.05813362 -0.01822648 -0.15627986  0.1966811 ]
 [ 7.83129357 -3.47097414  0.          0.        ]]"
3,-3.94418,"[ 0.84257877  1.86770338  0.42167568  0.83850897 -1.36035098  1.688328
 -0.32526892 -0.70225694  2.8154331  -1.4740138   0.        ]",[ 2.75013615 -0.33468523],-0.394821529665,[ 2.29377198 -0.06628689],[-0.5409497  -0.47073242],"[[  0.2529092   -0.12159376  -0.15627986   0.1966811 ]
 [ 11.63361024  -6.85446059   0.           0.        ]]"
4,-3.73029,"[ 0.68626629  1.82775032  0.81601055  0.45569826 -1.36034974  1.68832593
 -0.21214102 -0.88697808  2.70253058 -1.0239151   0.        ]",[ 2.11760873  0.47839216],-0.369227172769,[ 2.25136805 -0.01337835],[-0.5409497  -0.47073242],"[[  0.52296904  -0.2706309   -0.15627986   0.1966811 ]
 [ 15.3599966   -8.04524229   0.           0.        ]]"
5,-3.42371,"[ 0.3500384   1.76322835  1.23182898  0.10935151 -1.3603485   1.68832385
 -0.1012814  -0.56856768  2.4393315  -0.46408433  0.        ]",[ 1.63173005  0.53336846],-0.327787840466,[ 2.23674273 -0.19251782],[-0.5409497  -0.47073242],"[[  0.86680687  -0.41094219  -0.15627986   0.1966811 ]
 [ 19.01166676  -5.99265684   0.           0.        ]]"
6,-2.84087,"[-0.20766058  1.7037008   1.54287562 -0.11954371 -1.36034727  1.68832178
  0.00738819 -0.22262007  1.93805942  0.10668532  0.        ]",[ 2.78881564  0.06039957],-0.264373083333,[ 2.07970786 -0.73389262],[-0.5409497  -0.47073242],"[[  1.28295454  -0.50842086  -0.15627986   0.1966811 ]
 [ 22.59119831  -3.76255614   0.           0.        ]]"
7,-2.08554,"[-0.9470469   1.65228485  1.57668161 -0.28117806 -1.36034603  1.68831971
  0.11393205 -0.17395123  1.17604785  0.43025394  0.        ]",[ 1.12444032 -0.70611148],-0.17746552857,[ 1.80964947 -1.1200372 ],[-0.5409497  -0.47073242],"[[  1.76999026  -0.58052516  -0.15627986   0.1966811 ]
 [ 26.10070956  -3.44881997   0.           0.        ]]"
8,-1.17303,"[-1.69592099  1.5743036   1.17724009 -0.48533415 -1.36034479  1.68831763
  0.21841044 -0.59695853  0.30275366  0.22068237  0.        ]",[ 1.34903775 -1.36423387],-0.0803051333232,[ 1.70313466 -1.29304671],[-0.5409497  -0.47073242],"[[  2.32653293  -0.67686237  -0.15627986   0.1966811 ]
 [ 29.54218482  -6.17567525   0.           0.        ]]"
9,-1.82173,"[-2.15037456  1.42114464  0.3251426  -0.79340755 -1.36034355  1.68831556
  0.32085623 -1.19195112 -0.38636978 -0.59998495  0.        ]",[ 2.64399727 -1.20904099],-0.0835113216157,[ 1.78628516 -1.19121671],[-0.5409497  -0.47073242],"[[  2.95123261  -0.83886113  -0.15627986   0.1966811 ]
 [ 32.91670721 -10.01121167   0.           0.        ]]"
10,-2.80625,"[-1.98935187  1.15380267 -0.73439858 -1.151356   -1.36034232  1.68831348
  0.42131086 -1.77493628 -0.60894805 -1.80093896  0.        ]",[ 1.73539923 -1.56630249],-0.186358836402,[ 1.90071511 -1.22929025],[-0.5409497  -0.47073242],"[[  3.64276398  -1.07679485  -0.15627986   0.1966811 ]
 [ 36.22564275 -13.76935368   0.           0.        ]]"
11,-3.41012,"[-1.11526864  0.74969994 -1.47976506 -1.42160108 -1.36034108  1.68831141
  0.51982484 -2.34609717 -0.25247019 -2.8986385   0.        ]",[ 1.29895181 -0.87664274],-0.277967845403,[ 1.83836222 -0.9493075 ],[-0.5409497  -0.47073242],"[[  4.39983224  -1.38912715  -0.15627986   0.1966811 ]
 [ 39.47065474 -17.45129106   0.           0.        ]]"
12,-3.71632,"[ 0.10425353  0.22919416 -1.35601667 -1.4131857  -1.36033984  1.68830934
  0.61643359 -2.82991485  0.49095836 -3.37388417  0.        ]",[ 2.09267495 -0.90297744],-0.333028995332,[ 1.43835998 -0.43361947],[-0.5409497  -0.47073242],"[[  5.22117162  -1.76944841  -0.15627986   0.1966811 ]
 [ 42.65291039 -20.57020862   0.           0.        ]]"
13,-3.43615,"[ 0.86724941 -0.32331913 -0.25382743 -0.9432192  -1.36033861  1.68830726
  0.71115661 -3.32021763  1.14845815 -3.04040985  0.        ]",[ 1.77655367 -0.10986913],-0.337886268726,[ 1.50706673  0.08686087],[-0.5409497  -0.47073242],"[[  6.10553485  -2.21256525  -0.15627986   0.1966811 ]
 [ 45.77305297 -23.73096823   0.           0.        ]]"
14,-2.90293,"[ 0.4600794  -0.73601974  1.1254781   0.00495562 -1.36033737  1.68830519
  0.80397554 -3.31386685  1.29394683 -2.34311835  0.        ]",[ 1.72826589 -0.34745586],-0.299249383839,[ 1.93841124  0.14169198],[-0.5409497  -0.47073242],"[[  7.05167516  -2.6867704   -0.15627986   0.1966811 ]
 [ 48.83047777 -23.69011023   0.           0.        ]]"
15,-2.72529,"[-0.9547986  -0.87506168  1.57504445  1.05974658 -1.36033613  1.68830311
  0.89489577 -1.10292184  1.10243269 -2.02370763  0.        ]",[ 1.70081583  0.21025991],-0.264726022549,[ 1.9832648  -0.08634564],[-0.5409497  -0.47073242],"[[  8.05833502  -3.10469206  -0.15627986   0.1966811 ]
 [ 51.82536311  -9.43743496   0.           0.        ]]"
16,-2.82091,"[-2.1093188  -0.87598589  0.4940942   1.16767607 -1.36033489  1.68830104
  0.98396375  0.65879023  1.07023558 -1.9883322   0.        ]",[ 0.95960923 -0.75430266],-0.260113349373,[ 1.88015449 -0.6677447 ],[-0.5409497  -0.47073242],"[[  9.12428051  -3.14587664  -0.15627986   0.1966811 ]
 [ 54.75923954   1.91930381   0.           0.        ]]"
17,-2.74776,"[-1.68820973 -0.87443407 -1.13312479  1.03155061 -1.36033366  1.68829897
  1.06639735  0.7675775   1.01473763 -1.81408008  0.        ]",[ 2.22867193 -0.9009095 ],-0.244832472164,[ 1.7508744  -0.91104555],[-0.5409497  -0.47073242],"[[ 10.24670968  -3.09392601  -0.15627986   0.1966811 ]
 [ 57.47458596   2.62059469   0.           0.        ]]"
18,-2.6069,"[-0.0050367  -0.87032209 -1.41308771  0.91870196 -1.36033242  1.68829689
  1.15204999  0.61841503  0.87263981 -1.88737621  0.        ]",[ 1.68303601 -0.2007412 ],-0.239662942811,[ 1.32279897 -0.56193835],[-0.5409497  -0.47073242],"[[ 11.42450931  -3.05076689  -0.15627986   0.1966811 ]
 [ 60.29597046   1.65903276   0.           0.        ]]"
19,-2.66243,"[ 0.88494205 -0.86670595  0.17082394  0.85245716 -1.36033118  1.68829482
  1.23600725  0.50347318  0.91688995 -2.10177924  0.        ]",[ 1.1852122  -0.30625156],-0.25723948144,[ 1.26617491 -0.05552566],[-0.5409497  -0.47073242],"[[ 12.65817628  -3.02535747  -0.15627986   0.1966811 ]
 [ 63.06151515   0.9180709    0.           0.        ]]"
20,-2.78322,"[-0.35264533 -0.86449114  1.57932486  0.81830288 -1.36032995  1.68829275
  1.31830334  0.42987607  1.09677755 -2.07865538  0.        ]",[ 1.81186975 -0.60975681],-0.26790954487,[ 1.79432404 -0.03077081],[-0.5409497  -0.47073242],"[[ 13.94660518  -3.01222858  -0.15627986   0.1966811 ]
 [ 65.77234712   0.44363441   0.           0.        ]]"
21,-2.763,"[-2.04516983 -0.86342849  0.66984529  0.80310687 -1.36032871  1.68829067
  1.39897098  0.38899703  1.11482948 -1.82396812  0.        ]",[ 1.80657021 -0.44046285],-0.252930549976,[ 1.91133559 -0.69685626],[-0.5409497  -0.47073242],"[[ 15.2887126   -3.00638025  -0.15627986   0.1966811 ]
 [ 68.42954476   0.18011211   0.           0.        ]]"
