timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.46843,"[ 0.88670233  1.86671938  0.03806431  0.95215421  1.2002792  -0.7316597
 -0.66926254  0.36110874  0.22816228  1.29870415  0.        ]",[-2.85636891 -2.8347278 ],-0.104485289074,[-1.58120966 -2.40275455],[-0.5515157  -0.46461964],"[[ 0.00580849 -0.08296346  0.13835356 -0.08425869]
 [-0.00400379 -0.00308219  0.          0.        ]]"
1,-2.10497,"[ 0.8858365   1.86108787 -0.02480379  0.84868998  1.2002783  -0.73165936
 -0.78894086 -0.25574993  0.21851994  1.14709228  0.        ]",[-0.41741957 -1.84350115],-0.0948277571923,[-0.5310992  -1.41474497],[-0.5515157  -0.46461964],"[[-0.03394598 -0.12273691  0.13835356 -0.08425869]
 [-3.95828826 -3.96107642  0.          0.        ]]"
2,-1.47694,"[ 0.87389442  1.83165049 -0.17440363  0.5449435   1.20027741 -0.73165902
 -0.83650471 -0.86053772  0.15702859  0.76313711  0.        ]",[-0.03260489 -0.31716951],-0.0708481574365,[ 0.47785699 -0.47562397],[-0.5515157  -0.46461964],"[[-0.1288794  -0.24089322  0.13835356 -0.08425869]
 [-5.52985199 -7.84162066  0.          0.        ]]"
3,-1.09132,"[ 0.84249719  1.75787625 -0.34658439  0.12934564  1.20027651 -0.73165867
 -0.83709194 -1.03206135  0.00532107  0.31308232  0.        ]",[ 0.44345076 -0.51301544],-0.0468361394852,[ 1.26628792  0.05862838],[-0.5515157  -0.46461964],"[[-0.23967096 -0.40876798  0.13835356 -0.08425869]
 [-5.54926895 -8.94218363  0.          0.        ]]"
4,-0.95329,"[ 0.80225342  1.62580182 -0.48656919 -0.3212433   1.20027561 -0.73165833
 -0.7806652  -1.32115227 -0.22092127 -0.05985475  0.        ]",[ 0.73353395 -0.72163975],-0.0426938001529,[ 1.73150527  0.82304609],[-0.5515157  -0.46461964],"[[ -0.33195027  -0.60622273   0.13835356  -0.08425869]
 [ -3.68489552 -10.79710448   0.           0.        ]]"
5,-0.918792,"[ 0.77874408  1.40406548 -0.55161639 -0.79371107  1.20027472 -0.73165798
 -0.69061596 -1.73331652 -0.4829055  -0.28591448  0.        ]",[ 1.19772905  1.81930899],-0.0564825330511,[ 1.72471142  1.81518722],[-0.5515157  -0.46461964],"[[ -0.37579608  -0.84869923   0.13835356  -0.08425869]
 [ -0.70960499 -13.44171626   0.           0.        ]]"
6,-1.12091,"[ 0.7928242   1.14853964 -0.51372197 -1.1317121   1.20027382 -0.73165764
 -0.57048968 -1.07491409 -0.66654411 -0.32153273  0.        ]",[ 1.02237954  0.6026247 ],-0.065412195562,[ 0.98265219  1.51367533],[-0.5515157  -0.46461964],"[[-0.35016719 -1.07514762  0.13835356 -0.08425869]
 [ 3.25945758 -9.21716492  0.          0.        ]]"
7,-1.11629,"[ 0.84016663  0.94881291 -0.35619478 -1.29926969  1.20027292 -0.7316573
 -0.45270097 -0.67472883 -0.69231822 -0.21066874  0.        ]",[ 0.46058582  0.04870548],-0.0587069622475,[-0.00229707  1.15975964],[-0.5515157  -0.46461964],"[[-0.24593121 -1.2337285   0.13835356 -0.08425869]
 [ 7.15128642 -6.64942862  0.          0.        ]]"
8,-0.978471,"[ 0.88100142  0.77667262 -0.10703566 -1.39042501  1.20027202 -0.73165695
 -0.4018156  -0.62417334 -0.63906296 -0.01772707  0.        ]",[-0.47345509  1.27656099],-0.0420708222055,[-0.69099784  1.19997323],[-0.5515157  -0.46461964],"[[-0.08603693 -1.36346275  0.13835356 -0.08425869]
 [ 8.83257486 -6.32504743  0.          0.        ]]"
9,-0.976887,"[ 0.88292887  0.66042115  0.13959474 -1.42705216  1.20027113 -0.73165661
 -0.46383005  0.01255606 -0.56920356  0.18359374  0.        ]",[-1.40741452 -0.68957414],-0.0242933541898,[-1.05103767  0.60265744],[-0.5515157  -0.46461964],"[[ 0.07005649 -1.44897231  0.13835356 -0.08425869]
 [ 6.78356259 -2.23955499  0.          0.        ]]"
