timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.26787,"[ 0.90626556  1.70132695  0.02559669  1.461043    1.21039285  1.60341641
 -0.61076681  0.35677695  0.19540009 -1.89744728  0.        ]",[ 4.25983673  0.89857088],-0.192514780295,[ 4.20553398  0.87933326],[-0.74882418 -0.67350608],"[[-0.00447502  0.06379049  0.13932915  0.1852242 ]
 [-0.00146807  0.00031336  0.          0.        ]]"
1,-3.18126,"[ 0.90527691  1.69736197  0.08639474  1.55333343  1.21039221  1.60341519
 -0.49029989  0.9423856   0.18704414 -1.73717379  0.        ]",[ 3.49722526 -0.20240614],-0.180878292958,[ 3.47397375  0.08021939],[-0.74882418 -0.67350608],"[[ 0.03517261  0.09947954  0.13932915  0.1852242 ]
 [ 3.95307316  3.55674385  0.          0.        ]]"
2,-2.89943,"[ 0.88727193  1.68629374  0.2664261   1.71376718  1.21039157  1.60341396
 -0.37216263  0.79857292  0.13352419 -1.32940524  0.        ]",[ 1.4914405  -0.32689194],-0.150247635161,[ 2.26830506 -0.36467147],[-0.74882418 -0.67350608],"[[ 0.15314383  0.16185152  0.13932915  0.1852242 ]
 [ 7.83113982  2.68336456  0.          0.        ]]"
3,-2.54885,"[ 0.80897034  1.67640409  0.55536258  1.81617401  1.21039093  1.60341273
 -0.25635594  0.57644036 -0.01782929 -0.77465842  0.        ]",[ 0.23934525 -1.00964466],-0.105445456174,[ 0.48801744 -0.84374851],[-0.74882418 -0.67350608],"[[  0.34790883   0.20198371   0.13932915   0.1852242 ]
 [ 11.63270166   1.33434445   0.           0.        ]]"
4,-2.13666,"[ 0.63370399  1.67992121  0.88292897  1.78229303  1.21039029  1.60341151
 -0.23447578 -0.07996928 -0.27067662 -0.23682663  0.        ]",[-0.65907625 -1.2022771 ],-0.0572399514582,[-0.88682592 -0.80922329],[-0.74882418 -0.67350608],"[[  0.5877695    0.1886737    0.13932915   0.1852242 ]
 [ 12.35095551  -2.65206054   0.           0.        ]]"
5,-1.98445,"[ 0.40642936  1.6977611   1.1392945   1.54548284  1.21038965  1.60341028
 -0.32129741 -0.72314952 -0.50627153  0.10434026  0.        ]",[-0.60156905  0.58444941],-0.0267815871976,[-1.36550796 -0.18677458],[-0.74882418 -0.67350608],"[[ 0.80619291  0.09644156  0.13932915  0.1852242 ]
 [ 9.50087739 -6.55812328  0.          0.        ]]"
6,-2.06465,"[ 0.199645    1.70401806  1.29800028  1.26918793  1.21038901  1.60340906
 -0.39954484 -0.32055086 -0.67883743  0.28984374  0.        ]",[-1.86237709 -0.39579289],-0.0234362434812,[-1.56087422 -0.58262503],[-0.74882418 -0.67350608],"[[ 0.97043869 -0.01018948  0.13932915  0.1852242 ]
 [ 6.93226238 -4.11312501  0.          0.        ]]"
7,-2.13727,"[ 0.06470412  1.69624802  1.37639849  1.01763135  1.21038837  1.60340783
 -0.52421178 -0.56493483 -0.75972038  0.35734606  0.        ]",[-1.19452522 -0.12298563],-0.0290894921432,[-1.06716347 -0.02685875],[-0.74882418 -0.67350608],"[[ 1.06802353 -0.10734293  0.13932915  0.1852242 ]
 [ 2.83984358 -5.59727992  0.          0.        ]]"
8,-2.03799,"[ 0.04105239  1.67034632  1.38843986  0.72165856  1.21038774  1.6034066
 -0.64642731 -0.6266192  -0.69036234  0.27990486  0.        ]",[ 0.09210317 -0.21593544],-0.0248463460293,[-0.20596144  0.37087494],[-0.74882418 -0.67350608],"[[ 1.08456748 -0.22304705  0.13932915  0.1852242 ]
 [-1.1721044  -5.97189272  0.          0.        ]]"
9,-1.92354,"[ 0.06898106  1.6215666   1.37416794  0.40618259  1.2103871   1.60340538
 -0.63461499 -0.74796344 -0.5631551   0.11871587  0.        ]",[ 0.61909702  0.69352145],-0.0267851132513,[ 0.15924799  0.69967544],[-0.74882418 -0.67350608],"[[ 1.06501591 -0.34987878  0.13932915  0.1852242 ]
 [-0.78435045 -6.7088226   0.          0.        ]]"
10,-1.87674,"[ 0.05611816  1.56540693  1.38082263  0.1549061   1.21038646  1.60340415
 -0.55956725 -0.27407061 -0.50736723  0.01516649  0.        ]",[ 0.58614447 -0.17122683],-0.0335646560974,[-0.07204783  0.23847109],[-0.74882418 -0.67350608],"[[ 1.07404633 -0.4551797   0.13932915  0.1852242 ]
 [ 1.67921899 -3.83085329  0.          0.        ]]"
11,-1.82934,"[-0.02577873  1.51178623  1.41995841 -0.03363993  1.21038582  1.60340292
 -0.48993329 -0.37335422 -0.54035664  0.01764553  0.        ]",[-0.50428623  0.80088171],-0.033759063359,[-0.48508564  0.37835997],[-0.74882418 -0.67350608],"[[ 1.13056525 -0.5378465   0.13932915  0.1852242 ]
 [ 3.96507206 -4.43380702  0.          0.        ]]"
12,-1.81479,"[-0.11285052  1.4709212   1.45579003 -0.15621897  1.21038518  1.6034017
 -0.55313143  0.16339453 -0.59380513  0.05134845  0.        ]",[-1.32528925  0.408744  ],-0.0326518195131,[-0.33444348 -0.10455588],[-0.74882418 -0.67350608],"[[ 1.18905167 -0.59381696  0.13932915  0.1852242 ]
 [ 1.8904772  -1.1741119   0.          0.        ]]"
13,-1.82338,"[-0.10943814  1.46556081  1.45449128 -0.17122951  1.21038454  1.60340047
 -0.67480471  0.43395167 -0.5862903   0.03914753  0.        ]",[-0.57914216  0.02310371],-0.0332818643539,[ 0.29020149 -0.25192264],[-0.74882418 -0.67350608],"[[ 1.18678676 -0.60081335  0.13932915  0.1852242 ]
 [-2.1036682   0.46899192  0.          0.        ]]"
