timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.2299,"[ 0.88510938  1.87413258  0.09423725  1.10648336  0.06789855 -0.67530001
 -0.67031789  0.36151701  1.40037158  1.3855916   0.        ]",[-0.86666269 -3.9967273 ],-0.21894739409,[-1.54180825 -3.58886051],[-0.55904377 -0.47049764],"[[ 0.04145638 -0.02283556  0.00766232 -0.07771149]
 [-0.00337667 -0.00068272  0.          0.        ]]"
1,-3.06142,"[ 0.886399    1.87179185  0.03973152  1.00264233  0.06789853 -0.6752997
 -0.77404517 -0.2546858   1.39977064  1.24696589  0.        ]",[-0.59660812 -3.01131756],-0.214708026514,[-0.78623307 -2.90700769],[-0.55904377 -0.47049764],"[[ 0.00700667 -0.06256353  0.00766232 -0.07771149]
 [-3.43019255 -3.95892719  0.          0.        ]]"
2,-2.80072,"[ 0.88091081  1.85204336 -0.10506758  0.69608408  0.06789851 -0.6752994
 -0.84338654 -0.85875625  1.36368608  0.86584317  0.        ]",[ 0.12924191 -3.3578888 ],-0.202216686919,[-0.11810055 -2.25376368],[-0.55904377 -0.47049764],"[[ -8.45814112e-02  -1.80674514e-01   7.66231824e-03  -7.77114851e-02]
 [ -5.72101433e+00  -7.83923943e+00   0.00000000e+00   0.00000000e+00]]"
3,-2.44522,"[ 0.85781937  1.77834724 -0.27450226  0.20638986  0.06789849 -0.6752991
 -0.8244485  -1.45103776  1.22997722  0.3747433   0.        ]",[ 0.88049158 -1.978012  ],-0.183194745913,[ 0.31215963 -1.6087122 ],[-0.55904377 -0.47049764],"[[ -1.92723935e-01  -3.75632052e-01   7.66231824e-03  -7.77114851e-02]
 [ -5.09537883e+00  -1.16438299e+01   0.00000000e+00   0.00000000e+00]]"
4,-2.03754,"[ 0.83501491  1.59669968 -0.37620041 -0.40867546  0.06789847 -0.67529879
 -0.71593617 -2.03175702  0.99547298 -0.02815334  0.        ]",[ 0.40958524 -0.52420043],-0.160704334565,[ 0.1229021  -0.88685453],[-0.55904377 -0.47049764],"[[ -2.58662967e-01  -6.45936448e-01   7.66231824e-03  -7.77114851e-02]
 [ -1.51050572e+00  -1.53741621e+01   0.00000000e+00   0.00000000e+00]]"
5,-1.64721,"[ 0.82947685  1.27374428 -0.39705402 -0.99372877  0.06789845 -0.67529849
 -0.66599001 -2.30757363  0.70035013 -0.25528524  0.        ]",[ 0.70295055 -0.94907518],-0.135001612708,[ 0.14470723  0.01624388],[-0.55904377 -0.47049764],"[[ -2.72317306e-01  -9.71196564e-01   7.66231824e-03  -7.77114851e-02]
 [  1.39538075e-01  -1.71459298e+01   0.00000000e+00   0.00000000e+00]]"
6,-1.04329,"[ 0.84152414  0.79975146 -0.35011056 -1.38569487  0.06789843 -0.67529819
 -0.58188749 -2.83985081  0.37188205 -0.28939287  0.        ]",[ 1.63981551  0.58562731],-0.103835467736,[ 0.11104657  1.20105517],[-0.55904377 -0.47049764],"[[ -2.41649260e-01  -1.34842152e+00   7.66231824e-03  -7.77114851e-02]
 [  2.91799503e+00  -2.05651274e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.871013,"[ 0.87039686  0.27382892 -0.19876053 -1.41603605  0.0678984  -0.67529788
 -0.46388085 -2.41556744  0.11120777 -0.1143116   0.        ]",[-0.04659763  1.23190942],-0.0715004164358,[-0.42493114  1.61650348],[-0.55904377 -0.47049764],"[[ -1.44177241e-01  -1.73238000e+00   7.66231824e-03  -7.77114851e-02]
 [  6.81653173e+00  -1.78397189e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.908659,"[ 0.88633924 -0.13506133  0.01114226 -1.1603434   0.06789838 -0.67529758
 -0.47356517 -1.74414092 -0.04318034  0.13564024  0.        ]",[-0.70856408  2.00943537],-0.0458467647122,[-0.549155    1.82682478],[-0.55904377 -0.47049764],"[[ -1.10576017e-02  -2.04590063e+00   7.66231824e-03  -7.77114851e-02]
 [  6.49658870e+00  -1.35267280e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.937906,"[ 0.88025511 -0.39599969  0.1700124  -0.82942279  0.06789836 -0.67529728
 -0.56236749 -1.086005   -0.1537302   0.34331118  0.        ]",[-0.3064841   2.03063235],-0.0287686917449,[-0.27261123  1.98721254],[-0.55904377 -0.47049764],"[[  8.94392327e-02  -2.27401759e+00   7.66231824e-03  -7.77114851e-02]
 [  3.56285249e+00  -9.29909912e+00   0.00000000e+00   0.00000000e+00]]"
10,-0.984741,"[ 0.86957767 -0.53806609  0.26174129 -0.56517344  0.06789834 -0.67529697
 -0.60123145 -0.44092889 -0.22696914  0.4816569   0.        ]",[-0.4050149   3.11508974],-0.0220198560254,[-0.26803127  1.87313592],[-0.55904377 -0.47049764],"[[ 0.14781392 -2.41842397  0.00766232 -0.07771149]
 [ 2.27891058 -5.1553581   0.          0.        ]]"
