timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.21804,"[ 0.90760688  2.05485051 -0.02120932  0.74497935  0.64814719  0.42416295
 -0.69319045  0.35600823  0.77178391 -0.4180405   0.        ]",[ 1.57670989 -2.71951895],-0.14927278492,[ 1.5583328  -2.05886459],[-0.37479961 -0.31852886],"[[-0.02298545 -0.08191832  0.07382606  0.04871747]
 [-0.00480478 -0.00227034  0.          0.        ]]"
1,-1.10306,"[ 0.90778975  2.04921544  0.04238315  0.63542403  0.6481466   0.42416263
 -0.55895747 -0.21100233  0.77186771 -0.37752338  0.        ]",[ 2.35784634 -0.52190787],-0.147675374681,[ 1.31534481 -1.78327394],[-0.37479961 -0.31852886],"[[ 0.0166254  -0.12170652  0.07382606  0.04871747]
 [ 3.95270939 -3.96334129  0.          0.        ]]"
2,-1.10064,"[ 0.89478281  2.02567253  0.23113593  0.36489425  0.64814601  0.42416231
 -0.42740421 -0.49579615  0.76632221 -0.2355264   0.        ]",[ 1.38383744 -0.54253298],-0.142102301725,[ 1.11959004 -1.68252218],[-0.37479961 -0.31852886],"[[ 0.13459375 -0.22093519  0.07382606  0.04871747]
 [ 7.83122094 -5.9528794   0.          0.        ]]"
3,-0.959127,"[ 0.82949207  1.97009073  0.5349905  -0.00458875  0.64814541  0.42416198
 -0.29844852 -0.78662077  0.73343163  0.02157956  0.        ]",[ 1.96281967 -1.08074667],-0.132235098546,[ 0.7875129  -1.56800997],[-0.37479961 -0.31852886],"[[  0.32936379  -0.36037754   0.07382606   0.04871747]
 [ 11.63315104  -7.98454991   0.           0.        ]]"
4,-0.805455,"[ 0.65338597  1.84820777  0.92149015 -0.49465902  0.64814482  0.42416166
 -0.1720118  -1.33093371  0.63669348  0.3508383   0.        ]",[ 1.05423363 -0.70968591],-0.119275961811,[ 0.41600782 -1.23297167],[-0.37479961 -0.31852886],"[[  0.59942697  -0.55822118   0.07382606   0.04871747]
 [ 15.36081607 -11.78706838   0.           0.        ]]"
5,-0.543966,"[ 0.30502404  1.61737049  1.31538174 -1.05197548  0.64814423  0.42416134
 -0.04807183 -1.69983365  0.44001946  0.69587557  0.        ]",[ 1.20937381 -0.91511469],-0.104599644703,[-0.01818946 -0.89890683],[-0.37479961 -0.31852886],"[[  0.94330431  -0.81982091   0.07382606   0.04871747]
 [ 19.01487123 -14.36418803   0.           0.        ]]"
6,-0.648309,"[-0.24617444  1.24810236  1.58553945 -1.54428796  0.64814364  0.42416102
  0.07345511 -2.17772935  0.12394242  0.97530475  0.        ]",[-0.13463241 -1.02265506],-0.0910714903006,[-0.12428543 -0.59583408],[-0.37479961 -0.31852886],"[[  1.35954843  -1.14060359   0.07382606   0.04871747]
 [ 22.59778394 -17.70276928   0.           0.        ]]"
7,-0.596424,"[-0.88660545  0.72322471  1.57861542 -1.7942769   0.64814305  0.4241607
  0.04031418 -2.69401896 -0.23777861  1.02785799  0.        ]",[-0.37463666 -0.01112168],-0.0786106956215,[ 0.16605602 -0.1733558 ],[-0.37479961 -0.31852886],"[[  1.80170143  -1.53084756   0.07382606   0.04871747]
 [ 21.62070972 -21.30961841   0.           0.        ]]"
8,-0.589405,"[-1.42938814  0.14823127  1.29947314 -1.59652487  0.64814246  0.42416038
 -0.02443189 -2.6396222  -0.53283996  0.83908966  0.        ]",[ 1.72695141 -2.16567142],-0.0657879913308,[ 0.63629675 -0.14820251],[-0.37479961 -0.31852886],"[[  2.21496464  -1.95322701   0.07382606   0.04871747]
 [ 19.71183919 -20.92970078   0.           0.        ]]"
9,-0.540125,"[-1.83637194 -0.36561167  0.78058311 -0.88306696  0.64814187  0.42416005
  0.09666399 -3.1468711  -0.75041625  0.48032218  0.        ]",[ 1.41449516  1.01267938],-0.0601945689898,[ 1.06587064 -0.33488664],[-0.37479961 -0.31852886],"[[  2.64502184  -2.40737739   0.07382606   0.04871747]
 [ 23.28203685 -24.47347436   0.           0.        ]]"
