timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.82899,"[ 0.8954473   1.76958546 -0.04766404  1.24276141  1.45687329  1.4739085
 -0.63470888  0.35892338 -0.06441504 -1.86730113  0.        ]",[ 4.47959401  1.43200105],-0.186001508783,[ 4.3344512   0.82302248],[-0.66435164 -0.59745103],"[[-0.04990599 -0.00204571  0.16768654  0.17048753]
 [-0.00342323 -0.00290101  0.          0.        ]]"
1,-2.72223,"[ 0.8973477   1.76861931  0.01377117  1.34572976  1.45687218  1.47390735
 -0.51512902  0.9973118  -0.06228237 -1.70674867  0.        ]",[ 3.31603124  0.11203254],-0.173738694498,[ 3.62692142 -0.10686538],[-0.66435164 -0.59745103],"[[-0.01029872  0.03760924  0.16768654  0.17048753]
 [ 3.95099054  3.95520966  0.          0.        ]]"
2,-2.4275,"[ 0.88820527  1.759689    0.19645808  1.55992718  1.45687107  1.47390621
 -0.39787144  1.05598444 -0.09406648 -1.28054981  0.        ]",[ 2.3824288  -0.30847033],-0.140381113265,[ 2.41069007 -0.69142127],[-0.66435164 -0.59745103],"[[ 0.1076263   0.12036337  0.16768654  0.17048753]
 [ 7.82860888  4.31899257  0.          0.        ]]"
3,-2.0276,"[ 0.82510328  1.74402624  0.49184524  1.74779409  1.45686995  1.47390506
 -0.28291219  0.84494839 -0.22920693 -0.69104565  0.        ]",[ 0.41354152 -0.85909063],-0.0917085926325,[ 0.50461727 -1.0505389 ],[-0.66435164 -0.59745103],"[[  0.30234116   0.19361515   0.16768654   0.17048753]
 [ 11.63022375   3.01053837   0.           0.        ]]"
4,-1.56664,"[ 0.66304416  1.73688512  0.83968183  1.81255369  1.45686884  1.47390392
 -0.24035753  0.2865873  -0.4907582  -0.10178669  0.        ]",[-1.27242323 -0.64003079],-0.04199703066,[-1.25383401 -1.00038338],[-0.66435164 -0.59745103],"[[  0.54906515   0.21909134   0.16768654   0.17048753]
 [ 13.03747243  -0.45138677   0.           0.        ]]"
5,-1.68191,"[ 0.45032976  1.74630527  1.10735749  1.7251544   1.45686772  1.47390277
 -0.36775229 -0.12046945 -0.76053455  0.28400888  0.        ]",[-2.23785085 -0.41719442],-0.0339298450374,[-1.84285569 -0.63358963],[-0.66435164 -0.59745103],"[[ 0.76754586  0.18474123  0.16768654  0.17048753]
 [ 8.82462064 -2.97520154  0.          0.        ]]"
6,-1.90076,"[ 0.29079315  1.76142041  1.24791441  1.53129785  1.45686661  1.47390163
 -0.49263722 -0.37714934 -0.90593887  0.44489159  0.        ]",[-1.23077922 -0.71983158],-0.0474199654083,[-1.78570557 -0.25004426],[-0.66435164 -0.59745103],"[[ 0.90260215  0.10926956  0.16768654  0.17048753]
 [ 4.69476602 -4.56665666  0.          0.        ]]"
7,-1.91392,"[ 0.22272844  1.76951113  1.29739382  1.22277462  1.45686549  1.47390048
 -0.61503705 -0.82201886 -0.88965849  0.43420095  0.        ]",[-0.15709095 -0.32535025],-0.0456745889311,[-1.15005636  0.47989991],[-0.66435164 -0.59745103],"[[ 0.95588595 -0.00973808  0.16768654  0.17048753]
 [ 0.64709101 -7.3249171   0.          0.        ]]"
8,-1.70788,"[ 0.21413445  1.75038515  1.30325878  0.81454177  1.45686438  1.47389934
 -0.63420312 -1.00636699 -0.77501911  0.30309367  0.        ]",[-0.84964105  0.56905903],-0.0349261560996,[-0.70937383  0.84918416],[-0.66435164 -0.59745103],"[[ 0.96246863 -0.1677044   0.16768654  0.17048753]
 [ 0.01327654 -8.46790638  0.          0.        ]]"
9,-1.59419,"[ 0.25741304  1.70321925  1.27286512  0.44894205  1.45686327  1.47389819
 -0.73588004 -0.61570332 -0.62984587  0.08907974  0.        ]",[ 0.54793275  0.30316541],-0.0323223379433,[ 0.27989703  0.70146811],[-0.66435164 -0.59745103],"[[ 0.92899846 -0.31276001  0.16768654  0.17048753]
 [-3.34910921 -6.04573401  0.          0.        ]]"
10,-1.54865,"[ 0.31338241  1.65045227  1.23023158  0.18798927  1.45686215  1.47389705
 -0.668346   -0.40292165 -0.51584631 -0.12762286  0.        ]",[ 0.19863666  0.29346022],-0.0443080104878,[ 0.48714164  0.56112695],[-0.66435164 -0.59745103],"[[ 0.88442336 -0.42043799  0.16768654  0.17048753]
 [-1.1158192  -4.72645642  0.          0.        ]]"
11,-1.67288,"[ 0.33081487  1.60057145  1.21612881 -0.00250563  1.45686104  1.4738959
 -0.64393068 -0.20046486 -0.46538032 -0.26168344  0.        ]",[ 1.08653622 -0.2002534 ],-0.0544898396107,[ 0.66822487  0.43920043],[-0.66435164 -0.59745103],"[[ 0.87020764 -0.50237268  0.16768654  0.17048753]
 [-0.30843107 -3.47119456  0.          0.        ]]"
